"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietny_czas_trwania_budowy_nowych_budynkow_mieszkalnych_wielorodzinnych_mc"
"29886",1430000,"Powiat szydłowiecki",2008,NA
"29887",1432000,"Powiat warszawski zachodni",2008,NA
"29888",1433000,"Powiat węgrowski",2008,NA
"29889",1434000,"Powiat wołomiński",2008,NA
"29890",1435000,"Powiat wyszkowski",2008,NA
"29891",1436000,"Powiat zwoleński",2008,NA
"29892",1437000,"Powiat żuromiński",2008,NA
"29893",1438000,"Powiat żyrardowski",2008,NA
"29894",1461000,"Powiat m.Ostrołęka",2008,NA
"29895",1462000,"Powiat m.Płock",2008,NA
"29896",1463000,"Powiat m.Radom",2008,NA
"29897",1464000,"Powiat m.Siedlce",2008,NA
"29898",1465000,"Powiat m. st. Warszawa",2008,NA
"29899",1601000,"Powiat brzeski",2008,NA
"29900",1602000,"Powiat głubczycki",2008,NA
"29901",1603000,"Powiat kędzierzyńsko-kozielski",2008,NA
"29902",1604000,"Powiat kluczborski",2008,NA
"29903",1605000,"Powiat krapkowicki",2008,NA
"29904",1606000,"Powiat namysłowski",2008,NA
"29905",1607000,"Powiat nyski",2008,NA
"29906",1608000,"Powiat oleski",2008,NA
"29907",1609000,"Powiat opolski",2008,NA
"29908",1610000,"Powiat prudnicki",2008,NA
"29909",1611000,"Powiat strzelecki",2008,NA
"29910",1661000,"Powiat m.Opole",2008,NA
"29911",1801000,"Powiat bieszczadzki",2008,NA
"29912",1802000,"Powiat brzozowski",2008,NA
"29913",1803000,"Powiat dębicki",2008,NA
"29914",1804000,"Powiat jarosławski",2008,NA
"29915",1805000,"Powiat jasielski",2008,NA
"29916",1806000,"Powiat kolbuszowski",2008,NA
"29917",1807000,"Powiat krośnieński",2008,NA
"29918",1808000,"Powiat leżajski",2008,NA
"29919",1809000,"Powiat lubaczowski",2008,NA
"29920",1810000,"Powiat łańcucki",2008,NA
"29921",1811000,"Powiat mielecki",2008,NA
"29922",1812000,"Powiat niżański",2008,NA
"29923",1813000,"Powiat przemyski",2008,NA
"29924",1814000,"Powiat przeworski",2008,NA
"29925",1815000,"Powiat ropczycko-sędziszowski",2008,NA
"29926",1816000,"Powiat rzeszowski",2008,NA
"29927",1817000,"Powiat sanocki",2008,NA
"29928",1818000,"Powiat stalowowolski",2008,NA
"29929",1819000,"Powiat strzyżowski",2008,NA
"29930",1820000,"Powiat tarnobrzeski",2008,NA
"29931",1821000,"Powiat leski",2008,NA
"29932",1861000,"Powiat m.Krosno",2008,NA
"29933",1862000,"Powiat m.Przemyśl",2008,NA
"29934",1863000,"Powiat m.Rzeszów",2008,NA
"29935",1864000,"Powiat m.Tarnobrzeg",2008,NA
"29936",2001000,"Powiat augustowski",2008,NA
"29937",2002000,"Powiat białostocki",2008,NA
"29938",2003000,"Powiat bielski",2008,NA
"29939",2004000,"Powiat grajewski",2008,NA
"29940",2005000,"Powiat hajnowski",2008,NA
"29941",2006000,"Powiat kolneński",2008,NA
"29942",2007000,"Powiat łomżyński",2008,NA
"29943",2008000,"Powiat moniecki",2008,NA
"29944",2009000,"Powiat sejneński",2008,NA
"29945",2010000,"Powiat siemiatycki",2008,NA
"29946",2011000,"Powiat sokólski",2008,NA
"29947",2012000,"Powiat suwalski",2008,NA
"29948",2013000,"Powiat wysokomazowiecki",2008,NA
"29949",2014000,"Powiat zambrowski",2008,NA
"29950",2061000,"Powiat m.Białystok",2008,NA
"29951",2062000,"Powiat m.Łomża",2008,NA
"29952",2063000,"Powiat m.Suwałki",2008,NA
"29953",2201000,"Powiat bytowski",2008,NA
"29954",2202000,"Powiat chojnicki",2008,NA
"29955",2203000,"Powiat człuchowski",2008,NA
"29956",2204000,"Powiat gdański",2008,NA
"29957",2205000,"Powiat kartuski",2008,NA
"29958",2206000,"Powiat kościerski",2008,NA
"29959",2207000,"Powiat kwidzyński",2008,NA
"29960",2208000,"Powiat lęborski",2008,NA
"29961",2209000,"Powiat malborski",2008,NA
"29962",2210000,"Powiat nowodworski",2008,NA
"29963",2211000,"Powiat pucki",2008,NA
"29964",2212000,"Powiat słupski",2008,NA
"29965",2213000,"Powiat starogardzki",2008,NA
"29966",2214000,"Powiat tczewski",2008,NA
"29967",2215000,"Powiat wejherowski",2008,NA
"29968",2216000,"Powiat sztumski",2008,NA
"29969",2261000,"Powiat m.Gdańsk",2008,NA
"29970",2262000,"Powiat m.Gdynia",2008,NA
"29971",2263000,"Powiat m.Słupsk",2008,NA
"29972",2264000,"Powiat m.Sopot",2008,NA
"29973",2401000,"Powiat będziński",2008,NA
"29974",2402000,"Powiat bielski",2008,NA
"29975",2403000,"Powiat cieszyński",2008,NA
"29976",2404000,"Powiat częstochowski",2008,NA
"29977",2405000,"Powiat gliwicki",2008,NA
"29978",2406000,"Powiat kłobucki",2008,NA
"29979",2407000,"Powiat lubliniecki",2008,NA
"29980",2408000,"Powiat mikołowski",2008,NA
"29981",2409000,"Powiat myszkowski",2008,NA
"29982",2410000,"Powiat pszczyński",2008,NA
"29983",2411000,"Powiat raciborski",2008,NA
"29984",2412000,"Powiat rybnicki",2008,NA
"29985",2413000,"Powiat tarnogórski",2008,NA
"29986",2414000,"Powiat bieruńsko-lędziński",2008,NA
"29987",2415000,"Powiat wodzisławski",2008,NA
"29988",2416000,"Powiat zawierciański",2008,NA
"29989",2417000,"Powiat żywiecki",2008,NA
"29990",2461000,"Powiat m.Bielsko-Biała",2008,NA
"29991",2462000,"Powiat m.Bytom",2008,NA
"29992",2463000,"Powiat m.Chorzów",2008,NA
"29993",2464000,"Powiat m.Częstochowa",2008,NA
"29994",2465000,"Powiat m.Dąbrowa Górnicza",2008,NA
"29995",2466000,"Powiat m.Gliwice",2008,NA
"29996",2467000,"Powiat m.Jastrzębie-Zdrój",2008,NA
"29997",2468000,"Powiat m.Jaworzno",2008,NA
"29998",2469000,"Powiat m.Katowice",2008,NA
"29999",2470000,"Powiat m.Mysłowice",2008,NA
"30000",2471000,"Powiat m.Piekary Śląskie",2008,NA
"30001",2472000,"Powiat m.Ruda Śląska",2008,NA
"30002",2473000,"Powiat m.Rybnik",2008,NA
"30003",2474000,"Powiat m.Siemianowice Śląskie",2008,NA
"30004",2475000,"Powiat m.Sosnowiec",2008,NA
"30005",2476000,"Powiat m.Świętochłowice",2008,NA
"30006",2477000,"Powiat m.Tychy",2008,NA
"30007",2478000,"Powiat m.Zabrze",2008,NA
"30008",2479000,"Powiat m.Żory",2008,NA
"30009",2601000,"Powiat buski",2008,NA
"30010",2602000,"Powiat jędrzejowski",2008,NA
"30011",2603000,"Powiat kazimierski",2008,NA
"30012",2604000,"Powiat kielecki",2008,NA
"30013",2605000,"Powiat konecki",2008,NA
"30014",2606000,"Powiat opatowski",2008,NA
"30015",2607000,"Powiat ostrowiecki",2008,NA
"30016",2608000,"Powiat pińczowski",2008,NA
"30017",2609000,"Powiat sandomierski",2008,NA
"30018",2610000,"Powiat skarżyski",2008,NA
"30019",2611000,"Powiat starachowicki",2008,NA
"30020",2612000,"Powiat staszowski",2008,NA
"30021",2613000,"Powiat włoszczowski",2008,NA
"30022",2661000,"Powiat m.Kielce",2008,NA
"30023",2801000,"Powiat bartoszycki",2008,NA
"30024",2802000,"Powiat braniewski",2008,NA
"30025",2803000,"Powiat działdowski",2008,NA
"30026",2804000,"Powiat elbląski",2008,NA
"30027",2805000,"Powiat ełcki",2008,NA
"30028",2806000,"Powiat giżycki",2008,NA
"30029",2807000,"Powiat iławski",2008,NA
"30030",2808000,"Powiat kętrzyński",2008,NA
"30031",2809000,"Powiat lidzbarski",2008,NA
"30032",2810000,"Powiat mrągowski",2008,NA
"30033",2811000,"Powiat nidzicki",2008,NA
"30034",2812000,"Powiat nowomiejski",2008,NA
"30035",2813000,"Powiat olecki",2008,NA
"30036",2814000,"Powiat olsztyński",2008,NA
"30037",2815000,"Powiat ostródzki",2008,NA
"30038",2816000,"Powiat piski",2008,NA
"30039",2817000,"Powiat szczycieński",2008,NA
"30040",2818000,"Powiat gołdapski",2008,NA
"30041",2819000,"Powiat węgorzewski",2008,NA
"30042",2861000,"Powiat m.Elbląg",2008,NA
"30043",2862000,"Powiat m.Olsztyn",2008,NA
"30044",3001000,"Powiat chodzieski",2008,NA
"30045",3002000,"Powiat czarnkowsko-trzcianecki",2008,NA
"30046",3003000,"Powiat gnieźnieński",2008,NA
"30047",3004000,"Powiat gostyński",2008,NA
"30048",3005000,"Powiat grodziski",2008,NA
"30049",3006000,"Powiat jarociński",2008,NA
"30050",3007000,"Powiat kaliski",2008,NA
"30051",3008000,"Powiat kępiński",2008,NA
"30052",3009000,"Powiat kolski",2008,NA
"30053",3010000,"Powiat koniński",2008,NA
"30054",3011000,"Powiat kościański",2008,NA
"30055",3012000,"Powiat krotoszyński",2008,NA
"30056",3013000,"Powiat leszczyński",2008,NA
"30057",3014000,"Powiat międzychodzki",2008,NA
"30058",3015000,"Powiat nowotomyski",2008,NA
"30059",3016000,"Powiat obornicki",2008,NA
"30060",3017000,"Powiat ostrowski",2008,NA
"30061",3018000,"Powiat ostrzeszowski",2008,NA
"30062",3019000,"Powiat pilski",2008,NA
"30063",3020000,"Powiat pleszewski",2008,NA
"30064",3021000,"Powiat poznański",2008,NA
"30065",3022000,"Powiat rawicki",2008,NA
"30066",3023000,"Powiat słupecki",2008,NA
"30067",3024000,"Powiat szamotulski",2008,NA
"30068",3025000,"Powiat średzki",2008,NA
"30069",3026000,"Powiat śremski",2008,NA
"30070",3027000,"Powiat turecki",2008,NA
"30071",3028000,"Powiat wągrowiecki",2008,NA
"30072",3029000,"Powiat wolsztyński",2008,NA
"30073",3030000,"Powiat wrzesiński",2008,NA
"30074",3031000,"Powiat złotowski",2008,NA
"30075",3061000,"Powiat m.Kalisz",2008,NA
"30076",3062000,"Powiat m.Konin",2008,NA
"30077",3063000,"Powiat m.Leszno",2008,NA
"30078",3064000,"Powiat m.Poznań",2008,NA
"30079",3201000,"Powiat białogardzki",2008,NA
"30080",3202000,"Powiat choszczeński",2008,NA
"30081",3203000,"Powiat drawski",2008,NA
"30082",3204000,"Powiat goleniowski",2008,NA
"30083",3205000,"Powiat gryficki",2008,NA
"30084",3206000,"Powiat gryfiński",2008,NA
"30085",3207000,"Powiat kamieński",2008,NA
"30086",3208000,"Powiat kołobrzeski",2008,NA
"30087",3209000,"Powiat koszaliński",2008,NA
"30088",3210000,"Powiat myśliborski",2008,NA
"30089",3211000,"Powiat policki",2008,NA
"30090",3212000,"Powiat pyrzycki",2008,NA
"30091",3213000,"Powiat sławieński",2008,NA
"30092",3214000,"Powiat stargardzki",2008,NA
"30093",3215000,"Powiat szczecinecki",2008,NA
"30094",3216000,"Powiat świdwiński",2008,NA
"30095",3217000,"Powiat wałecki",2008,NA
"30096",3218000,"Powiat łobeski",2008,NA
"30097",3261000,"Powiat m.Koszalin",2008,NA
"30098",3262000,"Powiat m.Szczecin",2008,NA
"30099",3263000,"Powiat m.Świnoujście",2008,NA
"30100",201000,"Powiat bolesławiecki",2009,NA
"30101",202000,"Powiat dzierżoniowski",2009,NA
"30102",203000,"Powiat głogowski",2009,NA
"30103",204000,"Powiat górowski",2009,NA
"30104",205000,"Powiat jaworski",2009,NA
"30105",206000,"Powiat jeleniogórski",2009,NA
"30106",207000,"Powiat kamiennogórski",2009,NA
"30107",208000,"Powiat kłodzki",2009,NA
"30108",209000,"Powiat legnicki",2009,NA
"30109",210000,"Powiat lubański",2009,NA
"30110",211000,"Powiat lubiński",2009,NA
"30111",212000,"Powiat lwówecki",2009,NA
"30112",213000,"Powiat milicki",2009,NA
"30113",214000,"Powiat oleśnicki",2009,NA
"30114",215000,"Powiat oławski",2009,NA
"30115",216000,"Powiat polkowicki",2009,NA
"30116",217000,"Powiat strzeliński",2009,NA
"30117",218000,"Powiat średzki",2009,NA
"30118",219000,"Powiat świdnicki",2009,NA
"30119",220000,"Powiat trzebnicki",2009,NA
"30120",221000,"Powiat wałbrzyski",2009,NA
"30121",222000,"Powiat wołowski",2009,NA
"30122",223000,"Powiat wrocławski",2009,NA
"30123",224000,"Powiat ząbkowicki",2009,NA
"30124",225000,"Powiat zgorzelecki",2009,NA
"30125",226000,"Powiat złotoryjski",2009,NA
"30126",261000,"Powiat m.Jelenia Góra",2009,NA
"30127",262000,"Powiat m.Legnica",2009,NA
"30128",263000,"Powiat m.Wałbrzych do 2002",2009,NA
"30129",264000,"Powiat m.Wrocław",2009,NA
"30130",265000,"Powiat m.Wałbrzych od 2013",2009,NA
"30131",401000,"Powiat aleksandrowski",2009,NA
"30132",402000,"Powiat brodnicki",2009,NA
"30133",403000,"Powiat bydgoski",2009,NA
"30134",404000,"Powiat chełmiński",2009,NA
"30135",405000,"Powiat golubsko-dobrzyński",2009,NA
"30136",406000,"Powiat grudziądzki",2009,NA
"30137",407000,"Powiat inowrocławski",2009,NA
"30138",408000,"Powiat lipnowski",2009,NA
"30139",409000,"Powiat mogileński",2009,NA
"30140",410000,"Powiat nakielski",2009,NA
"30141",411000,"Powiat radziejowski",2009,NA
"30142",412000,"Powiat rypiński",2009,NA
"30143",413000,"Powiat sępoleński",2009,NA
"30144",414000,"Powiat świecki",2009,NA
"30145",415000,"Powiat toruński",2009,NA
"30146",416000,"Powiat tucholski",2009,NA
"30147",417000,"Powiat wąbrzeski",2009,NA
"30148",418000,"Powiat włocławski",2009,NA
"30149",419000,"Powiat żniński",2009,NA
"30150",461000,"Powiat m.Bydgoszcz",2009,NA
"30151",462000,"Powiat m.Grudziądz",2009,NA
"30152",463000,"Powiat m.Toruń",2009,NA
"30153",464000,"Powiat m.Włocławek",2009,NA
"30154",601000,"Powiat bialski",2009,NA
"30155",602000,"Powiat biłgorajski",2009,NA
"30156",603000,"Powiat chełmski",2009,NA
"30157",604000,"Powiat hrubieszowski",2009,NA
"30158",605000,"Powiat janowski",2009,NA
"30159",606000,"Powiat krasnostawski",2009,NA
"30160",607000,"Powiat kraśnicki",2009,NA
"30161",608000,"Powiat lubartowski",2009,NA
"30162",609000,"Powiat lubelski",2009,NA
"30163",610000,"Powiat łęczyński",2009,NA
"30164",611000,"Powiat łukowski",2009,NA
"30165",612000,"Powiat opolski",2009,NA
"30166",613000,"Powiat parczewski",2009,NA
"30167",614000,"Powiat puławski",2009,NA
"30168",615000,"Powiat radzyński",2009,NA
"30169",616000,"Powiat rycki",2009,NA
"30170",617000,"Powiat świdnicki",2009,NA
"30171",618000,"Powiat tomaszowski",2009,NA
"30172",619000,"Powiat włodawski",2009,NA
"30173",620000,"Powiat zamojski",2009,NA
"30174",661000,"Powiat m.Biała Podlaska",2009,NA
"30175",662000,"Powiat m.Chełm",2009,NA
"30176",663000,"Powiat m.Lublin",2009,NA
"30177",664000,"Powiat m.Zamość",2009,NA
"30178",801000,"Powiat gorzowski",2009,NA
"30179",802000,"Powiat krośnieński",2009,NA
"30180",803000,"Powiat międzyrzecki",2009,NA
"30181",804000,"Powiat nowosolski",2009,NA
"30182",805000,"Powiat słubicki",2009,NA
"30183",806000,"Powiat strzelecko-drezdenecki",2009,NA
"30184",807000,"Powiat sulęciński",2009,NA
"30185",808000,"Powiat świebodziński",2009,NA
"30186",809000,"Powiat zielonogórski",2009,NA
"30187",810000,"Powiat żagański",2009,NA
"30188",811000,"Powiat żarski",2009,NA
"30189",812000,"Powiat wschowski",2009,NA
"30190",861000,"Powiat m.Gorzów Wielkopolski",2009,NA
"30191",862000,"Powiat m.Zielona Góra",2009,NA
"30192",1001000,"Powiat bełchatowski",2009,NA
"30193",1002000,"Powiat kutnowski",2009,NA
"30194",1003000,"Powiat łaski",2009,NA
"30195",1004000,"Powiat łęczycki",2009,NA
"30196",1005000,"Powiat łowicki",2009,NA
"30197",1006000,"Powiat łódzki wschodni",2009,NA
"30198",1007000,"Powiat opoczyński",2009,NA
"30199",1008000,"Powiat pabianicki",2009,NA
"30200",1009000,"Powiat pajęczański",2009,NA
"30201",1010000,"Powiat piotrkowski",2009,NA
"30202",1011000,"Powiat poddębicki",2009,NA
"30203",1012000,"Powiat radomszczański",2009,NA
"30204",1013000,"Powiat rawski",2009,NA
"30205",1014000,"Powiat sieradzki",2009,NA
"30206",1015000,"Powiat skierniewicki",2009,NA
"30207",1016000,"Powiat tomaszowski",2009,NA
"30208",1017000,"Powiat wieluński",2009,NA
"30209",1018000,"Powiat wieruszowski",2009,NA
"30210",1019000,"Powiat zduńskowolski",2009,NA
"30211",1020000,"Powiat zgierski",2009,NA
"30212",1021000,"Powiat brzeziński",2009,NA
"30213",1061000,"Powiat m.Łódź",2009,NA
"30214",1062000,"Powiat m.Piotrków Trybunalski",2009,NA
"30215",1063000,"Powiat m.Skierniewice",2009,NA
"30216",1201000,"Powiat bocheński",2009,NA
"30217",1202000,"Powiat brzeski",2009,NA
"30218",1203000,"Powiat chrzanowski",2009,NA
"30219",1204000,"Powiat dąbrowski",2009,NA
"30220",1205000,"Powiat gorlicki",2009,NA
"30221",1206000,"Powiat krakowski",2009,NA
"30222",1207000,"Powiat limanowski",2009,NA
"30223",1208000,"Powiat miechowski",2009,NA
"30224",1209000,"Powiat myślenicki",2009,NA
"30225",1210000,"Powiat nowosądecki",2009,NA
"30226",1211000,"Powiat nowotarski",2009,NA
"30227",1212000,"Powiat olkuski",2009,NA
"30228",1213000,"Powiat oświęcimski",2009,NA
"30229",1214000,"Powiat proszowicki",2009,NA
"30230",1215000,"Powiat suski",2009,NA
"30231",1216000,"Powiat tarnowski",2009,NA
"30232",1217000,"Powiat tatrzański",2009,NA
"30233",1218000,"Powiat wadowicki",2009,NA
"30234",1219000,"Powiat wielicki",2009,NA
"30235",1261000,"Powiat m.Kraków",2009,NA
"30236",1262000,"Powiat m.Nowy Sącz",2009,NA
"30237",1263000,"Powiat m.Tarnów",2009,NA
"30238",1401000,"Powiat białobrzeski",2009,NA
"30239",1402000,"Powiat ciechanowski",2009,NA
"30240",1403000,"Powiat garwoliński",2009,NA
"30241",1404000,"Powiat gostyniński",2009,NA
"30242",1405000,"Powiat grodziski",2009,NA
"30243",1406000,"Powiat grójecki",2009,NA
"30244",1407000,"Powiat kozienicki",2009,NA
"30245",1408000,"Powiat legionowski",2009,NA
"30246",1409000,"Powiat lipski",2009,NA
"30247",1410000,"Powiat łosicki",2009,NA
"30248",1411000,"Powiat makowski",2009,NA
"30249",1412000,"Powiat miński",2009,NA
"30250",1413000,"Powiat mławski",2009,NA
"30251",1414000,"Powiat nowodworski",2009,NA
"30252",1415000,"Powiat ostrołęcki",2009,NA
"30253",1416000,"Powiat ostrowski",2009,NA
"30254",1417000,"Powiat otwocki",2009,NA
"30255",1418000,"Powiat piaseczyński",2009,NA
"30256",1419000,"Powiat płocki",2009,NA
"30257",1420000,"Powiat płoński",2009,NA
"30258",1421000,"Powiat pruszkowski",2009,NA
"30259",1422000,"Powiat przasnyski",2009,NA
"30260",1423000,"Powiat przysuski",2009,NA
"30261",1424000,"Powiat pułtuski",2009,NA
"30262",1425000,"Powiat radomski",2009,NA
"30263",1426000,"Powiat siedlecki",2009,NA
"30264",1427000,"Powiat sierpecki",2009,NA
"30265",1428000,"Powiat sochaczewski",2009,NA
"30266",1429000,"Powiat sokołowski",2009,NA
"30267",1430000,"Powiat szydłowiecki",2009,NA
"30268",1432000,"Powiat warszawski zachodni",2009,NA
"30269",1433000,"Powiat węgrowski",2009,NA
"30270",1434000,"Powiat wołomiński",2009,NA
"30271",1435000,"Powiat wyszkowski",2009,NA
"30272",1436000,"Powiat zwoleński",2009,NA
"30273",1437000,"Powiat żuromiński",2009,NA
"30274",1438000,"Powiat żyrardowski",2009,NA
"30275",1461000,"Powiat m.Ostrołęka",2009,NA
"30276",1462000,"Powiat m.Płock",2009,NA
"30277",1463000,"Powiat m.Radom",2009,NA
"30278",1464000,"Powiat m.Siedlce",2009,NA
"30279",1465000,"Powiat m. st. Warszawa",2009,NA
"30280",1601000,"Powiat brzeski",2009,NA
"30281",1602000,"Powiat głubczycki",2009,NA
"30282",1603000,"Powiat kędzierzyńsko-kozielski",2009,NA
"30283",1604000,"Powiat kluczborski",2009,NA
"30284",1605000,"Powiat krapkowicki",2009,NA
"30285",1606000,"Powiat namysłowski",2009,NA
"30286",1607000,"Powiat nyski",2009,NA
"30287",1608000,"Powiat oleski",2009,NA
"30288",1609000,"Powiat opolski",2009,NA
"30289",1610000,"Powiat prudnicki",2009,NA
"30290",1611000,"Powiat strzelecki",2009,NA
"30291",1661000,"Powiat m.Opole",2009,NA
"30292",1801000,"Powiat bieszczadzki",2009,NA
"30293",1802000,"Powiat brzozowski",2009,NA
"30294",1803000,"Powiat dębicki",2009,NA
"30295",1804000,"Powiat jarosławski",2009,NA
"30296",1805000,"Powiat jasielski",2009,NA
"30297",1806000,"Powiat kolbuszowski",2009,NA
"30298",1807000,"Powiat krośnieński",2009,NA
"30299",1808000,"Powiat leżajski",2009,NA
"30300",1809000,"Powiat lubaczowski",2009,NA
"30301",1810000,"Powiat łańcucki",2009,NA
"30302",1811000,"Powiat mielecki",2009,NA
"30303",1812000,"Powiat niżański",2009,NA
"30304",1813000,"Powiat przemyski",2009,NA
"30305",1814000,"Powiat przeworski",2009,NA
"30306",1815000,"Powiat ropczycko-sędziszowski",2009,NA
"30307",1816000,"Powiat rzeszowski",2009,NA
"30308",1817000,"Powiat sanocki",2009,NA
"30309",1818000,"Powiat stalowowolski",2009,NA
"30310",1819000,"Powiat strzyżowski",2009,NA
"30311",1820000,"Powiat tarnobrzeski",2009,NA
"30312",1821000,"Powiat leski",2009,NA
"30313",1861000,"Powiat m.Krosno",2009,NA
"30314",1862000,"Powiat m.Przemyśl",2009,NA
"30315",1863000,"Powiat m.Rzeszów",2009,NA
"30316",1864000,"Powiat m.Tarnobrzeg",2009,NA
"30317",2001000,"Powiat augustowski",2009,NA
"30318",2002000,"Powiat białostocki",2009,NA
"30319",2003000,"Powiat bielski",2009,NA
"30320",2004000,"Powiat grajewski",2009,NA
"30321",2005000,"Powiat hajnowski",2009,NA
"30322",2006000,"Powiat kolneński",2009,NA
"30323",2007000,"Powiat łomżyński",2009,NA
"30324",2008000,"Powiat moniecki",2009,NA
"30325",2009000,"Powiat sejneński",2009,NA
"30326",2010000,"Powiat siemiatycki",2009,NA
"30327",2011000,"Powiat sokólski",2009,NA
"30328",2012000,"Powiat suwalski",2009,NA
"30329",2013000,"Powiat wysokomazowiecki",2009,NA
"30330",2014000,"Powiat zambrowski",2009,NA
"30331",2061000,"Powiat m.Białystok",2009,NA
"30332",2062000,"Powiat m.Łomża",2009,NA
"30333",2063000,"Powiat m.Suwałki",2009,NA
"30334",2201000,"Powiat bytowski",2009,NA
"30335",2202000,"Powiat chojnicki",2009,NA
"30336",2203000,"Powiat człuchowski",2009,NA
"30337",2204000,"Powiat gdański",2009,NA
"30338",2205000,"Powiat kartuski",2009,NA
"30339",2206000,"Powiat kościerski",2009,NA
"30340",2207000,"Powiat kwidzyński",2009,NA
"30341",2208000,"Powiat lęborski",2009,NA
"30342",2209000,"Powiat malborski",2009,NA
"30343",2210000,"Powiat nowodworski",2009,NA
"30344",2211000,"Powiat pucki",2009,NA
"30345",2212000,"Powiat słupski",2009,NA
"30346",2213000,"Powiat starogardzki",2009,NA
"30347",2214000,"Powiat tczewski",2009,NA
