"","Kod","Nazwa","rok","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_40_do_60_m2_zl"
"4903",3019000,"Powiat pilski",2017,3400
"4904",3020000,"Powiat pleszewski",2017,3243
"4905",3021000,"Powiat poznański",2017,4502
"4906",3022000,"Powiat rawicki",2017,3064
"4907",3023000,"Powiat słupecki",2017,2449
"4908",3024000,"Powiat szamotulski",2017,3725
"4909",3025000,"Powiat średzki",2017,3702
"4910",3026000,"Powiat śremski",2017,3187
"4911",3027000,"Powiat turecki",2017,2697
"4912",3028000,"Powiat wągrowiecki",2017,3300
"4913",3029000,"Powiat wolsztyński",2017,3584
"4914",3030000,"Powiat wrzesiński",2017,3866
"4915",3031000,"Powiat złotowski",2017,2759
"4916",3061000,"Powiat m.Kalisz",2017,2791
"4917",3062000,"Powiat m.Konin",2017,3119
"4918",3063000,"Powiat m.Leszno",2017,4005
"4919",3064000,"Powiat m.Poznań",2017,5920
"4920",3201000,"Powiat białogardzki",2017,2204
"4921",3202000,"Powiat choszczeński",2017,2224
"4922",3203000,"Powiat drawski",2017,2500
"4923",3204000,"Powiat goleniowski",2017,3299
"4924",3205000,"Powiat gryficki",2017,2518
"4925",3206000,"Powiat gryfiński",2017,2638
"4926",3207000,"Powiat kamieński",2017,5166
"4927",3208000,"Powiat kołobrzeski",2017,4578
"4928",3209000,"Powiat koszaliński",2017,2810
"4929",3210000,"Powiat myśliborski",2017,2562
"4930",3211000,"Powiat policki",2017,4451
"4931",3212000,"Powiat pyrzycki",2017,2646
"4932",3213000,"Powiat sławieński",2017,3813
"4933",3214000,"Powiat stargardzki",2017,3534
"4934",3215000,"Powiat szczecinecki",2017,2710
"4935",3216000,"Powiat świdwiński",2017,2020
"4936",3217000,"Powiat wałecki",2017,2475
"4937",3218000,"Powiat łobeski",2017,1966
"4938",3261000,"Powiat m.Koszalin",2017,3552
"4939",3262000,"Powiat m.Szczecin",2017,4567
"4940",3263000,"Powiat m.Świnoujście",2017,6419
"4941",201000,"Powiat bolesławiecki",2018,2567
"4942",202000,"Powiat dzierżoniowski",2018,2466
"4943",203000,"Powiat głogowski",2018,3696
"4944",204000,"Powiat górowski",2018,1461
"4945",205000,"Powiat jaworski",2018,2822
"4946",206000,"Powiat jeleniogórski",2018,4312
"4947",207000,"Powiat kamiennogórski",2018,1751
"4948",208000,"Powiat kłodzki",2018,2484
"4949",209000,"Powiat legnicki",2018,2473
"4950",210000,"Powiat lubański",2018,2259
"4951",211000,"Powiat lubiński",2018,3633
"4952",212000,"Powiat lwówecki",2018,1821
"4953",213000,"Powiat milicki",2018,2927
"4954",214000,"Powiat oleśnicki",2018,3863
"4955",215000,"Powiat oławski",2018,3950
"4956",216000,"Powiat polkowicki",2018,3095
"4957",217000,"Powiat strzeliński",2018,4043
"4958",218000,"Powiat średzki",2018,4338
"4959",219000,"Powiat świdnicki",2018,3004
"4960",220000,"Powiat trzebnicki",2018,3718
"4961",221000,"Powiat wałbrzyski",2018,1465
"4962",222000,"Powiat wołowski",2018,2880
"4963",223000,"Powiat wrocławski",2018,4591
"4964",224000,"Powiat ząbkowicki",2018,2121
"4965",225000,"Powiat zgorzelecki",2018,2550
"4966",226000,"Powiat złotoryjski",2018,2657
"4967",261000,"Powiat m.Jelenia Góra",2018,2974
"4968",262000,"Powiat m.Legnica",2018,3169
"4969",264000,"Powiat m.Wrocław",2018,5954
"4970",265000,"Powiat m.Wałbrzych od 2013",2018,2256
"4971",401000,"Powiat aleksandrowski",2018,3806
"4972",402000,"Powiat brodnicki",2018,3517
"4973",403000,"Powiat bydgoski",2018,3340
"4974",404000,"Powiat chełmiński",2018,2320
"4975",405000,"Powiat golubsko-dobrzyński",2018,2933
"4976",406000,"Powiat grudziądzki",2018,1751
"4977",407000,"Powiat inowrocławski",2018,3272
"4978",408000,"Powiat lipnowski",2018,2149
"4979",409000,"Powiat mogileński",2018,2117
"4980",410000,"Powiat nakielski",2018,2718
"4981",411000,"Powiat radziejowski",2018,2598
"4982",412000,"Powiat rypiński",2018,2866
"4983",413000,"Powiat sępoleński",2018,2011
"4984",414000,"Powiat świecki",2018,3117
"4985",415000,"Powiat toruński",2018,2996
"4986",416000,"Powiat tucholski",2018,2352
"4987",417000,"Powiat wąbrzeski",2018,2092
"4988",418000,"Powiat włocławski",2018,2055
"4989",419000,"Powiat żniński",2018,3092
"4990",461000,"Powiat m.Bydgoszcz",2018,4623
"4991",462000,"Powiat m.Grudziądz",2018,3111
"4992",463000,"Powiat m.Toruń",2018,4888
"4993",464000,"Powiat m.Włocławek",2018,2811
"4994",601000,"Powiat bialski",2018,2785
"4995",602000,"Powiat biłgorajski",2018,3204
"4996",603000,"Powiat chełmski",2018,2185
"4997",604000,"Powiat hrubieszowski",2018,2190
"4998",605000,"Powiat janowski",2018,2708
"4999",606000,"Powiat krasnostawski",2018,2635
"5000",607000,"Powiat kraśnicki",2018,2554
"5001",608000,"Powiat lubartowski",2018,3422
"5002",609000,"Powiat lubelski",2018,4222
"5003",610000,"Powiat łęczyński",2018,3542
"5004",611000,"Powiat łukowski",2018,3322
"5005",612000,"Powiat opolski",2018,2577
"5006",613000,"Powiat parczewski",2018,2771
"5007",614000,"Powiat puławski",2018,3727
"5008",615000,"Powiat radzyński",2018,3400
"5009",616000,"Powiat rycki",2018,2905
"5010",617000,"Powiat świdnicki",2018,3782
"5011",618000,"Powiat tomaszowski",2018,2529
"5012",619000,"Powiat włodawski",2018,2925
"5013",620000,"Powiat zamojski",2018,2095
"5014",661000,"Powiat m.Biała Podlaska",2018,2947
"5015",662000,"Powiat m.Chełm",2018,3045
"5016",663000,"Powiat m.Lublin",2018,5194
"5017",664000,"Powiat m.Zamość",2018,3330
"5018",801000,"Powiat gorzowski",2018,3137
"5019",802000,"Powiat krośnieński",2018,2847
"5020",803000,"Powiat międzyrzecki",2018,2549
"5021",804000,"Powiat nowosolski",2018,3153
"5022",805000,"Powiat słubicki",2018,3459
"5023",806000,"Powiat strzelecko-drezdenecki",2018,2794
"5024",807000,"Powiat sulęciński",2018,2121
"5025",808000,"Powiat świebodziński",2018,2935
"5026",809000,"Powiat zielonogórski",2018,2653
"5027",810000,"Powiat żagański",2018,1803
"5028",811000,"Powiat żarski",2018,2783
"5029",812000,"Powiat wschowski",2018,2192
"5030",861000,"Powiat m.Gorzów Wielkopolski",2018,3549
"5031",862000,"Powiat m.Zielona Góra",2018,3865
"5032",1001000,"Powiat bełchatowski",2018,2834
"5033",1002000,"Powiat kutnowski",2018,3762
"5034",1003000,"Powiat łaski",2018,2408
"5035",1004000,"Powiat łęczycki",2018,2765
"5036",1005000,"Powiat łowicki",2018,4338
"5037",1006000,"Powiat łódzki wschodni",2018,3005
"5038",1007000,"Powiat opoczyński",2018,2972
"5039",1008000,"Powiat pabianicki",2018,3097
"5040",1009000,"Powiat pajęczański",2018,3368
"5041",1010000,"Powiat piotrkowski",2018,1670
"5042",1011000,"Powiat poddębicki",2018,2782
"5043",1012000,"Powiat radomszczański",2018,3346
"5044",1013000,"Powiat rawski",2018,3742
"5045",1014000,"Powiat sieradzki",2018,3071
"5046",1015000,"Powiat skierniewicki",2018,0
"5047",1016000,"Powiat tomaszowski",2018,2843
"5048",1017000,"Powiat wieluński",2018,4498
"5049",1018000,"Powiat wieruszowski",2018,2489
"5050",1019000,"Powiat zduńskowolski",2018,2716
"5051",1020000,"Powiat zgierski",2018,2990
"5052",1021000,"Powiat brzeziński",2018,3278
"5053",1061000,"Powiat m.Łódź",2018,4329
"5054",1062000,"Powiat m.Piotrków Trybunalski",2018,2872
"5055",1063000,"Powiat m.Skierniewice",2018,4063
"5056",1201000,"Powiat bocheński",2018,4218
"5057",1202000,"Powiat brzeski",2018,4164
"5058",1203000,"Powiat chrzanowski",2018,2890
"5059",1204000,"Powiat dąbrowski",2018,2633
"5060",1205000,"Powiat gorlicki",2018,2694
"5061",1206000,"Powiat krakowski",2018,4873
"5062",1207000,"Powiat limanowski",2018,3791
"5063",1208000,"Powiat miechowski",2018,3471
"5064",1209000,"Powiat myślenicki",2018,5172
"5065",1210000,"Powiat nowosądecki",2018,4932
"5066",1211000,"Powiat nowotarski",2018,4766
"5067",1212000,"Powiat olkuski",2018,2927
"5068",1213000,"Powiat oświęcimski",2018,3401
"5069",1214000,"Powiat proszowicki",2018,3673
"5070",1215000,"Powiat suski",2018,3061
"5071",1216000,"Powiat tarnowski",2018,0
"5072",1217000,"Powiat tatrzański",2018,8548
"5073",1218000,"Powiat wadowicki",2018,3630
"5074",1219000,"Powiat wielicki",2018,4685
"5075",1261000,"Powiat m.Kraków",2018,6406
"5076",1262000,"Powiat m.Nowy Sącz",2018,3902
"5077",1263000,"Powiat m.Tarnów",2018,3419
"5078",1401000,"Powiat białobrzeski",2018,3526
"5079",1402000,"Powiat ciechanowski",2018,2995
"5080",1403000,"Powiat garwoliński",2018,1509
"5081",1404000,"Powiat gostyniński",2018,2813
"5082",1405000,"Powiat grodziski",2018,4592
"5083",1406000,"Powiat grójecki",2018,4004
"5084",1407000,"Powiat kozienicki",2018,3106
"5085",1408000,"Powiat legionowski",2018,5194
"5086",1409000,"Powiat lipski",2018,2256
"5087",1410000,"Powiat łosicki",2018,2133
"5088",1411000,"Powiat makowski",2018,2210
"5089",1412000,"Powiat miński",2018,4697
"5090",1413000,"Powiat mławski",2018,3253
"5091",1414000,"Powiat nowodworski",2018,4105
"5092",1415000,"Powiat ostrołęcki",2018,0
"5093",1416000,"Powiat ostrowski",2018,3165
"5094",1417000,"Powiat otwocki",2018,5091
"5095",1418000,"Powiat piaseczyński",2018,5854
"5096",1419000,"Powiat płocki",2018,2059
"5097",1420000,"Powiat płoński",2018,2979
"5098",1421000,"Powiat pruszkowski",2018,5567
"5099",1422000,"Powiat przasnyski",2018,2965
"5100",1423000,"Powiat przysuski",2018,1962
"5101",1424000,"Powiat pułtuski",2018,3260
"5102",1425000,"Powiat radomski",2018,1890
"5103",1426000,"Powiat siedlecki",2018,1827
"5104",1427000,"Powiat sierpecki",2018,3302
"5105",1428000,"Powiat sochaczewski",2018,3478
"5106",1429000,"Powiat sokołowski",2018,3342
"5107",1430000,"Powiat szydłowiecki",2018,2260
"5108",1432000,"Powiat warszawski zachodni",2018,5541
"5109",1433000,"Powiat węgrowski",2018,0
"5110",1434000,"Powiat wołomiński",2018,5267
"5111",1435000,"Powiat wyszkowski",2018,4158
"5112",1436000,"Powiat zwoleński",2018,1946
"5113",1437000,"Powiat żuromiński",2018,2271
"5114",1438000,"Powiat żyrardowski",2018,3799
"5115",1461000,"Powiat m.Ostrołęka",2018,2973
"5116",1462000,"Powiat m.Płock",2018,3830
"5117",1463000,"Powiat m.Radom",2018,3598
"5118",1464000,"Powiat m.Siedlce",2018,4176
"5119",1465000,"Powiat m. st. Warszawa",2018,7945
"5120",1601000,"Powiat brzeski",2018,2807
"5121",1602000,"Powiat głubczycki",2018,1478
"5122",1603000,"Powiat kędzierzyńsko-kozielski",2018,2206
"5123",1604000,"Powiat kluczborski",2018,2574
"5124",1605000,"Powiat krapkowicki",2018,2706
"5125",1606000,"Powiat namysłowski",2018,3478
"5126",1607000,"Powiat nyski",2018,2473
"5127",1608000,"Powiat oleski",2018,2699
"5128",1609000,"Powiat opolski",2018,2521
"5129",1610000,"Powiat prudnicki",2018,1622
"5130",1611000,"Powiat strzelecki",2018,2495
"5131",1661000,"Powiat m.Opole",2018,4585
"5132",1801000,"Powiat bieszczadzki",2018,2250
"5133",1802000,"Powiat brzozowski",2018,2783
"5134",1803000,"Powiat dębicki",2018,3354
"5135",1804000,"Powiat jarosławski",2018,3120
"5136",1805000,"Powiat jasielski",2018,2424
"5137",1806000,"Powiat kolbuszowski",2018,3984
"5138",1807000,"Powiat krośnieński",2018,1805
"5139",1808000,"Powiat leżajski",2018,1927
"5140",1809000,"Powiat lubaczowski",2018,2355
"5141",1810000,"Powiat łańcucki",2018,4012
"5142",1811000,"Powiat mielecki",2018,3540
"5143",1812000,"Powiat niżański",2018,2661
"5144",1813000,"Powiat przemyski",2018,2961
"5145",1814000,"Powiat przeworski",2018,2881
"5146",1815000,"Powiat ropczycko-sędziszowski",2018,3643
"5147",1816000,"Powiat rzeszowski",2018,4172
"5148",1817000,"Powiat sanocki",2018,3030
"5149",1818000,"Powiat stalowowolski",2018,3025
"5150",1819000,"Powiat strzyżowski",2018,3241
"5151",1820000,"Powiat tarnobrzeski",2018,2469
"5152",1821000,"Powiat leski",2018,2857
"5153",1861000,"Powiat m.Krosno",2018,2884
"5154",1862000,"Powiat m.Przemyśl",2018,2944
"5155",1863000,"Powiat m.Rzeszów",2018,4749
"5156",1864000,"Powiat m.Tarnobrzeg",2018,2926
"5157",2001000,"Powiat augustowski",2018,3567
"5158",2002000,"Powiat białostocki",2018,3977
"5159",2003000,"Powiat bielski",2018,4294
"5160",2004000,"Powiat grajewski",2018,2999
"5161",2005000,"Powiat hajnowski",2018,2039
"5162",2006000,"Powiat kolneński",2018,2593
"5163",2007000,"Powiat łomżyński",2018,2300
"5164",2008000,"Powiat moniecki",2018,3229
"5165",2009000,"Powiat sejneński",2018,1975
"5166",2010000,"Powiat siemiatycki",2018,3206
"5167",2011000,"Powiat sokólski",2018,3057
"5168",2012000,"Powiat suwalski",2018,2533
"5169",2013000,"Powiat wysokomazowiecki",2018,4464
"5170",2014000,"Powiat zambrowski",2018,3294
"5171",2061000,"Powiat m.Białystok",2018,4702
"5172",2062000,"Powiat m.Łomża",2018,3651
"5173",2063000,"Powiat m.Suwałki",2018,3731
"5174",2201000,"Powiat bytowski",2018,3156
"5175",2202000,"Powiat chojnicki",2018,3613
"5176",2203000,"Powiat człuchowski",2018,2169
"5177",2204000,"Powiat gdański",2018,4798
"5178",2205000,"Powiat kartuski",2018,4563
"5179",2206000,"Powiat kościerski",2018,3897
"5180",2207000,"Powiat kwidzyński",2018,2864
"5181",2208000,"Powiat lęborski",2018,3138
"5182",2209000,"Powiat malborski",2018,3374
"5183",2210000,"Powiat nowodworski",2018,3794
"5184",2211000,"Powiat pucki",2018,4982
"5185",2212000,"Powiat słupski",2018,4246
"5186",2213000,"Powiat starogardzki",2018,3897
"5187",2214000,"Powiat tczewski",2018,3939
"5188",2215000,"Powiat wejherowski",2018,4728
"5189",2216000,"Powiat sztumski",2018,1546
"5190",2261000,"Powiat m.Gdańsk",2018,6612
"5191",2262000,"Powiat m.Gdynia",2018,6425
"5192",2263000,"Powiat m.Słupsk",2018,3513
"5193",2264000,"Powiat m.Sopot",2018,11192
"5194",2401000,"Powiat będziński",2018,2627
"5195",2402000,"Powiat bielski",2018,3500
"5196",2403000,"Powiat cieszyński",2018,3656
"5197",2404000,"Powiat częstochowski",2018,1953
"5198",2405000,"Powiat gliwicki",2018,2619
"5199",2406000,"Powiat kłobucki",2018,2887
"5200",2407000,"Powiat lubliniecki",2018,2795
"5201",2408000,"Powiat mikołowski",2018,2999
"5202",2409000,"Powiat myszkowski",2018,2458
"5203",2410000,"Powiat pszczyński",2018,2661
"5204",2411000,"Powiat raciborski",2018,2128
"5205",2412000,"Powiat rybnicki",2018,2250
"5206",2413000,"Powiat tarnogórski",2018,2982
"5207",2414000,"Powiat bieruńsko-lędziński",2018,2968
"5208",2415000,"Powiat wodzisławski",2018,1972
"5209",2416000,"Powiat zawierciański",2018,1940
"5210",2417000,"Powiat żywiecki",2018,3799
"5211",2461000,"Powiat m.Bielsko-Biała",2018,4112
"5212",2462000,"Powiat m.Bytom",2018,2079
"5213",2463000,"Powiat m.Chorzów",2018,3068
"5214",2464000,"Powiat m.Częstochowa",2018,3434
"5215",2465000,"Powiat m.Dąbrowa Górnicza",2018,2781
"5216",2466000,"Powiat m.Gliwice",2018,3571
"5217",2467000,"Powiat m.Jastrzębie-Zdrój",2018,2285
"5218",2468000,"Powiat m.Jaworzno",2018,3100
"5219",2469000,"Powiat m.Katowice",2018,3906
"5220",2470000,"Powiat m.Mysłowice",2018,2911
"5221",2471000,"Powiat m.Piekary Śląskie",2018,2532
"5222",2472000,"Powiat m.Ruda Śląska",2018,2536
"5223",2473000,"Powiat m.Rybnik",2018,2611
"5224",2474000,"Powiat m.Siemianowice Śląskie",2018,2834
"5225",2475000,"Powiat m.Sosnowiec",2018,2661
"5226",2476000,"Powiat m.Świętochłowice",2018,2289
"5227",2477000,"Powiat m.Tychy",2018,4248
"5228",2478000,"Powiat m.Zabrze",2018,2519
"5229",2479000,"Powiat m.Żory",2018,2693
"5230",2601000,"Powiat buski",2018,3028
"5231",2602000,"Powiat jędrzejowski",2018,2599
"5232",2603000,"Powiat kazimierski",2018,1040
"5233",2604000,"Powiat kielecki",2018,2637
"5234",2605000,"Powiat konecki",2018,2654
"5235",2606000,"Powiat opatowski",2018,3430
"5236",2607000,"Powiat ostrowiecki",2018,2301
"5237",2608000,"Powiat pińczowski",2018,2071
"5238",2609000,"Powiat sandomierski",2018,3043
"5239",2610000,"Powiat skarżyski",2018,2208
"5240",2611000,"Powiat starachowicki",2018,3087
"5241",2612000,"Powiat staszowski",2018,2667
"5242",2613000,"Powiat włoszczowski",2018,2973
"5243",2661000,"Powiat m.Kielce",2018,4448
"5244",2801000,"Powiat bartoszycki",2018,2691
"5245",2802000,"Powiat braniewski",2018,2286
"5246",2803000,"Powiat działdowski",2018,2977
"5247",2804000,"Powiat elbląski",2018,2624
"5248",2805000,"Powiat ełcki",2018,3059
"5249",2806000,"Powiat giżycki",2018,3098
"5250",2807000,"Powiat iławski",2018,3996
"5251",2808000,"Powiat kętrzyński",2018,2343
"5252",2809000,"Powiat lidzbarski",2018,2499
"5253",2810000,"Powiat mrągowski",2018,2701
"5254",2811000,"Powiat nidzicki",2018,2863
"5255",2812000,"Powiat nowomiejski",2018,3419
"5256",2813000,"Powiat olecki",2018,3168
"5257",2814000,"Powiat olsztyński",2018,3750
"5258",2815000,"Powiat ostródzki",2018,3240
"5259",2816000,"Powiat piski",2018,2117
"5260",2817000,"Powiat szczycieński",2018,2998
"5261",2818000,"Powiat gołdapski",2018,2586
"5262",2819000,"Powiat węgorzewski",2018,2715
"5263",2861000,"Powiat m.Elbląg",2018,3577
"5264",2862000,"Powiat m.Olsztyn",2018,4800
"5265",3001000,"Powiat chodzieski",2018,2956
"5266",3002000,"Powiat czarnkowsko-trzcianecki",2018,2543
"5267",3003000,"Powiat gnieźnieński",2018,3868
"5268",3004000,"Powiat gostyński",2018,3560
"5269",3005000,"Powiat grodziski",2018,3291
"5270",3006000,"Powiat jarociński",2018,3227
"5271",3007000,"Powiat kaliski",2018,1552
"5272",3008000,"Powiat kępiński",2018,3688
"5273",3009000,"Powiat kolski",2018,2817
"5274",3010000,"Powiat koniński",2018,2886
"5275",3011000,"Powiat kościański",2018,3608
"5276",3012000,"Powiat krotoszyński",2018,3375
"5277",3013000,"Powiat leszczyński",2018,3258
"5278",3014000,"Powiat międzychodzki",2018,2822
"5279",3015000,"Powiat nowotomyski",2018,2974
"5280",3016000,"Powiat obornicki",2018,3863
"5281",3017000,"Powiat ostrowski",2018,3496
"5282",3018000,"Powiat ostrzeszowski",2018,3680
"5283",3019000,"Powiat pilski",2018,3777
"5284",3020000,"Powiat pleszewski",2018,3101
"5285",3021000,"Powiat poznański",2018,4493
"5286",3022000,"Powiat rawicki",2018,3094
"5287",3023000,"Powiat słupecki",2018,2904
"5288",3024000,"Powiat szamotulski",2018,3699
"5289",3025000,"Powiat średzki",2018,3606
"5290",3026000,"Powiat śremski",2018,3577
"5291",3027000,"Powiat turecki",2018,2672
"5292",3028000,"Powiat wągrowiecki",2018,3300
"5293",3029000,"Powiat wolsztyński",2018,3993
"5294",3030000,"Powiat wrzesiński",2018,3568
"5295",3031000,"Powiat złotowski",2018,2711
"5296",3061000,"Powiat m.Kalisz",2018,3346
"5297",3062000,"Powiat m.Konin",2018,3288
"5298",3063000,"Powiat m.Leszno",2018,4345
"5299",3064000,"Powiat m.Poznań",2018,6249
"5300",3201000,"Powiat białogardzki",2018,2163
"5301",3202000,"Powiat choszczeński",2018,2354
"5302",3203000,"Powiat drawski",2018,2524
"5303",3204000,"Powiat goleniowski",2018,3357
"5304",3205000,"Powiat gryficki",2018,2394
"5305",3206000,"Powiat gryfiński",2018,2725
"5306",3207000,"Powiat kamieński",2018,6098
"5307",3208000,"Powiat kołobrzeski",2018,5969
"5308",3209000,"Powiat koszaliński",2018,5939
"5309",3210000,"Powiat myśliborski",2018,2985
"5310",3211000,"Powiat policki",2018,4810
"5311",3212000,"Powiat pyrzycki",2018,2285
"5312",3213000,"Powiat sławieński",2018,3185
"5313",3214000,"Powiat stargardzki",2018,3676
"5314",3215000,"Powiat szczecinecki",2018,2678
"5315",3216000,"Powiat świdwiński",2018,2343
"5316",3217000,"Powiat wałecki",2018,2896
"5317",3218000,"Powiat łobeski",2018,1891
"5318",3261000,"Powiat m.Koszalin",2018,3951
"5319",3262000,"Powiat m.Szczecin",2018,4863
"5320",3263000,"Powiat m.Świnoujście",2018,6815
"5321",201000,"Powiat bolesławiecki",2019,NA
"5322",202000,"Powiat dzierżoniowski",2019,NA
"5323",203000,"Powiat głogowski",2019,NA
"5324",204000,"Powiat górowski",2019,NA
"5325",205000,"Powiat jaworski",2019,NA
"5326",206000,"Powiat jeleniogórski",2019,NA
"5327",207000,"Powiat kamiennogórski",2019,NA
"5328",208000,"Powiat kłodzki",2019,NA
"5329",209000,"Powiat legnicki",2019,NA
"5330",210000,"Powiat lubański",2019,NA
"5331",211000,"Powiat lubiński",2019,NA
"5332",212000,"Powiat lwówecki",2019,NA
"5333",213000,"Powiat milicki",2019,NA
"5334",214000,"Powiat oleśnicki",2019,NA
"5335",215000,"Powiat oławski",2019,NA
"5336",216000,"Powiat polkowicki",2019,NA
"5337",217000,"Powiat strzeliński",2019,NA
"5338",218000,"Powiat średzki",2019,NA
"5339",219000,"Powiat świdnicki",2019,NA
"5340",220000,"Powiat trzebnicki",2019,NA
"5341",221000,"Powiat wałbrzyski",2019,NA
"5342",222000,"Powiat wołowski",2019,NA
"5343",223000,"Powiat wrocławski",2019,NA
"5344",224000,"Powiat ząbkowicki",2019,NA
"5345",225000,"Powiat zgorzelecki",2019,NA
"5346",226000,"Powiat złotoryjski",2019,NA
"5347",261000,"Powiat m.Jelenia Góra",2019,NA
"5348",262000,"Powiat m.Legnica",2019,NA
"5349",264000,"Powiat m.Wrocław",2019,NA
"5350",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"5351",401000,"Powiat aleksandrowski",2019,NA
"5352",402000,"Powiat brodnicki",2019,NA
"5353",403000,"Powiat bydgoski",2019,NA
"5354",404000,"Powiat chełmiński",2019,NA
"5355",405000,"Powiat golubsko-dobrzyński",2019,NA
"5356",406000,"Powiat grudziądzki",2019,NA
"5357",407000,"Powiat inowrocławski",2019,NA
"5358",408000,"Powiat lipnowski",2019,NA
"5359",409000,"Powiat mogileński",2019,NA
"5360",410000,"Powiat nakielski",2019,NA
"5361",411000,"Powiat radziejowski",2019,NA
"5362",412000,"Powiat rypiński",2019,NA
"5363",413000,"Powiat sępoleński",2019,NA
"5364",414000,"Powiat świecki",2019,NA
"5365",415000,"Powiat toruński",2019,NA
"5366",416000,"Powiat tucholski",2019,NA
"5367",417000,"Powiat wąbrzeski",2019,NA
"5368",418000,"Powiat włocławski",2019,NA
"5369",419000,"Powiat żniński",2019,NA
"5370",461000,"Powiat m.Bydgoszcz",2019,NA
"5371",462000,"Powiat m.Grudziądz",2019,NA
"5372",463000,"Powiat m.Toruń",2019,NA
"5373",464000,"Powiat m.Włocławek",2019,NA
"5374",601000,"Powiat bialski",2019,NA
"5375",602000,"Powiat biłgorajski",2019,NA
"5376",603000,"Powiat chełmski",2019,NA
"5377",604000,"Powiat hrubieszowski",2019,NA
"5378",605000,"Powiat janowski",2019,NA
"5379",606000,"Powiat krasnostawski",2019,NA
"5380",607000,"Powiat kraśnicki",2019,NA
"5381",608000,"Powiat lubartowski",2019,NA
"5382",609000,"Powiat lubelski",2019,NA
"5383",610000,"Powiat łęczyński",2019,NA
"5384",611000,"Powiat łukowski",2019,NA
"5385",612000,"Powiat opolski",2019,NA
"5386",613000,"Powiat parczewski",2019,NA
"5387",614000,"Powiat puławski",2019,NA
"5388",615000,"Powiat radzyński",2019,NA
"5389",616000,"Powiat rycki",2019,NA
"5390",617000,"Powiat świdnicki",2019,NA
"5391",618000,"Powiat tomaszowski",2019,NA
"5392",619000,"Powiat włodawski",2019,NA
"5393",620000,"Powiat zamojski",2019,NA
"5394",661000,"Powiat m.Biała Podlaska",2019,NA
"5395",662000,"Powiat m.Chełm",2019,NA
"5396",663000,"Powiat m.Lublin",2019,NA
"5397",664000,"Powiat m.Zamość",2019,NA
"5398",801000,"Powiat gorzowski",2019,NA
"5399",802000,"Powiat krośnieński",2019,NA
"5400",803000,"Powiat międzyrzecki",2019,NA
"5401",804000,"Powiat nowosolski",2019,NA
"5402",805000,"Powiat słubicki",2019,NA
"5403",806000,"Powiat strzelecko-drezdenecki",2019,NA
"5404",807000,"Powiat sulęciński",2019,NA
"5405",808000,"Powiat świebodziński",2019,NA
"5406",809000,"Powiat zielonogórski",2019,NA
"5407",810000,"Powiat żagański",2019,NA
"5408",811000,"Powiat żarski",2019,NA
"5409",812000,"Powiat wschowski",2019,NA
"5410",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"5411",862000,"Powiat m.Zielona Góra",2019,NA
"5412",1001000,"Powiat bełchatowski",2019,NA
"5413",1002000,"Powiat kutnowski",2019,NA
"5414",1003000,"Powiat łaski",2019,NA
"5415",1004000,"Powiat łęczycki",2019,NA
"5416",1005000,"Powiat łowicki",2019,NA
"5417",1006000,"Powiat łódzki wschodni",2019,NA
"5418",1007000,"Powiat opoczyński",2019,NA
"5419",1008000,"Powiat pabianicki",2019,NA
"5420",1009000,"Powiat pajęczański",2019,NA
"5421",1010000,"Powiat piotrkowski",2019,NA
"5422",1011000,"Powiat poddębicki",2019,NA
"5423",1012000,"Powiat radomszczański",2019,NA
"5424",1013000,"Powiat rawski",2019,NA
"5425",1014000,"Powiat sieradzki",2019,NA
"5426",1015000,"Powiat skierniewicki",2019,NA
"5427",1016000,"Powiat tomaszowski",2019,NA
"5428",1017000,"Powiat wieluński",2019,NA
"5429",1018000,"Powiat wieruszowski",2019,NA
"5430",1019000,"Powiat zduńskowolski",2019,NA
"5431",1020000,"Powiat zgierski",2019,NA
"5432",1021000,"Powiat brzeziński",2019,NA
"5433",1061000,"Powiat m.Łódź",2019,NA
"5434",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"5435",1063000,"Powiat m.Skierniewice",2019,NA
"5436",1201000,"Powiat bocheński",2019,NA
"5437",1202000,"Powiat brzeski",2019,NA
"5438",1203000,"Powiat chrzanowski",2019,NA
"5439",1204000,"Powiat dąbrowski",2019,NA
"5440",1205000,"Powiat gorlicki",2019,NA
"5441",1206000,"Powiat krakowski",2019,NA
"5442",1207000,"Powiat limanowski",2019,NA
"5443",1208000,"Powiat miechowski",2019,NA
"5444",1209000,"Powiat myślenicki",2019,NA
"5445",1210000,"Powiat nowosądecki",2019,NA
"5446",1211000,"Powiat nowotarski",2019,NA
"5447",1212000,"Powiat olkuski",2019,NA
"5448",1213000,"Powiat oświęcimski",2019,NA
"5449",1214000,"Powiat proszowicki",2019,NA
"5450",1215000,"Powiat suski",2019,NA
"5451",1216000,"Powiat tarnowski",2019,NA
"5452",1217000,"Powiat tatrzański",2019,NA
"5453",1218000,"Powiat wadowicki",2019,NA
"5454",1219000,"Powiat wielicki",2019,NA
"5455",1261000,"Powiat m.Kraków",2019,NA
"5456",1262000,"Powiat m.Nowy Sącz",2019,NA
"5457",1263000,"Powiat m.Tarnów",2019,NA
