"","Kod","Nazwa","rok","ludnosc_grupy_ekonomiczne_w_wieku_poprodukcyjnym_proc"
"18111",1812000,"Powiat niżański",2013,16.2
"18112",1813000,"Powiat przemyski",2013,15.6
"18113",1814000,"Powiat przeworski",2013,17.4
"18114",1815000,"Powiat ropczycko-sędziszowski",2013,15.9
"18115",1816000,"Powiat rzeszowski",2013,16.4
"18116",1817000,"Powiat sanocki",2013,17.2
"18117",1818000,"Powiat stalowowolski",2013,18
"18118",1819000,"Powiat strzyżowski",2013,17.2
"18119",1820000,"Powiat tarnobrzeski",2013,17.2
"18120",1821000,"Powiat leski",2013,17.6
"18121",1861000,"Powiat m.Krosno",2013,20.1
"18122",1862000,"Powiat m.Przemyśl",2013,20.4
"18123",1863000,"Powiat m.Rzeszów",2013,17.8
"18124",1864000,"Powiat m.Tarnobrzeg",2013,19.8
"18125",2001000,"Powiat augustowski",2013,18.5
"18126",2002000,"Powiat białostocki",2013,17.8
"18127",2003000,"Powiat bielski",2013,23.4
"18128",2004000,"Powiat grajewski",2013,16.7
"18129",2005000,"Powiat hajnowski",2013,25.6
"18130",2006000,"Powiat kolneński",2013,16.6
"18131",2007000,"Powiat łomżyński",2013,17.2
"18132",2008000,"Powiat moniecki",2013,19.3
"18133",2009000,"Powiat sejneński",2013,19.7
"18134",2010000,"Powiat siemiatycki",2013,21.8
"18135",2011000,"Powiat sokólski",2013,20.3
"18136",2012000,"Powiat suwalski",2013,17.2
"18137",2013000,"Powiat wysokomazowiecki",2013,19.3
"18138",2014000,"Powiat zambrowski",2013,17.4
"18139",2061000,"Powiat m.Białystok",2013,18.1
"18140",2062000,"Powiat m.Łomża",2013,15.8
"18141",2063000,"Powiat m.Suwałki",2013,14.7
"18142",2201000,"Powiat bytowski",2013,14.4
"18143",2202000,"Powiat chojnicki",2013,15.4
"18144",2203000,"Powiat człuchowski",2013,15.3
"18145",2204000,"Powiat gdański",2013,12.7
"18146",2205000,"Powiat kartuski",2013,12.2
"18147",2206000,"Powiat kościerski",2013,14.5
"18148",2207000,"Powiat kwidzyński",2013,14.2
"18149",2208000,"Powiat lęborski",2013,15.6
"18150",2209000,"Powiat malborski",2013,16.4
"18151",2210000,"Powiat nowodworski",2013,15.4
"18152",2211000,"Powiat pucki",2013,13.9
"18153",2212000,"Powiat słupski",2013,14.7
"18154",2213000,"Powiat starogardzki",2013,14.8
"18155",2214000,"Powiat tczewski",2013,15.8
"18156",2215000,"Powiat wejherowski",2013,13.6
"18157",2216000,"Powiat sztumski",2013,13.9
"18158",2261000,"Powiat m.Gdańsk",2013,21.3
"18159",2262000,"Powiat m.Gdynia",2013,22.2
"18160",2263000,"Powiat m.Słupsk",2013,20.6
"18161",2264000,"Powiat m.Sopot",2013,27.5
"18162",2401000,"Powiat będziński",2013,21.2
"18163",2402000,"Powiat bielski",2013,17.1
"18164",2403000,"Powiat cieszyński",2013,18.2
"18165",2404000,"Powiat częstochowski",2013,18.7
"18166",2405000,"Powiat gliwicki",2013,17.9
"18167",2406000,"Powiat kłobucki",2013,18.7
"18168",2407000,"Powiat lubliniecki",2013,17.3
"18169",2408000,"Powiat mikołowski",2013,17.2
"18170",2409000,"Powiat myszkowski",2013,19.8
"18171",2410000,"Powiat pszczyński",2013,14.1
"18172",2411000,"Powiat raciborski",2013,18
"18173",2412000,"Powiat rybnicki",2013,16.5
"18174",2413000,"Powiat tarnogórski",2013,19.4
"18175",2414000,"Powiat bieruńsko-lędziński",2013,15.1
"18176",2415000,"Powiat wodzisławski",2013,18.7
"18177",2416000,"Powiat zawierciański",2013,21.2
"18178",2417000,"Powiat żywiecki",2013,17.7
"18179",2461000,"Powiat m.Bielsko-Biała",2013,21.2
"18180",2462000,"Powiat m.Bytom",2013,20.5
"18181",2463000,"Powiat m.Chorzów",2013,21.3
"18182",2464000,"Powiat m.Częstochowa",2013,21.8
"18183",2465000,"Powiat m.Dąbrowa Górnicza",2013,19.5
"18184",2466000,"Powiat m.Gliwice",2013,20.5
"18185",2467000,"Powiat m.Jastrzębie-Zdrój",2013,20.1
"18186",2468000,"Powiat m.Jaworzno",2013,18.8
"18187",2469000,"Powiat m.Katowice",2013,22.5
"18188",2470000,"Powiat m.Mysłowice",2013,17.5
"18189",2471000,"Powiat m.Piekary Śląskie",2013,19.5
"18190",2472000,"Powiat m.Ruda Śląska",2013,18.3
"18191",2473000,"Powiat m.Rybnik",2013,17.5
"18192",2474000,"Powiat m.Siemianowice Śląskie",2013,20.5
"18193",2475000,"Powiat m.Sosnowiec",2013,21.7
"18194",2476000,"Powiat m.Świętochłowice",2013,19.5
"18195",2477000,"Powiat m.Tychy",2013,18
"18196",2478000,"Powiat m.Zabrze",2013,19.3
"18197",2479000,"Powiat m.Żory",2013,15.3
"18198",2601000,"Powiat buski",2013,21.2
"18199",2602000,"Powiat jędrzejowski",2013,19.6
"18200",2603000,"Powiat kazimierski",2013,21.1
"18201",2604000,"Powiat kielecki",2013,15.3
"18202",2605000,"Powiat konecki",2013,20.6
"18203",2606000,"Powiat opatowski",2013,19.7
"18204",2607000,"Powiat ostrowiecki",2013,20.8
"18205",2608000,"Powiat pińczowski",2013,21.4
"18206",2609000,"Powiat sandomierski",2013,20.4
"18207",2610000,"Powiat skarżyski",2013,21.7
"18208",2611000,"Powiat starachowicki",2013,21.1
"18209",2612000,"Powiat staszowski",2013,18.2
"18210",2613000,"Powiat włoszczowski",2013,19.6
"18211",2661000,"Powiat m.Kielce",2013,21.6
"18212",2801000,"Powiat bartoszycki",2013,16.8
"18213",2802000,"Powiat braniewski",2013,15.6
"18214",2803000,"Powiat działdowski",2013,15.5
"18215",2804000,"Powiat elbląski",2013,14.7
"18216",2805000,"Powiat ełcki",2013,14.8
"18217",2806000,"Powiat giżycki",2013,17.3
"18218",2807000,"Powiat iławski",2013,15.3
"18219",2808000,"Powiat kętrzyński",2013,17.4
"18220",2809000,"Powiat lidzbarski",2013,17.2
"18221",2810000,"Powiat mrągowski",2013,15.7
"18222",2811000,"Powiat nidzicki",2013,15.6
"18223",2812000,"Powiat nowomiejski",2013,15.6
"18224",2813000,"Powiat olecki",2013,16.1
"18225",2814000,"Powiat olsztyński",2013,14.3
"18226",2815000,"Powiat ostródzki",2013,16.2
"18227",2816000,"Powiat piski",2013,15.9
"18228",2817000,"Powiat szczycieński",2013,15.3
"18229",2818000,"Powiat gołdapski",2013,15.5
"18230",2819000,"Powiat węgorzewski",2013,18.2
"18231",2861000,"Powiat m.Elbląg",2013,18.7
"18232",2862000,"Powiat m.Olsztyn",2013,18.5
"18233",3001000,"Powiat chodzieski",2013,16.4
"18234",3002000,"Powiat czarnkowsko-trzcianecki",2013,16.2
"18235",3003000,"Powiat gnieźnieński",2013,16.4
"18236",3004000,"Powiat gostyński",2013,16.2
"18237",3005000,"Powiat grodziski",2013,14.1
"18238",3006000,"Powiat jarociński",2013,16.7
"18239",3007000,"Powiat kaliski",2013,16.9
"18240",3008000,"Powiat kępiński",2013,16.2
"18241",3009000,"Powiat kolski",2013,18.1
"18242",3010000,"Powiat koniński",2013,15
"18243",3011000,"Powiat kościański",2013,16.5
"18244",3012000,"Powiat krotoszyński",2013,16.4
"18245",3013000,"Powiat leszczyński",2013,14.4
"18246",3014000,"Powiat międzychodzki",2013,16.2
"18247",3015000,"Powiat nowotomyski",2013,15.6
"18248",3016000,"Powiat obornicki",2013,14.9
"18249",3017000,"Powiat ostrowski",2013,17.4
"18250",3018000,"Powiat ostrzeszowski",2013,16.4
"18251",3019000,"Powiat pilski",2013,16.3
"18252",3020000,"Powiat pleszewski",2013,16.5
"18253",3021000,"Powiat poznański",2013,13.6
"18254",3022000,"Powiat rawicki",2013,16.8
"18255",3023000,"Powiat słupecki",2013,17
"18256",3024000,"Powiat szamotulski",2013,15.8
"18257",3025000,"Powiat średzki",2013,15.5
"18258",3026000,"Powiat śremski",2013,15.4
"18259",3027000,"Powiat turecki",2013,16.9
"18260",3028000,"Powiat wągrowiecki",2013,15.4
"18261",3029000,"Powiat wolsztyński",2013,15.5
"18262",3030000,"Powiat wrzesiński",2013,16.2
"18263",3031000,"Powiat złotowski",2013,15.2
"18264",3061000,"Powiat m.Kalisz",2013,21.7
"18265",3062000,"Powiat m.Konin",2013,20.8
"18266",3063000,"Powiat m.Leszno",2013,18.7
"18267",3064000,"Powiat m.Poznań",2013,21.3
"18268",3201000,"Powiat białogardzki",2013,16.4
"18269",3202000,"Powiat choszczeński",2013,16.5
"18270",3203000,"Powiat drawski",2013,16.6
"18271",3204000,"Powiat goleniowski",2013,15.8
"18272",3205000,"Powiat gryficki",2013,16
"18273",3206000,"Powiat gryfiński",2013,15.8
"18274",3207000,"Powiat kamieński",2013,17.4
"18275",3208000,"Powiat kołobrzeski",2013,18.2
"18276",3209000,"Powiat koszaliński",2013,14.4
"18277",3210000,"Powiat myśliborski",2013,16.7
"18278",3211000,"Powiat policki",2013,12.4
"18279",3212000,"Powiat pyrzycki",2013,16.9
"18280",3213000,"Powiat sławieński",2013,16.5
"18281",3214000,"Powiat stargardzki",2013,16.8
"18282",3215000,"Powiat szczecinecki",2013,17.5
"18283",3216000,"Powiat świdwiński",2013,17
"18284",3217000,"Powiat wałecki",2013,16.6
"18285",3218000,"Powiat łobeski",2013,17.2
"18286",3261000,"Powiat m.Koszalin",2013,21.4
"18287",3262000,"Powiat m.Szczecin",2013,21.1
"18288",3263000,"Powiat m.Świnoujście",2013,21.2
"18289",201000,"Powiat bolesławiecki",2014,18.1
"18290",202000,"Powiat dzierżoniowski",2014,21.3
"18291",203000,"Powiat głogowski",2014,17.9
"18292",204000,"Powiat górowski",2014,17.4
"18293",205000,"Powiat jaworski",2014,18.7
"18294",206000,"Powiat jeleniogórski",2014,19.2
"18295",207000,"Powiat kamiennogórski",2014,19.5
"18296",208000,"Powiat kłodzki",2014,21
"18297",209000,"Powiat legnicki",2014,17.4
"18298",210000,"Powiat lubański",2014,19.3
"18299",211000,"Powiat lubiński",2014,19.6
"18300",212000,"Powiat lwówecki",2014,18.5
"18301",213000,"Powiat milicki",2014,17.7
"18302",214000,"Powiat oleśnicki",2014,17.6
"18303",215000,"Powiat oławski",2014,18.2
"18304",216000,"Powiat polkowicki",2014,16
"18305",217000,"Powiat strzeliński",2014,18.5
"18306",218000,"Powiat średzki",2014,16.3
"18307",219000,"Powiat świdnicki",2014,19.7
"18308",220000,"Powiat trzebnicki",2014,16.6
"18309",221000,"Powiat wałbrzyski",2014,20.2
"18310",222000,"Powiat wołowski",2014,18.7
"18311",223000,"Powiat wrocławski",2014,14.5
"18312",224000,"Powiat ząbkowicki",2014,19.9
"18313",225000,"Powiat zgorzelecki",2014,19.3
"18314",226000,"Powiat złotoryjski",2014,17.3
"18315",261000,"Powiat m.Jelenia Góra",2014,24.1
"18316",262000,"Powiat m.Legnica",2014,20.5
"18317",263000,"Powiat m.Wałbrzych do 2002",2014,NA
"18318",264000,"Powiat m.Wrocław",2014,22.1
"18319",265000,"Powiat m.Wałbrzych od 2013",2014,22.7
"18320",401000,"Powiat aleksandrowski",2014,19.3
"18321",402000,"Powiat brodnicki",2014,16
"18322",403000,"Powiat bydgoski",2014,14.6
"18323",404000,"Powiat chełmiński",2014,16.5
"18324",405000,"Powiat golubsko-dobrzyński",2014,16.5
"18325",406000,"Powiat grudziądzki",2014,15.2
"18326",407000,"Powiat inowrocławski",2014,18.5
"18327",408000,"Powiat lipnowski",2014,15.9
"18328",409000,"Powiat mogileński",2014,17.6
"18329",410000,"Powiat nakielski",2014,16
"18330",411000,"Powiat radziejowski",2014,18.7
"18331",412000,"Powiat rypiński",2014,17.5
"18332",413000,"Powiat sępoleński",2014,16.8
"18333",414000,"Powiat świecki",2014,16.6
"18334",415000,"Powiat toruński",2014,13.9
"18335",416000,"Powiat tucholski",2014,15.9
"18336",417000,"Powiat wąbrzeski",2014,17.3
"18337",418000,"Powiat włocławski",2014,17.6
"18338",419000,"Powiat żniński",2014,17.5
"18339",461000,"Powiat m.Bydgoszcz",2014,22.4
"18340",462000,"Powiat m.Grudziądz",2014,20.3
"18341",463000,"Powiat m.Toruń",2014,20.3
"18342",464000,"Powiat m.Włocławek",2014,21.4
"18343",601000,"Powiat bialski",2014,18.4
"18344",602000,"Powiat biłgorajski",2014,18.9
"18345",603000,"Powiat chełmski",2014,17.9
"18346",604000,"Powiat hrubieszowski",2014,20.9
"18347",605000,"Powiat janowski",2014,19.7
"18348",606000,"Powiat krasnostawski",2014,22.7
"18349",607000,"Powiat kraśnicki",2014,20.6
"18350",608000,"Powiat lubartowski",2014,18.6
"18351",609000,"Powiat lubelski",2014,17.2
"18352",610000,"Powiat łęczyński",2014,14.6
"18353",611000,"Powiat łukowski",2014,17.5
"18354",612000,"Powiat opolski",2014,20
"18355",613000,"Powiat parczewski",2014,19.9
"18356",614000,"Powiat puławski",2014,21.9
"18357",615000,"Powiat radzyński",2014,18.3
"18358",616000,"Powiat rycki",2014,19.4
"18359",617000,"Powiat świdnicki",2014,20.7
"18360",618000,"Powiat tomaszowski",2014,19.7
"18361",619000,"Powiat włodawski",2014,19.1
"18362",620000,"Powiat zamojski",2014,20
"18363",661000,"Powiat m.Biała Podlaska",2014,16.6
"18364",662000,"Powiat m.Chełm",2014,19.9
"18365",663000,"Powiat m.Lublin",2014,21.2
"18366",664000,"Powiat m.Zamość",2014,18.8
"18367",801000,"Powiat gorzowski",2014,15.1
"18368",802000,"Powiat krośnieński",2014,17.3
"18369",803000,"Powiat międzyrzecki",2014,17.6
"18370",804000,"Powiat nowosolski",2014,18.7
"18371",805000,"Powiat słubicki",2014,15.6
"18372",806000,"Powiat strzelecko-drezdenecki",2014,17.6
"18373",807000,"Powiat sulęciński",2014,16.4
"18374",808000,"Powiat świebodziński",2014,17.4
"18375",809000,"Powiat zielonogórski",2014,15.9
"18376",810000,"Powiat żagański",2014,18.2
"18377",811000,"Powiat żarski",2014,17.7
"18378",812000,"Powiat wschowski",2014,16.8
"18379",861000,"Powiat m.Gorzów Wielkopolski",2014,20.2
"18380",862000,"Powiat m.Zielona Góra",2014,21.2
"18381",1001000,"Powiat bełchatowski",2014,15.4
"18382",1002000,"Powiat kutnowski",2014,21.4
"18383",1003000,"Powiat łaski",2014,19.8
"18384",1004000,"Powiat łęczycki",2014,21.1
"18385",1005000,"Powiat łowicki",2014,20.2
"18386",1006000,"Powiat łódzki wschodni",2014,18.3
"18387",1007000,"Powiat opoczyński",2014,18.3
"18388",1008000,"Powiat pabianicki",2014,22
"18389",1009000,"Powiat pajęczański",2014,19.5
"18390",1010000,"Powiat piotrkowski",2014,18.4
"18391",1011000,"Powiat poddębicki",2014,20.7
"18392",1012000,"Powiat radomszczański",2014,20.5
"18393",1013000,"Powiat rawski",2014,18.8
"18394",1014000,"Powiat sieradzki",2014,19.1
"18395",1015000,"Powiat skierniewicki",2014,19.4
"18396",1016000,"Powiat tomaszowski",2014,20.6
"18397",1017000,"Powiat wieluński",2014,19.5
"18398",1018000,"Powiat wieruszowski",2014,18
"18399",1019000,"Powiat zduńskowolski",2014,19.3
"18400",1020000,"Powiat zgierski",2014,20.7
"18401",1021000,"Powiat brzeziński",2014,19.7
"18402",1061000,"Powiat m.Łódź",2014,25.1
"18403",1062000,"Powiat m.Piotrków Trybunalski",2014,21.2
"18404",1063000,"Powiat m.Skierniewice",2014,19.2
"18405",1201000,"Powiat bocheński",2014,16.1
"18406",1202000,"Powiat brzeski",2014,16.4
"18407",1203000,"Powiat chrzanowski",2014,20.3
"18408",1204000,"Powiat dąbrowski",2014,17
"18409",1205000,"Powiat gorlicki",2014,17.4
"18410",1206000,"Powiat krakowski",2014,17
"18411",1207000,"Powiat limanowski",2014,14.4
"18412",1208000,"Powiat miechowski",2014,21.8
"18413",1209000,"Powiat myślenicki",2014,14.7
"18414",1210000,"Powiat nowosądecki",2014,14.1
"18415",1211000,"Powiat nowotarski",2014,16
"18416",1212000,"Powiat olkuski",2014,20.2
"18417",1213000,"Powiat oświęcimski",2014,19.5
"18418",1214000,"Powiat proszowicki",2014,19.3
"18419",1215000,"Powiat suski",2014,17.1
"18420",1216000,"Powiat tarnowski",2014,16.1
"18421",1217000,"Powiat tatrzański",2014,18.3
"18422",1218000,"Powiat wadowicki",2014,17
"18423",1219000,"Powiat wielicki",2014,15.7
"18424",1261000,"Powiat m.Kraków",2014,21.6
"18425",1262000,"Powiat m.Nowy Sącz",2014,18.5
"18426",1263000,"Powiat m.Tarnów",2014,21.8
"18427",1401000,"Powiat białobrzeski",2014,16.8
"18428",1402000,"Powiat ciechanowski",2014,17.7
"18429",1403000,"Powiat garwoliński",2014,16.7
"18430",1404000,"Powiat gostyniński",2014,19.7
"18431",1405000,"Powiat grodziski",2014,18.1
"18432",1406000,"Powiat grójecki",2014,18.8
"18433",1407000,"Powiat kozienicki",2014,18.9
"18434",1408000,"Powiat legionowski",2014,17
"18435",1409000,"Powiat lipski",2014,21.2
"18436",1410000,"Powiat łosicki",2014,20.2
"18437",1411000,"Powiat makowski",2014,18.5
"18438",1412000,"Powiat miński",2014,17.3
"18439",1413000,"Powiat mławski",2014,17.9
"18440",1414000,"Powiat nowodworski",2014,17.3
"18441",1415000,"Powiat ostrołęcki",2014,15.2
"18442",1416000,"Powiat ostrowski",2014,18.9
"18443",1417000,"Powiat otwocki",2014,19.1
"18444",1418000,"Powiat piaseczyński",2014,16.2
"18445",1419000,"Powiat płocki",2014,17.2
"18446",1420000,"Powiat płoński",2014,18.3
"18447",1421000,"Powiat pruszkowski",2014,19.5
"18448",1422000,"Powiat przasnyski",2014,17.3
"18449",1423000,"Powiat przysuski",2014,19.7
"18450",1424000,"Powiat pułtuski",2014,17.5
"18451",1425000,"Powiat radomski",2014,15.7
"18452",1426000,"Powiat siedlecki",2014,17.6
"18453",1427000,"Powiat sierpecki",2014,17.8
"18454",1428000,"Powiat sochaczewski",2014,18.2
"18455",1429000,"Powiat sokołowski",2014,20.8
"18456",1430000,"Powiat szydłowiecki",2014,17.8
"18457",1432000,"Powiat warszawski zachodni",2014,17.8
"18458",1433000,"Powiat węgrowski",2014,19.1
"18459",1434000,"Powiat wołomiński",2014,15.4
"18460",1435000,"Powiat wyszkowski",2014,16.3
"18461",1436000,"Powiat zwoleński",2014,18.3
"18462",1437000,"Powiat żuromiński",2014,18.9
"18463",1438000,"Powiat żyrardowski",2014,19.4
"18464",1461000,"Powiat m.Ostrołęka",2014,17.1
"18465",1462000,"Powiat m.Płock",2014,20.6
"18466",1463000,"Powiat m.Radom",2014,20.2
"18467",1464000,"Powiat m.Siedlce",2014,18.5
"18468",1465000,"Powiat m. st. Warszawa",2014,22.8
"18469",1601000,"Powiat brzeski",2014,18.8
"18470",1602000,"Powiat głubczycki",2014,20.3
"18471",1603000,"Powiat kędzierzyńsko-kozielski",2014,20.8
"18472",1604000,"Powiat kluczborski",2014,19
"18473",1605000,"Powiat krapkowicki",2014,18.8
"18474",1606000,"Powiat namysłowski",2014,18.1
"18475",1607000,"Powiat nyski",2014,20
"18476",1608000,"Powiat oleski",2014,19.3
"18477",1609000,"Powiat opolski",2014,17.9
"18478",1610000,"Powiat prudnicki",2014,20.1
"18479",1611000,"Powiat strzelecki",2014,18.7
"18480",1661000,"Powiat m.Opole",2014,22.1
"18481",1801000,"Powiat bieszczadzki",2014,16.2
"18482",1802000,"Powiat brzozowski",2014,17.2
"18483",1803000,"Powiat dębicki",2014,16.6
"18484",1804000,"Powiat jarosławski",2014,17.6
"18485",1805000,"Powiat jasielski",2014,17.9
"18486",1806000,"Powiat kolbuszowski",2014,16.5
"18487",1807000,"Powiat krośnieński",2014,17.7
"18488",1808000,"Powiat leżajski",2014,17.2
"18489",1809000,"Powiat lubaczowski",2014,17.7
"18490",1810000,"Powiat łańcucki",2014,17.9
"18491",1811000,"Powiat mielecki",2014,17.6
"18492",1812000,"Powiat niżański",2014,16.6
"18493",1813000,"Powiat przemyski",2014,16
"18494",1814000,"Powiat przeworski",2014,17.7
"18495",1815000,"Powiat ropczycko-sędziszowski",2014,16.4
"18496",1816000,"Powiat rzeszowski",2014,16.7
"18497",1817000,"Powiat sanocki",2014,17.8
"18498",1818000,"Powiat stalowowolski",2014,18.9
"18499",1819000,"Powiat strzyżowski",2014,17.5
"18500",1820000,"Powiat tarnobrzeski",2014,17.7
"18501",1821000,"Powiat leski",2014,18.3
"18502",1861000,"Powiat m.Krosno",2014,21
"18503",1862000,"Powiat m.Przemyśl",2014,21.3
"18504",1863000,"Powiat m.Rzeszów",2014,18.4
"18505",1864000,"Powiat m.Tarnobrzeg",2014,20.8
"18506",2001000,"Powiat augustowski",2014,19
"18507",2002000,"Powiat białostocki",2014,18.1
"18508",2003000,"Powiat bielski",2014,23.6
"18509",2004000,"Powiat grajewski",2014,17.2
"18510",2005000,"Powiat hajnowski",2014,26.1
"18511",2006000,"Powiat kolneński",2014,17
"18512",2007000,"Powiat łomżyński",2014,17.3
"18513",2008000,"Powiat moniecki",2014,19.4
"18514",2009000,"Powiat sejneński",2014,20
"18515",2010000,"Powiat siemiatycki",2014,22.1
"18516",2011000,"Powiat sokólski",2014,20.7
"18517",2012000,"Powiat suwalski",2014,17.6
"18518",2013000,"Powiat wysokomazowiecki",2014,19.6
"18519",2014000,"Powiat zambrowski",2014,17.8
"18520",2061000,"Powiat m.Białystok",2014,18.7
"18521",2062000,"Powiat m.Łomża",2014,16.7
"18522",2063000,"Powiat m.Suwałki",2014,15.4
"18523",2201000,"Powiat bytowski",2014,15
"18524",2202000,"Powiat chojnicki",2014,16
"18525",2203000,"Powiat człuchowski",2014,16
"18526",2204000,"Powiat gdański",2014,13.2
"18527",2205000,"Powiat kartuski",2014,12.6
"18528",2206000,"Powiat kościerski",2014,15
"18529",2207000,"Powiat kwidzyński",2014,15
"18530",2208000,"Powiat lęborski",2014,16.3
"18531",2209000,"Powiat malborski",2014,17.1
"18532",2210000,"Powiat nowodworski",2014,16.2
"18533",2211000,"Powiat pucki",2014,14.5
"18534",2212000,"Powiat słupski",2014,15.3
"18535",2213000,"Powiat starogardzki",2014,15.4
"18536",2214000,"Powiat tczewski",2014,16.4
"18537",2215000,"Powiat wejherowski",2014,14.2
"18538",2216000,"Powiat sztumski",2014,14.8
"18539",2261000,"Powiat m.Gdańsk",2014,22
"18540",2262000,"Powiat m.Gdynia",2014,23
"18541",2263000,"Powiat m.Słupsk",2014,21.6
"18542",2264000,"Powiat m.Sopot",2014,28.2
"18543",2401000,"Powiat będziński",2014,21.9
"18544",2402000,"Powiat bielski",2014,17.7
"18545",2403000,"Powiat cieszyński",2014,18.8
"18546",2404000,"Powiat częstochowski",2014,19.1
"18547",2405000,"Powiat gliwicki",2014,18.4
"18548",2406000,"Powiat kłobucki",2014,19.1
"18549",2407000,"Powiat lubliniecki",2014,17.9
"18550",2408000,"Powiat mikołowski",2014,17.6
