"","Kod","Nazwa","rok","Gestosc_zaludnienia_oraz_wskazniki_ludnosc_na_1_km2_osoba"
"591",1818000,"Powiat stalowowolski",2003,132
"592",1819000,"Powiat strzyżowski",2003,123
"593",1820000,"Powiat tarnobrzeski",2003,104
"594",1821000,"Powiat leski",2003,32
"595",1861000,"Powiat m.Krosno",2003,1105
"596",1862000,"Powiat m.Przemyśl",2003,1547
"597",1863000,"Powiat m.Rzeszów",2003,2963
"598",1864000,"Powiat m.Tarnobrzeg",2003,586
"599",2001000,"Powiat augustowski",2003,36
"600",2002000,"Powiat białostocki",2003,46
"601",2003000,"Powiat bielski",2003,44
"602",2004000,"Powiat grajewski",2003,52
"603",2005000,"Powiat hajnowski",2003,30
"604",2006000,"Powiat kolneński",2003,43
"605",2007000,"Powiat łomżyński",2003,38
"606",2008000,"Powiat moniecki",2003,32
"607",2009000,"Powiat sejneński",2003,25
"608",2010000,"Powiat siemiatycki",2003,34
"609",2011000,"Powiat sokólski",2003,36
"610",2012000,"Powiat suwalski",2003,27
"611",2013000,"Powiat wysokomazowiecki",2003,47
"612",2014000,"Powiat zambrowski",2003,62
"613",2061000,"Powiat m.Białystok",2003,3107
"614",2062000,"Powiat m.Łomża",2003,1949
"615",2063000,"Powiat m.Suwałki",2003,1058
"616",2201000,"Powiat bytowski",2003,34
"617",2202000,"Powiat chojnicki",2003,66
"618",2203000,"Powiat człuchowski",2003,36
"619",2204000,"Powiat gdański",2003,103
"620",2205000,"Powiat kartuski",2003,94
"621",2206000,"Powiat kościerski",2003,57
"622",2207000,"Powiat kwidzyński",2003,96
"623",2208000,"Powiat lęborski",2003,90
"624",2209000,"Powiat malborski",2003,127
"625",2210000,"Powiat nowodworski",2003,55
"626",2211000,"Powiat pucki",2003,125
"627",2212000,"Powiat słupski",2003,40
"628",2213000,"Powiat starogardzki",2003,90
"629",2214000,"Powiat tczewski",2003,161
"630",2215000,"Powiat wejherowski",2003,138
"631",2216000,"Powiat sztumski",2003,57
"632",2261000,"Powiat m.Gdańsk",2003,1759
"633",2262000,"Powiat m.Gdynia",2003,1871
"634",2263000,"Powiat m.Słupsk",2003,2300
"635",2264000,"Powiat m.Sopot",2003,2370
"636",2401000,"Powiat będziński",2003,412
"637",2402000,"Powiat bielski",2003,324
"638",2403000,"Powiat cieszyński",2003,233
"639",2404000,"Powiat częstochowski",2003,88
"640",2405000,"Powiat gliwicki",2003,175
"641",2406000,"Powiat kłobucki",2003,95
"642",2407000,"Powiat lubliniecki",2003,93
"643",2408000,"Powiat mikołowski",2003,391
"644",2409000,"Powiat myszkowski",2003,151
"645",2410000,"Powiat pszczyński",2003,219
"646",2411000,"Powiat raciborski",2003,208
"647",2412000,"Powiat rybnicki",2003,325
"648",2413000,"Powiat tarnogórski",2003,216
"649",2414000,"Powiat bieruńsko-lędziński",2003,356
"650",2415000,"Powiat wodzisławski",2003,541
"651",2416000,"Powiat zawierciański",2003,125
"652",2417000,"Powiat żywiecki",2003,143
"653",2461000,"Powiat m.Bielsko-Biała",2003,1420
"654",2462000,"Powiat m.Bytom",2003,2752
"655",2463000,"Powiat m.Chorzów",2003,3448
"656",2464000,"Powiat m.Częstochowa",2003,1563
"657",2465000,"Powiat m.Dąbrowa Górnicza",2003,699
"658",2466000,"Powiat m.Gliwice",2003,1506
"659",2467000,"Powiat m.Jastrzębie-Zdrój",2003,1129
"660",2468000,"Powiat m.Jaworzno",2003,635
"661",2469000,"Powiat m.Katowice",2003,1959
"662",2470000,"Powiat m.Mysłowice",2003,1139
"663",2471000,"Powiat m.Piekary Śląskie",2003,1521
"664",2472000,"Powiat m.Ruda Śląska",2003,1912
"665",2473000,"Powiat m.Rybnik",2003,960
"666",2474000,"Powiat m.Siemianowice Śląskie",2003,2923
"667",2475000,"Powiat m.Sosnowiec",2003,2520
"668",2476000,"Powiat m.Świętochłowice",2003,4238
"669",2477000,"Powiat m.Tychy",2003,1619
"670",2478000,"Powiat m.Zabrze",2003,2407
"671",2479000,"Powiat m.Żory",2003,979
"672",2601000,"Powiat buski",2003,77
"673",2602000,"Powiat jędrzejowski",2003,72
"674",2603000,"Powiat kazimierski",2003,86
"675",2604000,"Powiat kielecki",2003,87
"676",2605000,"Powiat konecki",2003,75
"677",2606000,"Powiat opatowski",2003,63
"678",2607000,"Powiat ostrowiecki",2003,190
"679",2608000,"Powiat pińczowski",2003,70
"680",2609000,"Powiat sandomierski",2003,122
"681",2610000,"Powiat skarżyski",2003,213
"682",2611000,"Powiat starachowicki",2003,183
"683",2612000,"Powiat staszowski",2003,81
"684",2613000,"Powiat włoszczowski",2003,53
"685",2661000,"Powiat m.Kielce",2003,1925
"686",2801000,"Powiat bartoszycki",2003,47
"687",2802000,"Powiat braniewski",2003,37
"688",2803000,"Powiat działdowski",2003,68
"689",2804000,"Powiat elbląski",2003,39
"690",2805000,"Powiat ełcki",2003,76
"691",2806000,"Powiat giżycki",2003,51
"692",2807000,"Powiat iławski",2003,65
"693",2808000,"Powiat kętrzyński",2003,55
"694",2809000,"Powiat lidzbarski",2003,47
"695",2810000,"Powiat mrągowski",2003,47
"696",2811000,"Powiat nidzicki",2003,35
"697",2812000,"Powiat nowomiejski",2003,62
"698",2813000,"Powiat olecki",2003,39
"699",2814000,"Powiat olsztyński",2003,39
"700",2815000,"Powiat ostródzki",2003,60
"701",2816000,"Powiat piski",2003,32
"702",2817000,"Powiat szczycieński",2003,36
"703",2818000,"Powiat gołdapski",2003,35
"704",2819000,"Powiat węgorzewski",2003,35
"705",2861000,"Powiat m.Elbląg",2003,1609
"706",2862000,"Powiat m.Olsztyn",2003,1969
"707",3001000,"Powiat chodzieski",2003,69
"708",3002000,"Powiat czarnkowsko-trzcianecki",2003,48
"709",3003000,"Powiat gnieźnieński",2003,112
"710",3004000,"Powiat gostyński",2003,93
"711",3005000,"Powiat grodziski",2003,76
"712",3006000,"Powiat jarociński",2003,120
"713",3007000,"Powiat kaliski",2003,69
"714",3008000,"Powiat kępiński",2003,91
"715",3009000,"Powiat kolski",2003,88
"716",3010000,"Powiat koniński",2003,78
"717",3011000,"Powiat kościański",2003,107
"718",3012000,"Powiat krotoszyński",2003,108
"719",3013000,"Powiat leszczyński",2003,61
"720",3014000,"Powiat międzychodzki",2003,49
"721",3015000,"Powiat nowotomyski",2003,71
"722",3016000,"Powiat obornicki",2003,78
"723",3017000,"Powiat ostrowski",2003,137
"724",3018000,"Powiat ostrzeszowski",2003,70
"725",3019000,"Powiat pilski",2003,108
"726",3020000,"Powiat pleszewski",2003,87
"727",3021000,"Powiat poznański",2003,145
"728",3022000,"Powiat rawicki",2003,107
"729",3023000,"Powiat słupecki",2003,70
"730",3024000,"Powiat szamotulski",2003,76
"731",3025000,"Powiat średzki",2003,87
"732",3026000,"Powiat śremski",2003,102
"733",3027000,"Powiat turecki",2003,90
"734",3028000,"Powiat wągrowiecki",2003,65
"735",3029000,"Powiat wolsztyński",2003,80
"736",3030000,"Powiat wrzesiński",2003,104
"737",3031000,"Powiat złotowski",2003,41
"738",3061000,"Powiat m.Kalisz",2003,1561
"739",3062000,"Powiat m.Konin",2003,1001
"740",3063000,"Powiat m.Leszno",2003,1996
"741",3064000,"Powiat m.Poznań",2003,2197
"742",3201000,"Powiat białogardzki",2003,57
"743",3202000,"Powiat choszczeński",2003,38
"744",3203000,"Powiat drawski",2003,33
"745",3204000,"Powiat goleniowski",2003,48
"746",3205000,"Powiat gryficki",2003,60
"747",3206000,"Powiat gryfiński",2003,44
"748",3207000,"Powiat kamieński",2003,48
"749",3208000,"Powiat kołobrzeski",2003,104
"750",3209000,"Powiat koszaliński",2003,38
"751",3210000,"Powiat myśliborski",2003,57
"752",3211000,"Powiat policki",2003,92
"753",3212000,"Powiat pyrzycki",2003,55
"754",3213000,"Powiat sławieński",2003,55
"755",3214000,"Powiat stargardzki",2003,79
"756",3215000,"Powiat szczecinecki",2003,44
"757",3216000,"Powiat świdwiński",2003,45
"758",3217000,"Powiat wałecki",2003,39
"759",3218000,"Powiat łobeski",2003,36
"760",3261000,"Powiat m.Koszalin",2003,1297
"761",3262000,"Powiat m.Szczecin",2003,1376
"762",3263000,"Powiat m.Świnoujście",2003,211
"763",201000,"Powiat bolesławiecki",2004,68
"764",202000,"Powiat dzierżoniowski",2004,221
"765",203000,"Powiat głogowski",2004,198
"766",204000,"Powiat górowski",2004,50
"767",205000,"Powiat jaworski",2004,90
"768",206000,"Powiat jeleniogórski",2004,102
"769",207000,"Powiat kamiennogórski",2004,118
"770",208000,"Powiat kłodzki",2004,102
"771",209000,"Powiat legnicki",2004,71
"772",210000,"Powiat lubański",2004,134
"773",211000,"Powiat lubiński",2004,149
"774",212000,"Powiat lwówecki",2004,68
"775",213000,"Powiat milicki",2004,52
"776",214000,"Powiat oleśnicki",2004,98
"777",215000,"Powiat oławski",2004,136
"778",216000,"Powiat polkowicki",2004,78
"779",217000,"Powiat strzeliński",2004,71
"780",218000,"Powiat średzki",2004,70
"781",219000,"Powiat świdnicki",2004,217
"782",220000,"Powiat trzebnicki",2004,75
"783",221000,"Powiat wałbrzyski",2004,363
"784",222000,"Powiat wołowski",2004,71
"785",223000,"Powiat wrocławski",2004,89
"786",224000,"Powiat ząbkowicki",2004,87
"787",225000,"Powiat zgorzelecki",2004,114
"788",226000,"Powiat złotoryjski",2004,80
"789",261000,"Powiat m.Jelenia Góra",2004,809
"790",262000,"Powiat m.Legnica",2004,1886
"791",263000,"Powiat m.Wałbrzych do 2002",2004,NA
"792",264000,"Powiat m.Wrocław",2004,2173
"793",265000,"Powiat m.Wałbrzych od 2013",2004,NA
"794",401000,"Powiat aleksandrowski",2004,116
"795",402000,"Powiat brodnicki",2004,72
"796",403000,"Powiat bydgoski",2004,67
"797",404000,"Powiat chełmiński",2004,98
"798",405000,"Powiat golubsko-dobrzyński",2004,74
"799",406000,"Powiat grudziądzki",2004,53
"800",407000,"Powiat inowrocławski",2004,136
"801",408000,"Powiat lipnowski",2004,65
"802",409000,"Powiat mogileński",2004,70
"803",410000,"Powiat nakielski",2004,75
"804",411000,"Powiat radziejowski",2004,70
"805",412000,"Powiat rypiński",2004,76
"806",413000,"Powiat sępoleński",2004,52
"807",414000,"Powiat świecki",2004,66
"808",415000,"Powiat toruński",2004,71
"809",416000,"Powiat tucholski",2004,44
"810",417000,"Powiat wąbrzeski",2004,70
"811",418000,"Powiat włocławski",2004,58
"812",419000,"Powiat żniński",2004,71
"813",461000,"Powiat m.Bydgoszcz",2004,2110
"814",462000,"Powiat m.Grudziądz",2004,1699
"815",463000,"Powiat m.Toruń",2004,1799
"816",464000,"Powiat m.Włocławek",2004,1420
"817",601000,"Powiat bialski",2004,42
"818",602000,"Powiat biłgorajski",2004,62
"819",603000,"Powiat chełmski",2004,42
"820",604000,"Powiat hrubieszowski",2004,55
"821",605000,"Powiat janowski",2004,55
"822",606000,"Powiat krasnostawski",2004,67
"823",607000,"Powiat kraśnicki",2004,100
"824",608000,"Powiat lubartowski",2004,70
"825",609000,"Powiat lubelski",2004,83
"826",610000,"Powiat łęczyński",2004,90
"827",611000,"Powiat łukowski",2004,78
"828",612000,"Powiat opolski",2004,78
"829",613000,"Powiat parczewski",2004,39
"830",614000,"Powiat puławski",2004,126
"831",615000,"Powiat radzyński",2004,64
"832",616000,"Powiat rycki",2004,98
"833",617000,"Powiat świdnicki",2004,154
"834",618000,"Powiat tomaszowski",2004,60
"835",619000,"Powiat włodawski",2004,32
"836",620000,"Powiat zamojski",2004,59
"837",661000,"Powiat m.Biała Podlaska",2004,1175
"838",662000,"Powiat m.Chełm",2004,1946
"839",663000,"Powiat m.Lublin",2004,2414
"840",664000,"Powiat m.Zamość",2004,2190
"841",801000,"Powiat gorzowski",2004,53
"842",802000,"Powiat krośnieński",2004,41
"843",803000,"Powiat międzyrzecki",2004,42
"844",804000,"Powiat nowosolski",2004,113
"845",805000,"Powiat słubicki",2004,47
"846",806000,"Powiat strzelecko-drezdenecki",2004,40
"847",807000,"Powiat sulęciński",2004,30
"848",808000,"Powiat świebodziński",2004,60
"849",809000,"Powiat zielonogórski",2004,57
"850",810000,"Powiat żagański",2004,73
"851",811000,"Powiat żarski",2004,71
"852",812000,"Powiat wschowski",2004,62
"853",861000,"Powiat m.Gorzów Wielkopolski",2004,1460
"854",862000,"Powiat m.Zielona Góra",2004,2032
"855",1001000,"Powiat bełchatowski",2004,116
"856",1002000,"Powiat kutnowski",2004,119
"857",1003000,"Powiat łaski",2004,83
"858",1004000,"Powiat łęczycki",2004,70
"859",1005000,"Powiat łowicki",2004,84
"860",1006000,"Powiat łódzki wschodni",2004,128
"861",1007000,"Powiat opoczyński",2004,76
"862",1008000,"Powiat pabianicki",2004,243
"863",1009000,"Powiat pajęczański",2004,67
"864",1010000,"Powiat piotrkowski",2004,63
"865",1011000,"Powiat poddębicki",2004,48
"866",1012000,"Powiat radomszczański",2004,83
"867",1013000,"Powiat rawski",2004,77
"868",1014000,"Powiat sieradzki",2004,82
"869",1015000,"Powiat skierniewicki",2004,50
"870",1016000,"Powiat tomaszowski",2004,118
"871",1017000,"Powiat wieluński",2004,85
"872",1018000,"Powiat wieruszowski",2004,74
"873",1019000,"Powiat zduńskowolski",2004,184
"874",1020000,"Powiat zgierski",2004,188
"875",1021000,"Powiat brzeziński",2004,86
"876",1061000,"Powiat m.Łódź",2004,2629
"877",1062000,"Powiat m.Piotrków Trybunalski",2004,1191
"878",1063000,"Powiat m.Skierniewice",2004,1483
"879",1201000,"Powiat bocheński",2004,154
"880",1202000,"Powiat brzeski",2004,152
"881",1203000,"Powiat chrzanowski",2004,346
"882",1204000,"Powiat dąbrowski",2004,111
"883",1205000,"Powiat gorlicki",2004,110
"884",1206000,"Powiat krakowski",2004,197
"885",1207000,"Powiat limanowski",2004,127
"886",1208000,"Powiat miechowski",2004,75
"887",1209000,"Powiat myślenicki",2004,172
"888",1210000,"Powiat nowosądecki",2004,126
"889",1211000,"Powiat nowotarski",2004,123
"890",1212000,"Powiat olkuski",2004,184
"891",1213000,"Powiat oświęcimski",2004,378
"892",1214000,"Powiat proszowicki",2004,105
"893",1215000,"Powiat suski",2004,119
"894",1216000,"Powiat tarnowski",2004,136
"895",1217000,"Powiat tatrzański",2004,139
"896",1218000,"Powiat wadowicki",2004,238
"897",1219000,"Powiat wielicki",2004,253
"898",1261000,"Powiat m.Kraków",2004,2317
"899",1262000,"Powiat m.Nowy Sącz",2004,1480
"900",1263000,"Powiat m.Tarnów",2004,1634
"901",1401000,"Powiat białobrzeski",2004,53
"902",1402000,"Powiat ciechanowski",2004,86
"903",1403000,"Powiat garwoliński",2004,83
"904",1404000,"Powiat gostyniński",2004,77
"905",1405000,"Powiat grodziski",2004,209
"906",1406000,"Powiat grójecki",2004,76
"907",1407000,"Powiat kozienicki",2004,68
"908",1408000,"Powiat legionowski",2004,243
"909",1409000,"Powiat lipski",2004,50
"910",1410000,"Powiat łosicki",2004,43
"911",1411000,"Powiat makowski",2004,44
"912",1412000,"Powiat miński",2004,120
"913",1413000,"Powiat mławski",2004,62
"914",1414000,"Powiat nowodworski",2004,109
"915",1415000,"Powiat ostrołęcki",2004,40
"916",1416000,"Powiat ostrowski",2004,62
"917",1417000,"Powiat otwocki",2004,187
"918",1418000,"Powiat piaseczyński",2004,226
"919",1419000,"Powiat płocki",2004,59
"920",1420000,"Powiat płoński",2004,63
"921",1421000,"Powiat pruszkowski",2004,584
"922",1422000,"Powiat przasnyski",2004,44
"923",1423000,"Powiat przysuski",2004,55
"924",1424000,"Powiat pułtuski",2004,62
"925",1425000,"Powiat radomski",2004,94
"926",1426000,"Powiat siedlecki",2004,50
"927",1427000,"Powiat sierpecki",2004,64
"928",1428000,"Powiat sochaczewski",2004,114
"929",1429000,"Powiat sokołowski",2004,51
"930",1430000,"Powiat szydłowiecki",2004,89
"931",1432000,"Powiat warszawski zachodni",2004,186
"932",1433000,"Powiat węgrowski",2004,56
"933",1434000,"Powiat wołomiński",2004,208
"934",1435000,"Powiat wyszkowski",2004,82
"935",1436000,"Powiat zwoleński",2004,65
"936",1437000,"Powiat żuromiński",2004,50
"937",1438000,"Powiat żyrardowski",2004,140
"938",1461000,"Powiat m.Ostrołęka",2004,1867
"939",1462000,"Powiat m.Płock",2004,1452
"940",1463000,"Powiat m.Radom",2004,2038
"941",1464000,"Powiat m.Siedlce",2004,2417
"942",1465000,"Powiat m. st. Warszawa",2004,3275
"943",1601000,"Powiat brzeski",2004,106
"944",1602000,"Powiat głubczycki",2004,76
"945",1603000,"Powiat kędzierzyńsko-kozielski",2004,165
"946",1604000,"Powiat kluczborski",2004,83
"947",1605000,"Powiat krapkowicki",2004,155
"948",1606000,"Powiat namysłowski",2004,59
"949",1607000,"Powiat nyski",2004,120
"950",1608000,"Powiat oleski",2004,71
"951",1609000,"Powiat opolski",2004,85
"952",1610000,"Powiat prudnicki",2004,106
"953",1611000,"Powiat strzelecki",2004,109
"954",1661000,"Powiat m.Opole",2004,1339
"955",1801000,"Powiat bieszczadzki",2004,20
"956",1802000,"Powiat brzozowski",2004,121
"957",1803000,"Powiat dębicki",2004,170
"958",1804000,"Powiat jarosławski",2004,119
"959",1805000,"Powiat jasielski",2004,139
"960",1806000,"Powiat kolbuszowski",2004,79
"961",1807000,"Powiat krośnieński",2004,118
"962",1808000,"Powiat leżajski",2004,119
"963",1809000,"Powiat lubaczowski",2004,44
"964",1810000,"Powiat łańcucki",2004,172
"965",1811000,"Powiat mielecki",2004,151
"966",1812000,"Powiat niżański",2004,85
"967",1813000,"Powiat przemyski",2004,59
"968",1814000,"Powiat przeworski",2004,113
"969",1815000,"Powiat ropczycko-sędziszowski",2004,129
"970",1816000,"Powiat rzeszowski",2004,141
"971",1817000,"Powiat sanocki",2004,77
"972",1818000,"Powiat stalowowolski",2004,132
"973",1819000,"Powiat strzyżowski",2004,123
"974",1820000,"Powiat tarnobrzeski",2004,104
"975",1821000,"Powiat leski",2004,32
"976",1861000,"Powiat m.Krosno",2004,1105
"977",1862000,"Powiat m.Przemyśl",2004,1554
"978",1863000,"Powiat m.Rzeszów",2004,2961
"979",1864000,"Powiat m.Tarnobrzeg",2004,583
"980",2001000,"Powiat augustowski",2004,36
"981",2002000,"Powiat białostocki",2004,47
"982",2003000,"Powiat bielski",2004,44
"983",2004000,"Powiat grajewski",2004,52
"984",2005000,"Powiat hajnowski",2004,30
"985",2006000,"Powiat kolneński",2004,43
"986",2007000,"Powiat łomżyński",2004,38
"987",2008000,"Powiat moniecki",2004,31
"988",2009000,"Powiat sejneński",2004,25
"989",2010000,"Powiat siemiatycki",2004,34
"990",2011000,"Powiat sokólski",2004,36
"991",2012000,"Powiat suwalski",2004,27
"992",2013000,"Powiat wysokomazowiecki",2004,47
"993",2014000,"Powiat zambrowski",2004,61
"994",2061000,"Powiat m.Białystok",2004,3109
"995",2062000,"Powiat m.Łomża",2004,1953
"996",2063000,"Powiat m.Suwałki",2004,1055
"997",2201000,"Powiat bytowski",2004,34
"998",2202000,"Powiat chojnicki",2004,67
"999",2203000,"Powiat człuchowski",2004,36
"1000",2204000,"Powiat gdański",2004,105
"1001",2205000,"Powiat kartuski",2004,96
"1002",2206000,"Powiat kościerski",2004,57
"1003",2207000,"Powiat kwidzyński",2004,97
"1004",2208000,"Powiat lęborski",2004,90
"1005",2209000,"Powiat malborski",2004,128
"1006",2210000,"Powiat nowodworski",2004,55
"1007",2211000,"Powiat pucki",2004,127
"1008",2212000,"Powiat słupski",2004,40
"1009",2213000,"Powiat starogardzki",2004,90
"1010",2214000,"Powiat tczewski",2004,161
"1011",2215000,"Powiat wejherowski",2004,139
"1012",2216000,"Powiat sztumski",2004,57
"1013",2261000,"Powiat m.Gdańsk",2004,1752
"1014",2262000,"Powiat m.Gdynia",2004,1870
"1015",2263000,"Powiat m.Słupsk",2004,2289
"1016",2264000,"Powiat m.Sopot",2004,2342
"1017",2401000,"Powiat będziński",2004,411
"1018",2402000,"Powiat bielski",2004,327
"1019",2403000,"Powiat cieszyński",2004,233
"1020",2404000,"Powiat częstochowski",2004,88
"1021",2405000,"Powiat gliwicki",2004,174
"1022",2406000,"Powiat kłobucki",2004,95
"1023",2407000,"Powiat lubliniecki",2004,93
"1024",2408000,"Powiat mikołowski",2004,392
"1025",2409000,"Powiat myszkowski",2004,151
"1026",2410000,"Powiat pszczyński",2004,220
"1027",2411000,"Powiat raciborski",2004,207
"1028",2412000,"Powiat rybnicki",2004,327
"1029",2413000,"Powiat tarnogórski",2004,216
"1030",2414000,"Powiat bieruńsko-lędziński",2004,356
"1031",2415000,"Powiat wodzisławski",2004,541
"1032",2416000,"Powiat zawierciański",2004,124
"1033",2417000,"Powiat żywiecki",2004,144
"1034",2461000,"Powiat m.Bielsko-Biała",2004,1417
"1035",2462000,"Powiat m.Bytom",2004,2730
"1036",2463000,"Powiat m.Chorzów",2004,3430
"1037",2464000,"Powiat m.Częstochowa",2004,1554
"1038",2465000,"Powiat m.Dąbrowa Górnicza",2004,696
"1039",2466000,"Powiat m.Gliwice",2004,1497
"1040",2467000,"Powiat m.Jastrzębie-Zdrój",2004,1124
"1041",2468000,"Powiat m.Jaworzno",2004,634
"1042",2469000,"Powiat m.Katowice",2004,1944
"1043",2470000,"Powiat m.Mysłowice",2004,1139
"1044",2471000,"Powiat m.Piekary Śląskie",2004,1512
"1045",2472000,"Powiat m.Ruda Śląska",2004,1900
"1046",2473000,"Powiat m.Rybnik",2004,956
"1047",2474000,"Powiat m.Siemianowice Śląskie",2004,2908
"1048",2475000,"Powiat m.Sosnowiec",2004,2500
