"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_wydatki_majatkowe_ogolem_zl"
"10766",611000,"Powiat łukowski",2012,8076940.07
"10767",612000,"Powiat opolski",2012,5346270.76
"10768",613000,"Powiat parczewski",2012,6283733.53
"10769",614000,"Powiat puławski",2012,9078595.2
"10770",615000,"Powiat radzyński",2012,4081739.67
"10771",616000,"Powiat rycki",2012,14165998.18
"10772",617000,"Powiat świdnicki",2012,9888241.86
"10773",618000,"Powiat tomaszowski",2012,25905106.52
"10774",619000,"Powiat włodawski",2012,14457648.26
"10775",620000,"Powiat zamojski",2012,2210053.23
"10776",801000,"Powiat gorzowski",2012,3275665.97
"10777",802000,"Powiat krośnieński",2012,2107228.67
"10778",803000,"Powiat międzyrzecki",2012,1665198.82
"10779",804000,"Powiat nowosolski",2012,5414384.94
"10780",805000,"Powiat słubicki",2012,765058.66
"10781",806000,"Powiat strzelecko-drezdenecki",2012,1034722.71
"10782",807000,"Powiat sulęciński",2012,3868097.59
"10783",808000,"Powiat świebodziński",2012,4059438.28
"10784",809000,"Powiat zielonogórski",2012,3303158.08
"10785",810000,"Powiat żagański",2012,6322072.98
"10786",811000,"Powiat żarski",2012,4194799.92
"10787",812000,"Powiat wschowski",2012,1338116.97
"10788",1001000,"Powiat bełchatowski",2012,11814605.03
"10789",1002000,"Powiat kutnowski",2012,3245447.38
"10790",1003000,"Powiat łaski",2012,1555164.04
"10791",1004000,"Powiat łęczycki",2012,4427928.09
"10792",1005000,"Powiat łowicki",2012,7297926.07
"10793",1006000,"Powiat łódzki wschodni",2012,3951940.26
"10794",1007000,"Powiat opoczyński",2012,14497054.72
"10795",1008000,"Powiat pabianicki",2012,11807231.22
"10796",1009000,"Powiat pajęczański",2012,4456656.67
"10797",1010000,"Powiat piotrkowski",2012,5410205.15
"10798",1011000,"Powiat poddębicki",2012,2165702.65
"10799",1012000,"Powiat radomszczański",2012,4839178.56
"10800",1013000,"Powiat rawski",2012,3944601.82
"10801",1014000,"Powiat sieradzki",2012,10679874.23
"10802",1015000,"Powiat skierniewicki",2012,1010601.76
"10803",1016000,"Powiat tomaszowski",2012,9292106.39
"10804",1017000,"Powiat wieluński",2012,9773491.67
"10805",1018000,"Powiat wieruszowski",2012,2737996.31
"10806",1019000,"Powiat zduńskowolski",2012,9750837.1
"10807",1020000,"Powiat zgierski",2012,6818604.79
"10808",1021000,"Powiat brzeziński",2012,3839597.76
"10809",1201000,"Powiat bocheński",2012,11139021.63
"10810",1202000,"Powiat brzeski",2012,9847081.48
"10811",1203000,"Powiat chrzanowski",2012,6765301.63
"10812",1204000,"Powiat dąbrowski",2012,7766133.4
"10813",1205000,"Powiat gorlicki",2012,21522965.06
"10814",1206000,"Powiat krakowski",2012,17873406.57
"10815",1207000,"Powiat limanowski",2012,12025286.52
"10816",1208000,"Powiat miechowski",2012,2470543.28
"10817",1209000,"Powiat myślenicki",2012,20636848.91
"10818",1210000,"Powiat nowosądecki",2012,5445675.34
"10819",1211000,"Powiat nowotarski",2012,44514013.74
"10820",1212000,"Powiat olkuski",2012,5114177.49
"10821",1213000,"Powiat oświęcimski",2012,13252150.83
"10822",1214000,"Powiat proszowicki",2012,6955791.13
"10823",1215000,"Powiat suski",2012,23302955.2
"10824",1216000,"Powiat tarnowski",2012,4259009.2
"10825",1217000,"Powiat tatrzański",2012,6362986.33
"10826",1218000,"Powiat wadowicki",2012,14962416.49
"10827",1219000,"Powiat wielicki",2012,13907898.35
"10828",1401000,"Powiat białobrzeski",2012,6833247.55
"10829",1402000,"Powiat ciechanowski",2012,3178342.47
"10830",1403000,"Powiat garwoliński",2012,17734633.55
"10831",1404000,"Powiat gostyniński",2012,1061640.3
"10832",1405000,"Powiat grodziski",2012,5572654.67
"10833",1406000,"Powiat grójecki",2012,10360238.13
"10834",1407000,"Powiat kozienicki",2012,12164149.56
"10835",1408000,"Powiat legionowski",2012,13097650.04
"10836",1409000,"Powiat lipski",2012,7583719.91
"10837",1410000,"Powiat łosicki",2012,4556758.75
"10838",1411000,"Powiat makowski",2012,9138204.64
"10839",1412000,"Powiat miński",2012,19525421.54
"10840",1413000,"Powiat mławski",2012,5258436.69
"10841",1414000,"Powiat nowodworski",2012,7148969.23
"10842",1415000,"Powiat ostrołęcki",2012,24735387.07
"10843",1416000,"Powiat ostrowski",2012,13572140.44
"10844",1417000,"Powiat otwocki",2012,4963808.62
"10845",1418000,"Powiat piaseczyński",2012,10873212.62
"10846",1419000,"Powiat płocki",2012,5972083.09
"10847",1420000,"Powiat płoński",2012,8319420.07
"10848",1421000,"Powiat pruszkowski",2012,11266470.7
"10849",1422000,"Powiat przasnyski",2012,18826963.22
"10850",1423000,"Powiat przysuski",2012,11403148.49
"10851",1424000,"Powiat pułtuski",2012,3456740.8
"10852",1425000,"Powiat radomski",2012,11248543.99
"10853",1426000,"Powiat siedlecki",2012,12044979.18
"10854",1427000,"Powiat sierpecki",2012,9994361.65
"10855",1428000,"Powiat sochaczewski",2012,9698922.84
"10856",1429000,"Powiat sokołowski",2012,18957202.98
"10857",1430000,"Powiat szydłowiecki",2012,5210238.59
"10858",1431000,"Powiat warszawski",2012,NA
"10859",1432000,"Powiat warszawski zachodni",2012,6026563.3
"10860",1433000,"Powiat węgrowski",2012,2391651.5
"10861",1434000,"Powiat wołomiński",2012,21596694.08
"10862",1435000,"Powiat wyszkowski",2012,7125653.69
"10863",1436000,"Powiat zwoleński",2012,3182623.3
"10864",1437000,"Powiat żuromiński",2012,7394049.05
"10865",1438000,"Powiat żyrardowski",2012,293316.55
"10866",1601000,"Powiat brzeski",2012,4205204.7
"10867",1602000,"Powiat głubczycki",2012,3302162.13
"10868",1603000,"Powiat kędzierzyńsko-kozielski",2012,2622477.29
"10869",1604000,"Powiat kluczborski",2012,7813254.89
"10870",1605000,"Powiat krapkowicki",2012,5780916.15
"10871",1606000,"Powiat namysłowski",2012,3488419.01
"10872",1607000,"Powiat nyski",2012,11303114.11
"10873",1608000,"Powiat oleski",2012,503720.91
"10874",1609000,"Powiat opolski",2012,8625789.12
"10875",1610000,"Powiat prudnicki",2012,4056083.24
"10876",1611000,"Powiat strzelecki",2012,6011598.82
"10877",1801000,"Powiat bieszczadzki",2012,2565961.81
"10878",1802000,"Powiat brzozowski",2012,13031629.9
"10879",1803000,"Powiat dębicki",2012,15726452.85
"10880",1804000,"Powiat jarosławski",2012,27829584
"10881",1805000,"Powiat jasielski",2012,17780622.46
"10882",1806000,"Powiat kolbuszowski",2012,13629811.55
"10883",1807000,"Powiat krośnieński",2012,9758675.43
"10884",1808000,"Powiat leżajski",2012,6801347.66
"10885",1809000,"Powiat lubaczowski",2012,7430727.96
"10886",1810000,"Powiat łańcucki",2012,8864882.21
"10887",1811000,"Powiat mielecki",2012,16913592.95
"10888",1812000,"Powiat niżański",2012,3378993.12
"10889",1813000,"Powiat przemyski",2012,5997671.58
"10890",1814000,"Powiat przeworski",2012,11580346.81
"10891",1815000,"Powiat ropczycko-sędziszowski",2012,19036128.03
"10892",1816000,"Powiat rzeszowski",2012,12430172.99
"10893",1817000,"Powiat sanocki",2012,28788465.45
"10894",1818000,"Powiat stalowowolski",2012,8831883.64
"10895",1819000,"Powiat strzyżowski",2012,12205459.8
"10896",1820000,"Powiat tarnobrzeski",2012,10055319.05
"10897",1821000,"Powiat leski",2012,4360851.1
"10898",2001000,"Powiat augustowski",2012,3202885.51
"10899",2002000,"Powiat białostocki",2012,19197676.76
"10900",2003000,"Powiat bielski",2012,6188488.06
"10901",2004000,"Powiat grajewski",2012,5044759.2
"10902",2005000,"Powiat hajnowski",2012,6120976.64
"10903",2006000,"Powiat kolneński",2012,4975568.43
"10904",2007000,"Powiat łomżyński",2012,3578612.46
"10905",2008000,"Powiat moniecki",2012,3265314.04
"10906",2009000,"Powiat sejneński",2012,3762442.67
"10907",2010000,"Powiat siemiatycki",2012,4859093.72
"10908",2011000,"Powiat sokólski",2012,3312026.42
"10909",2012000,"Powiat suwalski",2012,4507839.11
"10910",2013000,"Powiat wysokomazowiecki",2012,16533075.33
"10911",2014000,"Powiat zambrowski",2012,4756431.26
"10912",2201000,"Powiat bytowski",2012,20081074.02
"10913",2202000,"Powiat chojnicki",2012,11639511.85
"10914",2203000,"Powiat człuchowski",2012,11906672.13
"10915",2204000,"Powiat gdański",2012,5076616.36
"10916",2205000,"Powiat kartuski",2012,11307801.9
"10917",2206000,"Powiat kościerski",2012,6315944.89
"10918",2207000,"Powiat kwidzyński",2012,8814291.71
"10919",2208000,"Powiat lęborski",2012,3355332.17
"10920",2209000,"Powiat malborski",2012,15963360.43
"10921",2210000,"Powiat nowodworski",2012,5519937.08
"10922",2211000,"Powiat pucki",2012,944477.27
"10923",2212000,"Powiat słupski",2012,7529287.83
"10924",2213000,"Powiat starogardzki",2012,6741687.42
"10925",2214000,"Powiat tczewski",2012,12519546.49
"10926",2215000,"Powiat wejherowski",2012,23380198.2
"10927",2216000,"Powiat sztumski",2012,4841277.84
"10928",2401000,"Powiat będziński",2012,8620882.56
"10929",2402000,"Powiat bielski",2012,23687029.95
"10930",2403000,"Powiat cieszyński",2012,23303545.42
"10931",2404000,"Powiat częstochowski",2012,30578006.66
"10932",2405000,"Powiat gliwicki",2012,12812313.1
"10933",2406000,"Powiat kłobucki",2012,3503205.13
"10934",2407000,"Powiat lubliniecki",2012,3232670.88
"10935",2408000,"Powiat mikołowski",2012,5965455.69
"10936",2409000,"Powiat myszkowski",2012,14032494.5
"10937",2410000,"Powiat pszczyński",2012,10763324.79
"10938",2411000,"Powiat raciborski",2012,12111698.61
"10939",2412000,"Powiat rybnicki",2012,6912084.35
"10940",2413000,"Powiat tarnogórski",2012,8099613.78
"10941",2414000,"Powiat bieruńsko-lędziński",2012,30571190.09
"10942",2415000,"Powiat wodzisławski",2012,15287155.85
"10943",2416000,"Powiat zawierciański",2012,15827430.42
"10944",2417000,"Powiat żywiecki",2012,9811779.2
"10945",2601000,"Powiat buski",2012,10557018.65
"10946",2602000,"Powiat jędrzejowski",2012,9518570.4
"10947",2603000,"Powiat kazimierski",2012,6031923.27
"10948",2604000,"Powiat kielecki",2012,25117930.21
"10949",2605000,"Powiat konecki",2012,8082874.68
"10950",2606000,"Powiat opatowski",2012,7608804.15
"10951",2607000,"Powiat ostrowiecki",2012,15252585.83
"10952",2608000,"Powiat pińczowski",2012,5828043.34
"10953",2609000,"Powiat sandomierski",2012,6339402.06
"10954",2610000,"Powiat skarżyski",2012,17289945.45
"10955",2611000,"Powiat starachowicki",2012,9136407.47
"10956",2612000,"Powiat staszowski",2012,26483409.11
"10957",2613000,"Powiat włoszczowski",2012,4785581.38
"10958",2801000,"Powiat bartoszycki",2012,1691553.07
"10959",2802000,"Powiat braniewski",2012,2986949.02
"10960",2803000,"Powiat działdowski",2012,5294091.51
"10961",2804000,"Powiat elbląski",2012,3362012.64
"10962",2805000,"Powiat ełcki",2012,14343699.89
"10963",2806000,"Powiat giżycki",2012,6453448.87
"10964",2807000,"Powiat iławski",2012,7270557.5
"10965",2808000,"Powiat kętrzyński",2012,11323529.93
"10966",2809000,"Powiat lidzbarski",2012,15188213.66
"10967",2810000,"Powiat mrągowski",2012,3337073.73
"10968",2811000,"Powiat nidzicki",2012,861502.57
"10969",2812000,"Powiat nowomiejski",2012,6920154
"10970",2813000,"Powiat olecki",2012,3890467.93
"10971",2814000,"Powiat olsztyński",2012,20684650.45
"10972",2815000,"Powiat ostródzki",2012,24238225.45
"10973",2816000,"Powiat piski",2012,8786822.31
"10974",2817000,"Powiat szczycieński",2012,7069843.5
"10975",2818000,"Powiat gołdapski",2012,790615.93
"10976",2819000,"Powiat węgorzewski",2012,9200348.41
"10977",3001000,"Powiat chodzieski",2012,2498439.99
"10978",3002000,"Powiat czarnkowsko-trzcianecki",2012,1303412.09
"10979",3003000,"Powiat gnieźnieński",2012,7960242.38
"10980",3004000,"Powiat gostyński",2012,10178242.53
"10981",3005000,"Powiat grodziski",2012,4350725.51
"10982",3006000,"Powiat jarociński",2012,18870982.86
"10983",3007000,"Powiat kaliski",2012,16231820.26
"10984",3008000,"Powiat kępiński",2012,12070943.85
"10985",3009000,"Powiat kolski",2012,3225530.67
"10986",3010000,"Powiat koniński",2012,2499013.52
"10987",3011000,"Powiat kościański",2012,13861257.32
"10988",3012000,"Powiat krotoszyński",2012,6287260.22
"10989",3013000,"Powiat leszczyński",2012,11853428.09
"10990",3014000,"Powiat międzychodzki",2012,3349418.98
"10991",3015000,"Powiat nowotomyski",2012,6867621.89
"10992",3016000,"Powiat obornicki",2012,1144129.6
"10993",3017000,"Powiat ostrowski",2012,9212145.37
"10994",3018000,"Powiat ostrzeszowski",2012,4127906.06
"10995",3019000,"Powiat pilski",2012,18552602.02
"10996",3020000,"Powiat pleszewski",2012,3937420.09
"10997",3021000,"Powiat poznański",2012,45697966.19
"10998",3022000,"Powiat rawicki",2012,6585683.29
"10999",3023000,"Powiat słupecki",2012,3904225.16
"11000",3024000,"Powiat szamotulski",2012,7423262.74
"11001",3025000,"Powiat średzki",2012,10472438.22
"11002",3026000,"Powiat śremski",2012,4972458.21
"11003",3027000,"Powiat turecki",2012,11326562.92
"11004",3028000,"Powiat wągrowiecki",2012,2820654.53
"11005",3029000,"Powiat wolsztyński",2012,2598442.19
"11006",3030000,"Powiat wrzesiński",2012,4213609.85
"11007",3031000,"Powiat złotowski",2012,6588602.95
"11008",3201000,"Powiat białogardzki",2012,3414326.59
"11009",3202000,"Powiat choszczeński",2012,4984070.44
"11010",3203000,"Powiat drawski",2012,9445023.91
"11011",3204000,"Powiat goleniowski",2012,16961163.45
"11012",3205000,"Powiat gryficki",2012,7582817.5
"11013",3206000,"Powiat gryfiński",2012,7384480.02
"11014",3207000,"Powiat kamieński",2012,1432094.05
"11015",3208000,"Powiat kołobrzeski",2012,10348736.78
"11016",3209000,"Powiat koszaliński",2012,10340341.55
"11017",3210000,"Powiat myśliborski",2012,1588571.05
"11018",3211000,"Powiat policki",2012,16501525.97
"11019",3212000,"Powiat pyrzycki",2012,2241483.51
"11020",3213000,"Powiat sławieński",2012,4534496
"11021",3214000,"Powiat stargardzki",2012,4073093.65
"11022",3215000,"Powiat szczecinecki",2012,32132290.41
"11023",3216000,"Powiat świdwiński",2012,8360992.73
"11024",3217000,"Powiat wałecki",2012,4164772.76
"11025",3218000,"Powiat łobeski",2012,1204621.26
"11026",201000,"Powiat bolesławiecki",2013,10772602.11
"11027",202000,"Powiat dzierżoniowski",2013,14021014.31
"11028",203000,"Powiat głogowski",2013,10213802.67
"11029",204000,"Powiat górowski",2013,94434.19
"11030",205000,"Powiat jaworski",2013,4399921.72
"11031",206000,"Powiat jeleniogórski",2013,7516929.27
"11032",207000,"Powiat kamiennogórski",2013,6995847.96
"11033",208000,"Powiat kłodzki",2013,11954701.58
"11034",209000,"Powiat legnicki",2013,11741740.21
"11035",210000,"Powiat lubański",2013,9085694.31
"11036",211000,"Powiat lubiński",2013,3207620.46
"11037",212000,"Powiat lwówecki",2013,18914819.91
"11038",213000,"Powiat milicki",2013,5429623.77
"11039",214000,"Powiat oleśnicki",2013,9154444.52
"11040",215000,"Powiat oławski",2013,5994961.93
"11041",216000,"Powiat polkowicki",2013,5736575.75
"11042",217000,"Powiat strzeliński",2013,4457360.58
"11043",218000,"Powiat średzki",2013,5850192.2
"11044",219000,"Powiat świdnicki",2013,14303383.05
"11045",220000,"Powiat trzebnicki",2013,1692699.38
"11046",221000,"Powiat wałbrzyski",2013,1759218.59
"11047",222000,"Powiat wołowski",2013,6577055.2
"11048",223000,"Powiat wrocławski",2013,10095040.12
"11049",224000,"Powiat ząbkowicki",2013,9890179.63
"11050",225000,"Powiat zgorzelecki",2013,3393657.7
"11051",226000,"Powiat złotoryjski",2013,6577773.29
"11052",401000,"Powiat aleksandrowski",2013,1823785.31
"11053",402000,"Powiat brodnicki",2013,6913061.88
"11054",403000,"Powiat bydgoski",2013,13533769.2
"11055",404000,"Powiat chełmiński",2013,9509456.67
"11056",405000,"Powiat golubsko-dobrzyński",2013,1054728.25
"11057",406000,"Powiat grudziądzki",2013,5205770.12
"11058",407000,"Powiat inowrocławski",2013,14981702.15
"11059",408000,"Powiat lipnowski",2013,4314729.23
"11060",409000,"Powiat mogileński",2013,3692269.23
"11061",410000,"Powiat nakielski",2013,8007811.93
"11062",411000,"Powiat radziejowski",2013,1173086.07
"11063",412000,"Powiat rypiński",2013,851661.89
"11064",413000,"Powiat sępoleński",2013,5002875.77
"11065",414000,"Powiat świecki",2013,16880624.8
"11066",415000,"Powiat toruński",2013,12237319.9
"11067",416000,"Powiat tucholski",2013,15982452.19
"11068",417000,"Powiat wąbrzeski",2013,4477683.35
"11069",418000,"Powiat włocławski",2013,6770545.77
"11070",419000,"Powiat żniński",2013,4124575.88
"11071",601000,"Powiat bialski",2013,4250334.77
"11072",602000,"Powiat biłgorajski",2013,9696856.45
"11073",603000,"Powiat chełmski",2013,18487756.84
"11074",604000,"Powiat hrubieszowski",2013,4033008.04
"11075",605000,"Powiat janowski",2013,5153305.37
"11076",606000,"Powiat krasnostawski",2013,11556142.24
"11077",607000,"Powiat kraśnicki",2013,4318113.88
"11078",608000,"Powiat lubartowski",2013,28386769.48
"11079",609000,"Powiat lubelski",2013,26711674.02
"11080",610000,"Powiat łęczyński",2013,10119079.29
"11081",611000,"Powiat łukowski",2013,7351325.46
"11082",612000,"Powiat opolski",2013,7558378.95
"11083",613000,"Powiat parczewski",2013,8284877.21
"11084",614000,"Powiat puławski",2013,11882633.49
"11085",615000,"Powiat radzyński",2013,1093468.22
"11086",616000,"Powiat rycki",2013,3893276.92
"11087",617000,"Powiat świdnicki",2013,5738486.59
"11088",618000,"Powiat tomaszowski",2013,5230837.5
"11089",619000,"Powiat włodawski",2013,5388453.53
"11090",620000,"Powiat zamojski",2013,8990128.82
"11091",801000,"Powiat gorzowski",2013,7673512.02
"11092",802000,"Powiat krośnieński",2013,3967999.66
"11093",803000,"Powiat międzyrzecki",2013,2481947.6
"11094",804000,"Powiat nowosolski",2013,4888676.41
"11095",805000,"Powiat słubicki",2013,2315477.58
"11096",806000,"Powiat strzelecko-drezdenecki",2013,1143419.17
"11097",807000,"Powiat sulęciński",2013,10426557.79
"11098",808000,"Powiat świebodziński",2013,2494762.81
"11099",809000,"Powiat zielonogórski",2013,2324631.17
"11100",810000,"Powiat żagański",2013,5304879.47
"11101",811000,"Powiat żarski",2013,5931330.55
"11102",812000,"Powiat wschowski",2013,2811243.19
"11103",1001000,"Powiat bełchatowski",2013,11509286.1
"11104",1002000,"Powiat kutnowski",2013,4665505.41
"11105",1003000,"Powiat łaski",2013,1860203.3
"11106",1004000,"Powiat łęczycki",2013,2322115.3
"11107",1005000,"Powiat łowicki",2013,6248805.4
"11108",1006000,"Powiat łódzki wschodni",2013,6756415.2
"11109",1007000,"Powiat opoczyński",2013,10323474.5
"11110",1008000,"Powiat pabianicki",2013,8912049.52
"11111",1009000,"Powiat pajęczański",2013,1591406.96
"11112",1010000,"Powiat piotrkowski",2013,7867207.29
"11113",1011000,"Powiat poddębicki",2013,4864920.15
"11114",1012000,"Powiat radomszczański",2013,5569387.59
"11115",1013000,"Powiat rawski",2013,1801603.86
"11116",1014000,"Powiat sieradzki",2013,12852675.65
"11117",1015000,"Powiat skierniewicki",2013,1535427.97
"11118",1016000,"Powiat tomaszowski",2013,17416627.98
"11119",1017000,"Powiat wieluński",2013,5957673.51
