"","Kod","Nazwa","rok","Mieszkania_oddane_do_uzytkowania_ogolem_mieszkania"
"4959",3214000,"Powiat stargardzki",2007,275
"4960",3215000,"Powiat szczecinecki",2007,182
"4961",3216000,"Powiat świdwiński",2007,29
"4962",3217000,"Powiat wałecki",2007,83
"4963",3218000,"Powiat łobeski",2007,27
"4964",3261000,"Powiat m.Koszalin",2007,515
"4965",3262000,"Powiat m.Szczecin",2007,1992
"4966",3263000,"Powiat m.Świnoujście",2007,428
"4967",201000,"Powiat bolesławiecki",2008,388
"4968",202000,"Powiat dzierżoniowski",2008,96
"4969",203000,"Powiat głogowski",2008,367
"4970",204000,"Powiat górowski",2008,57
"4971",205000,"Powiat jaworski",2008,52
"4972",206000,"Powiat jeleniogórski",2008,275
"4973",207000,"Powiat kamiennogórski",2008,87
"4974",208000,"Powiat kłodzki",2008,264
"4975",209000,"Powiat legnicki",2008,160
"4976",210000,"Powiat lubański",2008,56
"4977",211000,"Powiat lubiński",2008,469
"4978",212000,"Powiat lwówecki",2008,49
"4979",213000,"Powiat milicki",2008,60
"4980",214000,"Powiat oleśnicki",2008,331
"4981",215000,"Powiat oławski",2008,213
"4982",216000,"Powiat polkowicki",2008,164
"4983",217000,"Powiat strzeliński",2008,108
"4984",218000,"Powiat średzki",2008,170
"4985",219000,"Powiat świdnicki",2008,531
"4986",220000,"Powiat trzebnicki",2008,373
"4987",221000,"Powiat wałbrzyski",2008,120
"4988",222000,"Powiat wołowski",2008,183
"4989",223000,"Powiat wrocławski",2008,1579
"4990",224000,"Powiat ząbkowicki",2008,97
"4991",225000,"Powiat zgorzelecki",2008,116
"4992",226000,"Powiat złotoryjski",2008,51
"4993",261000,"Powiat m.Jelenia Góra",2008,368
"4994",262000,"Powiat m.Legnica",2008,427
"4995",263000,"Powiat m.Wałbrzych do 2002",2008,NA
"4996",264000,"Powiat m.Wrocław",2008,5287
"4997",265000,"Powiat m.Wałbrzych od 2013",2008,NA
"4998",401000,"Powiat aleksandrowski",2008,133
"4999",402000,"Powiat brodnicki",2008,436
"5000",403000,"Powiat bydgoski",2008,981
"5001",404000,"Powiat chełmiński",2008,77
"5002",405000,"Powiat golubsko-dobrzyński",2008,124
"5003",406000,"Powiat grudziądzki",2008,140
"5004",407000,"Powiat inowrocławski",2008,233
"5005",408000,"Powiat lipnowski",2008,113
"5006",409000,"Powiat mogileński",2008,66
"5007",410000,"Powiat nakielski",2008,174
"5008",411000,"Powiat radziejowski",2008,46
"5009",412000,"Powiat rypiński",2008,113
"5010",413000,"Powiat sępoleński",2008,79
"5011",414000,"Powiat świecki",2008,153
"5012",415000,"Powiat toruński",2008,460
"5013",416000,"Powiat tucholski",2008,126
"5014",417000,"Powiat wąbrzeski",2008,130
"5015",418000,"Powiat włocławski",2008,193
"5016",419000,"Powiat żniński",2008,192
"5017",461000,"Powiat m.Bydgoszcz",2008,1512
"5018",462000,"Powiat m.Grudziądz",2008,106
"5019",463000,"Powiat m.Toruń",2008,1757
"5020",464000,"Powiat m.Włocławek",2008,297
"5021",601000,"Powiat bialski",2008,403
"5022",602000,"Powiat biłgorajski",2008,183
"5023",603000,"Powiat chełmski",2008,168
"5024",604000,"Powiat hrubieszowski",2008,80
"5025",605000,"Powiat janowski",2008,85
"5026",606000,"Powiat krasnostawski",2008,95
"5027",607000,"Powiat kraśnicki",2008,126
"5028",608000,"Powiat lubartowski",2008,382
"5029",609000,"Powiat lubelski",2008,849
"5030",610000,"Powiat łęczyński",2008,165
"5031",611000,"Powiat łukowski",2008,359
"5032",612000,"Powiat opolski",2008,74
"5033",613000,"Powiat parczewski",2008,68
"5034",614000,"Powiat puławski",2008,520
"5035",615000,"Powiat radzyński",2008,119
"5036",616000,"Powiat rycki",2008,118
"5037",617000,"Powiat świdnicki",2008,324
"5038",618000,"Powiat tomaszowski",2008,143
"5039",619000,"Powiat włodawski",2008,93
"5040",620000,"Powiat zamojski",2008,227
"5041",661000,"Powiat m.Biała Podlaska",2008,232
"5042",662000,"Powiat m.Chełm",2008,168
"5043",663000,"Powiat m.Lublin",2008,2196
"5044",664000,"Powiat m.Zamość",2008,223
"5045",801000,"Powiat gorzowski",2008,390
"5046",802000,"Powiat krośnieński",2008,85
"5047",803000,"Powiat międzyrzecki",2008,189
"5048",804000,"Powiat nowosolski",2008,237
"5049",805000,"Powiat słubicki",2008,111
"5050",806000,"Powiat strzelecko-drezdenecki",2008,131
"5051",807000,"Powiat sulęciński",2008,128
"5052",808000,"Powiat świebodziński",2008,253
"5053",809000,"Powiat zielonogórski",2008,562
"5054",810000,"Powiat żagański",2008,100
"5055",811000,"Powiat żarski",2008,173
"5056",812000,"Powiat wschowski",2008,113
"5057",861000,"Powiat m.Gorzów Wielkopolski",2008,1023
"5058",862000,"Powiat m.Zielona Góra",2008,759
"5059",1001000,"Powiat bełchatowski",2008,411
"5060",1002000,"Powiat kutnowski",2008,274
"5061",1003000,"Powiat łaski",2008,194
"5062",1004000,"Powiat łęczycki",2008,62
"5063",1005000,"Powiat łowicki",2008,160
"5064",1006000,"Powiat łódzki wschodni",2008,328
"5065",1007000,"Powiat opoczyński",2008,257
"5066",1008000,"Powiat pabianicki",2008,251
"5067",1009000,"Powiat pajęczański",2008,112
"5068",1010000,"Powiat piotrkowski",2008,340
"5069",1011000,"Powiat poddębicki",2008,66
"5070",1012000,"Powiat radomszczański",2008,291
"5071",1013000,"Powiat rawski",2008,162
"5072",1014000,"Powiat sieradzki",2008,264
"5073",1015000,"Powiat skierniewicki",2008,100
"5074",1016000,"Powiat tomaszowski",2008,446
"5075",1017000,"Powiat wieluński",2008,109
"5076",1018000,"Powiat wieruszowski",2008,84
"5077",1019000,"Powiat zduńskowolski",2008,133
"5078",1020000,"Powiat zgierski",2008,393
"5079",1021000,"Powiat brzeziński",2008,117
"5080",1061000,"Powiat m.Łódź",2008,2397
"5081",1062000,"Powiat m.Piotrków Trybunalski",2008,142
"5082",1063000,"Powiat m.Skierniewice",2008,279
"5083",1201000,"Powiat bocheński",2008,437
"5084",1202000,"Powiat brzeski",2008,233
"5085",1203000,"Powiat chrzanowski",2008,307
"5086",1204000,"Powiat dąbrowski",2008,85
"5087",1205000,"Powiat gorlicki",2008,233
"5088",1206000,"Powiat krakowski",2008,1880
"5089",1207000,"Powiat limanowski",2008,324
"5090",1208000,"Powiat miechowski",2008,32
"5091",1209000,"Powiat myślenicki",2008,536
"5092",1210000,"Powiat nowosądecki",2008,519
"5093",1211000,"Powiat nowotarski",2008,505
"5094",1212000,"Powiat olkuski",2008,227
"5095",1213000,"Powiat oświęcimski",2008,371
"5096",1214000,"Powiat proszowicki",2008,133
"5097",1215000,"Powiat suski",2008,264
"5098",1216000,"Powiat tarnowski",2008,630
"5099",1217000,"Powiat tatrzański",2008,360
"5100",1218000,"Powiat wadowicki",2008,523
"5101",1219000,"Powiat wielicki",2008,1035
"5102",1261000,"Powiat m.Kraków",2008,6621
"5103",1262000,"Powiat m.Nowy Sącz",2008,365
"5104",1263000,"Powiat m.Tarnów",2008,392
"5105",1401000,"Powiat białobrzeski",2008,91
"5106",1402000,"Powiat ciechanowski",2008,248
"5107",1403000,"Powiat garwoliński",2008,440
"5108",1404000,"Powiat gostyniński",2008,172
"5109",1405000,"Powiat grodziski",2008,899
"5110",1406000,"Powiat grójecki",2008,427
"5111",1407000,"Powiat kozienicki",2008,169
"5112",1408000,"Powiat legionowski",2008,1926
"5113",1409000,"Powiat lipski",2008,67
"5114",1410000,"Powiat łosicki",2008,105
"5115",1411000,"Powiat makowski",2008,71
"5116",1412000,"Powiat miński",2008,706
"5117",1413000,"Powiat mławski",2008,491
"5118",1414000,"Powiat nowodworski",2008,425
"5119",1415000,"Powiat ostrołęcki",2008,323
"5120",1416000,"Powiat ostrowski",2008,204
"5121",1417000,"Powiat otwocki",2008,1124
"5122",1418000,"Powiat piaseczyński",2008,2282
"5123",1419000,"Powiat płocki",2008,521
"5124",1420000,"Powiat płoński",2008,258
"5125",1421000,"Powiat pruszkowski",2008,780
"5126",1422000,"Powiat przasnyski",2008,217
"5127",1423000,"Powiat przysuski",2008,66
"5128",1424000,"Powiat pułtuski",2008,159
"5129",1425000,"Powiat radomski",2008,517
"5130",1426000,"Powiat siedlecki",2008,160
"5131",1427000,"Powiat sierpecki",2008,159
"5132",1428000,"Powiat sochaczewski",2008,270
"5133",1429000,"Powiat sokołowski",2008,112
"5134",1430000,"Powiat szydłowiecki",2008,91
"5135",1431000,"Powiat warszawski",2008,NA
"5136",1432000,"Powiat warszawski zachodni",2008,1036
"5137",1433000,"Powiat węgrowski",2008,164
"5138",1434000,"Powiat wołomiński",2008,1884
"5139",1435000,"Powiat wyszkowski",2008,283
"5140",1436000,"Powiat zwoleński",2008,117
"5141",1437000,"Powiat żuromiński",2008,116
"5142",1438000,"Powiat żyrardowski",2008,337
"5143",1461000,"Powiat m.Ostrołęka",2008,231
"5144",1462000,"Powiat m.Płock",2008,452
"5145",1463000,"Powiat m.Radom",2008,577
"5146",1464000,"Powiat m.Siedlce",2008,428
"5147",1465000,"Powiat m. st. Warszawa",2008,19049
"5148",1601000,"Powiat brzeski",2008,147
"5149",1602000,"Powiat głubczycki",2008,52
"5150",1603000,"Powiat kędzierzyńsko-kozielski",2008,90
"5151",1604000,"Powiat kluczborski",2008,76
"5152",1605000,"Powiat krapkowicki",2008,75
"5153",1606000,"Powiat namysłowski",2008,145
"5154",1607000,"Powiat nyski",2008,220
"5155",1608000,"Powiat oleski",2008,133
"5156",1609000,"Powiat opolski",2008,494
"5157",1610000,"Powiat prudnicki",2008,69
"5158",1611000,"Powiat strzelecki",2008,83
"5159",1661000,"Powiat m.Opole",2008,247
"5160",1801000,"Powiat bieszczadzki",2008,31
"5161",1802000,"Powiat brzozowski",2008,158
"5162",1803000,"Powiat dębicki",2008,345
"5163",1804000,"Powiat jarosławski",2008,225
"5164",1805000,"Powiat jasielski",2008,208
"5165",1806000,"Powiat kolbuszowski",2008,122
"5166",1807000,"Powiat krośnieński",2008,251
"5167",1808000,"Powiat leżajski",2008,161
"5168",1809000,"Powiat lubaczowski",2008,104
"5169",1810000,"Powiat łańcucki",2008,182
"5170",1811000,"Powiat mielecki",2008,315
"5171",1812000,"Powiat niżański",2008,135
"5172",1813000,"Powiat przemyski",2008,276
"5173",1814000,"Powiat przeworski",2008,222
"5174",1815000,"Powiat ropczycko-sędziszowski",2008,71
"5175",1816000,"Powiat rzeszowski",2008,736
"5176",1817000,"Powiat sanocki",2008,253
"5177",1818000,"Powiat stalowowolski",2008,199
"5178",1819000,"Powiat strzyżowski",2008,195
"5179",1820000,"Powiat tarnobrzeski",2008,91
"5180",1821000,"Powiat leski",2008,70
"5181",1861000,"Powiat m.Krosno",2008,113
"5182",1862000,"Powiat m.Przemyśl",2008,169
"5183",1863000,"Powiat m.Rzeszów",2008,918
"5184",1864000,"Powiat m.Tarnobrzeg",2008,96
"5185",2001000,"Powiat augustowski",2008,224
"5186",2002000,"Powiat białostocki",2008,988
"5187",2003000,"Powiat bielski",2008,143
"5188",2004000,"Powiat grajewski",2008,96
"5189",2005000,"Powiat hajnowski",2008,117
"5190",2006000,"Powiat kolneński",2008,107
"5191",2007000,"Powiat łomżyński",2008,238
"5192",2008000,"Powiat moniecki",2008,67
"5193",2009000,"Powiat sejneński",2008,71
"5194",2010000,"Powiat siemiatycki",2008,70
"5195",2011000,"Powiat sokólski",2008,142
"5196",2012000,"Powiat suwalski",2008,123
"5197",2013000,"Powiat wysokomazowiecki",2008,117
"5198",2014000,"Powiat zambrowski",2008,98
"5199",2061000,"Powiat m.Białystok",2008,1574
"5200",2062000,"Powiat m.Łomża",2008,359
"5201",2063000,"Powiat m.Suwałki",2008,439
"5202",2201000,"Powiat bytowski",2008,228
"5203",2202000,"Powiat chojnicki",2008,329
"5204",2203000,"Powiat człuchowski",2008,80
"5205",2204000,"Powiat gdański",2008,1450
"5206",2205000,"Powiat kartuski",2008,418
"5207",2206000,"Powiat kościerski",2008,337
"5208",2207000,"Powiat kwidzyński",2008,215
"5209",2208000,"Powiat lęborski",2008,165
"5210",2209000,"Powiat malborski",2008,309
"5211",2210000,"Powiat nowodworski",2008,383
"5212",2211000,"Powiat pucki",2008,691
"5213",2212000,"Powiat słupski",2008,388
"5214",2213000,"Powiat starogardzki",2008,392
"5215",2214000,"Powiat tczewski",2008,497
"5216",2215000,"Powiat wejherowski",2008,1877
"5217",2216000,"Powiat sztumski",2008,53
"5218",2261000,"Powiat m.Gdańsk",2008,4550
"5219",2262000,"Powiat m.Gdynia",2008,1747
"5220",2263000,"Powiat m.Słupsk",2008,114
"5221",2264000,"Powiat m.Sopot",2008,144
"5222",2401000,"Powiat będziński",2008,418
"5223",2402000,"Powiat bielski",2008,657
"5224",2403000,"Powiat cieszyński",2008,826
"5225",2404000,"Powiat częstochowski",2008,508
"5226",2405000,"Powiat gliwicki",2008,248
"5227",2406000,"Powiat kłobucki",2008,260
"5228",2407000,"Powiat lubliniecki",2008,264
"5229",2408000,"Powiat mikołowski",2008,266
"5230",2409000,"Powiat myszkowski",2008,268
"5231",2410000,"Powiat pszczyński",2008,312
"5232",2411000,"Powiat raciborski",2008,149
"5233",2412000,"Powiat rybnicki",2008,371
"5234",2413000,"Powiat tarnogórski",2008,329
"5235",2414000,"Powiat bieruńsko-lędziński",2008,130
"5236",2415000,"Powiat wodzisławski",2008,366
"5237",2416000,"Powiat zawierciański",2008,195
"5238",2417000,"Powiat żywiecki",2008,715
"5239",2461000,"Powiat m.Bielsko-Biała",2008,1203
"5240",2462000,"Powiat m.Bytom",2008,83
"5241",2463000,"Powiat m.Chorzów",2008,98
"5242",2464000,"Powiat m.Częstochowa",2008,733
"5243",2465000,"Powiat m.Dąbrowa Górnicza",2008,122
"5244",2466000,"Powiat m.Gliwice",2008,264
"5245",2467000,"Powiat m.Jastrzębie-Zdrój",2008,98
"5246",2468000,"Powiat m.Jaworzno",2008,110
"5247",2469000,"Powiat m.Katowice",2008,1303
"5248",2470000,"Powiat m.Mysłowice",2008,132
"5249",2471000,"Powiat m.Piekary Śląskie",2008,84
"5250",2472000,"Powiat m.Ruda Śląska",2008,82
"5251",2473000,"Powiat m.Rybnik",2008,360
"5252",2474000,"Powiat m.Siemianowice Śląskie",2008,56
"5253",2475000,"Powiat m.Sosnowiec",2008,228
"5254",2476000,"Powiat m.Świętochłowice",2008,17
"5255",2477000,"Powiat m.Tychy",2008,674
"5256",2478000,"Powiat m.Zabrze",2008,141
"5257",2479000,"Powiat m.Żory",2008,156
"5258",2601000,"Powiat buski",2008,116
"5259",2602000,"Powiat jędrzejowski",2008,101
"5260",2603000,"Powiat kazimierski",2008,46
"5261",2604000,"Powiat kielecki",2008,585
"5262",2605000,"Powiat konecki",2008,166
"5263",2606000,"Powiat opatowski",2008,71
"5264",2607000,"Powiat ostrowiecki",2008,174
"5265",2608000,"Powiat pińczowski",2008,57
"5266",2609000,"Powiat sandomierski",2008,101
"5267",2610000,"Powiat skarżyski",2008,175
"5268",2611000,"Powiat starachowicki",2008,114
"5269",2612000,"Powiat staszowski",2008,79
"5270",2613000,"Powiat włoszczowski",2008,115
"5271",2661000,"Powiat m.Kielce",2008,768
"5272",2801000,"Powiat bartoszycki",2008,57
"5273",2802000,"Powiat braniewski",2008,113
"5274",2803000,"Powiat działdowski",2008,211
"5275",2804000,"Powiat elbląski",2008,149
"5276",2805000,"Powiat ełcki",2008,716
"5277",2806000,"Powiat giżycki",2008,143
"5278",2807000,"Powiat iławski",2008,491
"5279",2808000,"Powiat kętrzyński",2008,165
"5280",2809000,"Powiat lidzbarski",2008,93
"5281",2810000,"Powiat mrągowski",2008,178
"5282",2811000,"Powiat nidzicki",2008,70
"5283",2812000,"Powiat nowomiejski",2008,142
"5284",2813000,"Powiat olecki",2008,278
"5285",2814000,"Powiat olsztyński",2008,985
"5286",2815000,"Powiat ostródzki",2008,426
"5287",2816000,"Powiat piski",2008,211
"5288",2817000,"Powiat szczycieński",2008,319
"5289",2818000,"Powiat gołdapski",2008,83
"5290",2819000,"Powiat węgorzewski",2008,86
"5291",2861000,"Powiat m.Elbląg",2008,344
"5292",2862000,"Powiat m.Olsztyn",2008,1573
"5293",3001000,"Powiat chodzieski",2008,123
"5294",3002000,"Powiat czarnkowsko-trzcianecki",2008,215
"5295",3003000,"Powiat gnieźnieński",2008,595
"5296",3004000,"Powiat gostyński",2008,97
"5297",3005000,"Powiat grodziski",2008,131
"5298",3006000,"Powiat jarociński",2008,295
"5299",3007000,"Powiat kaliski",2008,309
"5300",3008000,"Powiat kępiński",2008,181
"5301",3009000,"Powiat kolski",2008,209
"5302",3010000,"Powiat koniński",2008,411
"5303",3011000,"Powiat kościański",2008,227
"5304",3012000,"Powiat krotoszyński",2008,190
"5305",3013000,"Powiat leszczyński",2008,277
"5306",3014000,"Powiat międzychodzki",2008,107
"5307",3015000,"Powiat nowotomyski",2008,308
"5308",3016000,"Powiat obornicki",2008,192
"5309",3017000,"Powiat ostrowski",2008,494
"5310",3018000,"Powiat ostrzeszowski",2008,185
"5311",3019000,"Powiat pilski",2008,238
"5312",3020000,"Powiat pleszewski",2008,196
"5313",3021000,"Powiat poznański",2008,4535
"5314",3022000,"Powiat rawicki",2008,226
"5315",3023000,"Powiat słupecki",2008,197
"5316",3024000,"Powiat szamotulski",2008,363
"5317",3025000,"Powiat średzki",2008,172
"5318",3026000,"Powiat śremski",2008,172
"5319",3027000,"Powiat turecki",2008,286
"5320",3028000,"Powiat wągrowiecki",2008,251
"5321",3029000,"Powiat wolsztyński",2008,178
"5322",3030000,"Powiat wrzesiński",2008,485
"5323",3031000,"Powiat złotowski",2008,137
"5324",3061000,"Powiat m.Kalisz",2008,504
"5325",3062000,"Powiat m.Konin",2008,178
"5326",3063000,"Powiat m.Leszno",2008,338
"5327",3064000,"Powiat m.Poznań",2008,3343
"5328",3201000,"Powiat białogardzki",2008,70
"5329",3202000,"Powiat choszczeński",2008,24
"5330",3203000,"Powiat drawski",2008,89
"5331",3204000,"Powiat goleniowski",2008,276
"5332",3205000,"Powiat gryficki",2008,136
"5333",3206000,"Powiat gryfiński",2008,177
"5334",3207000,"Powiat kamieński",2008,232
"5335",3208000,"Powiat kołobrzeski",2008,710
"5336",3209000,"Powiat koszaliński",2008,262
"5337",3210000,"Powiat myśliborski",2008,88
"5338",3211000,"Powiat policki",2008,861
"5339",3212000,"Powiat pyrzycki",2008,67
"5340",3213000,"Powiat sławieński",2008,120
"5341",3214000,"Powiat stargardzki",2008,450
"5342",3215000,"Powiat szczecinecki",2008,171
"5343",3216000,"Powiat świdwiński",2008,43
"5344",3217000,"Powiat wałecki",2008,106
"5345",3218000,"Powiat łobeski",2008,25
"5346",3261000,"Powiat m.Koszalin",2008,466
"5347",3262000,"Powiat m.Szczecin",2008,1911
"5348",3263000,"Powiat m.Świnoujście",2008,685
"5349",201000,"Powiat bolesławiecki",2009,244
"5350",202000,"Powiat dzierżoniowski",2009,151
"5351",203000,"Powiat głogowski",2009,316
"5352",204000,"Powiat górowski",2009,28
"5353",205000,"Powiat jaworski",2009,70
"5354",206000,"Powiat jeleniogórski",2009,331
"5355",207000,"Powiat kamiennogórski",2009,61
"5356",208000,"Powiat kłodzki",2009,420
"5357",209000,"Powiat legnicki",2009,183
"5358",210000,"Powiat lubański",2009,54
"5359",211000,"Powiat lubiński",2009,481
"5360",212000,"Powiat lwówecki",2009,36
"5361",213000,"Powiat milicki",2009,151
"5362",214000,"Powiat oleśnicki",2009,379
"5363",215000,"Powiat oławski",2009,588
"5364",216000,"Powiat polkowicki",2009,224
"5365",217000,"Powiat strzeliński",2009,62
"5366",218000,"Powiat średzki",2009,307
"5367",219000,"Powiat świdnicki",2009,564
"5368",220000,"Powiat trzebnicki",2009,419
"5369",221000,"Powiat wałbrzyski",2009,108
"5370",222000,"Powiat wołowski",2009,142
"5371",223000,"Powiat wrocławski",2009,2034
"5372",224000,"Powiat ząbkowicki",2009,110
"5373",225000,"Powiat zgorzelecki",2009,101
"5374",226000,"Powiat złotoryjski",2009,68
"5375",261000,"Powiat m.Jelenia Góra",2009,406
"5376",262000,"Powiat m.Legnica",2009,216
"5377",263000,"Powiat m.Wałbrzych do 2002",2009,NA
"5378",264000,"Powiat m.Wrocław",2009,5889
"5379",265000,"Powiat m.Wałbrzych od 2013",2009,NA
"5380",401000,"Powiat aleksandrowski",2009,194
"5381",402000,"Powiat brodnicki",2009,309
"5382",403000,"Powiat bydgoski",2009,884
"5383",404000,"Powiat chełmiński",2009,72
"5384",405000,"Powiat golubsko-dobrzyński",2009,138
"5385",406000,"Powiat grudziądzki",2009,85
"5386",407000,"Powiat inowrocławski",2009,428
"5387",408000,"Powiat lipnowski",2009,115
"5388",409000,"Powiat mogileński",2009,61
"5389",410000,"Powiat nakielski",2009,235
"5390",411000,"Powiat radziejowski",2009,30
"5391",412000,"Powiat rypiński",2009,153
"5392",413000,"Powiat sępoleński",2009,31
"5393",414000,"Powiat świecki",2009,402
"5394",415000,"Powiat toruński",2009,599
"5395",416000,"Powiat tucholski",2009,106
"5396",417000,"Powiat wąbrzeski",2009,20
"5397",418000,"Powiat włocławski",2009,206
"5398",419000,"Powiat żniński",2009,124
"5399",461000,"Powiat m.Bydgoszcz",2009,987
"5400",462000,"Powiat m.Grudziądz",2009,207
"5401",463000,"Powiat m.Toruń",2009,877
"5402",464000,"Powiat m.Włocławek",2009,447
"5403",601000,"Powiat bialski",2009,166
"5404",602000,"Powiat biłgorajski",2009,258
"5405",603000,"Powiat chełmski",2009,108
