"","Kod","Nazwa","rok","URODZENIA_ZGONY_przyrost_naturalny_na_ludnosci"
"18108",2215000,"Powiat wejherowski",2016,5.81
"18109",2216000,"Powiat sztumski",2016,0.66
"18110",2261000,"Powiat m.Gdańsk",2016,1.44
"18111",2262000,"Powiat m.Gdynia",2016,-1.07
"18112",2263000,"Powiat m.Słupsk",2016,-2.26
"18113",2264000,"Powiat m.Sopot",2016,-4.83
"18114",2401000,"Powiat będziński",2016,-4.29
"18115",2402000,"Powiat bielski",2016,1.3
"18116",2403000,"Powiat cieszyński",2016,0.39
"18117",2404000,"Powiat częstochowski",2016,-3.31
"18118",2405000,"Powiat gliwicki",2016,-0.03
"18119",2406000,"Powiat kłobucki",2016,-2.3
"18120",2407000,"Powiat lubliniecki",2016,-1.08
"18121",2408000,"Powiat mikołowski",2016,1.25
"18122",2409000,"Powiat myszkowski",2016,-3.03
"18123",2410000,"Powiat pszczyński",2016,3.73
"18124",2411000,"Powiat raciborski",2016,-1.25
"18125",2412000,"Powiat rybnicki",2016,0.98
"18126",2413000,"Powiat tarnogórski",2016,-0.65
"18127",2414000,"Powiat bieruńsko-lędziński",2016,2.35
"18128",2415000,"Powiat wodzisławski",2016,0.29
"18129",2416000,"Powiat zawierciański",2016,-4.28
"18130",2417000,"Powiat żywiecki",2016,-0.68
"18131",2461000,"Powiat m.Bielsko-Biała",2016,-0.49
"18132",2462000,"Powiat m.Bytom",2016,-3.29
"18133",2463000,"Powiat m.Chorzów",2016,-3.17
"18134",2464000,"Powiat m.Częstochowa",2016,-4.39
"18135",2465000,"Powiat m.Dąbrowa Górnicza",2016,-2.47
"18136",2466000,"Powiat m.Gliwice",2016,-1.03
"18137",2467000,"Powiat m.Jastrzębie-Zdrój",2016,-0.31
"18138",2468000,"Powiat m.Jaworzno",2016,-2.02
"18139",2469000,"Powiat m.Katowice",2016,-2.51
"18140",2470000,"Powiat m.Mysłowice",2016,-0.12
"18141",2471000,"Powiat m.Piekary Śląskie",2016,-3.53
"18142",2472000,"Powiat m.Ruda Śląska",2016,-1.74
"18143",2473000,"Powiat m.Rybnik",2016,1.46
"18144",2474000,"Powiat m.Siemianowice Śląskie",2016,-1.68
"18145",2475000,"Powiat m.Sosnowiec",2016,-4.64
"18146",2476000,"Powiat m.Świętochłowice",2016,-3.21
"18147",2477000,"Powiat m.Tychy",2016,0.85
"18148",2478000,"Powiat m.Zabrze",2016,-1.42
"18149",2479000,"Powiat m.Żory",2016,3.41
"18150",2601000,"Powiat buski",2016,-3.52
"18151",2602000,"Powiat jędrzejowski",2016,-1.78
"18152",2603000,"Powiat kazimierski",2016,-5.24
"18153",2604000,"Powiat kielecki",2016,1
"18154",2605000,"Powiat konecki",2016,-4.09
"18155",2606000,"Powiat opatowski",2016,-4.95
"18156",2607000,"Powiat ostrowiecki",2016,-5.54
"18157",2608000,"Powiat pińczowski",2016,-4.18
"18158",2609000,"Powiat sandomierski",2016,-3.15
"18159",2610000,"Powiat skarżyski",2016,-5.56
"18160",2611000,"Powiat starachowicki",2016,-3.65
"18161",2612000,"Powiat staszowski",2016,-1.58
"18162",2613000,"Powiat włoszczowski",2016,-3.56
"18163",2661000,"Powiat m.Kielce",2016,-1.41
"18164",2801000,"Powiat bartoszycki",2016,-2.84
"18165",2802000,"Powiat braniewski",2016,-1.31
"18166",2803000,"Powiat działdowski",2016,-0.27
"18167",2804000,"Powiat elbląski",2016,0.43
"18168",2805000,"Powiat ełcki",2016,0.11
"18169",2806000,"Powiat giżycki",2016,-2.2
"18170",2807000,"Powiat iławski",2016,0.8
"18171",2808000,"Powiat kętrzyński",2016,-2.43
"18172",2809000,"Powiat lidzbarski",2016,-1.68
"18173",2810000,"Powiat mrągowski",2016,-1.86
"18174",2811000,"Powiat nidzicki",2016,-0.54
"18175",2812000,"Powiat nowomiejski",2016,1.51
"18176",2813000,"Powiat olecki",2016,0.78
"18177",2814000,"Powiat olsztyński",2016,1.2
"18178",2815000,"Powiat ostródzki",2016,-0.5
"18179",2816000,"Powiat piski",2016,-0.23
"18180",2817000,"Powiat szczycieński",2016,0.47
"18181",2818000,"Powiat gołdapski",2016,0.15
"18182",2819000,"Powiat węgorzewski",2016,-3.69
"18183",2861000,"Powiat m.Elbląg",2016,-2.54
"18184",2862000,"Powiat m.Olsztyn",2016,0.82
"18185",3001000,"Powiat chodzieski",2016,-1.9
"18186",3002000,"Powiat czarnkowsko-trzcianecki",2016,-0.16
"18187",3003000,"Powiat gnieźnieński",2016,1.89
"18188",3004000,"Powiat gostyński",2016,1.84
"18189",3005000,"Powiat grodziski",2016,4.74
"18190",3006000,"Powiat jarociński",2016,0.64
"18191",3007000,"Powiat kaliski",2016,1.23
"18192",3008000,"Powiat kępiński",2016,2.2
"18193",3009000,"Powiat kolski",2016,-1.31
"18194",3010000,"Powiat koniński",2016,1.14
"18195",3011000,"Powiat kościański",2016,2.01
"18196",3012000,"Powiat krotoszyński",2016,1.61
"18197",3013000,"Powiat leszczyński",2016,3.25
"18198",3014000,"Powiat międzychodzki",2016,1.29
"18199",3015000,"Powiat nowotomyski",2016,3.04
"18200",3016000,"Powiat obornicki",2016,2.62
"18201",3017000,"Powiat ostrowski",2016,1.3
"18202",3018000,"Powiat ostrzeszowski",2016,0.38
"18203",3019000,"Powiat pilski",2016,0.47
"18204",3020000,"Powiat pleszewski",2016,0.48
"18205",3021000,"Powiat poznański",2016,6.46
"18206",3022000,"Powiat rawicki",2016,1.24
"18207",3023000,"Powiat słupecki",2016,0.57
"18208",3024000,"Powiat szamotulski",2016,1.53
"18209",3025000,"Powiat średzki",2016,3.09
"18210",3026000,"Powiat śremski",2016,2.53
"18211",3027000,"Powiat turecki",2016,-0.26
"18212",3028000,"Powiat wągrowiecki",2016,1.52
"18213",3029000,"Powiat wolsztyński",2016,3.45
"18214",3030000,"Powiat wrzesiński",2016,1.79
"18215",3031000,"Powiat złotowski",2016,1.91
"18216",3061000,"Powiat m.Kalisz",2016,-2.56
"18217",3062000,"Powiat m.Konin",2016,-0.89
"18218",3063000,"Powiat m.Leszno",2016,1.52
"18219",3064000,"Powiat m.Poznań",2016,1
"18220",3201000,"Powiat białogardzki",2016,-1.28
"18221",3202000,"Powiat choszczeński",2016,-1.5
"18222",3203000,"Powiat drawski",2016,-0.17
"18223",3204000,"Powiat goleniowski",2016,0.8
"18224",3205000,"Powiat gryficki",2016,-0.46
"18225",3206000,"Powiat gryfiński",2016,0.13
"18226",3207000,"Powiat kamieński",2016,-2.32
"18227",3208000,"Powiat kołobrzeski",2016,-0.53
"18228",3209000,"Powiat koszaliński",2016,0.44
"18229",3210000,"Powiat myśliborski",2016,-1.27
"18230",3211000,"Powiat policki",2016,3.38
"18231",3212000,"Powiat pyrzycki",2016,-1.27
"18232",3213000,"Powiat sławieński",2016,-0.93
"18233",3214000,"Powiat stargardzki",2016,0.03
"18234",3215000,"Powiat szczecinecki",2016,-2.33
"18235",3216000,"Powiat świdwiński",2016,-2.4
"18236",3217000,"Powiat wałecki",2016,-0.94
"18237",3218000,"Powiat łobeski",2016,-0.51
"18238",3261000,"Powiat m.Koszalin",2016,-1.2
"18239",3262000,"Powiat m.Szczecin",2016,-1.38
"18240",3263000,"Powiat m.Świnoujście",2016,-3.82
"18241",201000,"Powiat bolesławiecki",2017,-0.37
"18242",202000,"Powiat dzierżoniowski",2017,-4.64
"18243",203000,"Powiat głogowski",2017,0.23
"18244",204000,"Powiat górowski",2017,-1.46
"18245",205000,"Powiat jaworski",2017,-2.57
"18246",206000,"Powiat jeleniogórski",2017,-4.79
"18247",207000,"Powiat kamiennogórski",2017,-3.26
"18248",208000,"Powiat kłodzki",2017,-4.68
"18249",209000,"Powiat legnicki",2017,-0.94
"18250",210000,"Powiat lubański",2017,-3.85
"18251",211000,"Powiat lubiński",2017,-0.15
"18252",212000,"Powiat lwówecki",2017,-3.47
"18253",213000,"Powiat milicki",2017,1.27
"18254",214000,"Powiat oleśnicki",2017,0.67
"18255",215000,"Powiat oławski",2017,0.97
"18256",216000,"Powiat polkowicki",2017,1.08
"18257",217000,"Powiat strzeliński",2017,-1.02
"18258",218000,"Powiat średzki",2017,0.07
"18259",219000,"Powiat świdnicki",2017,-1.74
"18260",220000,"Powiat trzebnicki",2017,0.31
"18261",221000,"Powiat wałbrzyski",2017,-5.6
"18262",222000,"Powiat wołowski",2017,-0.28
"18263",223000,"Powiat wrocławski",2017,5.65
"18264",224000,"Powiat ząbkowicki",2017,-5.15
"18265",225000,"Powiat zgorzelecki",2017,-4.24
"18266",226000,"Powiat złotoryjski",2017,-1.13
"18267",261000,"Powiat m.Jelenia Góra",2017,-4.97
"18268",262000,"Powiat m.Legnica",2017,-1.36
"18269",264000,"Powiat m.Wrocław",2017,0.45
"18270",265000,"Powiat m.Wałbrzych od 2013",2017,-6.34
"18271",401000,"Powiat aleksandrowski",2017,-1.27
"18272",402000,"Powiat brodnicki",2017,2.53
"18273",403000,"Powiat bydgoski",2017,1.84
"18274",404000,"Powiat chełmiński",2017,0.57
"18275",405000,"Powiat golubsko-dobrzyński",2017,1.66
"18276",406000,"Powiat grudziądzki",2017,1.69
"18277",407000,"Powiat inowrocławski",2017,-1.39
"18278",408000,"Powiat lipnowski",2017,-0.32
"18279",409000,"Powiat mogileński",2017,0.5
"18280",410000,"Powiat nakielski",2017,0.95
"18281",411000,"Powiat radziejowski",2017,-2.92
"18282",412000,"Powiat rypiński",2017,0
"18283",413000,"Powiat sępoleński",2017,1.91
"18284",414000,"Powiat świecki",2017,-0.06
"18285",415000,"Powiat toruński",2017,2.07
"18286",416000,"Powiat tucholski",2017,1.71
"18287",417000,"Powiat wąbrzeski",2017,-0.46
"18288",418000,"Powiat włocławski",2017,-2.22
"18289",419000,"Powiat żniński",2017,1.02
"18290",461000,"Powiat m.Bydgoszcz",2017,-1.26
"18291",462000,"Powiat m.Grudziądz",2017,-1.82
"18292",463000,"Powiat m.Toruń",2017,0.75
"18293",464000,"Powiat m.Włocławek",2017,-3.33
"18294",601000,"Powiat bialski",2017,-1.42
"18295",602000,"Powiat biłgorajski",2017,-1.06
"18296",603000,"Powiat chełmski",2017,-3.52
"18297",604000,"Powiat hrubieszowski",2017,-5.26
"18298",605000,"Powiat janowski",2017,-2.24
"18299",606000,"Powiat krasnostawski",2017,-5.14
"18300",607000,"Powiat kraśnicki",2017,-2.83
"18301",608000,"Powiat lubartowski",2017,-2.25
"18302",609000,"Powiat lubelski",2017,0.96
"18303",610000,"Powiat łęczyński",2017,2.77
"18304",611000,"Powiat łukowski",2017,2.37
"18305",612000,"Powiat opolski",2017,-2.25
"18306",613000,"Powiat parczewski",2017,-2.75
"18307",614000,"Powiat puławski",2017,-2.24
"18308",615000,"Powiat radzyński",2017,-1.4
"18309",616000,"Powiat rycki",2017,-0.7
"18310",617000,"Powiat świdnicki",2017,-0.14
"18311",618000,"Powiat tomaszowski",2017,-3.98
"18312",619000,"Powiat włodawski",2017,-1.51
"18313",620000,"Powiat zamojski",2017,-3.54
"18314",661000,"Powiat m.Biała Podlaska",2017,3.63
"18315",662000,"Powiat m.Chełm",2017,-1.94
"18316",663000,"Powiat m.Lublin",2017,0.13
"18317",664000,"Powiat m.Zamość",2017,-0.36
"18318",801000,"Powiat gorzowski",2017,0.79
"18319",802000,"Powiat krośnieński",2017,-0.72
"18320",803000,"Powiat międzyrzecki",2017,0.86
"18321",804000,"Powiat nowosolski",2017,-0.71
"18322",805000,"Powiat słubicki",2017,0.3
"18323",806000,"Powiat strzelecko-drezdenecki",2017,-1.31
"18324",807000,"Powiat sulęciński",2017,-0.48
"18325",808000,"Powiat świebodziński",2017,0.64
"18326",809000,"Powiat zielonogórski",2017,0.97
"18327",810000,"Powiat żagański",2017,-2.1
"18328",811000,"Powiat żarski",2017,-0.39
"18329",812000,"Powiat wschowski",2017,1.48
"18330",861000,"Powiat m.Gorzów Wielkopolski",2017,0.14
"18331",862000,"Powiat m.Zielona Góra",2017,0.73
"18332",1001000,"Powiat bełchatowski",2017,1.76
"18333",1002000,"Powiat kutnowski",2017,-4.68
"18334",1003000,"Powiat łaski",2017,-1.69
"18335",1004000,"Powiat łęczycki",2017,-3.58
"18336",1005000,"Powiat łowicki",2017,-2.78
"18337",1006000,"Powiat łódzki wschodni",2017,-1.27
"18338",1007000,"Powiat opoczyński",2017,-1.3
"18339",1008000,"Powiat pabianicki",2017,-3.72
"18340",1009000,"Powiat pajęczański",2017,-1.81
"18341",1010000,"Powiat piotrkowski",2017,-0.9
"18342",1011000,"Powiat poddębicki",2017,-2.63
"18343",1012000,"Powiat radomszczański",2017,-3.44
"18344",1013000,"Powiat rawski",2017,-1.12
"18345",1014000,"Powiat sieradzki",2017,-1.65
"18346",1015000,"Powiat skierniewicki",2017,-1.31
"18347",1016000,"Powiat tomaszowski",2017,-2.65
"18348",1017000,"Powiat wieluński",2017,-2.25
"18349",1018000,"Powiat wieruszowski",2017,0.02
"18350",1019000,"Powiat zduńskowolski",2017,-2.04
"18351",1020000,"Powiat zgierski",2017,-2.24
"18352",1021000,"Powiat brzeziński",2017,-2.78
"18353",1061000,"Powiat m.Łódź",2017,-5.45
"18354",1062000,"Powiat m.Piotrków Trybunalski",2017,-3.09
"18355",1063000,"Powiat m.Skierniewice",2017,1.22
"18356",1201000,"Powiat bocheński",2017,3.76
"18357",1202000,"Powiat brzeski",2017,2.04
"18358",1203000,"Powiat chrzanowski",2017,-1.56
"18359",1204000,"Powiat dąbrowski",2017,1.03
"18360",1205000,"Powiat gorlicki",2017,1.51
"18361",1206000,"Powiat krakowski",2017,1.13
"18362",1207000,"Powiat limanowski",2017,5.31
"18363",1208000,"Powiat miechowski",2017,-3.56
"18364",1209000,"Powiat myślenicki",2017,4.06
"18365",1210000,"Powiat nowosądecki",2017,5.4
"18366",1211000,"Powiat nowotarski",2017,3
"18367",1212000,"Powiat olkuski",2017,-2.29
"18368",1213000,"Powiat oświęcimski",2017,-0.63
"18369",1214000,"Powiat proszowicki",2017,-1.03
"18370",1215000,"Powiat suski",2017,1.86
"18371",1216000,"Powiat tarnowski",2017,2.08
"18372",1217000,"Powiat tatrzański",2017,2.1
"18373",1218000,"Powiat wadowicki",2017,1.75
"18374",1219000,"Powiat wielicki",2017,3.7
"18375",1261000,"Powiat m.Kraków",2017,1.97
"18376",1262000,"Powiat m.Nowy Sącz",2017,2.36
"18377",1263000,"Powiat m.Tarnów",2017,-1.24
"18378",1401000,"Powiat białobrzeski",2017,1.79
"18379",1402000,"Powiat ciechanowski",2017,0.12
"18380",1403000,"Powiat garwoliński",2017,3.75
"18381",1404000,"Powiat gostyniński",2017,-3.3
"18382",1405000,"Powiat grodziski",2017,1.22
"18383",1406000,"Powiat grójecki",2017,-0.09
"18384",1407000,"Powiat kozienicki",2017,-0.97
"18385",1408000,"Powiat legionowski",2017,1.55
"18386",1409000,"Powiat lipski",2017,-4.87
"18387",1410000,"Powiat łosicki",2017,-1.21
"18388",1411000,"Powiat makowski",2017,-1.73
"18389",1412000,"Powiat miński",2017,1.74
"18390",1413000,"Powiat mławski",2017,-1.62
"18391",1414000,"Powiat nowodworski",2017,0.42
"18392",1415000,"Powiat ostrołęcki",2017,1.64
"18393",1416000,"Powiat ostrowski",2017,-0.56
"18394",1417000,"Powiat otwocki",2017,0.6
"18395",1418000,"Powiat piaseczyński",2017,4.11
"18396",1419000,"Powiat płocki",2017,-0.49
"18397",1420000,"Powiat płoński",2017,-2
"18398",1421000,"Powiat pruszkowski",2017,1.86
"18399",1422000,"Powiat przasnyski",2017,2.04
"18400",1423000,"Powiat przysuski",2017,-2.46
"18401",1424000,"Powiat pułtuski",2017,0.48
"18402",1425000,"Powiat radomski",2017,1.58
"18403",1426000,"Powiat siedlecki",2017,0.55
"18404",1427000,"Powiat sierpecki",2017,-0.84
"18405",1428000,"Powiat sochaczewski",2017,0.52
"18406",1429000,"Powiat sokołowski",2017,-2.76
"18407",1430000,"Powiat szydłowiecki",2017,-1.73
"18408",1432000,"Powiat warszawski zachodni",2017,0.57
"18409",1433000,"Powiat węgrowski",2017,-0.99
"18410",1434000,"Powiat wołomiński",2017,4.23
"18411",1435000,"Powiat wyszkowski",2017,1.23
"18412",1436000,"Powiat zwoleński",2017,-0.49
"18413",1437000,"Powiat żuromiński",2017,-2.41
"18414",1438000,"Powiat żyrardowski",2017,-1.57
"18415",1461000,"Powiat m.Ostrołęka",2017,2.96
"18416",1462000,"Powiat m.Płock",2017,-1.24
"18417",1463000,"Powiat m.Radom",2017,-1.3
"18418",1464000,"Powiat m.Siedlce",2017,3.72
"18419",1465000,"Powiat m. st. Warszawa",2017,1.25
"18420",1601000,"Powiat brzeski",2017,-2.4
"18421",1602000,"Powiat głubczycki",2017,-5.56
"18422",1603000,"Powiat kędzierzyńsko-kozielski",2017,-2.21
"18423",1604000,"Powiat kluczborski",2017,-2.59
"18424",1605000,"Powiat krapkowicki",2017,-1.17
"18425",1606000,"Powiat namysłowski",2017,-0.98
"18426",1607000,"Powiat nyski",2017,-3.25
"18427",1608000,"Powiat oleski",2017,-1.8
"18428",1609000,"Powiat opolski",2017,-0.32
"18429",1610000,"Powiat prudnicki",2017,-3.67
"18430",1611000,"Powiat strzelecki",2017,-1.64
"18431",1661000,"Powiat m.Opole",2017,0.86
"18432",1801000,"Powiat bieszczadzki",2017,-0.14
"18433",1802000,"Powiat brzozowski",2017,1.94
"18434",1803000,"Powiat dębicki",2017,2.42
"18435",1804000,"Powiat jarosławski",2017,-0.06
"18436",1805000,"Powiat jasielski",2017,-1.08
"18437",1806000,"Powiat kolbuszowski",2017,0.91
"18438",1807000,"Powiat krośnieński",2017,1.33
"18439",1808000,"Powiat leżajski",2017,1.34
"18440",1809000,"Powiat lubaczowski",2017,-0.89
"18441",1810000,"Powiat łańcucki",2017,2.27
"18442",1811000,"Powiat mielecki",2017,1.9
"18443",1812000,"Powiat niżański",2017,0.3
"18444",1813000,"Powiat przemyski",2017,1.13
"18445",1814000,"Powiat przeworski",2017,0.86
"18446",1815000,"Powiat ropczycko-sędziszowski",2017,3.61
"18447",1816000,"Powiat rzeszowski",2017,2.4
"18448",1817000,"Powiat sanocki",2017,0.84
"18449",1818000,"Powiat stalowowolski",2017,-0.48
"18450",1819000,"Powiat strzyżowski",2017,0.32
"18451",1820000,"Powiat tarnobrzeski",2017,0.28
"18452",1821000,"Powiat leski",2017,0.26
"18453",1861000,"Powiat m.Krosno",2017,0.17
"18454",1862000,"Powiat m.Przemyśl",2017,-1.37
"18455",1863000,"Powiat m.Rzeszów",2017,4.21
"18456",1864000,"Powiat m.Tarnobrzeg",2017,-0.97
"18457",2001000,"Powiat augustowski",2017,-1.33
"18458",2002000,"Powiat białostocki",2017,-1.08
"18459",2003000,"Powiat bielski",2017,-6.1
"18460",2004000,"Powiat grajewski",2017,0.1
"18461",2005000,"Powiat hajnowski",2017,-9.47
"18462",2006000,"Powiat kolneński",2017,-1.19
"18463",2007000,"Powiat łomżyński",2017,-1.19
"18464",2008000,"Powiat moniecki",2017,-2.63
"18465",2009000,"Powiat sejneński",2017,-4.68
"18466",2010000,"Powiat siemiatycki",2017,-4.82
"18467",2011000,"Powiat sokólski",2017,-4.34
"18468",2012000,"Powiat suwalski",2017,1.03
"18469",2013000,"Powiat wysokomazowiecki",2017,-1.71
"18470",2014000,"Powiat zambrowski",2017,0.52
"18471",2061000,"Powiat m.Białystok",2017,3.43
"18472",2062000,"Powiat m.Łomża",2017,2.59
"18473",2063000,"Powiat m.Suwałki",2017,2.81
"18474",2201000,"Powiat bytowski",2017,4.66
"18475",2202000,"Powiat chojnicki",2017,4.07
"18476",2203000,"Powiat człuchowski",2017,1.07
"18477",2204000,"Powiat gdański",2017,6.84
"18478",2205000,"Powiat kartuski",2017,10.58
"18479",2206000,"Powiat kościerski",2017,5.02
"18480",2207000,"Powiat kwidzyński",2017,0.84
"18481",2208000,"Powiat lęborski",2017,1.57
"18482",2209000,"Powiat malborski",2017,-0.22
"18483",2210000,"Powiat nowodworski",2017,-0.45
"18484",2211000,"Powiat pucki",2017,4.06
"18485",2212000,"Powiat słupski",2017,0.1
"18486",2213000,"Powiat starogardzki",2017,3.18
"18487",2214000,"Powiat tczewski",2017,2.18
"18488",2215000,"Powiat wejherowski",2017,6.83
"18489",2216000,"Powiat sztumski",2017,-0.19
"18490",2261000,"Powiat m.Gdańsk",2017,1.41
"18491",2262000,"Powiat m.Gdynia",2017,-1.87
"18492",2263000,"Powiat m.Słupsk",2017,-1.78
"18493",2264000,"Powiat m.Sopot",2017,-4.25
"18494",2401000,"Powiat będziński",2017,-4.86
"18495",2402000,"Powiat bielski",2017,1.68
"18496",2403000,"Powiat cieszyński",2017,-0.23
"18497",2404000,"Powiat częstochowski",2017,-3.26
"18498",2405000,"Powiat gliwicki",2017,0.29
"18499",2406000,"Powiat kłobucki",2017,-2.08
"18500",2407000,"Powiat lubliniecki",2017,-0.61
"18501",2408000,"Powiat mikołowski",2017,1.13
"18502",2409000,"Powiat myszkowski",2017,-3.12
"18503",2410000,"Powiat pszczyński",2017,4.24
"18504",2411000,"Powiat raciborski",2017,-0.95
"18505",2412000,"Powiat rybnicki",2017,2.22
"18506",2413000,"Powiat tarnogórski",2017,-0.75
"18507",2414000,"Powiat bieruńsko-lędziński",2017,3.76
"18508",2415000,"Powiat wodzisławski",2017,-0.06
"18509",2416000,"Powiat zawierciański",2017,-5.36
"18510",2417000,"Powiat żywiecki",2017,-0.22
"18511",2461000,"Powiat m.Bielsko-Biała",2017,-0.65
"18512",2462000,"Powiat m.Bytom",2017,-3.07
"18513",2463000,"Powiat m.Chorzów",2017,-3.53
"18514",2464000,"Powiat m.Częstochowa",2017,-4.87
"18515",2465000,"Powiat m.Dąbrowa Górnicza",2017,-3.91
"18516",2466000,"Powiat m.Gliwice",2017,-1.3
"18517",2467000,"Powiat m.Jastrzębie-Zdrój",2017,0.27
"18518",2468000,"Powiat m.Jaworzno",2017,-2.11
"18519",2469000,"Powiat m.Katowice",2017,-3.17
"18520",2470000,"Powiat m.Mysłowice",2017,0.92
"18521",2471000,"Powiat m.Piekary Śląskie",2017,-1.76
"18522",2472000,"Powiat m.Ruda Śląska",2017,-1.59
"18523",2473000,"Powiat m.Rybnik",2017,1.55
"18524",2474000,"Powiat m.Siemianowice Śląskie",2017,-2.35
"18525",2475000,"Powiat m.Sosnowiec",2017,-4.83
"18526",2476000,"Powiat m.Świętochłowice",2017,-0.34
"18527",2477000,"Powiat m.Tychy",2017,-0.01
"18528",2478000,"Powiat m.Zabrze",2017,-1.14
"18529",2479000,"Powiat m.Żory",2017,2.69
"18530",2601000,"Powiat buski",2017,-4.34
"18531",2602000,"Powiat jędrzejowski",2017,-2.16
"18532",2603000,"Powiat kazimierski",2017,-6.07
"18533",2604000,"Powiat kielecki",2017,1.25
"18534",2605000,"Powiat konecki",2017,-4.68
"18535",2606000,"Powiat opatowski",2017,-4.74
"18536",2607000,"Powiat ostrowiecki",2017,-5.45
"18537",2608000,"Powiat pińczowski",2017,-5.15
"18538",2609000,"Powiat sandomierski",2017,-3.92
"18539",2610000,"Powiat skarżyski",2017,-5.81
"18540",2611000,"Powiat starachowicki",2017,-3.79
"18541",2612000,"Powiat staszowski",2017,-1.86
"18542",2613000,"Powiat włoszczowski",2017,-2.79
"18543",2661000,"Powiat m.Kielce",2017,-0.84
"18544",2801000,"Powiat bartoszycki",2017,-0.95
"18545",2802000,"Powiat braniewski",2017,-0.19
"18546",2803000,"Powiat działdowski",2017,0.33
"18547",2804000,"Powiat elbląski",2017,0.14
"18548",2805000,"Powiat ełcki",2017,1.43
"18549",2806000,"Powiat giżycki",2017,-2.09
"18550",2807000,"Powiat iławski",2017,1.5
"18551",2808000,"Powiat kętrzyński",2017,-3.91
"18552",2809000,"Powiat lidzbarski",2017,-1.14
"18553",2810000,"Powiat mrągowski",2017,-1.23
"18554",2811000,"Powiat nidzicki",2017,0.33
"18555",2812000,"Powiat nowomiejski",2017,1.06
"18556",2813000,"Powiat olecki",2017,1.33
"18557",2814000,"Powiat olsztyński",2017,1.45
"18558",2815000,"Powiat ostródzki",2017,-0.32
"18559",2816000,"Powiat piski",2017,0.04
"18560",2817000,"Powiat szczycieński",2017,-0.09
"18561",2818000,"Powiat gołdapski",2017,0.63
"18562",2819000,"Powiat węgorzewski",2017,-3.06
"18563",2861000,"Powiat m.Elbląg",2017,-1.82
"18564",2862000,"Powiat m.Olsztyn",2017,2.2
"18565",3001000,"Powiat chodzieski",2017,0.36
"18566",3002000,"Powiat czarnkowsko-trzcianecki",2017,0.48
"18567",3003000,"Powiat gnieźnieński",2017,1.93
"18568",3004000,"Powiat gostyński",2017,2.89
"18569",3005000,"Powiat grodziski",2017,4.87
"18570",3006000,"Powiat jarociński",2017,1.88
"18571",3007000,"Powiat kaliski",2017,1.48
"18572",3008000,"Powiat kępiński",2017,1.33
"18573",3009000,"Powiat kolski",2017,-1.22
"18574",3010000,"Powiat koniński",2017,1.39
"18575",3011000,"Powiat kościański",2017,1.19
"18576",3012000,"Powiat krotoszyński",2017,1.61
"18577",3013000,"Powiat leszczyński",2017,4.72
"18578",3014000,"Powiat międzychodzki",2017,1.03
"18579",3015000,"Powiat nowotomyski",2017,3.2
"18580",3016000,"Powiat obornicki",2017,1.71
"18581",3017000,"Powiat ostrowski",2017,1.5
"18582",3018000,"Powiat ostrzeszowski",2017,0.31
"18583",3019000,"Powiat pilski",2017,0.97
"18584",3020000,"Powiat pleszewski",2017,1.23
"18585",3021000,"Powiat poznański",2017,6.87
"18586",3022000,"Powiat rawicki",2017,1.76
"18587",3023000,"Powiat słupecki",2017,-0.12
"18588",3024000,"Powiat szamotulski",2017,2.47
"18589",3025000,"Powiat średzki",2017,4.4
"18590",3026000,"Powiat śremski",2017,3.97
"18591",3027000,"Powiat turecki",2017,0.91
"18592",3028000,"Powiat wągrowiecki",2017,3.07
"18593",3029000,"Powiat wolsztyński",2017,2.93
"18594",3030000,"Powiat wrzesiński",2017,2.58
"18595",3031000,"Powiat złotowski",2017,1.26
"18596",3061000,"Powiat m.Kalisz",2017,-3.46
"18597",3062000,"Powiat m.Konin",2017,-1.28
"18598",3063000,"Powiat m.Leszno",2017,2.17
"18599",3064000,"Powiat m.Poznań",2017,1.46
"18600",3201000,"Powiat białogardzki",2017,-1.39
"18601",3202000,"Powiat choszczeński",2017,-1.77
"18602",3203000,"Powiat drawski",2017,-1.4
"18603",3204000,"Powiat goleniowski",2017,0.81
"18604",3205000,"Powiat gryficki",2017,-1.26
"18605",3206000,"Powiat gryfiński",2017,-0.65
"18606",3207000,"Powiat kamieński",2017,-1.36
"18607",3208000,"Powiat kołobrzeski",2017,-0.94
"18608",3209000,"Powiat koszaliński",2017,0.41
"18609",3210000,"Powiat myśliborski",2017,-1.99
"18610",3211000,"Powiat policki",2017,3.61
"18611",3212000,"Powiat pyrzycki",2017,-1.88
"18612",3213000,"Powiat sławieński",2017,-0.32
"18613",3214000,"Powiat stargardzki",2017,-0.33
"18614",3215000,"Powiat szczecinecki",2017,-1.14
"18615",3216000,"Powiat świdwiński",2017,-1.53
"18616",3217000,"Powiat wałecki",2017,-1.47
"18617",3218000,"Powiat łobeski",2017,-0.75
"18618",3261000,"Powiat m.Koszalin",2017,-0.32
"18619",3262000,"Powiat m.Szczecin",2017,-1.65
"18620",3263000,"Powiat m.Świnoujście",2017,-3.56
"18621",201000,"Powiat bolesławiecki",2018,-1.32
"18622",202000,"Powiat dzierżoniowski",2018,-4.87
"18623",203000,"Powiat głogowski",2018,-1.2
"18624",204000,"Powiat górowski",2018,-2.41
"18625",205000,"Powiat jaworski",2018,-3.39
"18626",206000,"Powiat jeleniogórski",2018,-6.75
"18627",207000,"Powiat kamiennogórski",2018,-5.07
