"","Kod","Nazwa","rok","BEZROBOCIE_ogolem_w_proc_bezrobotnych_ogolem_proc"
"6985",1408000,"Powiat legionowski",2004,52.7
"6986",1409000,"Powiat lipski",2004,58.4
"6987",1410000,"Powiat łosicki",2004,60.5
"6988",1411000,"Powiat makowski",2004,63.6
"6989",1412000,"Powiat miński",2004,52.1
"6990",1413000,"Powiat mławski",2004,63.1
"6991",1414000,"Powiat nowodworski",2004,51.6
"6992",1415000,"Powiat ostrołęcki",2004,65.4
"6993",1416000,"Powiat ostrowski",2004,60.8
"6994",1417000,"Powiat otwocki",2004,50.1
"6995",1418000,"Powiat piaseczyński",2004,47.5
"6996",1419000,"Powiat płocki",2004,64.3
"6997",1420000,"Powiat płoński",2004,61
"6998",1421000,"Powiat pruszkowski",2004,48.3
"6999",1422000,"Powiat przasnyski",2004,55.9
"7000",1423000,"Powiat przysuski",2004,62.9
"7001",1424000,"Powiat pułtuski",2004,56.1
"7002",1425000,"Powiat radomski",2004,59.6
"7003",1426000,"Powiat siedlecki",2004,55.6
"7004",1427000,"Powiat sierpecki",2004,58.6
"7005",1428000,"Powiat sochaczewski",2004,52.4
"7006",1429000,"Powiat sokołowski",2004,52.6
"7007",1430000,"Powiat szydłowiecki",2004,55.9
"7008",1432000,"Powiat warszawski zachodni",2004,51.7
"7009",1433000,"Powiat węgrowski",2004,58.5
"7010",1434000,"Powiat wołomiński",2004,52.5
"7011",1435000,"Powiat wyszkowski",2004,59.2
"7012",1436000,"Powiat zwoleński",2004,58.8
"7013",1437000,"Powiat żuromiński",2004,63.1
"7014",1438000,"Powiat żyrardowski",2004,49.5
"7015",1461000,"Powiat m.Ostrołęka",2004,57.6
"7016",1462000,"Powiat m.Płock",2004,58
"7017",1463000,"Powiat m.Radom",2004,58
"7018",1464000,"Powiat m.Siedlce",2004,52.5
"7019",1465000,"Powiat m. st. Warszawa",2004,51
"7020",1601000,"Powiat brzeski",2004,50.3
"7021",1602000,"Powiat głubczycki",2004,54.7
"7022",1603000,"Powiat kędzierzyńsko-kozielski",2004,52.3
"7023",1604000,"Powiat kluczborski",2004,46
"7024",1605000,"Powiat krapkowicki",2004,42.5
"7025",1606000,"Powiat namysłowski",2004,49.2
"7026",1607000,"Powiat nyski",2004,48.6
"7027",1608000,"Powiat oleski",2004,44.7
"7028",1609000,"Powiat opolski",2004,57.5
"7029",1610000,"Powiat prudnicki",2004,47.8
"7030",1611000,"Powiat strzelecki",2004,47.2
"7031",1661000,"Powiat m.Opole",2004,52.6
"7032",1801000,"Powiat bieszczadzki",2004,49
"7033",1802000,"Powiat brzozowski",2004,59.6
"7034",1803000,"Powiat dębicki",2004,52.3
"7035",1804000,"Powiat jarosławski",2004,57.4
"7036",1805000,"Powiat jasielski",2004,55
"7037",1806000,"Powiat kolbuszowski",2004,53.4
"7038",1807000,"Powiat krośnieński",2004,57.7
"7039",1808000,"Powiat leżajski",2004,58.4
"7040",1809000,"Powiat lubaczowski",2004,50.6
"7041",1810000,"Powiat łańcucki",2004,54.3
"7042",1811000,"Powiat mielecki",2004,53.8
"7043",1812000,"Powiat niżański",2004,57
"7044",1813000,"Powiat przemyski",2004,58.9
"7045",1814000,"Powiat przeworski",2004,47.5
"7046",1815000,"Powiat ropczycko-sędziszowski",2004,54.4
"7047",1816000,"Powiat rzeszowski",2004,57.7
"7048",1817000,"Powiat sanocki",2004,60.1
"7049",1818000,"Powiat stalowowolski",2004,48.9
"7050",1819000,"Powiat strzyżowski",2004,63.2
"7051",1820000,"Powiat tarnobrzeski",2004,56.4
"7052",1821000,"Powiat leski",2004,48
"7053",1861000,"Powiat m.Krosno",2004,51
"7054",1862000,"Powiat m.Przemyśl",2004,58.8
"7055",1863000,"Powiat m.Rzeszów",2004,52.6
"7056",1864000,"Powiat m.Tarnobrzeg",2004,55.1
"7057",2001000,"Powiat augustowski",2004,53.9
"7058",2002000,"Powiat białostocki",2004,47.9
"7059",2003000,"Powiat bielski",2004,48
"7060",2004000,"Powiat grajewski",2004,58.7
"7061",2005000,"Powiat hajnowski",2004,37.4
"7062",2006000,"Powiat kolneński",2004,54.9
"7063",2007000,"Powiat łomżyński",2004,56.4
"7064",2008000,"Powiat moniecki",2004,53.1
"7065",2009000,"Powiat sejneński",2004,55.8
"7066",2010000,"Powiat siemiatycki",2004,48.1
"7067",2011000,"Powiat sokólski",2004,56.3
"7068",2012000,"Powiat suwalski",2004,50.2
"7069",2013000,"Powiat wysokomazowiecki",2004,58.1
"7070",2014000,"Powiat zambrowski",2004,53.8
"7071",2061000,"Powiat m.Białystok",2004,42.6
"7072",2062000,"Powiat m.Łomża",2004,51.5
"7073",2063000,"Powiat m.Suwałki",2004,45.3
"7074",2201000,"Powiat bytowski",2004,56.1
"7075",2202000,"Powiat chojnicki",2004,49.1
"7076",2203000,"Powiat człuchowski",2004,52.2
"7077",2204000,"Powiat gdański",2004,53.6
"7078",2205000,"Powiat kartuski",2004,54.3
"7079",2206000,"Powiat kościerski",2004,50
"7080",2207000,"Powiat kwidzyński",2004,52.4
"7081",2208000,"Powiat lęborski",2004,58.3
"7082",2209000,"Powiat malborski",2004,54.1
"7083",2210000,"Powiat nowodworski",2004,59.5
"7084",2211000,"Powiat pucki",2004,44
"7085",2212000,"Powiat słupski",2004,57.5
"7086",2213000,"Powiat starogardzki",2004,60
"7087",2214000,"Powiat tczewski",2004,55.2
"7088",2215000,"Powiat wejherowski",2004,51.2
"7089",2216000,"Powiat sztumski",2004,57.1
"7090",2261000,"Powiat m.Gdańsk",2004,49.8
"7091",2262000,"Powiat m.Gdynia",2004,47.6
"7092",2263000,"Powiat m.Słupsk",2004,51.7
"7093",2264000,"Powiat m.Sopot",2004,48.1
"7094",2401000,"Powiat będziński",2004,53
"7095",2402000,"Powiat bielski",2004,50.7
"7096",2403000,"Powiat cieszyński",2004,46.8
"7097",2404000,"Powiat częstochowski",2004,51
"7098",2405000,"Powiat gliwicki",2004,51.5
"7099",2406000,"Powiat kłobucki",2004,46.1
"7100",2407000,"Powiat lubliniecki",2004,40.8
"7101",2408000,"Powiat mikołowski",2004,54
"7102",2409000,"Powiat myszkowski",2004,55.1
"7103",2410000,"Powiat pszczyński",2004,51.1
"7104",2411000,"Powiat raciborski",2004,44.6
"7105",2412000,"Powiat rybnicki",2004,50.2
"7106",2413000,"Powiat tarnogórski",2004,55.3
"7107",2414000,"Powiat bieruńsko-lędziński",2004,45.5
"7108",2415000,"Powiat wodzisławski",2004,44.1
"7109",2416000,"Powiat zawierciański",2004,54.1
"7110",2417000,"Powiat żywiecki",2004,48.3
"7111",2461000,"Powiat m.Bielsko-Biała",2004,44.6
"7112",2462000,"Powiat m.Bytom",2004,54.4
"7113",2463000,"Powiat m.Chorzów",2004,55.9
"7114",2464000,"Powiat m.Częstochowa",2004,49.7
"7115",2465000,"Powiat m.Dąbrowa Górnicza",2004,51.1
"7116",2466000,"Powiat m.Gliwice",2004,52.1
"7117",2467000,"Powiat m.Jastrzębie-Zdrój",2004,55.6
"7118",2468000,"Powiat m.Jaworzno",2004,52.2
"7119",2469000,"Powiat m.Katowice",2004,42.3
"7120",2470000,"Powiat m.Mysłowice",2004,49.5
"7121",2471000,"Powiat m.Piekary Śląskie",2004,50.7
"7122",2472000,"Powiat m.Ruda Śląska",2004,41.4
"7123",2473000,"Powiat m.Rybnik",2004,47.5
"7124",2474000,"Powiat m.Siemianowice Śląskie",2004,48.2
"7125",2475000,"Powiat m.Sosnowiec",2004,49.8
"7126",2476000,"Powiat m.Świętochłowice",2004,49.2
"7127",2477000,"Powiat m.Tychy",2004,45.1
"7128",2478000,"Powiat m.Zabrze",2004,56.5
"7129",2479000,"Powiat m.Żory",2004,45.5
"7130",2601000,"Powiat buski",2004,51.3
"7131",2602000,"Powiat jędrzejowski",2004,57.9
"7132",2603000,"Powiat kazimierski",2004,55.8
"7133",2604000,"Powiat kielecki",2004,55.1
"7134",2605000,"Powiat konecki",2004,57.4
"7135",2606000,"Powiat opatowski",2004,60.7
"7136",2607000,"Powiat ostrowiecki",2004,50
"7137",2608000,"Powiat pińczowski",2004,57.6
"7138",2609000,"Powiat sandomierski",2004,59.5
"7139",2610000,"Powiat skarżyski",2004,53.8
"7140",2611000,"Powiat starachowicki",2004,44.3
"7141",2612000,"Powiat staszowski",2004,45.6
"7142",2613000,"Powiat włoszczowski",2004,59.3
"7143",2661000,"Powiat m.Kielce",2004,47.2
"7144",2801000,"Powiat bartoszycki",2004,54.7
"7145",2802000,"Powiat braniewski",2004,58.9
"7146",2803000,"Powiat działdowski",2004,55
"7147",2804000,"Powiat elbląski",2004,55.1
"7148",2805000,"Powiat ełcki",2004,49.1
"7149",2806000,"Powiat giżycki",2004,47.4
"7150",2807000,"Powiat iławski",2004,51.6
"7151",2808000,"Powiat kętrzyński",2004,50.1
"7152",2809000,"Powiat lidzbarski",2004,59.4
"7153",2810000,"Powiat mrągowski",2004,48.1
"7154",2811000,"Powiat nidzicki",2004,50.6
"7155",2812000,"Powiat nowomiejski",2004,49.8
"7156",2813000,"Powiat olecki",2004,50.9
"7157",2814000,"Powiat olsztyński",2004,49.6
"7158",2815000,"Powiat ostródzki",2004,58.7
"7159",2816000,"Powiat piski",2004,49.8
"7160",2817000,"Powiat szczycieński",2004,48.2
"7161",2818000,"Powiat gołdapski",2004,60.1
"7162",2819000,"Powiat węgorzewski",2004,52.3
"7163",2861000,"Powiat m.Elbląg",2004,52.4
"7164",2862000,"Powiat m.Olsztyn",2004,46.3
"7165",3001000,"Powiat chodzieski",2004,49.5
"7166",3002000,"Powiat czarnkowsko-trzcianecki",2004,48.6
"7167",3003000,"Powiat gnieźnieński",2004,50
"7168",3004000,"Powiat gostyński",2004,45.4
"7169",3005000,"Powiat grodziski",2004,34.5
"7170",3006000,"Powiat jarociński",2004,48.3
"7171",3007000,"Powiat kaliski",2004,57.5
"7172",3008000,"Powiat kępiński",2004,44.8
"7173",3009000,"Powiat kolski",2004,58.8
"7174",3010000,"Powiat koniński",2004,51.7
"7175",3011000,"Powiat kościański",2004,41.4
"7176",3012000,"Powiat krotoszyński",2004,51.2
"7177",3013000,"Powiat leszczyński",2004,43.2
"7178",3014000,"Powiat międzychodzki",2004,51.9
"7179",3015000,"Powiat nowotomyski",2004,45.1
"7180",3016000,"Powiat obornicki",2004,48
"7181",3017000,"Powiat ostrowski",2004,49.6
"7182",3018000,"Powiat ostrzeszowski",2004,39.1
"7183",3019000,"Powiat pilski",2004,49.1
"7184",3020000,"Powiat pleszewski",2004,54.6
"7185",3021000,"Powiat poznański",2004,45.9
"7186",3022000,"Powiat rawicki",2004,42.6
"7187",3023000,"Powiat słupecki",2004,53.6
"7188",3024000,"Powiat szamotulski",2004,46
"7189",3025000,"Powiat średzki",2004,50.1
"7190",3026000,"Powiat śremski",2004,50.6
"7191",3027000,"Powiat turecki",2004,47.4
"7192",3028000,"Powiat wągrowiecki",2004,49.1
"7193",3029000,"Powiat wolsztyński",2004,40
"7194",3030000,"Powiat wrzesiński",2004,52.3
"7195",3031000,"Powiat złotowski",2004,38.8
"7196",3061000,"Powiat m.Kalisz",2004,50.9
"7197",3062000,"Powiat m.Konin",2004,49.3
"7198",3063000,"Powiat m.Leszno",2004,43
"7199",3064000,"Powiat m.Poznań",2004,44.6
"7200",3201000,"Powiat białogardzki",2004,54.1
"7201",3202000,"Powiat choszczeński",2004,47
"7202",3203000,"Powiat drawski",2004,51.5
"7203",3204000,"Powiat goleniowski",2004,51.1
"7204",3205000,"Powiat gryficki",2004,49.4
"7205",3206000,"Powiat gryfiński",2004,56.5
"7206",3207000,"Powiat kamieński",2004,47.4
"7207",3208000,"Powiat kołobrzeski",2004,43.7
"7208",3209000,"Powiat koszaliński",2004,52.7
"7209",3210000,"Powiat myśliborski",2004,54
"7210",3211000,"Powiat policki",2004,51.2
"7211",3212000,"Powiat pyrzycki",2004,56.5
"7212",3213000,"Powiat sławieński",2004,50.5
"7213",3214000,"Powiat stargardzki",2004,53.7
"7214",3215000,"Powiat szczecinecki",2004,53.2
"7215",3216000,"Powiat świdwiński",2004,49.2
"7216",3217000,"Powiat wałecki",2004,44.4
"7217",3218000,"Powiat łobeski",2004,54.6
"7218",3261000,"Powiat m.Koszalin",2004,51.2
"7219",3262000,"Powiat m.Szczecin",2004,52.9
"7220",3263000,"Powiat m.Świnoujście",2004,41.4
"7221",201000,"Powiat bolesławiecki",2005,43.2
"7222",202000,"Powiat dzierżoniowski",2005,46.4
"7223",203000,"Powiat głogowski",2005,43
"7224",204000,"Powiat górowski",2005,51.1
"7225",205000,"Powiat jaworski",2005,47.4
"7226",206000,"Powiat jeleniogórski",2005,43.4
"7227",207000,"Powiat kamiennogórski",2005,38
"7228",208000,"Powiat kłodzki",2005,50.3
"7229",209000,"Powiat legnicki",2005,45.6
"7230",210000,"Powiat lubański",2005,42.8
"7231",211000,"Powiat lubiński",2005,36.4
"7232",212000,"Powiat lwówecki",2005,45.8
"7233",213000,"Powiat milicki",2005,44.6
"7234",214000,"Powiat oleśnicki",2005,41.4
"7235",215000,"Powiat oławski",2005,44.6
"7236",216000,"Powiat polkowicki",2005,48.7
"7237",217000,"Powiat strzeliński",2005,48.7
"7238",218000,"Powiat średzki",2005,47.5
"7239",219000,"Powiat świdnicki",2005,43
"7240",220000,"Powiat trzebnicki",2005,49
"7241",221000,"Powiat wałbrzyski",2005,46.2
"7242",222000,"Powiat wołowski",2005,46.2
"7243",223000,"Powiat wrocławski",2005,59.6
"7244",224000,"Powiat ząbkowicki",2005,44.4
"7245",225000,"Powiat zgorzelecki",2005,53.2
"7246",226000,"Powiat złotoryjski",2005,50.5
"7247",261000,"Powiat m.Jelenia Góra",2005,35.2
"7248",262000,"Powiat m.Legnica",2005,41
"7249",264000,"Powiat m.Wrocław",2005,57
"7250",265000,"Powiat m.Wałbrzych od 2013",2005,NA
"7251",401000,"Powiat aleksandrowski",2005,52.6
"7252",402000,"Powiat brodnicki",2005,50
"7253",403000,"Powiat bydgoski",2005,53.1
"7254",404000,"Powiat chełmiński",2005,50.4
"7255",405000,"Powiat golubsko-dobrzyński",2005,51.8
"7256",406000,"Powiat grudziądzki",2005,53.1
"7257",407000,"Powiat inowrocławski",2005,56.6
"7258",408000,"Powiat lipnowski",2005,53.1
"7259",409000,"Powiat mogileński",2005,54.4
"7260",410000,"Powiat nakielski",2005,53.4
"7261",411000,"Powiat radziejowski",2005,57.6
"7262",412000,"Powiat rypiński",2005,54.6
"7263",413000,"Powiat sępoleński",2005,50.7
"7264",414000,"Powiat świecki",2005,55.9
"7265",415000,"Powiat toruński",2005,42.4
"7266",416000,"Powiat tucholski",2005,51.8
"7267",417000,"Powiat wąbrzeski",2005,49.3
"7268",418000,"Powiat włocławski",2005,55.6
"7269",419000,"Powiat żniński",2005,53.2
"7270",461000,"Powiat m.Bydgoszcz",2005,45.2
"7271",462000,"Powiat m.Grudziądz",2005,45.3
"7272",463000,"Powiat m.Toruń",2005,42.1
"7273",464000,"Powiat m.Włocławek",2005,46.8
"7274",601000,"Powiat bialski",2005,57.4
"7275",602000,"Powiat biłgorajski",2005,45
"7276",603000,"Powiat chełmski",2005,51
"7277",604000,"Powiat hrubieszowski",2005,57.9
"7278",605000,"Powiat janowski",2005,49.9
"7279",606000,"Powiat krasnostawski",2005,54.5
"7280",607000,"Powiat kraśnicki",2005,48.5
"7281",608000,"Powiat lubartowski",2005,52.5
"7282",609000,"Powiat lubelski",2005,51.2
"7283",610000,"Powiat łęczyński",2005,48.6
"7284",611000,"Powiat łukowski",2005,53.2
"7285",612000,"Powiat opolski",2005,59.4
"7286",613000,"Powiat parczewski",2005,51.8
"7287",614000,"Powiat puławski",2005,48
"7288",615000,"Powiat radzyński",2005,58.6
"7289",616000,"Powiat rycki",2005,50.6
"7290",617000,"Powiat świdnicki",2005,52
"7291",618000,"Powiat tomaszowski",2005,51.2
"7292",619000,"Powiat włodawski",2005,53.7
"7293",620000,"Powiat zamojski",2005,51.7
"7294",661000,"Powiat m.Biała Podlaska",2005,52.7
"7295",662000,"Powiat m.Chełm",2005,42.2
"7296",663000,"Powiat m.Lublin",2005,50.7
"7297",664000,"Powiat m.Zamość",2005,46.3
"7298",801000,"Powiat gorzowski",2005,42.8
"7299",802000,"Powiat krośnieński",2005,50.3
"7300",803000,"Powiat międzyrzecki",2005,44
"7301",804000,"Powiat nowosolski",2005,49
"7302",805000,"Powiat słubicki",2005,43.5
"7303",806000,"Powiat strzelecko-drezdenecki",2005,47.2
"7304",807000,"Powiat sulęciński",2005,41.4
"7305",808000,"Powiat świebodziński",2005,44.6
"7306",809000,"Powiat zielonogórski",2005,47.6
"7307",810000,"Powiat żagański",2005,49
"7308",811000,"Powiat żarski",2005,42.1
"7309",812000,"Powiat wschowski",2005,42.6
"7310",861000,"Powiat m.Gorzów Wielkopolski",2005,39.9
"7311",862000,"Powiat m.Zielona Góra",2005,41.8
"7312",1001000,"Powiat bełchatowski",2005,51.8
"7313",1002000,"Powiat kutnowski",2005,53.3
"7314",1003000,"Powiat łaski",2005,48.7
"7315",1004000,"Powiat łęczycki",2005,58.7
"7316",1005000,"Powiat łowicki",2005,52
"7317",1006000,"Powiat łódzki wschodni",2005,56
"7318",1007000,"Powiat opoczyński",2005,55.1
"7319",1008000,"Powiat pabianicki",2005,45.7
"7320",1009000,"Powiat pajęczański",2005,53.8
"7321",1010000,"Powiat piotrkowski",2005,48.3
"7322",1011000,"Powiat poddębicki",2005,54.4
"7323",1012000,"Powiat radomszczański",2005,62.7
"7324",1013000,"Powiat rawski",2005,48.2
"7325",1014000,"Powiat sieradzki",2005,54.1
"7326",1015000,"Powiat skierniewicki",2005,43.9
"7327",1016000,"Powiat tomaszowski",2005,53
"7328",1017000,"Powiat wieluński",2005,48.4
"7329",1018000,"Powiat wieruszowski",2005,48
"7330",1019000,"Powiat zduńskowolski",2005,47.3
"7331",1020000,"Powiat zgierski",2005,51
"7332",1021000,"Powiat brzeziński",2005,54.4
"7333",1061000,"Powiat m.Łódź",2005,51.8
"7334",1062000,"Powiat m.Piotrków Trybunalski",2005,44.2
"7335",1063000,"Powiat m.Skierniewice",2005,40.7
"7336",1201000,"Powiat bocheński",2005,43.2
"7337",1202000,"Powiat brzeski",2005,50.3
"7338",1203000,"Powiat chrzanowski",2005,49.2
"7339",1204000,"Powiat dąbrowski",2005,55.3
"7340",1205000,"Powiat gorlicki",2005,60
"7341",1206000,"Powiat krakowski",2005,48.3
"7342",1207000,"Powiat limanowski",2005,54.5
"7343",1208000,"Powiat miechowski",2005,56.1
"7344",1209000,"Powiat myślenicki",2005,46.6
"7345",1210000,"Powiat nowosądecki",2005,56.8
"7346",1211000,"Powiat nowotarski",2005,45.3
"7347",1212000,"Powiat olkuski",2005,51.1
"7348",1213000,"Powiat oświęcimski",2005,44.9
"7349",1214000,"Powiat proszowicki",2005,55.3
"7350",1215000,"Powiat suski",2005,49.7
"7351",1216000,"Powiat tarnowski",2005,44.8
"7352",1217000,"Powiat tatrzański",2005,53.3
"7353",1218000,"Powiat wadowicki",2005,47.6
"7354",1219000,"Powiat wielicki",2005,49
"7355",1261000,"Powiat m.Kraków",2005,47.5
"7356",1262000,"Powiat m.Nowy Sącz",2005,53.6
"7357",1263000,"Powiat m.Tarnów",2005,41.2
"7358",1401000,"Powiat białobrzeski",2005,60
"7359",1402000,"Powiat ciechanowski",2005,56.7
"7360",1403000,"Powiat garwoliński",2005,56.5
"7361",1404000,"Powiat gostyniński",2005,58.2
"7362",1405000,"Powiat grodziski",2005,41.9
"7363",1406000,"Powiat grójecki",2005,48.8
"7364",1407000,"Powiat kozienicki",2005,50.6
"7365",1408000,"Powiat legionowski",2005,52.2
"7366",1409000,"Powiat lipski",2005,52.8
"7367",1410000,"Powiat łosicki",2005,51.8
"7368",1411000,"Powiat makowski",2005,62.1
"7369",1412000,"Powiat miński",2005,53
"7370",1413000,"Powiat mławski",2005,55.1
"7371",1414000,"Powiat nowodworski",2005,48.8
"7372",1415000,"Powiat ostrołęcki",2005,60.7
"7373",1416000,"Powiat ostrowski",2005,57.7
"7374",1417000,"Powiat otwocki",2005,53.5
"7375",1418000,"Powiat piaseczyński",2005,46.4
"7376",1419000,"Powiat płocki",2005,60.2
"7377",1420000,"Powiat płoński",2005,56.9
"7378",1421000,"Powiat pruszkowski",2005,47
"7379",1422000,"Powiat przasnyski",2005,52.2
"7380",1423000,"Powiat przysuski",2005,58.4
"7381",1424000,"Powiat pułtuski",2005,55.5
"7382",1425000,"Powiat radomski",2005,58.9
"7383",1426000,"Powiat siedlecki",2005,50.8
"7384",1427000,"Powiat sierpecki",2005,56.6
"7385",1428000,"Powiat sochaczewski",2005,48.5
"7386",1429000,"Powiat sokołowski",2005,51.9
"7387",1430000,"Powiat szydłowiecki",2005,57.1
"7388",1432000,"Powiat warszawski zachodni",2005,51.7
"7389",1433000,"Powiat węgrowski",2005,55.5
"7390",1434000,"Powiat wołomiński",2005,52.2
"7391",1435000,"Powiat wyszkowski",2005,55.1
"7392",1436000,"Powiat zwoleński",2005,54.7
"7393",1437000,"Powiat żuromiński",2005,57.6
"7394",1438000,"Powiat żyrardowski",2005,50.6
"7395",1461000,"Powiat m.Ostrołęka",2005,56.3
"7396",1462000,"Powiat m.Płock",2005,55.3
"7397",1463000,"Powiat m.Radom",2005,56.3
"7398",1464000,"Powiat m.Siedlce",2005,48.8
"7399",1465000,"Powiat m. st. Warszawa",2005,51.6
"7400",1601000,"Powiat brzeski",2005,49.5
"7401",1602000,"Powiat głubczycki",2005,55
"7402",1603000,"Powiat kędzierzyńsko-kozielski",2005,49.1
"7403",1604000,"Powiat kluczborski",2005,45.9
"7404",1605000,"Powiat krapkowicki",2005,44.2
"7405",1606000,"Powiat namysłowski",2005,49
"7406",1607000,"Powiat nyski",2005,45.2
"7407",1608000,"Powiat oleski",2005,46.2
"7408",1609000,"Powiat opolski",2005,51.7
"7409",1610000,"Powiat prudnicki",2005,46
"7410",1611000,"Powiat strzelecki",2005,43.5
"7411",1661000,"Powiat m.Opole",2005,47
"7412",1801000,"Powiat bieszczadzki",2005,47.2
"7413",1802000,"Powiat brzozowski",2005,54.5
"7414",1803000,"Powiat dębicki",2005,51.7
"7415",1804000,"Powiat jarosławski",2005,52.1
"7416",1805000,"Powiat jasielski",2005,55.2
"7417",1806000,"Powiat kolbuszowski",2005,54.3
"7418",1807000,"Powiat krośnieński",2005,52.5
"7419",1808000,"Powiat leżajski",2005,53.1
"7420",1809000,"Powiat lubaczowski",2005,48.9
"7421",1810000,"Powiat łańcucki",2005,51.2
"7422",1811000,"Powiat mielecki",2005,50.1
"7423",1812000,"Powiat niżański",2005,53.5
"7424",1813000,"Powiat przemyski",2005,56.2
"7425",1814000,"Powiat przeworski",2005,48.9
"7426",1815000,"Powiat ropczycko-sędziszowski",2005,51.3
"7427",1816000,"Powiat rzeszowski",2005,56.5
"7428",1817000,"Powiat sanocki",2005,54.8
"7429",1818000,"Powiat stalowowolski",2005,45.8
"7430",1819000,"Powiat strzyżowski",2005,56.8
"7431",1820000,"Powiat tarnobrzeski",2005,51.4
"7432",1821000,"Powiat leski",2005,45.9
"7433",1861000,"Powiat m.Krosno",2005,45.6
"7434",1862000,"Powiat m.Przemyśl",2005,54.9
"7435",1863000,"Powiat m.Rzeszów",2005,51
"7436",1864000,"Powiat m.Tarnobrzeg",2005,50.5
"7437",2001000,"Powiat augustowski",2005,50.7
"7438",2002000,"Powiat białostocki",2005,41.8
"7439",2003000,"Powiat bielski",2005,43.6
"7440",2004000,"Powiat grajewski",2005,55.2
"7441",2005000,"Powiat hajnowski",2005,37.2
"7442",2006000,"Powiat kolneński",2005,51.6
"7443",2007000,"Powiat łomżyński",2005,53.4
"7444",2008000,"Powiat moniecki",2005,52.4
"7445",2009000,"Powiat sejneński",2005,53.2
"7446",2010000,"Powiat siemiatycki",2005,46.1
"7447",2011000,"Powiat sokólski",2005,52.5
"7448",2012000,"Powiat suwalski",2005,46.7
"7449",2013000,"Powiat wysokomazowiecki",2005,54.3
"7450",2014000,"Powiat zambrowski",2005,51.1
"7451",2061000,"Powiat m.Białystok",2005,39.8
"7452",2062000,"Powiat m.Łomża",2005,49
"7453",2063000,"Powiat m.Suwałki",2005,41.9
"7454",2201000,"Powiat bytowski",2005,51.7
"7455",2202000,"Powiat chojnicki",2005,48.1
"7456",2203000,"Powiat człuchowski",2005,51
"7457",2204000,"Powiat gdański",2005,48.7
"7458",2205000,"Powiat kartuski",2005,52.1
