"","Kod","Nazwa","rok","DROGI_PUBLICZNE_POWIATOWE_CTAB_drogi_gminne_i_powiatowe_o_twardej_nawierzchni_na_10_tys_ludnosci_km"
"7263",413000,"Powiat sępoleński",2009,94.7
"7264",414000,"Powiat świecki",2009,76
"7265",415000,"Powiat toruński",2009,67.8
"7266",416000,"Powiat tucholski",2009,111.2
"7267",417000,"Powiat wąbrzeski",2009,83
"7268",418000,"Powiat włocławski",2009,118.6
"7269",419000,"Powiat żniński",2009,119.5
"7270",461000,"Powiat m.Bydgoszcz",2009,12.8
"7271",462000,"Powiat m.Grudziądz",2009,13.4
"7272",463000,"Powiat m.Toruń",2009,13.2
"7273",464000,"Powiat m.Włocławek",2009,10.3
"7274",601000,"Powiat bialski",2009,121.8
"7275",602000,"Powiat biłgorajski",2009,83.3
"7276",603000,"Powiat chełmski",2009,127.5
"7277",604000,"Powiat hrubieszowski",2009,146.1
"7278",605000,"Powiat janowski",2009,107.6
"7279",606000,"Powiat krasnostawski",2009,96.6
"7280",607000,"Powiat kraśnicki",2009,72.8
"7281",608000,"Powiat lubartowski",2009,77.2
"7282",609000,"Powiat lubelski",2009,102.2
"7283",610000,"Powiat łęczyński",2009,88.1
"7284",611000,"Powiat łukowski",2009,94.2
"7285",612000,"Powiat opolski",2009,91.3
"7286",613000,"Powiat parczewski",2009,119.6
"7287",614000,"Powiat puławski",2009,58
"7288",615000,"Powiat radzyński",2009,124.4
"7289",616000,"Powiat rycki",2009,89.3
"7290",617000,"Powiat świdnicki",2009,55.7
"7291",618000,"Powiat tomaszowski",2009,116
"7292",619000,"Powiat włodawski",2009,89.4
"7293",620000,"Powiat zamojski",2009,111.2
"7294",661000,"Powiat m.Biała Podlaska",2009,24.3
"7295",662000,"Powiat m.Chełm",2009,16.3
"7296",663000,"Powiat m.Lublin",2009,7.4
"7297",664000,"Powiat m.Zamość",2009,14.9
"7298",801000,"Powiat gorzowski",2009,76.3
"7299",802000,"Powiat krośnieński",2009,79.8
"7300",803000,"Powiat międzyrzecki",2009,72.9
"7301",804000,"Powiat nowosolski",2009,40.6
"7302",805000,"Powiat słubicki",2009,77.8
"7303",806000,"Powiat strzelecko-drezdenecki",2009,69.2
"7304",807000,"Powiat sulęciński",2009,111.6
"7305",808000,"Powiat świebodziński",2009,86.7
"7306",809000,"Powiat zielonogórski",2009,67.9
"7307",810000,"Powiat żagański",2009,62.9
"7308",811000,"Powiat żarski",2009,82.1
"7309",812000,"Powiat wschowski",2009,52.9
"7310",861000,"Powiat m.Gorzów Wielkopolski",2009,10.4
"7311",862000,"Powiat m.Zielona Góra",2009,12.3
"7312",1001000,"Powiat bełchatowski",2009,74.2
"7313",1002000,"Powiat kutnowski",2009,107.8
"7314",1003000,"Powiat łaski",2009,86.2
"7315",1004000,"Powiat łęczycki",2009,149.3
"7316",1005000,"Powiat łowicki",2009,124.5
"7317",1006000,"Powiat łódzki wschodni",2009,77.9
"7318",1007000,"Powiat opoczyński",2009,79
"7319",1008000,"Powiat pabianicki",2009,37.5
"7320",1009000,"Powiat pajęczański",2009,114
"7321",1010000,"Powiat piotrkowski",2009,133.1
"7322",1011000,"Powiat poddębicki",2009,104.4
"7323",1012000,"Powiat radomszczański",2009,80.2
"7324",1013000,"Powiat rawski",2009,103.5
"7325",1014000,"Powiat sieradzki",2009,78.9
"7326",1015000,"Powiat skierniewicki",2009,141.6
"7327",1016000,"Powiat tomaszowski",2009,76.9
"7328",1017000,"Powiat wieluński",2009,93.3
"7329",1018000,"Powiat wieruszowski",2009,123.7
"7330",1019000,"Powiat zduńskowolski",2009,56
"7331",1020000,"Powiat zgierski",2009,51.6
"7332",1021000,"Powiat brzeziński",2009,88.1
"7333",1061000,"Powiat m.Łódź",2009,10
"7334",1062000,"Powiat m.Piotrków Trybunalski",2009,22.3
"7335",1063000,"Powiat m.Skierniewice",2009,24.9
"7336",1201000,"Powiat bocheński",2009,79.1
"7337",1202000,"Powiat brzeski",2009,86.9
"7338",1203000,"Powiat chrzanowski",2009,58.1
"7339",1204000,"Powiat dąbrowski",2009,148.7
"7340",1205000,"Powiat gorlicki",2009,84.1
"7341",1206000,"Powiat krakowski",2009,78.2
"7342",1207000,"Powiat limanowski",2009,82.3
"7343",1208000,"Powiat miechowski",2009,204.4
"7344",1209000,"Powiat myślenicki",2009,62.8
"7345",1210000,"Powiat nowosądecki",2009,85.2
"7346",1211000,"Powiat nowotarski",2009,65.9
"7347",1212000,"Powiat olkuski",2009,60.1
"7348",1213000,"Powiat oświęcimski",2009,40.2
"7349",1214000,"Powiat proszowicki",2009,165.9
"7350",1215000,"Powiat suski",2009,78.9
"7351",1216000,"Powiat tarnowski",2009,94
"7352",1217000,"Powiat tatrzański",2009,55.3
"7353",1218000,"Powiat wadowicki",2009,69.7
"7354",1219000,"Powiat wielicki",2009,73.5
"7355",1261000,"Powiat m.Kraków",2009,12.1
"7356",1262000,"Powiat m.Nowy Sącz",2009,24.7
"7357",1263000,"Powiat m.Tarnów",2009,20.3
"7358",1401000,"Powiat białobrzeski",2009,136.3
"7359",1402000,"Powiat ciechanowski",2009,85.7
"7360",1403000,"Powiat garwoliński",2009,84.3
"7361",1404000,"Powiat gostyniński",2009,92.2
"7362",1405000,"Powiat grodziski",2009,46.1
"7363",1406000,"Powiat grójecki",2009,110.3
"7364",1407000,"Powiat kozienicki",2009,83.5
"7365",1408000,"Powiat legionowski",2009,36.4
"7366",1409000,"Powiat lipski",2009,131.4
"7367",1410000,"Powiat łosicki",2009,158.1
"7368",1411000,"Powiat makowski",2009,140.8
"7369",1412000,"Powiat miński",2009,62.7
"7370",1413000,"Powiat mławski",2009,119.7
"7371",1414000,"Powiat nowodworski",2009,66
"7372",1415000,"Powiat ostrołęcki",2009,165.7
"7373",1416000,"Powiat ostrowski",2009,97.1
"7374",1417000,"Powiat otwocki",2009,39.3
"7375",1418000,"Powiat piaseczyński",2009,46.5
"7376",1419000,"Powiat płocki",2009,92
"7377",1420000,"Powiat płoński",2009,121.3
"7378",1421000,"Powiat pruszkowski",2009,39.9
"7379",1422000,"Powiat przasnyski",2009,156.8
"7380",1423000,"Powiat przysuski",2009,114.7
"7381",1424000,"Powiat pułtuski",2009,130.9
"7382",1425000,"Powiat radomski",2009,75.8
"7383",1426000,"Powiat siedlecki",2009,118.8
"7384",1427000,"Powiat sierpecki",2009,107.5
"7385",1428000,"Powiat sochaczewski",2009,74.4
"7386",1429000,"Powiat sokołowski",2009,118.7
"7387",1430000,"Powiat szydłowiecki",2009,90.7
"7388",1432000,"Powiat warszawski zachodni",2009,52.3
"7389",1433000,"Powiat węgrowski",2009,88.6
"7390",1434000,"Powiat wołomiński",2009,46.6
"7391",1435000,"Powiat wyszkowski",2009,81.4
"7392",1436000,"Powiat zwoleński",2009,109.3
"7393",1437000,"Powiat żuromiński",2009,130.6
"7394",1438000,"Powiat żyrardowski",2009,63.8
"7395",1461000,"Powiat m.Ostrołęka",2009,18.9
"7396",1462000,"Powiat m.Płock",2009,14.3
"7397",1463000,"Powiat m.Radom",2009,10.1
"7398",1464000,"Powiat m.Siedlce",2009,15
"7399",1465000,"Powiat m. st. Warszawa",2009,10.6
"7400",1601000,"Powiat brzeski",2009,52.5
"7401",1602000,"Powiat głubczycki",2009,102.9
"7402",1603000,"Powiat kędzierzyńsko-kozielski",2009,50.9
"7403",1604000,"Powiat kluczborski",2009,77.8
"7404",1605000,"Powiat krapkowicki",2009,64.7
"7405",1606000,"Powiat namysłowski",2009,97
"7406",1607000,"Powiat nyski",2009,60.9
"7407",1608000,"Powiat oleski",2009,90.3
"7408",1609000,"Powiat opolski",2009,83.7
"7409",1610000,"Powiat prudnicki",2009,71.8
"7410",1611000,"Powiat strzelecki",2009,80.5
"7411",1661000,"Powiat m.Opole",2009,13.7
"7412",1801000,"Powiat bieszczadzki",2009,118.9
"7413",1802000,"Powiat brzozowski",2009,55.7
"7414",1803000,"Powiat dębicki",2009,65.1
"7415",1804000,"Powiat jarosławski",2009,66.2
"7416",1805000,"Powiat jasielski",2009,59.5
"7417",1806000,"Powiat kolbuszowski",2009,79.8
"7418",1807000,"Powiat krośnieński",2009,67
"7419",1808000,"Powiat leżajski",2009,55.6
"7420",1809000,"Powiat lubaczowski",2009,94.8
"7421",1810000,"Powiat łańcucki",2009,55.8
"7422",1811000,"Powiat mielecki",2009,68.2
"7423",1812000,"Powiat niżański",2009,77.7
"7424",1813000,"Powiat przemyski",2009,92.9
"7425",1814000,"Powiat przeworski",2009,74.1
"7426",1815000,"Powiat ropczycko-sędziszowski",2009,65.8
"7427",1816000,"Powiat rzeszowski",2009,62.6
"7428",1817000,"Powiat sanocki",2009,48.5
"7429",1818000,"Powiat stalowowolski",2009,39.5
"7430",1819000,"Powiat strzyżowski",2009,71
"7431",1820000,"Powiat tarnobrzeski",2009,81.6
"7432",1821000,"Powiat leski",2009,81.1
"7433",1861000,"Powiat m.Krosno",2009,25.6
"7434",1862000,"Powiat m.Przemyśl",2009,21.1
"7435",1863000,"Powiat m.Rzeszów",2009,10.9
"7436",1864000,"Powiat m.Tarnobrzeg",2009,23.4
"7437",2001000,"Powiat augustowski",2009,91
"7438",2002000,"Powiat białostocki",2009,90.9
"7439",2003000,"Powiat bielski",2009,128.8
"7440",2004000,"Powiat grajewski",2009,119.6
"7441",2005000,"Powiat hajnowski",2009,122.6
"7442",2006000,"Powiat kolneński",2009,122.1
"7443",2007000,"Powiat łomżyński",2009,118.5
"7444",2008000,"Powiat moniecki",2009,110.9
"7445",2009000,"Powiat sejneński",2009,161.3
"7446",2010000,"Powiat siemiatycki",2009,156.8
"7447",2011000,"Powiat sokólski",2009,124
"7448",2012000,"Powiat suwalski",2009,162.7
"7449",2013000,"Powiat wysokomazowiecki",2009,158.1
"7450",2014000,"Powiat zambrowski",2009,94.6
"7451",2061000,"Powiat m.Białystok",2009,10
"7452",2062000,"Powiat m.Łomża",2009,13.4
"7453",2063000,"Powiat m.Suwałki",2009,15.6
"7454",2201000,"Powiat bytowski",2009,99.5
"7455",2202000,"Powiat chojnicki",2009,52.7
"7456",2203000,"Powiat człuchowski",2009,99.4
"7457",2204000,"Powiat gdański",2009,59.5
"7458",2205000,"Powiat kartuski",2009,52.4
"7459",2206000,"Powiat kościerski",2009,66.4
"7460",2207000,"Powiat kwidzyński",2009,44
"7461",2208000,"Powiat lęborski",2009,51.3
"7462",2209000,"Powiat malborski",2009,54.7
"7463",2210000,"Powiat nowodworski",2009,137.3
"7464",2211000,"Powiat pucki",2009,42.4
"7465",2212000,"Powiat słupski",2009,101.4
"7466",2213000,"Powiat starogardzki",2009,45.7
"7467",2214000,"Powiat tczewski",2009,34.5
"7468",2215000,"Powiat wejherowski",2009,34.4
"7469",2216000,"Powiat sztumski",2009,72.2
"7470",2261000,"Powiat m.Gdańsk",2009,11.5
"7471",2262000,"Powiat m.Gdynia",2009,12.7
"7472",2263000,"Powiat m.Słupsk",2009,11.8
"7473",2264000,"Powiat m.Sopot",2009,14.4
"7474",2401000,"Powiat będziński",2009,41.2
"7475",2402000,"Powiat bielski",2009,74
"7476",2403000,"Powiat cieszyński",2009,92.2
"7477",2404000,"Powiat częstochowski",2009,98.2
"7478",2405000,"Powiat gliwicki",2009,66.7
"7479",2406000,"Powiat kłobucki",2009,104.5
"7480",2407000,"Powiat lubliniecki",2009,95.3
"7481",2408000,"Powiat mikołowski",2009,46.6
"7482",2409000,"Powiat myszkowski",2009,69.7
"7483",2410000,"Powiat pszczyński",2009,55.4
"7484",2411000,"Powiat raciborski",2009,49.4
"7485",2412000,"Powiat rybnicki",2009,52.8
"7486",2413000,"Powiat tarnogórski",2009,45.3
"7487",2414000,"Powiat bieruńsko-lędziński",2009,61.3
"7488",2415000,"Powiat wodzisławski",2009,45.8
"7489",2416000,"Powiat zawierciański",2009,91.9
"7490",2417000,"Powiat żywiecki",2009,80.9
"7491",2461000,"Powiat m.Bielsko-Biała",2009,29.3
"7492",2462000,"Powiat m.Bytom",2009,9.4
"7493",2463000,"Powiat m.Chorzów",2009,11.5
"7494",2464000,"Powiat m.Częstochowa",2009,15.9
"7495",2465000,"Powiat m.Dąbrowa Górnicza",2009,26.7
"7496",2466000,"Powiat m.Gliwice",2009,14.8
"7497",2467000,"Powiat m.Jastrzębie-Zdrój",2009,31.1
"7498",2468000,"Powiat m.Jaworzno",2009,26.8
"7499",2469000,"Powiat m.Katowice",2009,15.6
"7500",2470000,"Powiat m.Mysłowice",2009,24
"7501",2471000,"Powiat m.Piekary Śląskie",2009,21.7
"7502",2472000,"Powiat m.Ruda Śląska",2009,15.2
"7503",2473000,"Powiat m.Rybnik",2009,24.1
"7504",2474000,"Powiat m.Siemianowice Śląskie",2009,13.7
"7505",2475000,"Powiat m.Sosnowiec",2009,15.2
"7506",2476000,"Powiat m.Świętochłowice",2009,13.2
"7507",2477000,"Powiat m.Tychy",2009,16.9
"7508",2478000,"Powiat m.Zabrze",2009,13.9
"7509",2479000,"Powiat m.Żory",2009,26.2
"7510",2601000,"Powiat buski",2009,225.1
"7511",2602000,"Powiat jędrzejowski",2009,114.9
"7512",2603000,"Powiat kazimierski",2009,142.8
"7513",2604000,"Powiat kielecki",2009,83.9
"7514",2605000,"Powiat konecki",2009,94.1
"7515",2606000,"Powiat opatowski",2009,177.6
"7516",2607000,"Powiat ostrowiecki",2009,54.9
"7517",2608000,"Powiat pińczowski",2009,126.6
"7518",2609000,"Powiat sandomierski",2009,89.9
"7519",2610000,"Powiat skarżyski",2009,38.7
"7520",2611000,"Powiat starachowicki",2009,48.7
"7521",2612000,"Powiat staszowski",2009,137.8
"7522",2613000,"Powiat włoszczowski",2009,131.4
"7523",2661000,"Powiat m.Kielce",2009,12.8
"7524",2801000,"Powiat bartoszycki",2009,82.9
"7525",2802000,"Powiat braniewski",2009,90.6
"7526",2803000,"Powiat działdowski",2009,76.5
"7527",2804000,"Powiat elbląski",2009,139.6
"7528",2805000,"Powiat ełcki",2009,46.7
"7529",2806000,"Powiat giżycki",2009,60.8
"7530",2807000,"Powiat iławski",2009,76.3
"7531",2808000,"Powiat kętrzyński",2009,69.8
"7532",2809000,"Powiat lidzbarski",2009,62.9
"7533",2810000,"Powiat mrągowski",2009,75.7
"7534",2811000,"Powiat nidzicki",2009,115.9
"7535",2812000,"Powiat nowomiejski",2009,97.4
"7536",2813000,"Powiat olecki",2009,94
"7537",2814000,"Powiat olsztyński",2009,72.8
"7538",2815000,"Powiat ostródzki",2009,64.8
"7539",2816000,"Powiat piski",2009,79.9
"7540",2817000,"Powiat szczycieński",2009,85.1
"7541",2818000,"Powiat gołdapski",2009,83.1
"7542",2819000,"Powiat węgorzewski",2009,95.7
"7543",2861000,"Powiat m.Elbląg",2009,11.6
"7544",2862000,"Powiat m.Olsztyn",2009,11.4
"7545",3001000,"Powiat chodzieski",2009,83.9
"7546",3002000,"Powiat czarnkowsko-trzcianecki",2009,53.6
"7547",3003000,"Powiat gnieźnieński",2009,82.2
"7548",3004000,"Powiat gostyński",2009,119.2
"7549",3005000,"Powiat grodziski",2009,72.9
"7550",3006000,"Powiat jarociński",2009,75.4
"7551",3007000,"Powiat kaliski",2009,118
"7552",3008000,"Powiat kępiński",2009,80.6
"7553",3009000,"Powiat kolski",2009,117.5
"7554",3010000,"Powiat koniński",2009,141.4
"7555",3011000,"Powiat kościański",2009,59.6
"7556",3012000,"Powiat krotoszyński",2009,95.6
"7557",3013000,"Powiat leszczyński",2009,92.7
"7558",3014000,"Powiat międzychodzki",2009,57.3
"7559",3015000,"Powiat nowotomyski",2009,58.7
"7560",3016000,"Powiat obornicki",2009,65.6
"7561",3017000,"Powiat ostrowski",2009,74.2
"7562",3018000,"Powiat ostrzeszowski",2009,108.7
"7563",3019000,"Powiat pilski",2009,48.2
"7564",3020000,"Powiat pleszewski",2009,114.6
"7565",3021000,"Powiat poznański",2009,48.1
"7566",3022000,"Powiat rawicki",2009,77.6
"7567",3023000,"Powiat słupecki",2009,120.7
"7568",3024000,"Powiat szamotulski",2009,75.8
"7569",3025000,"Powiat średzki",2009,95.5
"7570",3026000,"Powiat śremski",2009,65
"7571",3027000,"Powiat turecki",2009,84.7
"7572",3028000,"Powiat wągrowiecki",2009,106.1
"7573",3029000,"Powiat wolsztyński",2009,59.8
"7574",3030000,"Powiat wrzesiński",2009,79.4
"7575",3031000,"Powiat złotowski",2009,90.8
"7576",3061000,"Powiat m.Kalisz",2009,15.4
"7577",3062000,"Powiat m.Konin",2009,14
"7578",3063000,"Powiat m.Leszno",2009,15.3
"7579",3064000,"Powiat m.Poznań",2009,14.2
"7580",3201000,"Powiat białogardzki",2009,79.4
"7581",3202000,"Powiat choszczeński",2009,107.2
"7582",3203000,"Powiat drawski",2009,86
"7583",3204000,"Powiat goleniowski",2009,83.5
"7584",3205000,"Powiat gryficki",2009,76
"7585",3206000,"Powiat gryfiński",2009,94
"7586",3207000,"Powiat kamieński",2009,78.6
"7587",3208000,"Powiat kołobrzeski",2009,55.7
"7588",3209000,"Powiat koszaliński",2009,97.3
"7589",3210000,"Powiat myśliborski",2009,80.6
"7590",3211000,"Powiat policki",2009,51.8
"7591",3212000,"Powiat pyrzycki",2009,91.6
"7592",3213000,"Powiat sławieński",2009,115.6
"7593",3214000,"Powiat stargardzki",2009,65.9
"7594",3215000,"Powiat szczecinecki",2009,84.1
"7595",3216000,"Powiat świdwiński",2009,84
"7596",3217000,"Powiat wałecki",2009,60.6
"7597",3218000,"Powiat łobeski",2009,109.3
"7598",3261000,"Powiat m.Koszalin",2009,13
"7599",3262000,"Powiat m.Szczecin",2009,19.1
"7600",3263000,"Powiat m.Świnoujście",2009,20.5
"7601",201000,"Powiat bolesławiecki",2010,61.4
"7602",202000,"Powiat dzierżoniowski",2010,42.8
"7603",203000,"Powiat głogowski",2010,33.7
"7604",204000,"Powiat górowski",2010,114.2
"7605",205000,"Powiat jaworski",2010,90.7
"7606",206000,"Powiat jeleniogórski",2010,101.5
"7607",207000,"Powiat kamiennogórski",2010,70.9
"7608",208000,"Powiat kłodzki",2010,74.9
"7609",209000,"Powiat legnicki",2010,78.9
"7610",210000,"Powiat lubański",2010,77
"7611",211000,"Powiat lubiński",2010,37.9
"7612",212000,"Powiat lwówecki",2010,118.7
"7613",213000,"Powiat milicki",2010,96.7
"7614",214000,"Powiat oleśnicki",2010,69
"7615",215000,"Powiat oławski",2010,42.8
"7616",216000,"Powiat polkowicki",2010,61.3
"7617",217000,"Powiat strzeliński",2010,110.3
"7618",218000,"Powiat średzki",2010,84.6
"7619",219000,"Powiat świdnicki",2010,43.6
"7620",220000,"Powiat trzebnicki",2010,76.1
"7621",221000,"Powiat wałbrzyski",2010,29.5
"7622",222000,"Powiat wołowski",2010,66.3
"7623",223000,"Powiat wrocławski",2010,72.5
"7624",224000,"Powiat ząbkowicki",2010,75.9
"7625",225000,"Powiat zgorzelecki",2010,53
"7626",226000,"Powiat złotoryjski",2010,86.9
"7627",261000,"Powiat m.Jelenia Góra",2010,24.4
"7628",262000,"Powiat m.Legnica",2010,20
"7629",264000,"Powiat m.Wrocław",2010,12.2
"7630",265000,"Powiat m.Wałbrzych od 2013",2010,NA
"7631",401000,"Powiat aleksandrowski",2010,84.4
"7632",402000,"Powiat brodnicki",2010,82.9
"7633",403000,"Powiat bydgoski",2010,63.3
"7634",404000,"Powiat chełmiński",2010,90
"7635",405000,"Powiat golubsko-dobrzyński",2010,87.3
"7636",406000,"Powiat grudziądzki",2010,156.3
"7637",407000,"Powiat inowrocławski",2010,58.4
"7638",408000,"Powiat lipnowski",2010,85.3
"7639",409000,"Powiat mogileński",2010,136.1
"7640",410000,"Powiat nakielski",2010,79.2
"7641",411000,"Powiat radziejowski",2010,161.5
"7642",412000,"Powiat rypiński",2010,86.7
"7643",413000,"Powiat sępoleński",2010,93.8
"7644",414000,"Powiat świecki",2010,75.8
"7645",415000,"Powiat toruński",2010,69.6
"7646",416000,"Powiat tucholski",2010,113.3
"7647",417000,"Powiat wąbrzeski",2010,83
"7648",418000,"Powiat włocławski",2010,122.6
"7649",419000,"Powiat żniński",2010,118.5
"7650",461000,"Powiat m.Bydgoszcz",2010,12.7
"7651",462000,"Powiat m.Grudziądz",2010,13.8
"7652",463000,"Powiat m.Toruń",2010,13.5
"7653",464000,"Powiat m.Włocławek",2010,10.7
"7654",601000,"Powiat bialski",2010,122.3
"7655",602000,"Powiat biłgorajski",2010,79.7
"7656",603000,"Powiat chełmski",2010,130.4
"7657",604000,"Powiat hrubieszowski",2010,142.8
"7658",605000,"Powiat janowski",2010,107.6
"7659",606000,"Powiat krasnostawski",2010,97.6
"7660",607000,"Powiat kraśnicki",2010,73.9
"7661",608000,"Powiat lubartowski",2010,81.4
"7662",609000,"Powiat lubelski",2010,101.4
"7663",610000,"Powiat łęczyński",2010,89.6
"7664",611000,"Powiat łukowski",2010,95.9
"7665",612000,"Powiat opolski",2010,91.4
"7666",613000,"Powiat parczewski",2010,145.6
"7667",614000,"Powiat puławski",2010,62.3
"7668",615000,"Powiat radzyński",2010,130.3
"7669",616000,"Powiat rycki",2010,88.2
"7670",617000,"Powiat świdnicki",2010,57.2
"7671",618000,"Powiat tomaszowski",2010,116.5
"7672",619000,"Powiat włodawski",2010,89.1
"7673",620000,"Powiat zamojski",2010,112.1
"7674",661000,"Powiat m.Biała Podlaska",2010,24.8
"7675",662000,"Powiat m.Chełm",2010,16.8
"7676",663000,"Powiat m.Lublin",2010,11.8
"7677",664000,"Powiat m.Zamość",2010,15.3
"7678",801000,"Powiat gorzowski",2010,76
"7679",802000,"Powiat krośnieński",2010,79
"7680",803000,"Powiat międzyrzecki",2010,73.8
"7681",804000,"Powiat nowosolski",2010,41.1
"7682",805000,"Powiat słubicki",2010,72.5
"7683",806000,"Powiat strzelecko-drezdenecki",2010,74.1
"7684",807000,"Powiat sulęciński",2010,109.9
"7685",808000,"Powiat świebodziński",2010,88.2
"7686",809000,"Powiat zielonogórski",2010,59.3
"7687",810000,"Powiat żagański",2010,63.6
"7688",811000,"Powiat żarski",2010,80.6
"7689",812000,"Powiat wschowski",2010,53.8
"7690",861000,"Powiat m.Gorzów Wielkopolski",2010,10.6
"7691",862000,"Powiat m.Zielona Góra",2010,12.2
"7692",1001000,"Powiat bełchatowski",2010,76.2
"7693",1002000,"Powiat kutnowski",2010,106.9
"7694",1003000,"Powiat łaski",2010,91.6
"7695",1004000,"Powiat łęczycki",2010,149.4
"7696",1005000,"Powiat łowicki",2010,125.3
"7697",1006000,"Powiat łódzki wschodni",2010,84.6
"7698",1007000,"Powiat opoczyński",2010,80.1
"7699",1008000,"Powiat pabianicki",2010,39
"7700",1009000,"Powiat pajęczański",2010,121.8
"7701",1010000,"Powiat piotrkowski",2010,134.8
"7702",1011000,"Powiat poddębicki",2010,103
"7703",1012000,"Powiat radomszczański",2010,82.4
"7704",1013000,"Powiat rawski",2010,103.1
"7705",1014000,"Powiat sieradzki",2010,84.6
"7706",1015000,"Powiat skierniewicki",2010,149.9
"7707",1016000,"Powiat tomaszowski",2010,76.6
"7708",1017000,"Powiat wieluński",2010,99.1
"7709",1018000,"Powiat wieruszowski",2010,123
"7710",1019000,"Powiat zduńskowolski",2010,56.5
"7711",1020000,"Powiat zgierski",2010,52.7
"7712",1021000,"Powiat brzeziński",2010,96.5
"7713",1061000,"Powiat m.Łódź",2010,10.2
"7714",1062000,"Powiat m.Piotrków Trybunalski",2010,23.1
"7715",1063000,"Powiat m.Skierniewice",2010,25.7
"7716",1201000,"Powiat bocheński",2010,81.2
"7717",1202000,"Powiat brzeski",2010,89.9
"7718",1203000,"Powiat chrzanowski",2010,57.3
"7719",1204000,"Powiat dąbrowski",2010,150
"7720",1205000,"Powiat gorlicki",2010,87.3
"7721",1206000,"Powiat krakowski",2010,75.5
"7722",1207000,"Powiat limanowski",2010,81.9
