"","Kod","Nazwa","rok","DROGI_PUBLICZNE_POWIATOWE_CTAB_drogi_gminne_i_powiatowe_o_gruntowej_nawierzchni_na_10_tys_ludnosci_km"
"19142",1405000,"Powiat grodziski",2010,30.6
"19143",1406000,"Powiat grójecki",2010,50.3
"19144",1407000,"Powiat kozienicki",2010,59
"19145",1408000,"Powiat legionowski",2010,12.6
"19146",1409000,"Powiat lipski",2010,153.2
"19147",1410000,"Powiat łosicki",2010,143.5
"19148",1411000,"Powiat makowski",2010,102.6
"19149",1412000,"Powiat miński",2010,50.8
"19150",1413000,"Powiat mławski",2010,46.5
"19151",1414000,"Powiat nowodworski",2010,38.3
"19152",1415000,"Powiat ostrołęcki",2010,65
"19153",1416000,"Powiat ostrowski",2010,92.7
"19154",1417000,"Powiat otwocki",2010,55.8
"19155",1418000,"Powiat piaseczyński",2010,36
"19156",1419000,"Powiat płocki",2010,106.5
"19157",1420000,"Powiat płoński",2010,120.5
"19158",1421000,"Powiat pruszkowski",2010,15.8
"19159",1422000,"Powiat przasnyski",2010,56.6
"19160",1423000,"Powiat przysuski",2010,32.4
"19161",1424000,"Powiat pułtuski",2010,96.4
"19162",1425000,"Powiat radomski",2010,30
"19163",1426000,"Powiat siedlecki",2010,56.4
"19164",1427000,"Powiat sierpecki",2010,61.5
"19165",1428000,"Powiat sochaczewski",2010,39.9
"19166",1429000,"Powiat sokołowski",2010,105.1
"19167",1430000,"Powiat szydłowiecki",2010,34.1
"19168",1432000,"Powiat warszawski zachodni",2010,41
"19169",1433000,"Powiat węgrowski",2010,101.9
"19170",1434000,"Powiat wołomiński",2010,42.8
"19171",1435000,"Powiat wyszkowski",2010,71.2
"19172",1436000,"Powiat zwoleński",2010,94.2
"19173",1437000,"Powiat żuromiński",2010,108.5
"19174",1438000,"Powiat żyrardowski",2010,32.4
"19175",1461000,"Powiat m.Ostrołęka",2010,5.6
"19176",1462000,"Powiat m.Płock",2010,3.3
"19177",1463000,"Powiat m.Radom",2010,3
"19178",1464000,"Powiat m.Siedlce",2010,5.5
"19179",1465000,"Powiat m. st. Warszawa",2010,2
"19180",1601000,"Powiat brzeski",2010,18.6
"19181",1602000,"Powiat głubczycki",2010,127
"19182",1603000,"Powiat kędzierzyńsko-kozielski",2010,5.8
"19183",1604000,"Powiat kluczborski",2010,19.6
"19184",1605000,"Powiat krapkowicki",2010,12
"19185",1606000,"Powiat namysłowski",2010,38.4
"19186",1607000,"Powiat nyski",2010,42.8
"19187",1608000,"Powiat oleski",2010,34.8
"19188",1609000,"Powiat opolski",2010,31.6
"19189",1610000,"Powiat prudnicki",2010,19.8
"19190",1611000,"Powiat strzelecki",2010,19.7
"19191",1661000,"Powiat m.Opole",2010,6.3
"19192",1801000,"Powiat bieszczadzki",2010,20.9
"19193",1802000,"Powiat brzozowski",2010,17.6
"19194",1803000,"Powiat dębicki",2010,12.5
"19195",1804000,"Powiat jarosławski",2010,12
"19196",1805000,"Powiat jasielski",2010,9.8
"19197",1806000,"Powiat kolbuszowski",2010,23.3
"19198",1807000,"Powiat krośnieński",2010,5.7
"19199",1808000,"Powiat leżajski",2010,7.1
"19200",1809000,"Powiat lubaczowski",2010,14.6
"19201",1810000,"Powiat łańcucki",2010,5.3
"19202",1811000,"Powiat mielecki",2010,13.3
"19203",1812000,"Powiat niżański",2010,25.4
"19204",1813000,"Powiat przemyski",2010,76.1
"19205",1814000,"Powiat przeworski",2010,23.3
"19206",1815000,"Powiat ropczycko-sędziszowski",2010,18.4
"19207",1816000,"Powiat rzeszowski",2010,19.7
"19208",1817000,"Powiat sanocki",2010,23.9
"19209",1818000,"Powiat stalowowolski",2010,19
"19210",1819000,"Powiat strzyżowski",2010,12.2
"19211",1820000,"Powiat tarnobrzeski",2010,31.7
"19212",1821000,"Powiat leski",2010,24.7
"19213",1861000,"Powiat m.Krosno",2010,2.3
"19214",1862000,"Powiat m.Przemyśl",2010,4.7
"19215",1863000,"Powiat m.Rzeszów",2010,0.1
"19216",1864000,"Powiat m.Tarnobrzeg",2010,5.2
"19217",2001000,"Powiat augustowski",2010,213.8
"19218",2002000,"Powiat białostocki",2010,72
"19219",2003000,"Powiat bielski",2010,183.5
"19220",2004000,"Powiat grajewski",2010,67.5
"19221",2005000,"Powiat hajnowski",2010,194.1
"19222",2006000,"Powiat kolneński",2010,131.1
"19223",2007000,"Powiat łomżyński",2010,139.8
"19224",2008000,"Powiat moniecki",2010,159.7
"19225",2009000,"Powiat sejneński",2010,569.8
"19226",2010000,"Powiat siemiatycki",2010,140.1
"19227",2011000,"Powiat sokólski",2010,164.4
"19228",2012000,"Powiat suwalski",2010,302.2
"19229",2013000,"Powiat wysokomazowiecki",2010,178.3
"19230",2014000,"Powiat zambrowski",2010,61.2
"19231",2061000,"Powiat m.Białystok",2010,1.6
"19232",2062000,"Powiat m.Łomża",2010,3.3
"19233",2063000,"Powiat m.Suwałki",2010,4.9
"19234",2201000,"Powiat bytowski",2010,123.5
"19235",2202000,"Powiat chojnicki",2010,111.1
"19236",2203000,"Powiat człuchowski",2010,100.7
"19237",2204000,"Powiat gdański",2010,60.9
"19238",2205000,"Powiat kartuski",2010,86.8
"19239",2206000,"Powiat kościerski",2010,136
"19240",2207000,"Powiat kwidzyński",2010,34.2
"19241",2208000,"Powiat lęborski",2010,23.1
"19242",2209000,"Powiat malborski",2010,46.4
"19243",2210000,"Powiat nowodworski",2010,59.4
"19244",2211000,"Powiat pucki",2010,31.5
"19245",2212000,"Powiat słupski",2010,127.3
"19246",2213000,"Powiat starogardzki",2010,89.9
"19247",2214000,"Powiat tczewski",2010,43.2
"19248",2215000,"Powiat wejherowski",2010,24.2
"19249",2216000,"Powiat sztumski",2010,35.5
"19250",2261000,"Powiat m.Gdańsk",2010,3.1
"19251",2262000,"Powiat m.Gdynia",2010,1.8
"19252",2263000,"Powiat m.Słupsk",2010,1.3
"19253",2264000,"Powiat m.Sopot",2010,0.5
"19254",2401000,"Powiat będziński",2010,3.8
"19255",2402000,"Powiat bielski",2010,15.9
"19256",2403000,"Powiat cieszyński",2010,13.9
"19257",2404000,"Powiat częstochowski",2010,46.4
"19258",2405000,"Powiat gliwicki",2010,23
"19259",2406000,"Powiat kłobucki",2010,27.6
"19260",2407000,"Powiat lubliniecki",2010,64.6
"19261",2408000,"Powiat mikołowski",2010,6.3
"19262",2409000,"Powiat myszkowski",2010,43.4
"19263",2410000,"Powiat pszczyński",2010,12.4
"19264",2411000,"Powiat raciborski",2010,6.9
"19265",2412000,"Powiat rybnicki",2010,9.6
"19266",2413000,"Powiat tarnogórski",2010,19.9
"19267",2414000,"Powiat bieruńsko-lędziński",2010,3
