"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietny_czas_trwania_budowy_nowych_budynkow_mieszkalnych_jednorodzinnych_mc"
"24627",2209000,"Powiat malborski",2012,NA
"24628",2210000,"Powiat nowodworski",2012,NA
"24629",2211000,"Powiat pucki",2012,NA
"24630",2212000,"Powiat słupski",2012,NA
"24631",2213000,"Powiat starogardzki",2012,NA
"24632",2214000,"Powiat tczewski",2012,NA
"24633",2215000,"Powiat wejherowski",2012,NA
"24634",2216000,"Powiat sztumski",2012,NA
"24635",2261000,"Powiat m.Gdańsk",2012,NA
"24636",2262000,"Powiat m.Gdynia",2012,NA
"24637",2263000,"Powiat m.Słupsk",2012,NA
"24638",2264000,"Powiat m.Sopot",2012,NA
"24639",2401000,"Powiat będziński",2012,NA
"24640",2402000,"Powiat bielski",2012,NA
"24641",2403000,"Powiat cieszyński",2012,NA
"24642",2404000,"Powiat częstochowski",2012,NA
"24643",2405000,"Powiat gliwicki",2012,NA
"24644",2406000,"Powiat kłobucki",2012,NA
"24645",2407000,"Powiat lubliniecki",2012,NA
"24646",2408000,"Powiat mikołowski",2012,NA
"24647",2409000,"Powiat myszkowski",2012,NA
"24648",2410000,"Powiat pszczyński",2012,NA
"24649",2411000,"Powiat raciborski",2012,NA
"24650",2412000,"Powiat rybnicki",2012,NA
"24651",2413000,"Powiat tarnogórski",2012,NA
"24652",2414000,"Powiat bieruńsko-lędziński",2012,NA
"24653",2415000,"Powiat wodzisławski",2012,NA
"24654",2416000,"Powiat zawierciański",2012,NA
"24655",2417000,"Powiat żywiecki",2012,NA
"24656",2461000,"Powiat m.Bielsko-Biała",2012,NA
"24657",2462000,"Powiat m.Bytom",2012,NA
"24658",2463000,"Powiat m.Chorzów",2012,NA
"24659",2464000,"Powiat m.Częstochowa",2012,NA
"24660",2465000,"Powiat m.Dąbrowa Górnicza",2012,NA
"24661",2466000,"Powiat m.Gliwice",2012,NA
"24662",2467000,"Powiat m.Jastrzębie-Zdrój",2012,NA
"24663",2468000,"Powiat m.Jaworzno",2012,NA
"24664",2469000,"Powiat m.Katowice",2012,NA
"24665",2470000,"Powiat m.Mysłowice",2012,NA
"24666",2471000,"Powiat m.Piekary Śląskie",2012,NA
"24667",2472000,"Powiat m.Ruda Śląska",2012,NA
"24668",2473000,"Powiat m.Rybnik",2012,NA
"24669",2474000,"Powiat m.Siemianowice Śląskie",2012,NA
"24670",2475000,"Powiat m.Sosnowiec",2012,NA
"24671",2476000,"Powiat m.Świętochłowice",2012,NA
"24672",2477000,"Powiat m.Tychy",2012,NA
"24673",2478000,"Powiat m.Zabrze",2012,NA
"24674",2479000,"Powiat m.Żory",2012,NA
"24675",2601000,"Powiat buski",2012,NA
"24676",2602000,"Powiat jędrzejowski",2012,NA
"24677",2603000,"Powiat kazimierski",2012,NA
"24678",2604000,"Powiat kielecki",2012,NA
"24679",2605000,"Powiat konecki",2012,NA
"24680",2606000,"Powiat opatowski",2012,NA
"24681",2607000,"Powiat ostrowiecki",2012,NA
"24682",2608000,"Powiat pińczowski",2012,NA
"24683",2609000,"Powiat sandomierski",2012,NA
"24684",2610000,"Powiat skarżyski",2012,NA
"24685",2611000,"Powiat starachowicki",2012,NA
"24686",2612000,"Powiat staszowski",2012,NA
"24687",2613000,"Powiat włoszczowski",2012,NA
"24688",2661000,"Powiat m.Kielce",2012,NA
"24689",2801000,"Powiat bartoszycki",2012,NA
"24690",2802000,"Powiat braniewski",2012,NA
"24691",2803000,"Powiat działdowski",2012,NA
"24692",2804000,"Powiat elbląski",2012,NA
"24693",2805000,"Powiat ełcki",2012,NA
"24694",2806000,"Powiat giżycki",2012,NA
"24695",2807000,"Powiat iławski",2012,NA
"24696",2808000,"Powiat kętrzyński",2012,NA
"24697",2809000,"Powiat lidzbarski",2012,NA
"24698",2810000,"Powiat mrągowski",2012,NA
"24699",2811000,"Powiat nidzicki",2012,NA
"24700",2812000,"Powiat nowomiejski",2012,NA
"24701",2813000,"Powiat olecki",2012,NA
"24702",2814000,"Powiat olsztyński",2012,NA
"24703",2815000,"Powiat ostródzki",2012,NA
"24704",2816000,"Powiat piski",2012,NA
"24705",2817000,"Powiat szczycieński",2012,NA
"24706",2818000,"Powiat gołdapski",2012,NA
"24707",2819000,"Powiat węgorzewski",2012,NA
"24708",2861000,"Powiat m.Elbląg",2012,NA
"24709",2862000,"Powiat m.Olsztyn",2012,NA
"24710",3001000,"Powiat chodzieski",2012,NA
"24711",3002000,"Powiat czarnkowsko-trzcianecki",2012,NA
"24712",3003000,"Powiat gnieźnieński",2012,NA
"24713",3004000,"Powiat gostyński",2012,NA
"24714",3005000,"Powiat grodziski",2012,NA
"24715",3006000,"Powiat jarociński",2012,NA
"24716",3007000,"Powiat kaliski",2012,NA
"24717",3008000,"Powiat kępiński",2012,NA
"24718",3009000,"Powiat kolski",2012,NA
"24719",3010000,"Powiat koniński",2012,NA
"24720",3011000,"Powiat kościański",2012,NA
"24721",3012000,"Powiat krotoszyński",2012,NA
"24722",3013000,"Powiat leszczyński",2012,NA
"24723",3014000,"Powiat międzychodzki",2012,NA
"24724",3015000,"Powiat nowotomyski",2012,NA
"24725",3016000,"Powiat obornicki",2012,NA
"24726",3017000,"Powiat ostrowski",2012,NA
"24727",3018000,"Powiat ostrzeszowski",2012,NA
"24728",3019000,"Powiat pilski",2012,NA
"24729",3020000,"Powiat pleszewski",2012,NA
"24730",3021000,"Powiat poznański",2012,NA
"24731",3022000,"Powiat rawicki",2012,NA
"24732",3023000,"Powiat słupecki",2012,NA
"24733",3024000,"Powiat szamotulski",2012,NA
"24734",3025000,"Powiat średzki",2012,NA
"24735",3026000,"Powiat śremski",2012,NA
"24736",3027000,"Powiat turecki",2012,NA
"24737",3028000,"Powiat wągrowiecki",2012,NA
"24738",3029000,"Powiat wolsztyński",2012,NA
"24739",3030000,"Powiat wrzesiński",2012,NA
"24740",3031000,"Powiat złotowski",2012,NA
"24741",3061000,"Powiat m.Kalisz",2012,NA
"24742",3062000,"Powiat m.Konin",2012,NA
"24743",3063000,"Powiat m.Leszno",2012,NA
"24744",3064000,"Powiat m.Poznań",2012,NA
"24745",3201000,"Powiat białogardzki",2012,NA
"24746",3202000,"Powiat choszczeński",2012,NA
"24747",3203000,"Powiat drawski",2012,NA
"24748",3204000,"Powiat goleniowski",2012,NA
"24749",3205000,"Powiat gryficki",2012,NA
"24750",3206000,"Powiat gryfiński",2012,NA
"24751",3207000,"Powiat kamieński",2012,NA
"24752",3208000,"Powiat kołobrzeski",2012,NA
"24753",3209000,"Powiat koszaliński",2012,NA
"24754",3210000,"Powiat myśliborski",2012,NA
"24755",3211000,"Powiat policki",2012,NA
"24756",3212000,"Powiat pyrzycki",2012,NA
"24757",3213000,"Powiat sławieński",2012,NA
"24758",3214000,"Powiat stargardzki",2012,NA
"24759",3215000,"Powiat szczecinecki",2012,NA
"24760",3216000,"Powiat świdwiński",2012,NA
"24761",3217000,"Powiat wałecki",2012,NA
"24762",3218000,"Powiat łobeski",2012,NA
"24763",3261000,"Powiat m.Koszalin",2012,NA
"24764",3262000,"Powiat m.Szczecin",2012,NA
"24765",3263000,"Powiat m.Świnoujście",2012,NA
"24766",201000,"Powiat bolesławiecki",2013,51.9
"24767",202000,"Powiat dzierżoniowski",2013,52.5
"24768",203000,"Powiat głogowski",2013,52.5
"24769",204000,"Powiat górowski",2013,46.2
"24770",205000,"Powiat jaworski",2013,42.9
"24771",206000,"Powiat jeleniogórski",2013,50.3
"24772",207000,"Powiat kamiennogórski",2013,58.9
"24773",208000,"Powiat kłodzki",2013,65.6
"24774",209000,"Powiat legnicki",2013,45.1
"24775",210000,"Powiat lubański",2013,45.6
"24776",211000,"Powiat lubiński",2013,52.6
"24777",212000,"Powiat lwówecki",2013,52.8
"24778",213000,"Powiat milicki",2013,52.4
"24779",214000,"Powiat oleśnicki",2013,54.6
"24780",215000,"Powiat oławski",2013,70.2
"24781",216000,"Powiat polkowicki",2013,60.2
"24782",217000,"Powiat strzeliński",2013,59.2
"24783",218000,"Powiat średzki",2013,59.5
"24784",219000,"Powiat świdnicki",2013,56.1
"24785",220000,"Powiat trzebnicki",2013,61.6
"24786",221000,"Powiat wałbrzyski",2013,56.1
"24787",222000,"Powiat wołowski",2013,59.3
"24788",223000,"Powiat wrocławski",2013,48
"24789",224000,"Powiat ząbkowicki",2013,64.2
"24790",225000,"Powiat zgorzelecki",2013,45.5
"24791",226000,"Powiat złotoryjski",2013,56.9
"24792",261000,"Powiat m.Jelenia Góra",2013,44.7
"24793",262000,"Powiat m.Legnica",2013,53.1
"24794",263000,"Powiat m.Wałbrzych do 2002",2013,NA
"24795",264000,"Powiat m.Wrocław",2013,51.2
"24796",265000,"Powiat m.Wałbrzych od 2013",2013,42.9
"24797",401000,"Powiat aleksandrowski",2013,48
"24798",402000,"Powiat brodnicki",2013,38.9
"24799",403000,"Powiat bydgoski",2013,54.7
"24800",404000,"Powiat chełmiński",2013,45.9
"24801",405000,"Powiat golubsko-dobrzyński",2013,41.7
"24802",406000,"Powiat grudziądzki",2013,48.7
"24803",407000,"Powiat inowrocławski",2013,50.1
"24804",408000,"Powiat lipnowski",2013,43.3
"24805",409000,"Powiat mogileński",2013,41.4
"24806",410000,"Powiat nakielski",2013,45.5
"24807",411000,"Powiat radziejowski",2013,48.9
"24808",412000,"Powiat rypiński",2013,35.2
"24809",413000,"Powiat sępoleński",2013,50.5
"24810",414000,"Powiat świecki",2013,58.6
"24811",415000,"Powiat toruński",2013,50.8
"24812",416000,"Powiat tucholski",2013,57.2
"24813",417000,"Powiat wąbrzeski",2013,54.1
"24814",418000,"Powiat włocławski",2013,50.5
"24815",419000,"Powiat żniński",2013,57.2
"24816",461000,"Powiat m.Bydgoszcz",2013,62.9
"24817",462000,"Powiat m.Grudziądz",2013,38.8
"24818",463000,"Powiat m.Toruń",2013,50.8
"24819",464000,"Powiat m.Włocławek",2013,45.3
"24820",601000,"Powiat bialski",2013,59
"24821",602000,"Powiat biłgorajski",2013,64.7
"24822",603000,"Powiat chełmski",2013,56.9
"24823",604000,"Powiat hrubieszowski",2013,44.6
"24824",605000,"Powiat janowski",2013,69.5
"24825",606000,"Powiat krasnostawski",2013,77.7
"24826",607000,"Powiat kraśnicki",2013,55.5
"24827",608000,"Powiat lubartowski",2013,54.9
"24828",609000,"Powiat lubelski",2013,57
"24829",610000,"Powiat łęczyński",2013,50.4
"24830",611000,"Powiat łukowski",2013,58.7
"24831",612000,"Powiat opolski",2013,53.5
"24832",613000,"Powiat parczewski",2013,59.6
"24833",614000,"Powiat puławski",2013,64.9
"24834",615000,"Powiat radzyński",2013,64.5
"24835",616000,"Powiat rycki",2013,59.8
"24836",617000,"Powiat świdnicki",2013,62.2
"24837",618000,"Powiat tomaszowski",2013,68.6
"24838",619000,"Powiat włodawski",2013,66.7
"24839",620000,"Powiat zamojski",2013,57.6
"24840",661000,"Powiat m.Biała Podlaska",2013,83.8
"24841",662000,"Powiat m.Chełm",2013,64
"24842",663000,"Powiat m.Lublin",2013,59.6
"24843",664000,"Powiat m.Zamość",2013,85.6
"24844",801000,"Powiat gorzowski",2013,50.7
"24845",802000,"Powiat krośnieński",2013,47.9
"24846",803000,"Powiat międzyrzecki",2013,51.1
"24847",804000,"Powiat nowosolski",2013,75.2
"24848",805000,"Powiat słubicki",2013,60.5
"24849",806000,"Powiat strzelecko-drezdenecki",2013,40.2
"24850",807000,"Powiat sulęciński",2013,69.5
"24851",808000,"Powiat świebodziński",2013,50
"24852",809000,"Powiat zielonogórski",2013,47.5
"24853",810000,"Powiat żagański",2013,55.4
"24854",811000,"Powiat żarski",2013,53.6
"24855",812000,"Powiat wschowski",2013,68.9
"24856",861000,"Powiat m.Gorzów Wielkopolski",2013,41.6
"24857",862000,"Powiat m.Zielona Góra",2013,56.5
"24858",1001000,"Powiat bełchatowski",2013,43.5
"24859",1002000,"Powiat kutnowski",2013,40.6
"24860",1003000,"Powiat łaski",2013,48.4
"24861",1004000,"Powiat łęczycki",2013,43.9
"24862",1005000,"Powiat łowicki",2013,41.9
"24863",1006000,"Powiat łódzki wschodni",2013,45.4
"24864",1007000,"Powiat opoczyński",2013,49.6
"24865",1008000,"Powiat pabianicki",2013,45.5
"24866",1009000,"Powiat pajęczański",2013,54
"24867",1010000,"Powiat piotrkowski",2013,50.3
"24868",1011000,"Powiat poddębicki",2013,46.2
"24869",1012000,"Powiat radomszczański",2013,48.1
"24870",1013000,"Powiat rawski",2013,44.9
"24871",1014000,"Powiat sieradzki",2013,50.2
"24872",1015000,"Powiat skierniewicki",2013,44.5
"24873",1016000,"Powiat tomaszowski",2013,46.1
"24874",1017000,"Powiat wieluński",2013,47.1
"24875",1018000,"Powiat wieruszowski",2013,47
"24876",1019000,"Powiat zduńskowolski",2013,55.4
"24877",1020000,"Powiat zgierski",2013,46.2
"24878",1021000,"Powiat brzeziński",2013,39.9
"24879",1061000,"Powiat m.Łódź",2013,38.4
"24880",1062000,"Powiat m.Piotrków Trybunalski",2013,43.5
"24881",1063000,"Powiat m.Skierniewice",2013,39.6
"24882",1201000,"Powiat bocheński",2013,74.9
"24883",1202000,"Powiat brzeski",2013,82.4
"24884",1203000,"Powiat chrzanowski",2013,65.1
"24885",1204000,"Powiat dąbrowski",2013,67.7
"24886",1205000,"Powiat gorlicki",2013,74.4
"24887",1206000,"Powiat krakowski",2013,56.7
"24888",1207000,"Powiat limanowski",2013,76.3
"24889",1208000,"Powiat miechowski",2013,60
"24890",1209000,"Powiat myślenicki",2013,79.4
"24891",1210000,"Powiat nowosądecki",2013,75.1
"24892",1211000,"Powiat nowotarski",2013,86.1
"24893",1212000,"Powiat olkuski",2013,87.4
"24894",1213000,"Powiat oświęcimski",2013,66.9
"24895",1214000,"Powiat proszowicki",2013,64.1
"24896",1215000,"Powiat suski",2013,85.5
"24897",1216000,"Powiat tarnowski",2013,79.2
"24898",1217000,"Powiat tatrzański",2013,90.6
"24899",1218000,"Powiat wadowicki",2013,70
"24900",1219000,"Powiat wielicki",2013,56.5
"24901",1261000,"Powiat m.Kraków",2013,55.2
"24902",1262000,"Powiat m.Nowy Sącz",2013,69.2
"24903",1263000,"Powiat m.Tarnów",2013,57.5
"24904",1401000,"Powiat białobrzeski",2013,66.4
"24905",1402000,"Powiat ciechanowski",2013,57.6
"24906",1403000,"Powiat garwoliński",2013,69.7
"24907",1404000,"Powiat gostyniński",2013,62.2
"24908",1405000,"Powiat grodziski",2013,56.6
"24909",1406000,"Powiat grójecki",2013,49.6
"24910",1407000,"Powiat kozienicki",2013,57.8
"24911",1408000,"Powiat legionowski",2013,58.4
"24912",1409000,"Powiat lipski",2013,64.5
"24913",1410000,"Powiat łosicki",2013,64.2
"24914",1411000,"Powiat makowski",2013,64.5
"24915",1412000,"Powiat miński",2013,63.9
"24916",1413000,"Powiat mławski",2013,59.7
"24917",1414000,"Powiat nowodworski",2013,60
"24918",1415000,"Powiat ostrołęcki",2013,79.1
"24919",1416000,"Powiat ostrowski",2013,79.6
"24920",1417000,"Powiat otwocki",2013,77.1
"24921",1418000,"Powiat piaseczyński",2013,65.7
"24922",1419000,"Powiat płocki",2013,53
"24923",1420000,"Powiat płoński",2013,59.9
"24924",1421000,"Powiat pruszkowski",2013,63.8
"24925",1422000,"Powiat przasnyski",2013,57.3
"24926",1423000,"Powiat przysuski",2013,70
"24927",1424000,"Powiat pułtuski",2013,81
"24928",1425000,"Powiat radomski",2013,67.4
"24929",1426000,"Powiat siedlecki",2013,68.5
"24930",1427000,"Powiat sierpecki",2013,56.8
"24931",1428000,"Powiat sochaczewski",2013,59.8
"24932",1429000,"Powiat sokołowski",2013,53.4
"24933",1430000,"Powiat szydłowiecki",2013,88
"24934",1432000,"Powiat warszawski zachodni",2013,59.1
"24935",1433000,"Powiat węgrowski",2013,61.3
"24936",1434000,"Powiat wołomiński",2013,61.5
"24937",1435000,"Powiat wyszkowski",2013,76.7
"24938",1436000,"Powiat zwoleński",2013,44.4
"24939",1437000,"Powiat żuromiński",2013,46.8
"24940",1438000,"Powiat żyrardowski",2013,63
"24941",1461000,"Powiat m.Ostrołęka",2013,56.5
"24942",1462000,"Powiat m.Płock",2013,62.1
"24943",1463000,"Powiat m.Radom",2013,67.7
"24944",1464000,"Powiat m.Siedlce",2013,62.1
"24945",1465000,"Powiat m. st. Warszawa",2013,53.1
"24946",1601000,"Powiat brzeski",2013,46
"24947",1602000,"Powiat głubczycki",2013,50.8
"24948",1603000,"Powiat kędzierzyńsko-kozielski",2013,54.2
"24949",1604000,"Powiat kluczborski",2013,53.7
"24950",1605000,"Powiat krapkowicki",2013,50.1
"24951",1606000,"Powiat namysłowski",2013,55.7
"24952",1607000,"Powiat nyski",2013,56
"24953",1608000,"Powiat oleski",2013,54.4
"24954",1609000,"Powiat opolski",2013,52.1
"24955",1610000,"Powiat prudnicki",2013,48.1
"24956",1611000,"Powiat strzelecki",2013,67
"24957",1661000,"Powiat m.Opole",2013,47.4
"24958",1801000,"Powiat bieszczadzki",2013,52.5
"24959",1802000,"Powiat brzozowski",2013,83.5
"24960",1803000,"Powiat dębicki",2013,84.3
"24961",1804000,"Powiat jarosławski",2013,61.2
"24962",1805000,"Powiat jasielski",2013,69.3
"24963",1806000,"Powiat kolbuszowski",2013,57.7
"24964",1807000,"Powiat krośnieński",2013,76.4
"24965",1808000,"Powiat leżajski",2013,75.3
"24966",1809000,"Powiat lubaczowski",2013,69.6
"24967",1810000,"Powiat łańcucki",2013,75.1
"24968",1811000,"Powiat mielecki",2013,57.2
"24969",1812000,"Powiat niżański",2013,78.7
"24970",1813000,"Powiat przemyski",2013,68.4
"24971",1814000,"Powiat przeworski",2013,67.9
"24972",1815000,"Powiat ropczycko-sędziszowski",2013,54.8
"24973",1816000,"Powiat rzeszowski",2013,68.6
"24974",1817000,"Powiat sanocki",2013,66.3
"24975",1818000,"Powiat stalowowolski",2013,67.3
"24976",1819000,"Powiat strzyżowski",2013,73.8
"24977",1820000,"Powiat tarnobrzeski",2013,62.1
"24978",1821000,"Powiat leski",2013,53.8
"24979",1861000,"Powiat m.Krosno",2013,76.9
"24980",1862000,"Powiat m.Przemyśl",2013,57
"24981",1863000,"Powiat m.Rzeszów",2013,67.6
"24982",1864000,"Powiat m.Tarnobrzeg",2013,48.2
"24983",2001000,"Powiat augustowski",2013,51
"24984",2002000,"Powiat białostocki",2013,55
"24985",2003000,"Powiat bielski",2013,58.7
"24986",2004000,"Powiat grajewski",2013,71
"24987",2005000,"Powiat hajnowski",2013,69.5
"24988",2006000,"Powiat kolneński",2013,60.3
"24989",2007000,"Powiat łomżyński",2013,46.3
"24990",2008000,"Powiat moniecki",2013,58.2
"24991",2009000,"Powiat sejneński",2013,42.1
"24992",2010000,"Powiat siemiatycki",2013,78.7
"24993",2011000,"Powiat sokólski",2013,57.4
"24994",2012000,"Powiat suwalski",2013,50.9
"24995",2013000,"Powiat wysokomazowiecki",2013,44
"24996",2014000,"Powiat zambrowski",2013,48.1
"24997",2061000,"Powiat m.Białystok",2013,48.4
"24998",2062000,"Powiat m.Łomża",2013,57.7
"24999",2063000,"Powiat m.Suwałki",2013,53.5
"25000",2201000,"Powiat bytowski",2013,59.9
"25001",2202000,"Powiat chojnicki",2013,64.5
"25002",2203000,"Powiat człuchowski",2013,53.5
"25003",2204000,"Powiat gdański",2013,71.5
"25004",2205000,"Powiat kartuski",2013,54.1
"25005",2206000,"Powiat kościerski",2013,70.7
"25006",2207000,"Powiat kwidzyński",2013,42.8
"25007",2208000,"Powiat lęborski",2013,61.6
"25008",2209000,"Powiat malborski",2013,57.7
"25009",2210000,"Powiat nowodworski",2013,43.2
"25010",2211000,"Powiat pucki",2013,65.7
"25011",2212000,"Powiat słupski",2013,54.8
"25012",2213000,"Powiat starogardzki",2013,55.6
"25013",2214000,"Powiat tczewski",2013,59.1
"25014",2215000,"Powiat wejherowski",2013,66.4
"25015",2216000,"Powiat sztumski",2013,45.2
"25016",2261000,"Powiat m.Gdańsk",2013,77.3
"25017",2262000,"Powiat m.Gdynia",2013,69.4
"25018",2263000,"Powiat m.Słupsk",2013,52.4
"25019",2264000,"Powiat m.Sopot",2013,83.7
"25020",2401000,"Powiat będziński",2013,57.7
"25021",2402000,"Powiat bielski",2013,50.4
"25022",2403000,"Powiat cieszyński",2013,66.2
"25023",2404000,"Powiat częstochowski",2013,70.8
"25024",2405000,"Powiat gliwicki",2013,52.7
"25025",2406000,"Powiat kłobucki",2013,66.6
"25026",2407000,"Powiat lubliniecki",2013,75.3
"25027",2408000,"Powiat mikołowski",2013,43.4
"25028",2409000,"Powiat myszkowski",2013,93.7
"25029",2410000,"Powiat pszczyński",2013,67.6
"25030",2411000,"Powiat raciborski",2013,47.1
"25031",2412000,"Powiat rybnicki",2013,58.6
"25032",2413000,"Powiat tarnogórski",2013,49
"25033",2414000,"Powiat bieruńsko-lędziński",2013,56.4
"25034",2415000,"Powiat wodzisławski",2013,49.5
"25035",2416000,"Powiat zawierciański",2013,72.1
"25036",2417000,"Powiat żywiecki",2013,72.6
"25037",2461000,"Powiat m.Bielsko-Biała",2013,58.5
"25038",2462000,"Powiat m.Bytom",2013,56.2
"25039",2463000,"Powiat m.Chorzów",2013,46.3
"25040",2464000,"Powiat m.Częstochowa",2013,58.8
"25041",2465000,"Powiat m.Dąbrowa Górnicza",2013,50.8
"25042",2466000,"Powiat m.Gliwice",2013,51.2
"25043",2467000,"Powiat m.Jastrzębie-Zdrój",2013,53.1
"25044",2468000,"Powiat m.Jaworzno",2013,42.9
"25045",2469000,"Powiat m.Katowice",2013,46.9
"25046",2470000,"Powiat m.Mysłowice",2013,47.1
"25047",2471000,"Powiat m.Piekary Śląskie",2013,41.1
"25048",2472000,"Powiat m.Ruda Śląska",2013,32.6
"25049",2473000,"Powiat m.Rybnik",2013,56.2
"25050",2474000,"Powiat m.Siemianowice Śląskie",2013,29.4
"25051",2475000,"Powiat m.Sosnowiec",2013,48.2
"25052",2476000,"Powiat m.Świętochłowice",2013,79
"25053",2477000,"Powiat m.Tychy",2013,54.2
"25054",2478000,"Powiat m.Zabrze",2013,43.8
"25055",2479000,"Powiat m.Żory",2013,55.9
"25056",2601000,"Powiat buski",2013,73.5
"25057",2602000,"Powiat jędrzejowski",2013,66.2
"25058",2603000,"Powiat kazimierski",2013,62.7
"25059",2604000,"Powiat kielecki",2013,71
"25060",2605000,"Powiat konecki",2013,72.2
"25061",2606000,"Powiat opatowski",2013,57.9
"25062",2607000,"Powiat ostrowiecki",2013,64.5
"25063",2608000,"Powiat pińczowski",2013,67.6
"25064",2609000,"Powiat sandomierski",2013,45.5
"25065",2610000,"Powiat skarżyski",2013,78
"25066",2611000,"Powiat starachowicki",2013,56.1
"25067",2612000,"Powiat staszowski",2013,82.7
"25068",2613000,"Powiat włoszczowski",2013,81.6
"25069",2661000,"Powiat m.Kielce",2013,81.2
"25070",2801000,"Powiat bartoszycki",2013,38.7
"25071",2802000,"Powiat braniewski",2013,57.6
"25072",2803000,"Powiat działdowski",2013,59.8
"25073",2804000,"Powiat elbląski",2013,40.9
"25074",2805000,"Powiat ełcki",2013,52.1
"25075",2806000,"Powiat giżycki",2013,58.4
"25076",2807000,"Powiat iławski",2013,46
