"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietna_powierzchnia_uZytkowa_1_mieszkania_m2"
"15543",2613000,"Powiat włoszczowski",2006,119.9
"15544",2661000,"Powiat m.Kielce",2006,91.7
"15545",2801000,"Powiat bartoszycki",2006,123.2
"15546",2802000,"Powiat braniewski",2006,87
"15547",2803000,"Powiat działdowski",2006,116.3
"15548",2804000,"Powiat elbląski",2006,135.4
"15549",2805000,"Powiat ełcki",2006,68.6
"15550",2806000,"Powiat giżycki",2006,88.7
"15551",2807000,"Powiat iławski",2006,82.9
"15552",2808000,"Powiat kętrzyński",2006,70.4
"15553",2809000,"Powiat lidzbarski",2006,115.9
"15554",2810000,"Powiat mrągowski",2006,95.1
"15555",2811000,"Powiat nidzicki",2006,114.6
"15556",2812000,"Powiat nowomiejski",2006,112.4
"15557",2813000,"Powiat olecki",2006,130.2
"15558",2814000,"Powiat olsztyński",2006,115.7
"15559",2815000,"Powiat ostródzki",2006,105.5
"15560",2816000,"Powiat piski",2006,84.5
"15561",2817000,"Powiat szczycieński",2006,130.7
"15562",2818000,"Powiat gołdapski",2006,119.2
"15563",2819000,"Powiat węgorzewski",2006,84.2
"15564",2861000,"Powiat m.Elbląg",2006,94.3
"15565",2862000,"Powiat m.Olsztyn",2006,66.9
"15566",3001000,"Powiat chodzieski",2006,128.1
"15567",3002000,"Powiat czarnkowsko-trzcianecki",2006,118.3
"15568",3003000,"Powiat gnieźnieński",2006,112.4
"15569",3004000,"Powiat gostyński",2006,161.5
"15570",3005000,"Powiat grodziski",2006,138.8
"15571",3006000,"Powiat jarociński",2006,143.9
"15572",3007000,"Powiat kaliski",2006,126.5
"15573",3008000,"Powiat kępiński",2006,141.7
"15574",3009000,"Powiat kolski",2006,139.7
"15575",3010000,"Powiat koniński",2006,135.7
"15576",3011000,"Powiat kościański",2006,117
"15577",3012000,"Powiat krotoszyński",2006,119.9
"15578",3013000,"Powiat leszczyński",2006,143.3
"15579",3014000,"Powiat międzychodzki",2006,115.4
"15580",3015000,"Powiat nowotomyski",2006,148
"15581",3016000,"Powiat obornicki",2006,131.4
"15582",3017000,"Powiat ostrowski",2006,128.9
"15583",3018000,"Powiat ostrzeszowski",2006,129.3
"15584",3019000,"Powiat pilski",2006,121.9
"15585",3020000,"Powiat pleszewski",2006,128.6
"15586",3021000,"Powiat poznański",2006,121.9
"15587",3022000,"Powiat rawicki",2006,78.3
"15588",3023000,"Powiat słupecki",2006,129.1
"15589",3024000,"Powiat szamotulski",2006,134.1
"15590",3025000,"Powiat średzki",2006,114.8
"15591",3026000,"Powiat śremski",2006,120.5
"15592",3027000,"Powiat turecki",2006,138.7
"15593",3028000,"Powiat wągrowiecki",2006,120.3
"15594",3029000,"Powiat wolsztyński",2006,122.1
"15595",3030000,"Powiat wrzesiński",2006,109.3
"15596",3031000,"Powiat złotowski",2006,111.7
"15597",3061000,"Powiat m.Kalisz",2006,101.8
"15598",3062000,"Powiat m.Konin",2006,90
"15599",3063000,"Powiat m.Leszno",2006,129.4
"15600",3064000,"Powiat m.Poznań",2006,78.1
"15601",3201000,"Powiat białogardzki",2006,105.6
"15602",3202000,"Powiat choszczeński",2006,156.9
"15603",3203000,"Powiat drawski",2006,81.9
"15604",3204000,"Powiat goleniowski",2006,117.3
"15605",3205000,"Powiat gryficki",2006,114.7
"15606",3206000,"Powiat gryfiński",2006,123.3
"15607",3207000,"Powiat kamieński",2006,142.3
"15608",3208000,"Powiat kołobrzeski",2006,70.2
"15609",3209000,"Powiat koszaliński",2006,137.7
"15610",3210000,"Powiat myśliborski",2006,96.9
"15611",3211000,"Powiat policki",2006,136.4
"15612",3212000,"Powiat pyrzycki",2006,132.6
"15613",3213000,"Powiat sławieński",2006,149.8
"15614",3214000,"Powiat stargardzki",2006,100.8
"15615",3215000,"Powiat szczecinecki",2006,68
"15616",3216000,"Powiat świdwiński",2006,153
"15617",3217000,"Powiat wałecki",2006,119.5
"15618",3218000,"Powiat łobeski",2006,112.8
"15619",3261000,"Powiat m.Koszalin",2006,99.1
"15620",3262000,"Powiat m.Szczecin",2006,92.8
"15621",3263000,"Powiat m.Świnoujście",2006,69.6
"15622",201000,"Powiat bolesławiecki",2007,141.9
"15623",202000,"Powiat dzierżoniowski",2007,100
"15624",203000,"Powiat głogowski",2007,102.4
"15625",204000,"Powiat górowski",2007,141.6
"15626",205000,"Powiat jaworski",2007,100.7
"15627",206000,"Powiat jeleniogórski",2007,111.1
"15628",207000,"Powiat kamiennogórski",2007,164.6
"15629",208000,"Powiat kłodzki",2007,128
"15630",209000,"Powiat legnicki",2007,145.2
"15631",210000,"Powiat lubański",2007,114.3
"15632",211000,"Powiat lubiński",2007,114.8
"15633",212000,"Powiat lwówecki",2007,145.9
"15634",213000,"Powiat milicki",2007,141.5
"15635",214000,"Powiat oleśnicki",2007,143.4
"15636",215000,"Powiat oławski",2007,88.5
"15637",216000,"Powiat polkowicki",2007,89.1
"15638",217000,"Powiat strzeliński",2007,188
"15639",218000,"Powiat średzki",2007,130
"15640",219000,"Powiat świdnicki",2007,102.9
"15641",220000,"Powiat trzebnicki",2007,113.6
"15642",221000,"Powiat wałbrzyski",2007,106.1
"15643",222000,"Powiat wołowski",2007,85.7
"15644",223000,"Powiat wrocławski",2007,107.4
"15645",224000,"Powiat ząbkowicki",2007,101.4
"15646",225000,"Powiat zgorzelecki",2007,157.2
"15647",226000,"Powiat złotoryjski",2007,119.9
"15648",261000,"Powiat m.Jelenia Góra",2007,71.3
"15649",262000,"Powiat m.Legnica",2007,75.6
"15650",263000,"Powiat m.Wałbrzych do 2002",2007,NA
"15651",264000,"Powiat m.Wrocław",2007,65.9
"15652",265000,"Powiat m.Wałbrzych od 2013",2007,NA
"15653",401000,"Powiat aleksandrowski",2007,125.3
"15654",402000,"Powiat brodnicki",2007,128
"15655",403000,"Powiat bydgoski",2007,147.2
"15656",404000,"Powiat chełmiński",2007,148.3
"15657",405000,"Powiat golubsko-dobrzyński",2007,114.4
"15658",406000,"Powiat grudziądzki",2007,153.7
"15659",407000,"Powiat inowrocławski",2007,87
"15660",408000,"Powiat lipnowski",2007,122
"15661",409000,"Powiat mogileński",2007,134.3
"15662",410000,"Powiat nakielski",2007,111.8
"15663",411000,"Powiat radziejowski",2007,96.7
"15664",412000,"Powiat rypiński",2007,99.9
"15665",413000,"Powiat sępoleński",2007,123.4
"15666",414000,"Powiat świecki",2007,116
"15667",415000,"Powiat toruński",2007,126.6
"15668",416000,"Powiat tucholski",2007,155.2
"15669",417000,"Powiat wąbrzeski",2007,82.5
"15670",418000,"Powiat włocławski",2007,134.6
"15671",419000,"Powiat żniński",2007,112.6
"15672",461000,"Powiat m.Bydgoszcz",2007,70.9
"15673",462000,"Powiat m.Grudziądz",2007,71.5
"15674",463000,"Powiat m.Toruń",2007,66.9
"15675",464000,"Powiat m.Włocławek",2007,88.8
"15676",601000,"Powiat bialski",2007,139.2
"15677",602000,"Powiat biłgorajski",2007,113.2
"15678",603000,"Powiat chełmski",2007,131.8
"15679",604000,"Powiat hrubieszowski",2007,137.4
"15680",605000,"Powiat janowski",2007,154.3
"15681",606000,"Powiat krasnostawski",2007,98.2
"15682",607000,"Powiat kraśnicki",2007,98.1
"15683",608000,"Powiat lubartowski",2007,138.9
"15684",609000,"Powiat lubelski",2007,141.3
"15685",610000,"Powiat łęczyński",2007,120.2
"15686",611000,"Powiat łukowski",2007,105.6
"15687",612000,"Powiat opolski",2007,132.3
"15688",613000,"Powiat parczewski",2007,120.9
"15689",614000,"Powiat puławski",2007,136
"15690",615000,"Powiat radzyński",2007,120.3
"15691",616000,"Powiat rycki",2007,134.8
"15692",617000,"Powiat świdnicki",2007,95.8
"15693",618000,"Powiat tomaszowski",2007,144.5
"15694",619000,"Powiat włodawski",2007,128
"15695",620000,"Powiat zamojski",2007,137.4
"15696",661000,"Powiat m.Biała Podlaska",2007,69.4
"15697",662000,"Powiat m.Chełm",2007,111.7
"15698",663000,"Powiat m.Lublin",2007,84.6
"15699",664000,"Powiat m.Zamość",2007,122.1
"15700",801000,"Powiat gorzowski",2007,124.6
"15701",802000,"Powiat krośnieński",2007,109
"15702",803000,"Powiat międzyrzecki",2007,91.8
"15703",804000,"Powiat nowosolski",2007,124.9
"15704",805000,"Powiat słubicki",2007,115.4
"15705",806000,"Powiat strzelecko-drezdenecki",2007,91.8
"15706",807000,"Powiat sulęciński",2007,129.2
"15707",808000,"Powiat świebodziński",2007,82.2
"15708",809000,"Powiat zielonogórski",2007,132
"15709",810000,"Powiat żagański",2007,116.8
"15710",811000,"Powiat żarski",2007,108.8
"15711",812000,"Powiat wschowski",2007,122.4
"15712",861000,"Powiat m.Gorzów Wielkopolski",2007,78
"15713",862000,"Powiat m.Zielona Góra",2007,90.7
"15714",1001000,"Powiat bełchatowski",2007,137.9
"15715",1002000,"Powiat kutnowski",2007,127.9
"15716",1003000,"Powiat łaski",2007,102.4
"15717",1004000,"Powiat łęczycki",2007,146.6
"15718",1005000,"Powiat łowicki",2007,152.4
"15719",1006000,"Powiat łódzki wschodni",2007,146.2
"15720",1007000,"Powiat opoczyński",2007,120.7
"15721",1008000,"Powiat pabianicki",2007,131.9
"15722",1009000,"Powiat pajęczański",2007,154
"15723",1010000,"Powiat piotrkowski",2007,113.6
"15724",1011000,"Powiat poddębicki",2007,121.5
"15725",1012000,"Powiat radomszczański",2007,136.1
"15726",1013000,"Powiat rawski",2007,150.3
"15727",1014000,"Powiat sieradzki",2007,114.8
"15728",1015000,"Powiat skierniewicki",2007,136.1
"15729",1016000,"Powiat tomaszowski",2007,122
"15730",1017000,"Powiat wieluński",2007,149.7
"15731",1018000,"Powiat wieruszowski",2007,130.6
"15732",1019000,"Powiat zduńskowolski",2007,128.7
"15733",1020000,"Powiat zgierski",2007,143.1
"15734",1021000,"Powiat brzeziński",2007,142.4
"15735",1061000,"Powiat m.Łódź",2007,94.2
"15736",1062000,"Powiat m.Piotrków Trybunalski",2007,73.3
"15737",1063000,"Powiat m.Skierniewice",2007,127.2
"15738",1201000,"Powiat bocheński",2007,127
"15739",1202000,"Powiat brzeski",2007,140.8
"15740",1203000,"Powiat chrzanowski",2007,155.8
"15741",1204000,"Powiat dąbrowski",2007,137.6
"15742",1205000,"Powiat gorlicki",2007,134.1
"15743",1206000,"Powiat krakowski",2007,159.5
"15744",1207000,"Powiat limanowski",2007,145.4
"15745",1208000,"Powiat miechowski",2007,121.6
"15746",1209000,"Powiat myślenicki",2007,125.8
"15747",1210000,"Powiat nowosądecki",2007,141.8
"15748",1211000,"Powiat nowotarski",2007,155.9
"15749",1212000,"Powiat olkuski",2007,151.1
"15750",1213000,"Powiat oświęcimski",2007,139.8
"15751",1214000,"Powiat proszowicki",2007,163.9
"15752",1215000,"Powiat suski",2007,146.9
"15753",1216000,"Powiat tarnowski",2007,142.7
"15754",1217000,"Powiat tatrzański",2007,130.6
"15755",1218000,"Powiat wadowicki",2007,131.7
"15756",1219000,"Powiat wielicki",2007,132.1
"15757",1261000,"Powiat m.Kraków",2007,69.7
"15758",1262000,"Powiat m.Nowy Sącz",2007,105.5
"15759",1263000,"Powiat m.Tarnów",2007,117.8
"15760",1401000,"Powiat białobrzeski",2007,120.5
"15761",1402000,"Powiat ciechanowski",2007,137
"15762",1403000,"Powiat garwoliński",2007,136.7
"15763",1404000,"Powiat gostyniński",2007,108.5
"15764",1405000,"Powiat grodziski",2007,132.2
"15765",1406000,"Powiat grójecki",2007,111.8
"15766",1407000,"Powiat kozienicki",2007,117.7
"15767",1408000,"Powiat legionowski",2007,117.6
"15768",1409000,"Powiat lipski",2007,130.5
"15769",1410000,"Powiat łosicki",2007,140.9
"15770",1411000,"Powiat makowski",2007,127
"15771",1412000,"Powiat miński",2007,94.2
"15772",1413000,"Powiat mławski",2007,121.4
"15773",1414000,"Powiat nowodworski",2007,127.8
"15774",1415000,"Powiat ostrołęcki",2007,151.5
"15775",1416000,"Powiat ostrowski",2007,113.9
"15776",1417000,"Powiat otwocki",2007,122.1
"15777",1418000,"Powiat piaseczyński",2007,155.3
"15778",1419000,"Powiat płocki",2007,145.1
"15779",1420000,"Powiat płoński",2007,106
"15780",1421000,"Powiat pruszkowski",2007,135.9
"15781",1422000,"Powiat przasnyski",2007,150.7
"15782",1423000,"Powiat przysuski",2007,142.9
"15783",1424000,"Powiat pułtuski",2007,113.9
"15784",1425000,"Powiat radomski",2007,128.1
"15785",1426000,"Powiat siedlecki",2007,144.5
"15786",1427000,"Powiat sierpecki",2007,123.2
"15787",1428000,"Powiat sochaczewski",2007,139.7
"15788",1429000,"Powiat sokołowski",2007,143.4
"15789",1430000,"Powiat szydłowiecki",2007,129.8
"15790",1432000,"Powiat warszawski zachodni",2007,171.5
"15791",1433000,"Powiat węgrowski",2007,114.8
"15792",1434000,"Powiat wołomiński",2007,106.4
"15793",1435000,"Powiat wyszkowski",2007,122.8
"15794",1436000,"Powiat zwoleński",2007,122.8
"15795",1437000,"Powiat żuromiński",2007,142.1
"15796",1438000,"Powiat żyrardowski",2007,98.5
"15797",1461000,"Powiat m.Ostrołęka",2007,170.6
"15798",1462000,"Powiat m.Płock",2007,82
"15799",1463000,"Powiat m.Radom",2007,95.4
"15800",1464000,"Powiat m.Siedlce",2007,78
"15801",1465000,"Powiat m. st. Warszawa",2007,77.3
"15802",1601000,"Powiat brzeski",2007,134.6
"15803",1602000,"Powiat głubczycki",2007,108.7
"15804",1603000,"Powiat kędzierzyńsko-kozielski",2007,160.9
"15805",1604000,"Powiat kluczborski",2007,128
"15806",1605000,"Powiat krapkowicki",2007,141.2
"15807",1606000,"Powiat namysłowski",2007,128.3
"15808",1607000,"Powiat nyski",2007,139.3
"15809",1608000,"Powiat oleski",2007,138.1
"15810",1609000,"Powiat opolski",2007,158.6
"15811",1610000,"Powiat prudnicki",2007,141.9
"15812",1611000,"Powiat strzelecki",2007,161.4
"15813",1661000,"Powiat m.Opole",2007,104.8
"15814",1801000,"Powiat bieszczadzki",2007,170.9
"15815",1802000,"Powiat brzozowski",2007,134.7
"15816",1803000,"Powiat dębicki",2007,138.1
"15817",1804000,"Powiat jarosławski",2007,138.8
"15818",1805000,"Powiat jasielski",2007,103.7
"15819",1806000,"Powiat kolbuszowski",2007,131.3
"15820",1807000,"Powiat krośnieński",2007,141.5
"15821",1808000,"Powiat leżajski",2007,145.8
"15822",1809000,"Powiat lubaczowski",2007,134.3
"15823",1810000,"Powiat łańcucki",2007,138.6
"15824",1811000,"Powiat mielecki",2007,124.6
"15825",1812000,"Powiat niżański",2007,135
"15826",1813000,"Powiat przemyski",2007,143.5
"15827",1814000,"Powiat przeworski",2007,131.3
"15828",1815000,"Powiat ropczycko-sędziszowski",2007,132.2
"15829",1816000,"Powiat rzeszowski",2007,142.3
"15830",1817000,"Powiat sanocki",2007,141
"15831",1818000,"Powiat stalowowolski",2007,120.8
"15832",1819000,"Powiat strzyżowski",2007,141.6
"15833",1820000,"Powiat tarnobrzeski",2007,130.1
"15834",1821000,"Powiat leski",2007,160.3
"15835",1861000,"Powiat m.Krosno",2007,101
"15836",1862000,"Powiat m.Przemyśl",2007,149.9
"15837",1863000,"Powiat m.Rzeszów",2007,85.2
"15838",1864000,"Powiat m.Tarnobrzeg",2007,109.8
"15839",2001000,"Powiat augustowski",2007,119.1
"15840",2002000,"Powiat białostocki",2007,140.5
"15841",2003000,"Powiat bielski",2007,159.2
"15842",2004000,"Powiat grajewski",2007,109.5
"15843",2005000,"Powiat hajnowski",2007,127.8
"15844",2006000,"Powiat kolneński",2007,167.8
"15845",2007000,"Powiat łomżyński",2007,159.9
"15846",2008000,"Powiat moniecki",2007,169.6
"15847",2009000,"Powiat sejneński",2007,151.1
"15848",2010000,"Powiat siemiatycki",2007,150.1
"15849",2011000,"Powiat sokólski",2007,172.1
"15850",2012000,"Powiat suwalski",2007,180.8
"15851",2013000,"Powiat wysokomazowiecki",2007,176.5
"15852",2014000,"Powiat zambrowski",2007,178
"15853",2061000,"Powiat m.Białystok",2007,74.4
"15854",2062000,"Powiat m.Łomża",2007,75.2
"15855",2063000,"Powiat m.Suwałki",2007,100.8
"15856",2201000,"Powiat bytowski",2007,154.4
"15857",2202000,"Powiat chojnicki",2007,143.1
"15858",2203000,"Powiat człuchowski",2007,136.1
"15859",2204000,"Powiat gdański",2007,104.9
"15860",2205000,"Powiat kartuski",2007,164.1
"15861",2206000,"Powiat kościerski",2007,126.2
"15862",2207000,"Powiat kwidzyński",2007,96.3
"15863",2208000,"Powiat lęborski",2007,110.4
"15864",2209000,"Powiat malborski",2007,82.2
"15865",2210000,"Powiat nowodworski",2007,104.1
"15866",2211000,"Powiat pucki",2007,134.1
"15867",2212000,"Powiat słupski",2007,110.5
"15868",2213000,"Powiat starogardzki",2007,133.1
"15869",2214000,"Powiat tczewski",2007,101.3
"15870",2215000,"Powiat wejherowski",2007,84.9
"15871",2216000,"Powiat sztumski",2007,123.1
"15872",2261000,"Powiat m.Gdańsk",2007,69.7
"15873",2262000,"Powiat m.Gdynia",2007,75.8
"15874",2263000,"Powiat m.Słupsk",2007,70.8
"15875",2264000,"Powiat m.Sopot",2007,71.5
"15876",2401000,"Powiat będziński",2007,155.9
"15877",2402000,"Powiat bielski",2007,138.4
"15878",2403000,"Powiat cieszyński",2007,126.7
"15879",2404000,"Powiat częstochowski",2007,151.7
"15880",2405000,"Powiat gliwicki",2007,149.5
"15881",2406000,"Powiat kłobucki",2007,146.3
"15882",2407000,"Powiat lubliniecki",2007,126.2
"15883",2408000,"Powiat mikołowski",2007,142.4
"15884",2409000,"Powiat myszkowski",2007,134.6
"15885",2410000,"Powiat pszczyński",2007,145.1
"15886",2411000,"Powiat raciborski",2007,139.2
"15887",2412000,"Powiat rybnicki",2007,162.6
"15888",2413000,"Powiat tarnogórski",2007,142.8
"15889",2414000,"Powiat bieruńsko-lędziński",2007,161.7
"15890",2415000,"Powiat wodzisławski",2007,154.7
"15891",2416000,"Powiat zawierciański",2007,146.6
"15892",2417000,"Powiat żywiecki",2007,125.7
"15893",2461000,"Powiat m.Bielsko-Biała",2007,98.6
"15894",2462000,"Powiat m.Bytom",2007,169
"15895",2463000,"Powiat m.Chorzów",2007,81.2
"15896",2464000,"Powiat m.Częstochowa",2007,126.8
"15897",2465000,"Powiat m.Dąbrowa Górnicza",2007,140.2
"15898",2466000,"Powiat m.Gliwice",2007,78.8
"15899",2467000,"Powiat m.Jastrzębie-Zdrój",2007,134.5
"15900",2468000,"Powiat m.Jaworzno",2007,166.1
"15901",2469000,"Powiat m.Katowice",2007,86.4
"15902",2470000,"Powiat m.Mysłowice",2007,167.4
"15903",2471000,"Powiat m.Piekary Śląskie",2007,110.7
"15904",2472000,"Powiat m.Ruda Śląska",2007,69.3
"15905",2473000,"Powiat m.Rybnik",2007,143.3
"15906",2474000,"Powiat m.Siemianowice Śląskie",2007,203.5
"15907",2475000,"Powiat m.Sosnowiec",2007,142.1
"15908",2476000,"Powiat m.Świętochłowice",2007,176.3
"15909",2477000,"Powiat m.Tychy",2007,130.1
"15910",2478000,"Powiat m.Zabrze",2007,88.8
"15911",2479000,"Powiat m.Żory",2007,123.7
"15912",2601000,"Powiat buski",2007,138.4
"15913",2602000,"Powiat jędrzejowski",2007,120.6
"15914",2603000,"Powiat kazimierski",2007,146.8
"15915",2604000,"Powiat kielecki",2007,123.2
"15916",2605000,"Powiat konecki",2007,125.7
"15917",2606000,"Powiat opatowski",2007,142.3
"15918",2607000,"Powiat ostrowiecki",2007,140.4
"15919",2608000,"Powiat pińczowski",2007,98
"15920",2609000,"Powiat sandomierski",2007,133.7
"15921",2610000,"Powiat skarżyski",2007,112.6
"15922",2611000,"Powiat starachowicki",2007,138.8
"15923",2612000,"Powiat staszowski",2007,104.1
"15924",2613000,"Powiat włoszczowski",2007,132
"15925",2661000,"Powiat m.Kielce",2007,79.7
"15926",2801000,"Powiat bartoszycki",2007,111.6
"15927",2802000,"Powiat braniewski",2007,117.3
"15928",2803000,"Powiat działdowski",2007,91.8
"15929",2804000,"Powiat elbląski",2007,96.7
"15930",2805000,"Powiat ełcki",2007,68.1
"15931",2806000,"Powiat giżycki",2007,89.7
"15932",2807000,"Powiat iławski",2007,95.5
"15933",2808000,"Powiat kętrzyński",2007,94.9
"15934",2809000,"Powiat lidzbarski",2007,127.4
"15935",2810000,"Powiat mrągowski",2007,90.3
"15936",2811000,"Powiat nidzicki",2007,110.7
"15937",2812000,"Powiat nowomiejski",2007,98.6
"15938",2813000,"Powiat olecki",2007,79.2
"15939",2814000,"Powiat olsztyński",2007,124.7
"15940",2815000,"Powiat ostródzki",2007,86.4
"15941",2816000,"Powiat piski",2007,137.4
"15942",2817000,"Powiat szczycieński",2007,125.9
"15943",2818000,"Powiat gołdapski",2007,77.7
"15944",2819000,"Powiat węgorzewski",2007,62.8
"15945",2861000,"Powiat m.Elbląg",2007,77.9
"15946",2862000,"Powiat m.Olsztyn",2007,61.5
"15947",3001000,"Powiat chodzieski",2007,126.4
"15948",3002000,"Powiat czarnkowsko-trzcianecki",2007,128.7
"15949",3003000,"Powiat gnieźnieński",2007,102.5
"15950",3004000,"Powiat gostyński",2007,160
"15951",3005000,"Powiat grodziski",2007,112.3
"15952",3006000,"Powiat jarociński",2007,130.7
"15953",3007000,"Powiat kaliski",2007,133.8
"15954",3008000,"Powiat kępiński",2007,109.1
"15955",3009000,"Powiat kolski",2007,105.3
"15956",3010000,"Powiat koniński",2007,132.7
"15957",3011000,"Powiat kościański",2007,165.6
"15958",3012000,"Powiat krotoszyński",2007,146.3
"15959",3013000,"Powiat leszczyński",2007,153.1
"15960",3014000,"Powiat międzychodzki",2007,117.5
"15961",3015000,"Powiat nowotomyski",2007,123.8
"15962",3016000,"Powiat obornicki",2007,111.9
"15963",3017000,"Powiat ostrowski",2007,131
"15964",3018000,"Powiat ostrzeszowski",2007,132
"15965",3019000,"Powiat pilski",2007,99.4
"15966",3020000,"Powiat pleszewski",2007,135.1
"15967",3021000,"Powiat poznański",2007,117.4
"15968",3022000,"Powiat rawicki",2007,100.2
