"","Kod","Nazwa","rok","Liczba_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_40_do_60_m2_szt"
"4948",208000,"Powiat kłodzki",2018,282
"4949",209000,"Powiat legnicki",2018,57
"4950",210000,"Powiat lubański",2018,103
"4951",211000,"Powiat lubiński",2018,350
"4952",212000,"Powiat lwówecki",2018,55
"4953",213000,"Powiat milicki",2018,43
"4954",214000,"Powiat oleśnicki",2018,267
"4955",215000,"Powiat oławski",2018,121
"4956",216000,"Powiat polkowicki",2018,81
"4957",217000,"Powiat strzeliński",2018,92
"4958",218000,"Powiat średzki",2018,93
"4959",219000,"Powiat świdnicki",2018,429
"4960",220000,"Powiat trzebnicki",2018,145
"4961",221000,"Powiat wałbrzyski",2018,125
"4962",222000,"Powiat wołowski",2018,182
"4963",223000,"Powiat wrocławski",2018,487
"4964",224000,"Powiat ząbkowicki",2018,68
"4965",225000,"Powiat zgorzelecki",2018,164
"4966",226000,"Powiat złotoryjski",2018,58
"4967",261000,"Powiat m.Jelenia Góra",2018,346
"4968",262000,"Powiat m.Legnica",2018,401
"4969",264000,"Powiat m.Wrocław",2018,5721
"4970",265000,"Powiat m.Wałbrzych od 2013",2018,370
"4971",401000,"Powiat aleksandrowski",2018,96
"4972",402000,"Powiat brodnicki",2018,283
"4973",403000,"Powiat bydgoski",2018,104
"4974",404000,"Powiat chełmiński",2018,69
"4975",405000,"Powiat golubsko-dobrzyński",2018,40
"4976",406000,"Powiat grudziądzki",2018,23
"4977",407000,"Powiat inowrocławski",2018,301
"4978",408000,"Powiat lipnowski",2018,17
"4979",409000,"Powiat mogileński",2018,35
"4980",410000,"Powiat nakielski",2018,100
"4981",411000,"Powiat radziejowski",2018,36
"4982",412000,"Powiat rypiński",2018,19
"4983",413000,"Powiat sępoleński",2018,30
"4984",414000,"Powiat świecki",2018,98
"4985",415000,"Powiat toruński",2018,106
"4986",416000,"Powiat tucholski",2018,26
"4987",417000,"Powiat wąbrzeski",2018,28
"4988",418000,"Powiat włocławski",2018,25
"4989",419000,"Powiat żniński",2018,58
"4990",461000,"Powiat m.Bydgoszcz",2018,1553
"4991",462000,"Powiat m.Grudziądz",2018,249
"4992",463000,"Powiat m.Toruń",2018,707
"4993",464000,"Powiat m.Włocławek",2018,369
"4994",601000,"Powiat bialski",2018,15
"4995",602000,"Powiat biłgorajski",2018,43
"4996",603000,"Powiat chełmski",2018,11
"4997",604000,"Powiat hrubieszowski",2018,37
"4998",605000,"Powiat janowski",2018,9
"4999",606000,"Powiat krasnostawski",2018,15
"5000",607000,"Powiat kraśnicki",2018,40
"5001",608000,"Powiat lubartowski",2018,58
"5002",609000,"Powiat lubelski",2018,73
"5003",610000,"Powiat łęczyński",2018,24
"5004",611000,"Powiat łukowski",2018,40
"5005",612000,"Powiat opolski",2018,36
"5006",613000,"Powiat parczewski",2018,21
"5007",614000,"Powiat puławski",2018,96
"5008",615000,"Powiat radzyński",2018,74
"5009",616000,"Powiat rycki",2018,46
"5010",617000,"Powiat świdnicki",2018,66
"5011",618000,"Powiat tomaszowski",2018,36
"5012",619000,"Powiat włodawski",2018,72
"5013",620000,"Powiat zamojski",2018,9
"5014",661000,"Powiat m.Biała Podlaska",2018,110
"5015",662000,"Powiat m.Chełm",2018,106
"5016",663000,"Powiat m.Lublin",2018,2220
"5017",664000,"Powiat m.Zamość",2018,132
"5018",801000,"Powiat gorzowski",2018,150
"5019",802000,"Powiat krośnieński",2018,141
"5020",803000,"Powiat międzyrzecki",2018,104
"5021",804000,"Powiat nowosolski",2018,181
"5022",805000,"Powiat słubicki",2018,153
"5023",806000,"Powiat strzelecko-drezdenecki",2018,65
"5024",807000,"Powiat sulęciński",2018,60
"5025",808000,"Powiat świebodziński",2018,120
"5026",809000,"Powiat zielonogórski",2018,128
"5027",810000,"Powiat żagański",2018,149
"5028",811000,"Powiat żarski",2018,192
"5029",812000,"Powiat wschowski",2018,38
"5030",861000,"Powiat m.Gorzów Wielkopolski",2018,762
"5031",862000,"Powiat m.Zielona Góra",2018,820
"5032",1001000,"Powiat bełchatowski",2018,155
"5033",1002000,"Powiat kutnowski",2018,117
"5034",1003000,"Powiat łaski",2018,30
"5035",1004000,"Powiat łęczycki",2018,30
"5036",1005000,"Powiat łowicki",2018,50
"5037",1006000,"Powiat łódzki wschodni",2018,18
"5038",1007000,"Powiat opoczyński",2018,31
"5039",1008000,"Powiat pabianicki",2018,113
"5040",1009000,"Powiat pajęczański",2018,7
"5041",1010000,"Powiat piotrkowski",2018,20
"5042",1011000,"Powiat poddębicki",2018,30
"5043",1012000,"Powiat radomszczański",2018,74
"5044",1013000,"Powiat rawski",2018,22
"5045",1014000,"Powiat sieradzki",2018,70
"5046",1015000,"Powiat skierniewicki",2018,0
"5047",1016000,"Powiat tomaszowski",2018,150
"5048",1017000,"Powiat wieluński",2018,64
"5049",1018000,"Powiat wieruszowski",2018,37
"5050",1019000,"Powiat zduńskowolski",2018,63
"5051",1020000,"Powiat zgierski",2018,197
"5052",1021000,"Powiat brzeziński",2018,25
"5053",1061000,"Powiat m.Łódź",2018,2968
"5054",1062000,"Powiat m.Piotrków Trybunalski",2018,79
"5055",1063000,"Powiat m.Skierniewice",2018,117
"5056",1201000,"Powiat bocheński",2018,41
"5057",1202000,"Powiat brzeski",2018,48
"5058",1203000,"Powiat chrzanowski",2018,157
"5059",1204000,"Powiat dąbrowski",2018,8
"5060",1205000,"Powiat gorlicki",2018,24
"5061",1206000,"Powiat krakowski",2018,137
"5062",1207000,"Powiat limanowski",2018,21
"5063",1208000,"Powiat miechowski",2018,15
"5064",1209000,"Powiat myślenicki",2018,60
"5065",1210000,"Powiat nowosądecki",2018,72
"5066",1211000,"Powiat nowotarski",2018,132
"5067",1212000,"Powiat olkuski",2018,68
"5068",1213000,"Powiat oświęcimski",2018,229
"5069",1214000,"Powiat proszowicki",2018,11
"5070",1215000,"Powiat suski",2018,17
"5071",1216000,"Powiat tarnowski",2018,0
"5072",1217000,"Powiat tatrzański",2018,119
"5073",1218000,"Powiat wadowicki",2018,59
"5074",1219000,"Powiat wielicki",2018,205
"5075",1261000,"Powiat m.Kraków",2018,5491
"5076",1262000,"Powiat m.Nowy Sącz",2018,153
"5077",1263000,"Powiat m.Tarnów",2018,248
"5078",1401000,"Powiat białobrzeski",2018,11
"5079",1402000,"Powiat ciechanowski",2018,143
"5080",1403000,"Powiat garwoliński",2018,5
"5081",1404000,"Powiat gostyniński",2018,39
"5082",1405000,"Powiat grodziski",2018,70
"5083",1406000,"Powiat grójecki",2018,142
"5084",1407000,"Powiat kozienicki",2018,77
"5085",1408000,"Powiat legionowski",2018,340
"5086",1409000,"Powiat lipski",2018,10
"5087",1410000,"Powiat łosicki",2018,7
"5088",1411000,"Powiat makowski",2018,14
"5089",1412000,"Powiat miński",2018,376
"5090",1413000,"Powiat mławski",2018,127
"5091",1414000,"Powiat nowodworski",2018,167
"5092",1415000,"Powiat ostrołęcki",2018,0
"5093",1416000,"Powiat ostrowski",2018,34
"5094",1417000,"Powiat otwocki",2018,89
"5095",1418000,"Powiat piaseczyński",2018,199
"5096",1419000,"Powiat płocki",2018,34
"5097",1420000,"Powiat płoński",2018,57
"5098",1421000,"Powiat pruszkowski",2018,401
"5099",1422000,"Powiat przasnyski",2018,36
"5100",1423000,"Powiat przysuski",2018,9
"5101",1424000,"Powiat pułtuski",2018,61
"5102",1425000,"Powiat radomski",2018,46
"5103",1426000,"Powiat siedlecki",2018,4
"5104",1427000,"Powiat sierpecki",2018,116
"5105",1428000,"Powiat sochaczewski",2018,65
"5106",1429000,"Powiat sokołowski",2018,52
"5107",1430000,"Powiat szydłowiecki",2018,20
"5108",1432000,"Powiat warszawski zachodni",2018,308
"5109",1433000,"Powiat węgrowski",2018,0
"5110",1434000,"Powiat wołomiński",2018,433
"5111",1435000,"Powiat wyszkowski",2018,41
"5112",1436000,"Powiat zwoleński",2018,11
"5113",1437000,"Powiat żuromiński",2018,15
"5114",1438000,"Powiat żyrardowski",2018,106
"5115",1461000,"Powiat m.Ostrołęka",2018,92
"5116",1462000,"Powiat m.Płock",2018,438
"5117",1463000,"Powiat m.Radom",2018,539
"5118",1464000,"Powiat m.Siedlce",2018,548
"5119",1465000,"Powiat m. st. Warszawa",2018,9252
"5120",1601000,"Powiat brzeski",2018,227
"5121",1602000,"Powiat głubczycki",2018,63
"5122",1603000,"Powiat kędzierzyńsko-kozielski",2018,152
"5123",1604000,"Powiat kluczborski",2018,93
"5124",1605000,"Powiat krapkowicki",2018,80
"5125",1606000,"Powiat namysłowski",2018,121
"5126",1607000,"Powiat nyski",2018,212
"5127",1608000,"Powiat oleski",2018,18
"5128",1609000,"Powiat opolski",2018,78
"5129",1610000,"Powiat prudnicki",2018,52
"5130",1611000,"Powiat strzelecki",2018,76
"5131",1661000,"Powiat m.Opole",2018,571
"5132",1801000,"Powiat bieszczadzki",2018,33
"5133",1802000,"Powiat brzozowski",2018,11
"5134",1803000,"Powiat dębicki",2018,71
"5135",1804000,"Powiat jarosławski",2018,82
"5136",1805000,"Powiat jasielski",2018,34
"5137",1806000,"Powiat kolbuszowski",2018,30
"5138",1807000,"Powiat krośnieński",2018,12
"5139",1808000,"Powiat leżajski",2018,28
"5140",1809000,"Powiat lubaczowski",2018,12
"5141",1810000,"Powiat łańcucki",2018,22
"5142",1811000,"Powiat mielecki",2018,64
"5143",1812000,"Powiat niżański",2018,13
"5144",1813000,"Powiat przemyski",2018,27
"5145",1814000,"Powiat przeworski",2018,21
"5146",1815000,"Powiat ropczycko-sędziszowski",2018,33
"5147",1816000,"Powiat rzeszowski",2018,156
"5148",1817000,"Powiat sanocki",2018,49
"5149",1818000,"Powiat stalowowolski",2018,145
"5150",1819000,"Powiat strzyżowski",2018,33
"5151",1820000,"Powiat tarnobrzeski",2018,38
"5152",1821000,"Powiat leski",2018,8
"5153",1861000,"Powiat m.Krosno",2018,59
"5154",1862000,"Powiat m.Przemyśl",2018,146
"5155",1863000,"Powiat m.Rzeszów",2018,1248
"5156",1864000,"Powiat m.Tarnobrzeg",2018,58
"5157",2001000,"Powiat augustowski",2018,26
"5158",2002000,"Powiat białostocki",2018,196
"5159",2003000,"Powiat bielski",2018,42
"5160",2004000,"Powiat grajewski",2018,70
"5161",2005000,"Powiat hajnowski",2018,28
"5162",2006000,"Powiat kolneński",2018,43
"5163",2007000,"Powiat łomżyński",2018,6
"5164",2008000,"Powiat moniecki",2018,10
"5165",2009000,"Powiat sejneński",2018,4
"5166",2010000,"Powiat siemiatycki",2018,19
"5167",2011000,"Powiat sokólski",2018,16
"5168",2012000,"Powiat suwalski",2018,8
"5169",2013000,"Powiat wysokomazowiecki",2018,34
"5170",2014000,"Powiat zambrowski",2018,61
"5171",2061000,"Powiat m.Białystok",2018,1602
"5172",2062000,"Powiat m.Łomża",2018,226
"5173",2063000,"Powiat m.Suwałki",2018,237
"5174",2201000,"Powiat bytowski",2018,142
"5175",2202000,"Powiat chojnicki",2018,152
"5176",2203000,"Powiat człuchowski",2018,78
"5177",2204000,"Powiat gdański",2018,652
"5178",2205000,"Powiat kartuski",2018,106
"5179",2206000,"Powiat kościerski",2018,83
"5180",2207000,"Powiat kwidzyński",2018,126
"5181",2208000,"Powiat lęborski",2018,197
"5182",2209000,"Powiat malborski",2018,226
"5183",2210000,"Powiat nowodworski",2018,62
"5184",2211000,"Powiat pucki",2018,307
"5185",2212000,"Powiat słupski",2018,145
"5186",2213000,"Powiat starogardzki",2018,205
"5187",2214000,"Powiat tczewski",2018,374
"5188",2215000,"Powiat wejherowski",2018,748
"5189",2216000,"Powiat sztumski",2018,46
"5190",2261000,"Powiat m.Gdańsk",2018,4754
"5191",2262000,"Powiat m.Gdynia",2018,1360
"5192",2263000,"Powiat m.Słupsk",2018,481
"5193",2264000,"Powiat m.Sopot",2018,132
"5194",2401000,"Powiat będziński",2018,255
"5195",2402000,"Powiat bielski",2018,110
"5196",2403000,"Powiat cieszyński",2018,122
"5197",2404000,"Powiat częstochowski",2018,33
"5198",2405000,"Powiat gliwicki",2018,153
"5199",2406000,"Powiat kłobucki",2018,9
"5200",2407000,"Powiat lubliniecki",2018,36
"5201",2408000,"Powiat mikołowski",2018,96
"5202",2409000,"Powiat myszkowski",2018,59
"5203",2410000,"Powiat pszczyński",2018,160
"5204",2411000,"Powiat raciborski",2018,123
"5205",2412000,"Powiat rybnicki",2018,57
"5206",2413000,"Powiat tarnogórski",2018,145
"5207",2414000,"Powiat bieruńsko-lędziński",2018,40
"5208",2415000,"Powiat wodzisławski",2018,122
"5209",2416000,"Powiat zawierciański",2018,115
"5210",2417000,"Powiat żywiecki",2018,47
"5211",2461000,"Powiat m.Bielsko-Biała",2018,341
"5212",2462000,"Powiat m.Bytom",2018,587
"5213",2463000,"Powiat m.Chorzów",2018,305
"5214",2464000,"Powiat m.Częstochowa",2018,402
"5215",2465000,"Powiat m.Dąbrowa Górnicza",2018,130
"5216",2466000,"Powiat m.Gliwice",2018,698
"5217",2467000,"Powiat m.Jastrzębie-Zdrój",2018,129
"5218",2468000,"Powiat m.Jaworzno",2018,163
"5219",2469000,"Powiat m.Katowice",2018,835
"5220",2470000,"Powiat m.Mysłowice",2018,189
"5221",2471000,"Powiat m.Piekary Śląskie",2018,127
"5222",2472000,"Powiat m.Ruda Śląska",2018,357
"5223",2473000,"Powiat m.Rybnik",2018,199
"5224",2474000,"Powiat m.Siemianowice Śląskie",2018,209
"5225",2475000,"Powiat m.Sosnowiec",2018,213
"5226",2476000,"Powiat m.Świętochłowice",2018,124
"5227",2477000,"Powiat m.Tychy",2018,486
"5228",2478000,"Powiat m.Zabrze",2018,524
"5229",2479000,"Powiat m.Żory",2018,120
"5230",2601000,"Powiat buski",2018,21
"5231",2602000,"Powiat jędrzejowski",2018,53
"5232",2603000,"Powiat kazimierski",2018,3
"5233",2604000,"Powiat kielecki",2018,5
"5234",2605000,"Powiat konecki",2018,36
"5235",2606000,"Powiat opatowski",2018,22
"5236",2607000,"Powiat ostrowiecki",2018,55
"5237",2608000,"Powiat pińczowski",2018,18
"5238",2609000,"Powiat sandomierski",2018,21
"5239",2610000,"Powiat skarżyski",2018,102
"5240",2611000,"Powiat starachowicki",2018,120
"5241",2612000,"Powiat staszowski",2018,17
"5242",2613000,"Powiat włoszczowski",2018,13
"5243",2661000,"Powiat m.Kielce",2018,751
"5244",2801000,"Powiat bartoszycki",2018,108
"5245",2802000,"Powiat braniewski",2018,94
"5246",2803000,"Powiat działdowski",2018,141
"5247",2804000,"Powiat elbląski",2018,50
"5248",2805000,"Powiat ełcki",2018,222
"5249",2806000,"Powiat giżycki",2018,203
"5250",2807000,"Powiat iławski",2018,400
"5251",2808000,"Powiat kętrzyński",2018,117
"5252",2809000,"Powiat lidzbarski",2018,52
"5253",2810000,"Powiat mrągowski",2018,68
"5254",2811000,"Powiat nidzicki",2018,78
"5255",2812000,"Powiat nowomiejski",2018,53
"5256",2813000,"Powiat olecki",2018,103
"5257",2814000,"Powiat olsztyński",2018,532
"5258",2815000,"Powiat ostródzki",2018,218
"5259",2816000,"Powiat piski",2018,120
"5260",2817000,"Powiat szczycieński",2018,107
"5261",2818000,"Powiat gołdapski",2018,63
"5262",2819000,"Powiat węgorzewski",2018,55
"5263",2861000,"Powiat m.Elbląg",2018,451
"5264",2862000,"Powiat m.Olsztyn",2018,908
"5265",3001000,"Powiat chodzieski",2018,50
"5266",3002000,"Powiat czarnkowsko-trzcianecki",2018,42
"5267",3003000,"Powiat gnieźnieński",2018,185
"5268",3004000,"Powiat gostyński",2018,99
"5269",3005000,"Powiat grodziski",2018,65
"5270",3006000,"Powiat jarociński",2018,79
"5271",3007000,"Powiat kaliski",2018,5
"5272",3008000,"Powiat kępiński",2018,34
"5273",3009000,"Powiat kolski",2018,37
"5274",3010000,"Powiat koniński",2018,40
"5275",3011000,"Powiat kościański",2018,124
"5276",3012000,"Powiat krotoszyński",2018,65
"5277",3013000,"Powiat leszczyński",2018,62
"5278",3014000,"Powiat międzychodzki",2018,40
"5279",3015000,"Powiat nowotomyski",2018,106
"5280",3016000,"Powiat obornicki",2018,152
"5281",3017000,"Powiat ostrowski",2018,323
"5282",3018000,"Powiat ostrzeszowski",2018,60
"5283",3019000,"Powiat pilski",2018,239
"5284",3020000,"Powiat pleszewski",2018,20
"5285",3021000,"Powiat poznański",2018,1015
"5286",3022000,"Powiat rawicki",2018,74
"5287",3023000,"Powiat słupecki",2018,22
"5288",3024000,"Powiat szamotulski",2018,123
"5289",3025000,"Powiat średzki",2018,184
"5290",3026000,"Powiat śremski",2018,187
"5291",3027000,"Powiat turecki",2018,62
"5292",3028000,"Powiat wągrowiecki",2018,124
"5293",3029000,"Powiat wolsztyński",2018,54
"5294",3030000,"Powiat wrzesiński",2018,379
"5295",3031000,"Powiat złotowski",2018,89
"5296",3061000,"Powiat m.Kalisz",2018,282
"5297",3062000,"Powiat m.Konin",2018,186
"5298",3063000,"Powiat m.Leszno",2018,165
"5299",3064000,"Powiat m.Poznań",2018,3602
"5300",3201000,"Powiat białogardzki",2018,98
"5301",3202000,"Powiat choszczeński",2018,89
"5302",3203000,"Powiat drawski",2018,94
"5303",3204000,"Powiat goleniowski",2018,141
"5304",3205000,"Powiat gryficki",2018,128
"5305",3206000,"Powiat gryfiński",2018,121
"5306",3207000,"Powiat kamieński",2018,185
"5307",3208000,"Powiat kołobrzeski",2018,508
"5308",3209000,"Powiat koszaliński",2018,245
"5309",3210000,"Powiat myśliborski",2018,107
"5310",3211000,"Powiat policki",2018,150
"5311",3212000,"Powiat pyrzycki",2018,62
"5312",3213000,"Powiat sławieński",2018,107
"5313",3214000,"Powiat stargardzki",2018,405
"5314",3215000,"Powiat szczecinecki",2018,214
"5315",3216000,"Powiat świdwiński",2018,82
"5316",3217000,"Powiat wałecki",2018,95
"5317",3218000,"Powiat łobeski",2018,61
"5318",3261000,"Powiat m.Koszalin",2018,327
"5319",3262000,"Powiat m.Szczecin",2018,1765
"5320",3263000,"Powiat m.Świnoujście",2018,138
"5321",201000,"Powiat bolesławiecki",2019,NA
"5322",202000,"Powiat dzierżoniowski",2019,NA
"5323",203000,"Powiat głogowski",2019,NA
"5324",204000,"Powiat górowski",2019,NA
"5325",205000,"Powiat jaworski",2019,NA
"5326",206000,"Powiat jeleniogórski",2019,NA
"5327",207000,"Powiat kamiennogórski",2019,NA
"5328",208000,"Powiat kłodzki",2019,NA
"5329",209000,"Powiat legnicki",2019,NA
"5330",210000,"Powiat lubański",2019,NA
"5331",211000,"Powiat lubiński",2019,NA
"5332",212000,"Powiat lwówecki",2019,NA
"5333",213000,"Powiat milicki",2019,NA
"5334",214000,"Powiat oleśnicki",2019,NA
"5335",215000,"Powiat oławski",2019,NA
"5336",216000,"Powiat polkowicki",2019,NA
"5337",217000,"Powiat strzeliński",2019,NA
"5338",218000,"Powiat średzki",2019,NA
"5339",219000,"Powiat świdnicki",2019,NA
"5340",220000,"Powiat trzebnicki",2019,NA
"5341",221000,"Powiat wałbrzyski",2019,NA
"5342",222000,"Powiat wołowski",2019,NA
"5343",223000,"Powiat wrocławski",2019,NA
"5344",224000,"Powiat ząbkowicki",2019,NA
"5345",225000,"Powiat zgorzelecki",2019,NA
"5346",226000,"Powiat złotoryjski",2019,NA
"5347",261000,"Powiat m.Jelenia Góra",2019,NA
"5348",262000,"Powiat m.Legnica",2019,NA
"5349",264000,"Powiat m.Wrocław",2019,NA
"5350",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"5351",401000,"Powiat aleksandrowski",2019,NA
"5352",402000,"Powiat brodnicki",2019,NA
"5353",403000,"Powiat bydgoski",2019,NA
"5354",404000,"Powiat chełmiński",2019,NA
"5355",405000,"Powiat golubsko-dobrzyński",2019,NA
"5356",406000,"Powiat grudziądzki",2019,NA
"5357",407000,"Powiat inowrocławski",2019,NA
"5358",408000,"Powiat lipnowski",2019,NA
"5359",409000,"Powiat mogileński",2019,NA
"5360",410000,"Powiat nakielski",2019,NA
"5361",411000,"Powiat radziejowski",2019,NA
"5362",412000,"Powiat rypiński",2019,NA
"5363",413000,"Powiat sępoleński",2019,NA
"5364",414000,"Powiat świecki",2019,NA
"5365",415000,"Powiat toruński",2019,NA
"5366",416000,"Powiat tucholski",2019,NA
"5367",417000,"Powiat wąbrzeski",2019,NA
"5368",418000,"Powiat włocławski",2019,NA
"5369",419000,"Powiat żniński",2019,NA
"5370",461000,"Powiat m.Bydgoszcz",2019,NA
"5371",462000,"Powiat m.Grudziądz",2019,NA
"5372",463000,"Powiat m.Toruń",2019,NA
"5373",464000,"Powiat m.Włocławek",2019,NA
"5374",601000,"Powiat bialski",2019,NA
"5375",602000,"Powiat biłgorajski",2019,NA
"5376",603000,"Powiat chełmski",2019,NA
"5377",604000,"Powiat hrubieszowski",2019,NA
"5378",605000,"Powiat janowski",2019,NA
"5379",606000,"Powiat krasnostawski",2019,NA
"5380",607000,"Powiat kraśnicki",2019,NA
"5381",608000,"Powiat lubartowski",2019,NA
"5382",609000,"Powiat lubelski",2019,NA
"5383",610000,"Powiat łęczyński",2019,NA
"5384",611000,"Powiat łukowski",2019,NA
"5385",612000,"Powiat opolski",2019,NA
"5386",613000,"Powiat parczewski",2019,NA
"5387",614000,"Powiat puławski",2019,NA
"5388",615000,"Powiat radzyński",2019,NA
"5389",616000,"Powiat rycki",2019,NA
"5390",617000,"Powiat świdnicki",2019,NA
"5391",618000,"Powiat tomaszowski",2019,NA
"5392",619000,"Powiat włodawski",2019,NA
"5393",620000,"Powiat zamojski",2019,NA
"5394",661000,"Powiat m.Biała Podlaska",2019,NA
"5395",662000,"Powiat m.Chełm",2019,NA
"5396",663000,"Powiat m.Lublin",2019,NA
"5397",664000,"Powiat m.Zamość",2019,NA
"5398",801000,"Powiat gorzowski",2019,NA
"5399",802000,"Powiat krośnieński",2019,NA
"5400",803000,"Powiat międzyrzecki",2019,NA
"5401",804000,"Powiat nowosolski",2019,NA
"5402",805000,"Powiat słubicki",2019,NA
"5403",806000,"Powiat strzelecko-drezdenecki",2019,NA
"5404",807000,"Powiat sulęciński",2019,NA
"5405",808000,"Powiat świebodziński",2019,NA
"5406",809000,"Powiat zielonogórski",2019,NA
"5407",810000,"Powiat żagański",2019,NA
"5408",811000,"Powiat żarski",2019,NA
"5409",812000,"Powiat wschowski",2019,NA
"5410",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"5411",862000,"Powiat m.Zielona Góra",2019,NA
"5412",1001000,"Powiat bełchatowski",2019,NA
"5413",1002000,"Powiat kutnowski",2019,NA
"5414",1003000,"Powiat łaski",2019,NA
"5415",1004000,"Powiat łęczycki",2019,NA
"5416",1005000,"Powiat łowicki",2019,NA
"5417",1006000,"Powiat łódzki wschodni",2019,NA
"5418",1007000,"Powiat opoczyński",2019,NA
"5419",1008000,"Powiat pabianicki",2019,NA
"5420",1009000,"Powiat pajęczański",2019,NA
"5421",1010000,"Powiat piotrkowski",2019,NA
"5422",1011000,"Powiat poddębicki",2019,NA
"5423",1012000,"Powiat radomszczański",2019,NA
"5424",1013000,"Powiat rawski",2019,NA
"5425",1014000,"Powiat sieradzki",2019,NA
"5426",1015000,"Powiat skierniewicki",2019,NA
"5427",1016000,"Powiat tomaszowski",2019,NA
"5428",1017000,"Powiat wieluński",2019,NA
"5429",1018000,"Powiat wieruszowski",2019,NA
"5430",1019000,"Powiat zduńskowolski",2019,NA
"5431",1020000,"Powiat zgierski",2019,NA
"5432",1021000,"Powiat brzeziński",2019,NA
"5433",1061000,"Powiat m.Łódź",2019,NA
"5434",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"5435",1063000,"Powiat m.Skierniewice",2019,NA
"5436",1201000,"Powiat bocheński",2019,NA
"5437",1202000,"Powiat brzeski",2019,NA
"5438",1203000,"Powiat chrzanowski",2019,NA
"5439",1204000,"Powiat dąbrowski",2019,NA
"5440",1205000,"Powiat gorlicki",2019,NA
"5441",1206000,"Powiat krakowski",2019,NA
"5442",1207000,"Powiat limanowski",2019,NA
"5443",1208000,"Powiat miechowski",2019,NA
"5444",1209000,"Powiat myślenicki",2019,NA
"5445",1210000,"Powiat nowosądecki",2019,NA
"5446",1211000,"Powiat nowotarski",2019,NA
"5447",1212000,"Powiat olkuski",2019,NA
"5448",1213000,"Powiat oświęcimski",2019,NA
"5449",1214000,"Powiat proszowicki",2019,NA
"5450",1215000,"Powiat suski",2019,NA
"5451",1216000,"Powiat tarnowski",2019,NA
"5452",1217000,"Powiat tatrzański",2019,NA
"5453",1218000,"Powiat wadowicki",2019,NA
"5454",1219000,"Powiat wielicki",2019,NA
"5455",1261000,"Powiat m.Kraków",2019,NA
"5456",1262000,"Powiat m.Nowy Sącz",2019,NA
"5457",1263000,"Powiat m.Tarnów",2019,NA
"5458",1401000,"Powiat białobrzeski",2019,NA
"5459",1402000,"Powiat ciechanowski",2019,NA
"5460",1403000,"Powiat garwoliński",2019,NA
"5461",1404000,"Powiat gostyniński",2019,NA
"5462",1405000,"Powiat grodziski",2019,NA
"5463",1406000,"Powiat grójecki",2019,NA
"5464",1407000,"Powiat kozienicki",2019,NA
"5465",1408000,"Powiat legionowski",2019,NA
"5466",1409000,"Powiat lipski",2019,NA
"5467",1410000,"Powiat łosicki",2019,NA
"5468",1411000,"Powiat makowski",2019,NA
"5469",1412000,"Powiat miński",2019,NA
"5470",1413000,"Powiat mławski",2019,NA
"5471",1414000,"Powiat nowodworski",2019,NA
"5472",1415000,"Powiat ostrołęcki",2019,NA
"5473",1416000,"Powiat ostrowski",2019,NA
"5474",1417000,"Powiat otwocki",2019,NA
"5475",1418000,"Powiat piaseczyński",2019,NA
"5476",1419000,"Powiat płocki",2019,NA
"5477",1420000,"Powiat płoński",2019,NA
"5478",1421000,"Powiat pruszkowski",2019,NA
"5479",1422000,"Powiat przasnyski",2019,NA
"5480",1423000,"Powiat przysuski",2019,NA
"5481",1424000,"Powiat pułtuski",2019,NA
"5482",1425000,"Powiat radomski",2019,NA
"5483",1426000,"Powiat siedlecki",2019,NA
"5484",1427000,"Powiat sierpecki",2019,NA
"5485",1428000,"Powiat sochaczewski",2019,NA
"5486",1429000,"Powiat sokołowski",2019,NA
"5487",1430000,"Powiat szydłowiecki",2019,NA
"5488",1432000,"Powiat warszawski zachodni",2019,NA
"5489",1433000,"Powiat węgrowski",2019,NA
"5490",1434000,"Powiat wołomiński",2019,NA
"5491",1435000,"Powiat wyszkowski",2019,NA
"5492",1436000,"Powiat zwoleński",2019,NA
"5493",1437000,"Powiat żuromiński",2019,NA
"5494",1438000,"Powiat żyrardowski",2019,NA
"5495",1461000,"Powiat m.Ostrołęka",2019,NA
"5496",1462000,"Powiat m.Płock",2019,NA
"5497",1463000,"Powiat m.Radom",2019,NA
"5498",1464000,"Powiat m.Siedlce",2019,NA
"5499",1465000,"Powiat m. st. Warszawa",2019,NA
"5500",1601000,"Powiat brzeski",2019,NA
"5501",1602000,"Powiat głubczycki",2019,NA
"5502",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"5503",1604000,"Powiat kluczborski",2019,NA
"5504",1605000,"Powiat krapkowicki",2019,NA
"5505",1606000,"Powiat namysłowski",2019,NA
"5506",1607000,"Powiat nyski",2019,NA
"5507",1608000,"Powiat oleski",2019,NA
"5508",1609000,"Powiat opolski",2019,NA
"5509",1610000,"Powiat prudnicki",2019,NA
"5510",1611000,"Powiat strzelecki",2019,NA
"5511",1661000,"Powiat m.Opole",2019,NA
"5512",1801000,"Powiat bieszczadzki",2019,NA
"5513",1802000,"Powiat brzozowski",2019,NA
"5514",1803000,"Powiat dębicki",2019,NA
"5515",1804000,"Powiat jarosławski",2019,NA
"5516",1805000,"Powiat jasielski",2019,NA
