"","Kod","Nazwa","rok","Liczba_kwoty_wyplaconych_dodatkow_mieszkaniowych_ogolem_kwota_zl"
"8786",416000,"Powiat tucholski",2012,1325417
"8787",417000,"Powiat wąbrzeski",2012,1505087
"8788",418000,"Powiat włocławski",2012,912645
"8789",419000,"Powiat żniński",2012,2759864
"8790",461000,"Powiat m.Bydgoszcz",2012,16512836
"8791",462000,"Powiat m.Grudziądz",2012,8791701
"8792",463000,"Powiat m.Toruń",2012,8065422
"8793",464000,"Powiat m.Włocławek",2012,4377993
"8794",601000,"Powiat bialski",2012,1509470
"8795",602000,"Powiat biłgorajski",2012,1116632
"8796",603000,"Powiat chełmski",2012,814531
"8797",604000,"Powiat hrubieszowski",2012,1308728
"8798",605000,"Powiat janowski",2012,259788
"8799",606000,"Powiat krasnostawski",2012,856161
"8800",607000,"Powiat kraśnicki",2012,1270279
"8801",608000,"Powiat lubartowski",2012,756741
"8802",609000,"Powiat lubelski",2012,872227
"8803",610000,"Powiat łęczyński",2012,615662
"8804",611000,"Powiat łukowski",2012,1038620
"8805",612000,"Powiat opolski",2012,1702528
"8806",613000,"Powiat parczewski",2012,597217
"8807",614000,"Powiat puławski",2012,1607797
"8808",615000,"Powiat radzyński",2012,747962
"8809",616000,"Powiat rycki",2012,625428
"8810",617000,"Powiat świdnicki",2012,1328637
"8811",618000,"Powiat tomaszowski",2012,1380061
"8812",619000,"Powiat włodawski",2012,975856
"8813",620000,"Powiat zamojski",2012,340565
"8814",661000,"Powiat m.Biała Podlaska",2012,2152531
"8815",662000,"Powiat m.Chełm",2012,2070294
"8816",663000,"Powiat m.Lublin",2012,13161132
"8817",664000,"Powiat m.Zamość",2012,4584636
"8818",801000,"Powiat gorzowski",2012,1014597
"8819",802000,"Powiat krośnieński",2012,1879215
"8820",803000,"Powiat międzyrzecki",2012,2084645
"8821",804000,"Powiat nowosolski",2012,2663685
"8822",805000,"Powiat słubicki",2012,1327830
"8823",806000,"Powiat strzelecko-drezdenecki",2012,1173255
"8824",807000,"Powiat sulęciński",2012,933501
"8825",808000,"Powiat świebodziński",2012,816580
"8826",809000,"Powiat zielonogórski",2012,1504700
"8827",810000,"Powiat żagański",2012,3264423
"8828",811000,"Powiat żarski",2012,2726283
"8829",812000,"Powiat wschowski",2012,516710
"8830",861000,"Powiat m.Gorzów Wielkopolski",2012,4512777
"8831",862000,"Powiat m.Zielona Góra",2012,3939627
"8832",1001000,"Powiat bełchatowski",2012,2270104
"8833",1002000,"Powiat kutnowski",2012,4339149
"8834",1003000,"Powiat łaski",2012,1177816
"8835",1004000,"Powiat łęczycki",2012,662496
"8836",1005000,"Powiat łowicki",2012,1087165
"8837",1006000,"Powiat łódzki wschodni",2012,495460
"8838",1007000,"Powiat opoczyński",2012,562041
"8839",1008000,"Powiat pabianicki",2012,2522448
"8840",1009000,"Powiat pajęczański",2012,436975
"8841",1010000,"Powiat piotrkowski",2012,660972
"8842",1011000,"Powiat poddębicki",2012,474352
"8843",1012000,"Powiat radomszczański",2012,1230615
"8844",1013000,"Powiat rawski",2012,710530
"8845",1014000,"Powiat sieradzki",2012,2067948
"8846",1015000,"Powiat skierniewicki",2012,16402
"8847",1016000,"Powiat tomaszowski",2012,2574823
"8848",1017000,"Powiat wieluński",2012,1204703
"8849",1018000,"Powiat wieruszowski",2012,408073
"8850",1019000,"Powiat zduńskowolski",2012,1690091
"8851",1020000,"Powiat zgierski",2012,3249666
"8852",1021000,"Powiat brzeziński",2012,414150
"8853",1061000,"Powiat m.Łódź",2012,26829028
"8854",1062000,"Powiat m.Piotrków Trybunalski",2012,4588146
"8855",1063000,"Powiat m.Skierniewice",2012,922267
"8856",1201000,"Powiat bocheński",2012,532597
"8857",1202000,"Powiat brzeski",2012,396536
"8858",1203000,"Powiat chrzanowski",2012,3782476
"8859",1204000,"Powiat dąbrowski",2012,344375
"8860",1205000,"Powiat gorlicki",2012,1318247
"8861",1206000,"Powiat krakowski",2012,1073113
"8862",1207000,"Powiat limanowski",2012,454840
"8863",1208000,"Powiat miechowski",2012,369074
"8864",1209000,"Powiat myślenicki",2012,292547
"8865",1210000,"Powiat nowosądecki",2012,1074924
"8866",1211000,"Powiat nowotarski",2012,1134701
"8867",1212000,"Powiat olkuski",2012,1512447
"8868",1213000,"Powiat oświęcimski",2012,3388992
"8869",1214000,"Powiat proszowicki",2012,417351
"8870",1215000,"Powiat suski",2012,210698
"8871",1216000,"Powiat tarnowski",2012,391818
"8872",1217000,"Powiat tatrzański",2012,533046
"8873",1218000,"Powiat wadowicki",2012,1801078
"8874",1219000,"Powiat wielicki",2012,225740
"8875",1261000,"Powiat m.Kraków",2012,20963254
"8876",1262000,"Powiat m.Nowy Sącz",2012,3230770
"8877",1263000,"Powiat m.Tarnów",2012,5772760
"8878",1401000,"Powiat białobrzeski",2012,114823
"8879",1402000,"Powiat ciechanowski",2012,2884165
"8880",1403000,"Powiat garwoliński",2012,408815
"8881",1404000,"Powiat gostyniński",2012,962355
"8882",1405000,"Powiat grodziski",2012,1040068
"8883",1406000,"Powiat grójecki",2012,667028
"8884",1407000,"Powiat kozienicki",2012,624783
"8885",1408000,"Powiat legionowski",2012,1008281
"8886",1409000,"Powiat lipski",2012,137024
"8887",1410000,"Powiat łosicki",2012,278072
"8888",1411000,"Powiat makowski",2012,705273
"8889",1412000,"Powiat miński",2012,1021443
"8890",1413000,"Powiat mławski",2012,1087372
"8891",1414000,"Powiat nowodworski",2012,1268984
"8892",1415000,"Powiat ostrołęcki",2012,347178
"8893",1416000,"Powiat ostrowski",2012,880840
"8894",1417000,"Powiat otwocki",2012,1250221
"8895",1418000,"Powiat piaseczyński",2012,1467480
"8896",1419000,"Powiat płocki",2012,448511
"8897",1420000,"Powiat płoński",2012,1380617
"8898",1421000,"Powiat pruszkowski",2012,1702775
"8899",1422000,"Powiat przasnyski",2012,818967
"8900",1423000,"Powiat przysuski",2012,105089
"8901",1424000,"Powiat pułtuski",2012,1282418
"8902",1425000,"Powiat radomski",2012,1090289
"8903",1426000,"Powiat siedlecki",2012,128834
"8904",1427000,"Powiat sierpecki",2012,1541049
"8905",1428000,"Powiat sochaczewski",2012,1665762
"8906",1429000,"Powiat sokołowski",2012,366701
"8907",1430000,"Powiat szydłowiecki",2012,468787
"8908",1432000,"Powiat warszawski zachodni",2012,297795
"8909",1433000,"Powiat węgrowski",2012,958306
"8910",1434000,"Powiat wołomiński",2012,2291644
"8911",1435000,"Powiat wyszkowski",2012,500649
"8912",1436000,"Powiat zwoleński",2012,149764
"8913",1437000,"Powiat żuromiński",2012,710145
"8914",1438000,"Powiat żyrardowski",2012,2245474
"8915",1461000,"Powiat m.Ostrołęka",2012,2689907
"8916",1462000,"Powiat m.Płock",2012,6870101
"8917",1463000,"Powiat m.Radom",2012,10545000
"8918",1464000,"Powiat m.Siedlce",2012,1927020
"8919",1465000,"Powiat m. st. Warszawa",2012,36753160
"8920",1601000,"Powiat brzeski",2012,2216604
"8921",1602000,"Powiat głubczycki",2012,949602
"8922",1603000,"Powiat kędzierzyńsko-kozielski",2012,2628396
"8923",1604000,"Powiat kluczborski",2012,1509684
"8924",1605000,"Powiat krapkowicki",2012,858429
"8925",1606000,"Powiat namysłowski",2012,648015
"8926",1607000,"Powiat nyski",2012,2554758
"8927",1608000,"Powiat oleski",2012,623132
"8928",1609000,"Powiat opolski",2012,895922
"8929",1610000,"Powiat prudnicki",2012,1671915
"8930",1611000,"Powiat strzelecki",2012,1359058
"8931",1661000,"Powiat m.Opole",2012,2079617
"8932",1801000,"Powiat bieszczadzki",2012,1152612
"8933",1802000,"Powiat brzozowski",2012,137026
"8934",1803000,"Powiat dębicki",2012,2328279
"8935",1804000,"Powiat jarosławski",2012,1934008
"8936",1805000,"Powiat jasielski",2012,2451648
"8937",1806000,"Powiat kolbuszowski",2012,263970
"8938",1807000,"Powiat krośnieński",2012,268483
"8939",1808000,"Powiat leżajski",2012,824839
"8940",1809000,"Powiat lubaczowski",2012,711585
"8941",1810000,"Powiat łańcucki",2012,324176
"8942",1811000,"Powiat mielecki",2012,1725224
"8943",1812000,"Powiat niżański",2012,614680
"8944",1813000,"Powiat przemyski",2012,284658
"8945",1814000,"Powiat przeworski",2012,545785
"8946",1815000,"Powiat ropczycko-sędziszowski",2012,243184
"8947",1816000,"Powiat rzeszowski",2012,329603
"8948",1817000,"Powiat sanocki",2012,2209350
"8949",1818000,"Powiat stalowowolski",2012,1226319
"8950",1819000,"Powiat strzyżowski",2012,278659
"8951",1820000,"Powiat tarnobrzeski",2012,809755
"8952",1821000,"Powiat leski",2012,415964
"8953",1861000,"Powiat m.Krosno",2012,1085745
"8954",1862000,"Powiat m.Przemyśl",2012,3915124
"8955",1863000,"Powiat m.Rzeszów",2012,6087029
"8956",1864000,"Powiat m.Tarnobrzeg",2012,2177201
"8957",2001000,"Powiat augustowski",2012,1020484
"8958",2002000,"Powiat białostocki",2012,2467386
"8959",2003000,"Powiat bielski",2012,1048819
"8960",2004000,"Powiat grajewski",2012,1186111
"8961",2005000,"Powiat hajnowski",2012,1550008
"8962",2006000,"Powiat kolneński",2012,671434
"8963",2007000,"Powiat łomżyński",2012,237824
"8964",2008000,"Powiat moniecki",2012,680034
"8965",2009000,"Powiat sejneński",2012,301040
"8966",2010000,"Powiat siemiatycki",2012,341111
"8967",2011000,"Powiat sokólski",2012,1784490
"8968",2012000,"Powiat suwalski",2012,464044
"8969",2013000,"Powiat wysokomazowiecki",2012,418757
"8970",2014000,"Powiat zambrowski",2012,845915
"8971",2061000,"Powiat m.Białystok",2012,14917593
"8972",2062000,"Powiat m.Łomża",2012,3189894
"8973",2063000,"Powiat m.Suwałki",2012,3589285
"8974",2201000,"Powiat bytowski",2012,805933
"8975",2202000,"Powiat chojnicki",2012,3132531
"8976",2203000,"Powiat człuchowski",2012,2025011
"8977",2204000,"Powiat gdański",2012,1566016
"8978",2205000,"Powiat kartuski",2012,1981694
"8979",2206000,"Powiat kościerski",2012,1856369
"8980",2207000,"Powiat kwidzyński",2012,2728794
"8981",2208000,"Powiat lęborski",2012,2078003
"8982",2209000,"Powiat malborski",2012,2630305
"8983",2210000,"Powiat nowodworski",2012,1101860
"8984",2211000,"Powiat pucki",2012,1122610
"8985",2212000,"Powiat słupski",2012,1635043
"8986",2213000,"Powiat starogardzki",2012,3980082
"8987",2214000,"Powiat tczewski",2012,4618754
"8988",2215000,"Powiat wejherowski",2012,5108333
"8989",2216000,"Powiat sztumski",2012,2241285
"8990",2261000,"Powiat m.Gdańsk",2012,17351238
"8991",2262000,"Powiat m.Gdynia",2012,5726317
"8992",2263000,"Powiat m.Słupsk",2012,2371633
"8993",2264000,"Powiat m.Sopot",2012,711824
"8994",2401000,"Powiat będziński",2012,5792418
"8995",2402000,"Powiat bielski",2012,1084905
"8996",2403000,"Powiat cieszyński",2012,2503922
"8997",2404000,"Powiat częstochowski",2012,664121
"8998",2405000,"Powiat gliwicki",2012,2304168
"8999",2406000,"Powiat kłobucki",2012,241831
"9000",2407000,"Powiat lubliniecki",2012,699714
"9001",2408000,"Powiat mikołowski",2012,2054619
"9002",2409000,"Powiat myszkowski",2012,1435008
"9003",2410000,"Powiat pszczyński",2012,820968
"9004",2411000,"Powiat raciborski",2012,3360625
"9005",2412000,"Powiat rybnicki",2012,593384
"9006",2413000,"Powiat tarnogórski",2012,3261477
"9007",2414000,"Powiat bieruńsko-lędziński",2012,316873
"9008",2415000,"Powiat wodzisławski",2012,2937558
"9009",2416000,"Powiat zawierciański",2012,4148979
"9010",2417000,"Powiat żywiecki",2012,1333361
"9011",2461000,"Powiat m.Bielsko-Biała",2012,5344980
"9012",2462000,"Powiat m.Bytom",2012,7653986
"9013",2463000,"Powiat m.Chorzów",2012,17126605
"9014",2464000,"Powiat m.Częstochowa",2012,10282348
"9015",2465000,"Powiat m.Dąbrowa Górnicza",2012,3685644
"9016",2466000,"Powiat m.Gliwice",2012,7274941
"9017",2467000,"Powiat m.Jastrzębie-Zdrój",2012,2623509
"9018",2468000,"Powiat m.Jaworzno",2012,2304918
"9019",2469000,"Powiat m.Katowice",2012,16167633
"9020",2470000,"Powiat m.Mysłowice",2012,3622397
"9021",2471000,"Powiat m.Piekary Śląskie",2012,2863701
"9022",2472000,"Powiat m.Ruda Śląska",2012,6541389
"9023",2473000,"Powiat m.Rybnik",2012,4769968
"9024",2474000,"Powiat m.Siemianowice Śląskie",2012,4512807
"9025",2475000,"Powiat m.Sosnowiec",2012,10729360
"9026",2476000,"Powiat m.Świętochłowice",2012,2664561
"9027",2477000,"Powiat m.Tychy",2012,4996070
"9028",2478000,"Powiat m.Zabrze",2012,10703785
"9029",2479000,"Powiat m.Żory",2012,1152612
"9030",2601000,"Powiat buski",2012,741160
"9031",2602000,"Powiat jędrzejowski",2012,790392
"9032",2603000,"Powiat kazimierski",2012,186869
"9033",2604000,"Powiat kielecki",2012,491971
"9034",2605000,"Powiat konecki",2012,619812
"9035",2606000,"Powiat opatowski",2012,327647
"9036",2607000,"Powiat ostrowiecki",2012,1868178
"9037",2608000,"Powiat pińczowski",2012,622214
"9038",2609000,"Powiat sandomierski",2012,660159
"9039",2610000,"Powiat skarżyski",2012,1656590
"9040",2611000,"Powiat starachowicki",2012,2506254
"9041",2612000,"Powiat staszowski",2012,714672
"9042",2613000,"Powiat włoszczowski",2012,271011
"9043",2661000,"Powiat m.Kielce",2012,3799960
"9044",2801000,"Powiat bartoszycki",2012,3142705
"9045",2802000,"Powiat braniewski",2012,1630948
"9046",2803000,"Powiat działdowski",2012,1827805
"9047",2804000,"Powiat elbląski",2012,970263
"9048",2805000,"Powiat ełcki",2012,2475999
"9049",2806000,"Powiat giżycki",2012,2626394
"9050",2807000,"Powiat iławski",2012,1583136
"9051",2808000,"Powiat kętrzyński",2012,2672588
"9052",2809000,"Powiat lidzbarski",2012,1613068
"9053",2810000,"Powiat mrągowski",2012,2026853
"9054",2811000,"Powiat nidzicki",2012,665000
"9055",2812000,"Powiat nowomiejski",2012,702960
"9056",2813000,"Powiat olecki",2012,1632196
"9057",2814000,"Powiat olsztyński",2012,3077752
"9058",2815000,"Powiat ostródzki",2012,2042105
"9059",2816000,"Powiat piski",2012,2398544
"9060",2817000,"Powiat szczycieński",2012,1258347
"9061",2818000,"Powiat gołdapski",2012,2087624
"9062",2819000,"Powiat węgorzewski",2012,1095621
"9063",2861000,"Powiat m.Elbląg",2012,7415054
"9064",2862000,"Powiat m.Olsztyn",2012,6313135
"9065",3001000,"Powiat chodzieski",2012,1208117
"9066",3002000,"Powiat czarnkowsko-trzcianecki",2012,1973911
"9067",3003000,"Powiat gnieźnieński",2012,7561164
"9068",3004000,"Powiat gostyński",2012,1288645
"9069",3005000,"Powiat grodziski",2012,722152
"9070",3006000,"Powiat jarociński",2012,1439430
"9071",3007000,"Powiat kaliski",2012,429914
"9072",3008000,"Powiat kępiński",2012,753858
"9073",3009000,"Powiat kolski",2012,1899530
"9074",3010000,"Powiat koniński",2012,798562
"9075",3011000,"Powiat kościański",2012,2177284
"9076",3012000,"Powiat krotoszyński",2012,2286658
"9077",3013000,"Powiat leszczyński",2012,320403
"9078",3014000,"Powiat międzychodzki",2012,801474
"9079",3015000,"Powiat nowotomyski",2012,626382
"9080",3016000,"Powiat obornicki",2012,1222029
"9081",3017000,"Powiat ostrowski",2012,4691809
"9082",3018000,"Powiat ostrzeszowski",2012,810253
"9083",3019000,"Powiat pilski",2012,5669677
"9084",3020000,"Powiat pleszewski",2012,1780885
"9085",3021000,"Powiat poznański",2012,4063808
"9086",3022000,"Powiat rawicki",2012,1052246
"9087",3023000,"Powiat słupecki",2012,1043837
"9088",3024000,"Powiat szamotulski",2012,1883784
"9089",3025000,"Powiat średzki",2012,694144
"9090",3026000,"Powiat śremski",2012,2003768
"9091",3027000,"Powiat turecki",2012,1235614
"9092",3028000,"Powiat wągrowiecki",2012,2140823
"9093",3029000,"Powiat wolsztyński",2012,696348
"9094",3030000,"Powiat wrzesiński",2012,2516497
"9095",3031000,"Powiat złotowski",2012,2774895
"9096",3061000,"Powiat m.Kalisz",2012,6695604
"9097",3062000,"Powiat m.Konin",2012,2982397
"9098",3063000,"Powiat m.Leszno",2012,2086726
"9099",3064000,"Powiat m.Poznań",2012,16322955
"9100",3201000,"Powiat białogardzki",2012,1471095
"9101",3202000,"Powiat choszczeński",2012,1779147
"9102",3203000,"Powiat drawski",2012,3724314
"9103",3204000,"Powiat goleniowski",2012,1848238
"9104",3205000,"Powiat gryficki",2012,2628079
"9105",3206000,"Powiat gryfiński",2012,1739935
"9106",3207000,"Powiat kamieński",2012,1363866
"9107",3208000,"Powiat kołobrzeski",2012,1823091
"9108",3209000,"Powiat koszaliński",2012,1050508
"9109",3210000,"Powiat myśliborski",2012,2141811
"9110",3211000,"Powiat policki",2012,1418686
"9111",3212000,"Powiat pyrzycki",2012,1162527
"9112",3213000,"Powiat sławieński",2012,1155065
"9113",3214000,"Powiat stargardzki",2012,5440143
"9114",3215000,"Powiat szczecinecki",2012,3681281
"9115",3216000,"Powiat świdwiński",2012,1787884
"9116",3217000,"Powiat wałecki",2012,2036993
"9117",3218000,"Powiat łobeski",2012,972784
"9118",3261000,"Powiat m.Koszalin",2012,4234113
"9119",3262000,"Powiat m.Szczecin",2012,13466916
"9120",3263000,"Powiat m.Świnoujście",2012,1066044
"9121",201000,"Powiat bolesławiecki",2013,2052998
"9122",202000,"Powiat dzierżoniowski",2013,3221117
"9123",203000,"Powiat głogowski",2013,2569925
"9124",204000,"Powiat górowski",2013,1084191
"9125",205000,"Powiat jaworski",2013,1280681
"9126",206000,"Powiat jeleniogórski",2013,1419745
"9127",207000,"Powiat kamiennogórski",2013,1132871
"9128",208000,"Powiat kłodzki",2013,5581123
"9129",209000,"Powiat legnicki",2013,1009016
"9130",210000,"Powiat lubański",2013,1545510
"9131",211000,"Powiat lubiński",2013,1749842
"9132",212000,"Powiat lwówecki",2013,972369
"9133",213000,"Powiat milicki",2013,399974
"9134",214000,"Powiat oleśnicki",2013,2624562
"9135",215000,"Powiat oławski",2013,1647930
"9136",216000,"Powiat polkowicki",2013,1425453
"9137",217000,"Powiat strzeliński",2013,885568
"9138",218000,"Powiat średzki",2013,334828
"9139",219000,"Powiat świdnicki",2013,1900681
"9140",220000,"Powiat trzebnicki",2013,1046471
"9141",221000,"Powiat wałbrzyski",2013,2133747
"9142",222000,"Powiat wołowski",2013,1206761
"9143",223000,"Powiat wrocławski",2013,528771
"9144",224000,"Powiat ząbkowicki",2013,1448044
"9145",225000,"Powiat zgorzelecki",2013,2118668
"9146",226000,"Powiat złotoryjski",2013,1384601
"9147",261000,"Powiat m.Jelenia Góra",2013,2353378
"9148",262000,"Powiat m.Legnica",2013,4924295
"9149",264000,"Powiat m.Wrocław",2013,12900000
"9150",265000,"Powiat m.Wałbrzych od 2013",2013,5120592
"9151",401000,"Powiat aleksandrowski",2013,1075905
"9152",402000,"Powiat brodnicki",2013,1854337
"9153",403000,"Powiat bydgoski",2013,2493117
"9154",404000,"Powiat chełmiński",2013,1652002
"9155",405000,"Powiat golubsko-dobrzyński",2013,1748948
"9156",406000,"Powiat grudziądzki",2013,1047898
"9157",407000,"Powiat inowrocławski",2013,9034607
"9158",408000,"Powiat lipnowski",2013,1176890
"9159",409000,"Powiat mogileński",2013,1441471
"9160",410000,"Powiat nakielski",2013,3755451
"9161",411000,"Powiat radziejowski",2013,717536
"9162",412000,"Powiat rypiński",2013,1256891
"9163",413000,"Powiat sępoleński",2013,1489955
"9164",414000,"Powiat świecki",2013,2407794
"9165",415000,"Powiat toruński",2013,1977449
"9166",416000,"Powiat tucholski",2013,1398826
"9167",417000,"Powiat wąbrzeski",2013,1486426
"9168",418000,"Powiat włocławski",2013,1009750
"9169",419000,"Powiat żniński",2013,2825097
"9170",461000,"Powiat m.Bydgoszcz",2013,18663571
"9171",462000,"Powiat m.Grudziądz",2013,9759997
"9172",463000,"Powiat m.Toruń",2013,8106582
"9173",464000,"Powiat m.Włocławek",2013,4478644
"9174",601000,"Powiat bialski",2013,1457331
"9175",602000,"Powiat biłgorajski",2013,1209431
"9176",603000,"Powiat chełmski",2013,770678
"9177",604000,"Powiat hrubieszowski",2013,1281705
"9178",605000,"Powiat janowski",2013,253196
"9179",606000,"Powiat krasnostawski",2013,1150142
"9180",607000,"Powiat kraśnicki",2013,1311891
"9181",608000,"Powiat lubartowski",2013,690025
"9182",609000,"Powiat lubelski",2013,856604
"9183",610000,"Powiat łęczyński",2013,583464
"9184",611000,"Powiat łukowski",2013,1072720
"9185",612000,"Powiat opolski",2013,1706637
