"","Kod","Nazwa","rok","LASY_PRYWATNE_I_GMINNE_CTAB_lasy_ogolem_ha"
"14950",1815000,"Powiat ropczycko-sędziszowski",2015,7077.8
"14951",1816000,"Powiat rzeszowski",2015,9076.34
"14952",1817000,"Powiat sanocki",2015,8922.65
"14953",1818000,"Powiat stalowowolski",2015,8746.83
"14954",1819000,"Powiat strzyżowski",2015,8578.68
"14955",1820000,"Powiat tarnobrzeski",2015,3167.44
"14956",1821000,"Powiat leski",2015,4535.54
"14957",1861000,"Powiat m.Krosno",2015,22.9
"14958",1862000,"Powiat m.Przemyśl",2015,955.64
"14959",1863000,"Powiat m.Rzeszów",2015,142
"14960",1864000,"Powiat m.Tarnobrzeg",2015,347
"14961",2001000,"Powiat augustowski",2015,10845.14
"14962",2002000,"Powiat białostocki",2015,29803.8
"14963",2003000,"Powiat bielski",2015,16946.36
"14964",2004000,"Powiat grajewski",2015,8947.7
"14965",2005000,"Powiat hajnowski",2015,12044
"14966",2006000,"Powiat kolneński",2015,11556.43
"14967",2007000,"Powiat łomżyński",2015,18092.05
"14968",2008000,"Powiat moniecki",2015,13494.29
"14969",2009000,"Powiat sejneński",2015,5465.3
"14970",2010000,"Powiat siemiatycki",2015,23909.2
"14971",2011000,"Powiat sokólski",2015,16581.45
"14972",2012000,"Powiat suwalski",2015,7892.36
"14973",2013000,"Powiat wysokomazowiecki",2015,18861
"14974",2014000,"Powiat zambrowski",2015,9506.25
"14975",2061000,"Powiat m.Białystok",2015,431.64
"14976",2062000,"Powiat m.Łomża",2015,32.87
"14977",2063000,"Powiat m.Suwałki",2015,109
"14978",2201000,"Powiat bytowski",2015,13040.6
"14979",2202000,"Powiat chojnicki",2015,11487.82
"14980",2203000,"Powiat człuchowski",2015,1741.37
"14981",2204000,"Powiat gdański",2015,1001.1
"14982",2205000,"Powiat kartuski",2015,10444.37
"14983",2206000,"Powiat kościerski",2015,14610.73
"14984",2207000,"Powiat kwidzyński",2015,1233.36
"14985",2208000,"Powiat lęborski",2015,1248.68
"14986",2209000,"Powiat malborski",2015,126.82
"14987",2210000,"Powiat nowodworski",2015,34.85
"14988",2211000,"Powiat pucki",2015,1716.51
"14989",2212000,"Powiat słupski",2015,2242.49
"14990",2213000,"Powiat starogardzki",2015,8860.89
"14991",2214000,"Powiat tczewski",2015,1364.03
"14992",2215000,"Powiat wejherowski",2015,7508.46
"14993",2216000,"Powiat sztumski",2015,1077.06
"14994",2261000,"Powiat m.Gdańsk",2015,1157.2
"14995",2262000,"Powiat m.Gdynia",2015,580.5
"14996",2263000,"Powiat m.Słupsk",2015,183.52
"14997",2264000,"Powiat m.Sopot",2015,192.8
"14998",2401000,"Powiat będziński",2015,3180.84
"14999",2402000,"Powiat bielski",2015,3011.32
"15000",2403000,"Powiat cieszyński",2015,7933.37
"15001",2404000,"Powiat częstochowski",2015,10471.23
"15002",2405000,"Powiat gliwicki",2015,919.34
"15003",2406000,"Powiat kłobucki",2015,5688.51
"15004",2407000,"Powiat lubliniecki",2015,2385.93
"15005",2408000,"Powiat mikołowski",2015,260.02
"15006",2409000,"Powiat myszkowski",2015,5768.21
"15007",2410000,"Powiat pszczyński",2015,559.5
"15008",2411000,"Powiat raciborski",2015,593.57
"15009",2412000,"Powiat rybnicki",2015,728.71
"15010",2413000,"Powiat tarnogórski",2015,1016.37
"15011",2414000,"Powiat bieruńsko-lędziński",2015,325.68
"15012",2415000,"Powiat wodzisławski",2015,844.4
"15013",2416000,"Powiat zawierciański",2015,15024.1
"15014",2417000,"Powiat żywiecki",2015,19026.4
"15015",2461000,"Powiat m.Bielsko-Biała",2015,858.53
"15016",2464000,"Powiat m.Częstochowa",2015,208
"15017",2465000,"Powiat m.Dąbrowa Górnicza",2015,1048
"15018",2466000,"Powiat m.Gliwice",2015,246.69
"15019",2467000,"Powiat m.Jastrzębie-Zdrój",2015,285
"15020",2468000,"Powiat m.Jaworzno",2015,949.19
"15021",2469000,"Powiat m.Katowice",2015,106
"15022",2470000,"Powiat m.Mysłowice",2015,24
"15023",2471000,"Powiat m.Piekary Śląskie",2015,6.44
"15024",2472000,"Powiat m.Ruda Śląska",2015,45.09
"15025",2473000,"Powiat m.Rybnik",2015,384.5
"15026",2475000,"Powiat m.Sosnowiec",2015,436.19
"15027",2477000,"Powiat m.Tychy",2015,116.62
"15028",2478000,"Powiat m.Zabrze",2015,176.21
"15029",2479000,"Powiat m.Żory",2015,235.5
"15030",2601000,"Powiat buski",2015,5656.55
"15031",2602000,"Powiat jędrzejowski",2015,9035.24
"15032",2603000,"Powiat kazimierski",2015,615.15
"15033",2604000,"Powiat kielecki",2015,17502.13
"15034",2605000,"Powiat konecki",2015,17468.87
"15035",2606000,"Powiat opatowski",2015,8802.81
"15036",2607000,"Powiat ostrowiecki",2015,4860.85
"15037",2608000,"Powiat pińczowski",2015,2555.56
"15038",2609000,"Powiat sandomierski",2015,2471.87
"15039",2610000,"Powiat skarżyski",2015,3810.95
"15040",2611000,"Powiat starachowicki",2015,1128.31
"15041",2612000,"Powiat staszowski",2015,6769.52
"15042",2613000,"Powiat włoszczowski",2015,14766.01
"15043",2661000,"Powiat m.Kielce",2015,451.81
"15044",2801000,"Powiat bartoszycki",2015,3942.55
"15045",2802000,"Powiat braniewski",2015,3216.96
"15046",2803000,"Powiat działdowski",2015,3570.52
"15047",2804000,"Powiat elbląski",2015,2637.44
"15048",2805000,"Powiat ełcki",2015,3448.34
"15049",2806000,"Powiat giżycki",2015,2249.99
"15050",2807000,"Powiat iławski",2015,2747.61
"15051",2808000,"Powiat kętrzyński",2015,1749.8
"15052",2809000,"Powiat lidzbarski",2015,1914.31
"15053",2810000,"Powiat mrągowski",2015,2307.37
"15054",2811000,"Powiat nidzicki",2015,3380
"15055",2812000,"Powiat nowomiejski",2015,3144.58
"15056",2813000,"Powiat olecki",2015,2854.1
"15057",2814000,"Powiat olsztyński",2015,6141.54
"15058",2815000,"Powiat ostródzki",2015,4906.48
"15059",2816000,"Powiat piski",2015,2344.4
"15060",2817000,"Powiat szczycieński",2015,5239.15
"15061",2818000,"Powiat gołdapski",2015,3762.42
"15062",2819000,"Powiat węgorzewski",2015,1069.18
"15063",2861000,"Powiat m.Elbląg",2015,546.1
"15064",2862000,"Powiat m.Olsztyn",2015,1464.51
"15065",3001000,"Powiat chodzieski",2015,1222.27
"15066",3002000,"Powiat czarnkowsko-trzcianecki",2015,6413.32
"15067",3003000,"Powiat gnieźnieński",2015,1639.64
"15068",3004000,"Powiat gostyński",2015,757.53
"15069",3005000,"Powiat grodziski",2015,1159.6
"15070",3006000,"Powiat jarociński",2015,987.68
"15071",3007000,"Powiat kaliski",2015,5952.52
"15072",3008000,"Powiat kępiński",2015,1347.1
"15073",3009000,"Powiat kolski",2015,3304.36
"15074",3010000,"Powiat koniński",2015,6526.21
"15075",3011000,"Powiat kościański",2015,1303.12
"15076",3012000,"Powiat krotoszyński",2015,819.53
"15077",3013000,"Powiat leszczyński",2015,2339.03
"15078",3014000,"Powiat międzychodzki",2015,2509.93
"15079",3015000,"Powiat nowotomyski",2015,3396.94
"15080",3016000,"Powiat obornicki",2015,1432
"15081",3017000,"Powiat ostrowski",2015,2162.05
"15082",3018000,"Powiat ostrzeszowski",2015,8605.45
"15083",3019000,"Powiat pilski",2015,2433.16
"15084",3020000,"Powiat pleszewski",2015,2619.69
"15085",3021000,"Powiat poznański",2015,2671.95
"15086",3022000,"Powiat rawicki",2015,1061.62
"15087",3023000,"Powiat słupecki",2015,2721.83
"15088",3024000,"Powiat szamotulski",2015,1734.77
"15089",3025000,"Powiat średzki",2015,1376.04
"15090",3026000,"Powiat śremski",2015,1402.62
"15091",3027000,"Powiat turecki",2015,9494.39
"15092",3028000,"Powiat wągrowiecki",2015,2309.99
"15093",3029000,"Powiat wolsztyński",2015,2580.53
"15094",3030000,"Powiat wrzesiński",2015,1370.14
"15095",3031000,"Powiat złotowski",2015,3223.78
"15096",3061000,"Powiat m.Kalisz",2015,195.5
"15097",3062000,"Powiat m.Konin",2015,102
"15098",3063000,"Powiat m.Leszno",2015,68.75
"15099",3064000,"Powiat m.Poznań",2015,2618.71
"15100",3201000,"Powiat białogardzki",2015,1613.31
"15101",3202000,"Powiat choszczeński",2015,783.62
"15102",3203000,"Powiat drawski",2015,2411.95
"15103",3204000,"Powiat goleniowski",2015,534.1
"15104",3205000,"Powiat gryficki",2015,727.1
"15105",3206000,"Powiat gryfiński",2015,874.58
"15106",3207000,"Powiat kamieński",2015,709.33
"15107",3208000,"Powiat kołobrzeski",2015,913.79
"15108",3209000,"Powiat koszaliński",2015,2226.97
"15109",3210000,"Powiat myśliborski",2015,746.97
"15110",3211000,"Powiat policki",2015,291.17
"15111",3212000,"Powiat pyrzycki",2015,451.9
"15112",3213000,"Powiat sławieński",2015,1070.27
"15113",3214000,"Powiat stargardzki",2015,1971.43
"15114",3215000,"Powiat szczecinecki",2015,2679.58
"15115",3216000,"Powiat świdwiński",2015,1861.14
"15116",3217000,"Powiat wałecki",2015,1084.87
"15117",3218000,"Powiat łobeski",2015,952.67
"15118",3261000,"Powiat m.Koszalin",2015,128.16
"15119",3262000,"Powiat m.Szczecin",2015,2655.52
"15120",3263000,"Powiat m.Świnoujście",2015,139.05
"15121",201000,"Powiat bolesławiecki",2016,933.39
"15122",202000,"Powiat dzierżoniowski",2016,277.95
"15123",203000,"Powiat głogowski",2016,670.5
"15124",204000,"Powiat górowski",2016,881.5
"15125",205000,"Powiat jaworski",2016,734.05
"15126",206000,"Powiat jeleniogórski",2016,1852.21
"15127",207000,"Powiat kamiennogórski",2016,522.38
"15128",208000,"Powiat kłodzki",2016,5078.3
"15129",209000,"Powiat legnicki",2016,822.36
"15130",210000,"Powiat lubański",2016,521.22
"15131",211000,"Powiat lubiński",2016,890.31
"15132",212000,"Powiat lwówecki",2016,1284.53
"15133",213000,"Powiat milicki",2016,771.86
"15134",214000,"Powiat oleśnicki",2016,1190.56
"15135",215000,"Powiat oławski",2016,248.98
"15136",216000,"Powiat polkowicki",2016,1086.77
"15137",217000,"Powiat strzeliński",2016,378.01
"15138",218000,"Powiat średzki",2016,310.24
"15139",219000,"Powiat świdnicki",2016,779.28
"15140",220000,"Powiat trzebnicki",2016,1163.9
"15141",221000,"Powiat wałbrzyski",2016,1160.25
"15142",222000,"Powiat wołowski",2016,852.4
"15143",223000,"Powiat wrocławski",2016,822.78
"15144",224000,"Powiat ząbkowicki",2016,1221.47
"15145",225000,"Powiat zgorzelecki",2016,710.47
"15146",226000,"Powiat złotoryjski",2016,708.16
"15147",261000,"Powiat m.Jelenia Góra",2016,608.64
"15148",262000,"Powiat m.Legnica",2016,0
"15149",263000,"Powiat m.Wałbrzych do 2002",2016,NA
"15150",264000,"Powiat m.Wrocław",2016,949.22
"15151",265000,"Powiat m.Wałbrzych od 2013",2016,528.5
"15152",401000,"Powiat aleksandrowski",2016,1034.84
"15153",402000,"Powiat brodnicki",2016,3545
"15154",403000,"Powiat bydgoski",2016,2987.31
"15155",404000,"Powiat chełmiński",2016,797.3
"15156",405000,"Powiat golubsko-dobrzyński",2016,1712.2
"15157",406000,"Powiat grudziądzki",2016,1431.77
"15158",407000,"Powiat inowrocławski",2016,1224.49
"15159",408000,"Powiat lipnowski",2016,6694.99
"15160",409000,"Powiat mogileński",2016,998.28
"15161",410000,"Powiat nakielski",2016,2661.65
"15162",411000,"Powiat radziejowski",2016,848.49
"15163",412000,"Powiat rypiński",2016,3453.7
"15164",413000,"Powiat sępoleński",2016,2160.94
"15165",414000,"Powiat świecki",2016,3833.82
"15166",415000,"Powiat toruński",2016,3136.94
"15167",416000,"Powiat tucholski",2016,7125.13
"15168",417000,"Powiat wąbrzeski",2016,1161.25
"15169",418000,"Powiat włocławski",2016,3884.06
"15170",419000,"Powiat żniński",2016,1973.64
"15171",461000,"Powiat m.Bydgoszcz",2016,267.13
"15172",462000,"Powiat m.Grudziądz",2016,917.74
"15173",463000,"Powiat m.Toruń",2016,736.94
"15174",464000,"Powiat m.Włocławek",2016,275.01
"15175",601000,"Powiat bialski",2016,34788.58
"15176",602000,"Powiat biłgorajski",2016,32134.76
"15177",603000,"Powiat chełmski",2016,7261.65
"15178",604000,"Powiat hrubieszowski",2016,2568.03
"15179",605000,"Powiat janowski",2016,14880.92
"15180",606000,"Powiat krasnostawski",2016,5559.74
"15181",607000,"Powiat kraśnicki",2016,7861.45
"15182",608000,"Powiat lubartowski",2016,14017.42
"15183",609000,"Powiat lubelski",2016,10777.36
"15184",610000,"Powiat łęczyński",2016,3995.85
"15185",611000,"Powiat łukowski",2016,16827.98
"15186",612000,"Powiat opolski",2016,11726.14
"15187",613000,"Powiat parczewski",2016,7282.61
"15188",614000,"Powiat puławski",2016,10978.95
"15189",615000,"Powiat radzyński",2016,9111.71
"15190",616000,"Powiat rycki",2016,9078.38
"15191",617000,"Powiat świdnicki",2016,2844.6
"15192",618000,"Powiat tomaszowski",2016,8519.3
"15193",619000,"Powiat włodawski",2016,9451.83
"15194",620000,"Powiat zamojski",2016,21405.37
"15195",661000,"Powiat m.Biała Podlaska",2016,416
"15196",662000,"Powiat m.Chełm",2016,5.65
"15197",663000,"Powiat m.Lublin",2016,344.83
"15198",664000,"Powiat m.Zamość",2016,50.26
"15199",801000,"Powiat gorzowski",2016,838.81
"15200",802000,"Powiat krośnieński",2016,1012.13
"15201",803000,"Powiat międzyrzecki",2016,2185.17
"15202",804000,"Powiat nowosolski",2016,1288.22
"15203",805000,"Powiat słubicki",2016,577.72
"15204",806000,"Powiat strzelecko-drezdenecki",2016,943.07
"15205",807000,"Powiat sulęciński",2016,360.31
"15206",808000,"Powiat świebodziński",2016,1153.59
"15207",809000,"Powiat zielonogórski",2016,1859.79
"15208",810000,"Powiat żagański",2016,1388.31
"15209",811000,"Powiat żarski",2016,1642
"15210",812000,"Powiat wschowski",2016,661.75
"15211",861000,"Powiat m.Gorzów Wielkopolski",2016,27.6
"15212",862000,"Powiat m.Zielona Góra",2016,734.24
"15213",1001000,"Powiat bełchatowski",2016,13799.92
"15214",1002000,"Powiat kutnowski",2016,675.8
"15215",1003000,"Powiat łaski",2016,6040.51
"15216",1004000,"Powiat łęczycki",2016,1350.38
"15217",1005000,"Powiat łowicki",2016,5168.24
"15218",1006000,"Powiat łódzki wschodni",2016,1923.6
"15219",1007000,"Powiat opoczyński",2016,12805.07
"15220",1008000,"Powiat pabianicki",2016,2607.71
"15221",1009000,"Powiat pajęczański",2016,11492.51
"15222",1010000,"Powiat piotrkowski",2016,11391.68
"15223",1011000,"Powiat poddębicki",2016,5921.46
"15224",1012000,"Powiat radomszczański",2016,12195.59
"15225",1013000,"Powiat rawski",2016,4155.13
"15226",1014000,"Powiat sieradzki",2016,12214.29
"15227",1015000,"Powiat skierniewicki",2016,5029.09
"15228",1016000,"Powiat tomaszowski",2016,5282.09
"15229",1017000,"Powiat wieluński",2016,9870.4
"15230",1018000,"Powiat wieruszowski",2016,4582.72
"15231",1019000,"Powiat zduńskowolski",2016,2570.42
"15232",1020000,"Powiat zgierski",2016,4219.23
"15233",1021000,"Powiat brzeziński",2016,1230.2
"15234",1061000,"Powiat m.Łódź",2016,2495.49
"15235",1062000,"Powiat m.Piotrków Trybunalski",2016,47.26
"15236",1063000,"Powiat m.Skierniewice",2016,139
"15237",1201000,"Powiat bocheński",2016,7670.31
"15238",1202000,"Powiat brzeski",2016,5848.77
"15239",1203000,"Powiat chrzanowski",2016,1579.49
"15240",1204000,"Powiat dąbrowski",2016,3023.78
"15241",1205000,"Powiat gorlicki",2016,7913.68
"15242",1206000,"Powiat krakowski",2016,3518.48
"15243",1207000,"Powiat limanowski",2016,22994.28
"15244",1208000,"Powiat miechowski",2016,1107.79
"15245",1209000,"Powiat myślenicki",2016,17273.6
"15246",1210000,"Powiat nowosądecki",2016,28400.42
"15247",1211000,"Powiat nowotarski",2016,38602.94
"15248",1212000,"Powiat olkuski",2016,5855.73
"15249",1213000,"Powiat oświęcimski",2016,1219.74
"15250",1214000,"Powiat proszowicki",2016,265.28
"15251",1215000,"Powiat suski",2016,19011.65
"15252",1216000,"Powiat tarnowski",2016,17539.49
"15253",1217000,"Powiat tatrzański",2016,9200.36
"15254",1218000,"Powiat wadowicki",2016,7858.34
"15255",1219000,"Powiat wielicki",2016,1311.01
"15256",1261000,"Powiat m.Kraków",2016,1027.93
"15257",1262000,"Powiat m.Nowy Sącz",2016,552.14
"15258",1263000,"Powiat m.Tarnów",2016,152
"15259",1401000,"Powiat białobrzeski",2016,6756.9
"15260",1402000,"Powiat ciechanowski",2016,8285.65
"15261",1403000,"Powiat garwoliński",2016,22994.02
"15262",1404000,"Powiat gostyniński",2016,3843.8
"15263",1405000,"Powiat grodziski",2016,1948.33
"15264",1406000,"Powiat grójecki",2016,8037.31
"15265",1407000,"Powiat kozienicki",2016,10967.18
"15266",1408000,"Powiat legionowski",2016,2894.3
"15267",1409000,"Powiat lipski",2016,10789.6
"15268",1410000,"Powiat łosicki",2016,9367.64
"15269",1411000,"Powiat makowski",2016,16141.27
"15270",1412000,"Powiat miński",2016,15751.35
"15271",1413000,"Powiat mławski",2016,12394.9
"15272",1414000,"Powiat nowodworski",2016,2863.61
"15273",1415000,"Powiat ostrołęcki",2016,29505.48
"15274",1416000,"Powiat ostrowski",2016,13020.1
"15275",1417000,"Powiat otwocki",2016,11267.86
"15276",1418000,"Powiat piaseczyński",2016,3790.5
"15277",1419000,"Powiat płocki",2016,8456.76
"15278",1420000,"Powiat płoński",2016,9655.09
"15279",1421000,"Powiat pruszkowski",2016,798.57
"15280",1422000,"Powiat przasnyski",2016,15090.74
"15281",1423000,"Powiat przysuski",2016,13237
"15282",1424000,"Powiat pułtuski",2016,4231.4
"15283",1425000,"Powiat radomski",2016,12888.87
"15284",1426000,"Powiat siedlecki",2016,22386.52
"15285",1427000,"Powiat sierpecki",2016,4865.32
"15286",1428000,"Powiat sochaczewski",2016,3253.92
"15287",1429000,"Powiat sokołowski",2016,17525.65
"15288",1430000,"Powiat szydłowiecki",2016,4722.45
"15289",1431000,"Powiat warszawski",2016,NA
"15290",1432000,"Powiat warszawski zachodni",2016,1014.38
"15291",1433000,"Powiat węgrowski",2016,20192.75
"15292",1434000,"Powiat wołomiński",2016,14910.2
"15293",1435000,"Powiat wyszkowski",2016,8019.42
"15294",1436000,"Powiat zwoleński",2016,6573.7
"15295",1437000,"Powiat żuromiński",2016,8073.02
"15296",1438000,"Powiat żyrardowski",2016,3284
"15297",1461000,"Powiat m.Ostrołęka",2016,256.15
"15298",1462000,"Powiat m.Płock",2016,337.69
"15299",1463000,"Powiat m.Radom",2016,502.45
"15300",1464000,"Powiat m.Siedlce",2016,42.7
"15301",1465000,"Powiat m. st. Warszawa",2016,2908.52
"15302",1601000,"Powiat brzeski",2016,459.9
"15303",1602000,"Powiat głubczycki",2016,721.41
"15304",1603000,"Powiat kędzierzyńsko-kozielski",2016,422.63
"15305",1604000,"Powiat kluczborski",2016,859.52
"15306",1605000,"Powiat krapkowicki",2016,547.29
"15307",1606000,"Powiat namysłowski",2016,710.96
"15308",1607000,"Powiat nyski",2016,1420.57
"15309",1608000,"Powiat oleski",2016,4537.28
"15310",1609000,"Powiat opolski",2016,2597.34
"15311",1610000,"Powiat prudnicki",2016,185.24
"15312",1611000,"Powiat strzelecki",2016,1422.59
"15313",1661000,"Powiat m.Opole",2016,77.7
"15314",1801000,"Powiat bieszczadzki",2016,3173.16
"15315",1802000,"Powiat brzozowski",2016,5727.76
"15316",1803000,"Powiat dębicki",2016,8598.26
"15317",1804000,"Powiat jarosławski",2016,3361.96
"15318",1805000,"Powiat jasielski",2016,9032.55
"15319",1806000,"Powiat kolbuszowski",2016,8491.97
"15320",1807000,"Powiat krośnieński",2016,6050.38
"15321",1808000,"Powiat leżajski",2016,7038.3
"15322",1809000,"Powiat lubaczowski",2016,13069.61
"15323",1810000,"Powiat łańcucki",2016,2707.77
"15324",1811000,"Powiat mielecki",2016,6219.9
"15325",1812000,"Powiat niżański",2016,12085.22
"15326",1813000,"Powiat przemyski",2016,7803.52
"15327",1814000,"Powiat przeworski",2016,4239.56
"15328",1815000,"Powiat ropczycko-sędziszowski",2016,7078.8
"15329",1816000,"Powiat rzeszowski",2016,9144.84
"15330",1817000,"Powiat sanocki",2016,8836.5
"15331",1818000,"Powiat stalowowolski",2016,8744.02
"15332",1819000,"Powiat strzyżowski",2016,8673.05
"15333",1820000,"Powiat tarnobrzeski",2016,3167.44
"15334",1821000,"Powiat leski",2016,4535.08
"15335",1861000,"Powiat m.Krosno",2016,20.2
"15336",1862000,"Powiat m.Przemyśl",2016,955.64
"15337",1863000,"Powiat m.Rzeszów",2016,142
"15338",1864000,"Powiat m.Tarnobrzeg",2016,349
"15339",2001000,"Powiat augustowski",2016,10845.14
"15340",2002000,"Powiat białostocki",2016,29771.77
"15341",2003000,"Powiat bielski",2016,16937.39
"15342",2004000,"Powiat grajewski",2016,8931.46
"15343",2005000,"Powiat hajnowski",2016,12148.05
"15344",2006000,"Powiat kolneński",2016,11578.43
"15345",2007000,"Powiat łomżyński",2016,18292.05
"15346",2008000,"Powiat moniecki",2016,13488.29
"15347",2009000,"Powiat sejneński",2016,5477.74
"15348",2010000,"Powiat siemiatycki",2016,23909.3
"15349",2011000,"Powiat sokólski",2016,16660.06
"15350",2012000,"Powiat suwalski",2016,7909.56
"15351",2013000,"Powiat wysokomazowiecki",2016,18831
"15352",2014000,"Powiat zambrowski",2016,9508.99
"15353",2061000,"Powiat m.Białystok",2016,431.93
"15354",2062000,"Powiat m.Łomża",2016,32.87
"15355",2063000,"Powiat m.Suwałki",2016,107
"15356",2201000,"Powiat bytowski",2016,13123.07
"15357",2202000,"Powiat chojnicki",2016,11474.43
"15358",2203000,"Powiat człuchowski",2016,1799.28
"15359",2204000,"Powiat gdański",2016,1030.47
"15360",2205000,"Powiat kartuski",2016,10450.75
"15361",2206000,"Powiat kościerski",2016,14611.39
"15362",2207000,"Powiat kwidzyński",2016,1255.06
"15363",2208000,"Powiat lęborski",2016,1416.31
"15364",2209000,"Powiat malborski",2016,126.82
"15365",2210000,"Powiat nowodworski",2016,34.85
"15366",2211000,"Powiat pucki",2016,1705.51
"15367",2212000,"Powiat słupski",2016,2339.85
"15368",2213000,"Powiat starogardzki",2016,8958.36
"15369",2214000,"Powiat tczewski",2016,1362.78
"15370",2215000,"Powiat wejherowski",2016,7500.94
"15371",2216000,"Powiat sztumski",2016,1188.22
"15372",2261000,"Powiat m.Gdańsk",2016,1253.51
"15373",2262000,"Powiat m.Gdynia",2016,580.5
"15374",2263000,"Powiat m.Słupsk",2016,183.52
"15375",2264000,"Powiat m.Sopot",2016,191.93
"15376",2401000,"Powiat będziński",2016,3175.94
"15377",2402000,"Powiat bielski",2016,3007.7
"15378",2403000,"Powiat cieszyński",2016,7929.68
"15379",2404000,"Powiat częstochowski",2016,10531.38
"15380",2405000,"Powiat gliwicki",2016,919.75
"15381",2406000,"Powiat kłobucki",2016,5406.9
"15382",2407000,"Powiat lubliniecki",2016,2385.9
"15383",2408000,"Powiat mikołowski",2016,261.49
"15384",2409000,"Powiat myszkowski",2016,5765.41
"15385",2410000,"Powiat pszczyński",2016,546.52
"15386",2411000,"Powiat raciborski",2016,608.41
"15387",2412000,"Powiat rybnicki",2016,728.11
"15388",2413000,"Powiat tarnogórski",2016,1016.37
"15389",2414000,"Powiat bieruńsko-lędziński",2016,325.33
"15390",2415000,"Powiat wodzisławski",2016,844.4
"15391",2416000,"Powiat zawierciański",2016,15008.12
"15392",2417000,"Powiat żywiecki",2016,19026.4
"15393",2461000,"Powiat m.Bielsko-Biała",2016,858.53
"15394",2464000,"Powiat m.Częstochowa",2016,207
"15395",2465000,"Powiat m.Dąbrowa Górnicza",2016,1047
"15396",2466000,"Powiat m.Gliwice",2016,246.69
"15397",2467000,"Powiat m.Jastrzębie-Zdrój",2016,318
"15398",2468000,"Powiat m.Jaworzno",2016,949.19
"15399",2469000,"Powiat m.Katowice",2016,106
"15400",2470000,"Powiat m.Mysłowice",2016,24
"15401",2471000,"Powiat m.Piekary Śląskie",2016,6.44
"15402",2472000,"Powiat m.Ruda Śląska",2016,44.16
"15403",2473000,"Powiat m.Rybnik",2016,384.5
"15404",2475000,"Powiat m.Sosnowiec",2016,436.19
"15405",2477000,"Powiat m.Tychy",2016,116.62
"15406",2478000,"Powiat m.Zabrze",2016,166.18
"15407",2479000,"Powiat m.Żory",2016,207.87
"15408",2601000,"Powiat buski",2016,5696.55
"15409",2602000,"Powiat jędrzejowski",2016,9086.8
"15410",2603000,"Powiat kazimierski",2016,649.15
"15411",2604000,"Powiat kielecki",2016,17540.45
"15412",2605000,"Powiat konecki",2016,17547.4
"15413",2606000,"Powiat opatowski",2016,8814.75
"15414",2607000,"Powiat ostrowiecki",2016,4803.09
"15415",2608000,"Powiat pińczowski",2016,2575.52
"15416",2609000,"Powiat sandomierski",2016,2471.87
"15417",2610000,"Powiat skarżyski",2016,3813.15
"15418",2611000,"Powiat starachowicki",2016,1120.31
"15419",2612000,"Powiat staszowski",2016,6877.69
"15420",2613000,"Powiat włoszczowski",2016,15067.58
"15421",2661000,"Powiat m.Kielce",2016,444.93
"15422",2801000,"Powiat bartoszycki",2016,4059.77
"15423",2802000,"Powiat braniewski",2016,3223.96
"15424",2803000,"Powiat działdowski",2016,3599.13
"15425",2804000,"Powiat elbląski",2016,2793.44
"15426",2805000,"Powiat ełcki",2016,3449.34
"15427",2806000,"Powiat giżycki",2016,2260.36
"15428",2807000,"Powiat iławski",2016,2794.53
"15429",2808000,"Powiat kętrzyński",2016,1804.8
"15430",2809000,"Powiat lidzbarski",2016,2015.49
"15431",2810000,"Powiat mrągowski",2016,2293.44
"15432",2811000,"Powiat nidzicki",2016,3495.21
"15433",2812000,"Powiat nowomiejski",2016,3134.97
"15434",2813000,"Powiat olecki",2016,2884.1
"15435",2814000,"Powiat olsztyński",2016,6925.02
"15436",2815000,"Powiat ostródzki",2016,5184.85
"15437",2816000,"Powiat piski",2016,2348.4
"15438",2817000,"Powiat szczycieński",2016,5307.15
"15439",2818000,"Powiat gołdapski",2016,3736.05
"15440",2819000,"Powiat węgorzewski",2016,1265.18
"15441",2861000,"Powiat m.Elbląg",2016,546.1
"15442",2862000,"Powiat m.Olsztyn",2016,1465.25
"15443",3001000,"Powiat chodzieski",2016,1229.14
"15444",3002000,"Powiat czarnkowsko-trzcianecki",2016,6384.46
"15445",3003000,"Powiat gnieźnieński",2016,1655.91
"15446",3004000,"Powiat gostyński",2016,756.58
"15447",3005000,"Powiat grodziski",2016,1159.6
"15448",3006000,"Powiat jarociński",2016,990.32
"15449",3007000,"Powiat kaliski",2016,5726.82
"15450",3008000,"Powiat kępiński",2016,1283.1
"15451",3009000,"Powiat kolski",2016,3307.17
"15452",3010000,"Powiat koniński",2016,6680.21
"15453",3011000,"Powiat kościański",2016,1303.12
"15454",3012000,"Powiat krotoszyński",2016,819.52
"15455",3013000,"Powiat leszczyński",2016,2355.51
"15456",3014000,"Powiat międzychodzki",2016,2520.27
"15457",3015000,"Powiat nowotomyski",2016,3396.94
"15458",3016000,"Powiat obornicki",2016,1432
"15459",3017000,"Powiat ostrowski",2016,2263.33
"15460",3018000,"Powiat ostrzeszowski",2016,8622.36
"15461",3019000,"Powiat pilski",2016,2440.69
"15462",3020000,"Powiat pleszewski",2016,2620.7
"15463",3021000,"Powiat poznański",2016,2671.1
"15464",3022000,"Powiat rawicki",2016,1062.86
"15465",3023000,"Powiat słupecki",2016,2732.9
"15466",3024000,"Powiat szamotulski",2016,1754.09
"15467",3025000,"Powiat średzki",2016,1400.5
"15468",3026000,"Powiat śremski",2016,1402.62
"15469",3027000,"Powiat turecki",2016,9329.75
