"","Kod","Nazwa","rok","Wydatki_powiatow_na_1_mieszkanca_ogolem_zl"
"2115",2415000,"Powiat wodzisławski",2008,660.45
"2116",2416000,"Powiat zawierciański",2008,688.68
"2117",2417000,"Powiat żywiecki",2008,679.71
"2118",2601000,"Powiat buski",2008,1042.64
"2119",2602000,"Powiat jędrzejowski",2008,747.21
"2120",2603000,"Powiat kazimierski",2008,810.86
"2121",2604000,"Powiat kielecki",2008,492.91
"2122",2605000,"Powiat konecki",2008,684.62
"2123",2606000,"Powiat opatowski",2008,1089.21
"2124",2607000,"Powiat ostrowiecki",2008,832.44
"2125",2608000,"Powiat pińczowski",2008,700.32
"2126",2609000,"Powiat sandomierski",2008,803.32
"2127",2610000,"Powiat skarżyski",2008,926.8
"2128",2611000,"Powiat starachowicki",2008,807.66
"2129",2612000,"Powiat staszowski",2008,647.64
"2130",2613000,"Powiat włoszczowski",2008,632.2
"2131",2801000,"Powiat bartoszycki",2008,777.24
"2132",2802000,"Powiat braniewski",2008,821.5
"2133",2803000,"Powiat działdowski",2008,657.45
"2134",2804000,"Powiat elbląski",2008,640.88
"2135",2805000,"Powiat ełcki",2008,937.65
"2136",2806000,"Powiat giżycki",2008,836.05
"2137",2807000,"Powiat iławski",2008,724.33
"2138",2808000,"Powiat kętrzyński",2008,843.54
"2139",2809000,"Powiat lidzbarski",2008,986.34
"2140",2810000,"Powiat mrągowski",2008,944.39
"2141",2811000,"Powiat nidzicki",2008,963.5
"2142",2812000,"Powiat nowomiejski",2008,614.53
"2143",2813000,"Powiat olecki",2008,1070.08
"2144",2814000,"Powiat olsztyński",2008,752.21
"2145",2815000,"Powiat ostródzki",2008,866
"2146",2816000,"Powiat piski",2008,828.85
"2147",2817000,"Powiat szczycieński",2008,987.42
"2148",2818000,"Powiat gołdapski",2008,856.47
"2149",2819000,"Powiat węgorzewski",2008,1371.78
"2150",3001000,"Powiat chodzieski",2008,815.04
"2151",3002000,"Powiat czarnkowsko-trzcianecki",2008,887.08
"2152",3003000,"Powiat gnieźnieński",2008,732.59
"2153",3004000,"Powiat gostyński",2008,785.95
"2154",3005000,"Powiat grodziski",2008,562.23
"2155",3006000,"Powiat jarociński",2008,661.97
"2156",3007000,"Powiat kaliski",2008,350.54
"2157",3008000,"Powiat kępiński",2008,649.96
"2158",3009000,"Powiat kolski",2008,732.75
"2159",3010000,"Powiat koniński",2008,436.8
"2160",3011000,"Powiat kościański",2008,580.98
"2161",3012000,"Powiat krotoszyński",2008,815.39
"2162",3013000,"Powiat leszczyński",2008,435
"2163",3014000,"Powiat międzychodzki",2008,888.77
"2164",3015000,"Powiat nowotomyski",2008,651.21
"2165",3016000,"Powiat obornicki",2008,617.51
"2166",3017000,"Powiat ostrowski",2008,683.27
"2167",3018000,"Powiat ostrzeszowski",2008,875.12
"2168",3019000,"Powiat pilski",2008,885.26
"2169",3020000,"Powiat pleszewski",2008,876.31
"2170",3021000,"Powiat poznański",2008,510.08
"2171",3022000,"Powiat rawicki",2008,721.37
"2172",3023000,"Powiat słupecki",2008,901.33
"2173",3024000,"Powiat szamotulski",2008,662.76
"2174",3025000,"Powiat średzki",2008,609.06
"2175",3026000,"Powiat śremski",2008,737.19
"2176",3027000,"Powiat turecki",2008,713.98
"2177",3028000,"Powiat wągrowiecki",2008,767.2
"2178",3029000,"Powiat wolsztyński",2008,746.91
"2179",3030000,"Powiat wrzesiński",2008,683.68
"2180",3031000,"Powiat złotowski",2008,678.74
"2181",3201000,"Powiat białogardzki",2008,1415.5
"2182",3202000,"Powiat choszczeński",2008,793.95
"2183",3203000,"Powiat drawski",2008,786.34
"2184",3204000,"Powiat goleniowski",2008,796.75
"2185",3205000,"Powiat gryficki",2008,937.37
"2186",3206000,"Powiat gryfiński",2008,758.52
"2187",3207000,"Powiat kamieński",2008,980.97
"2188",3208000,"Powiat kołobrzeski",2008,863.26
"2189",3209000,"Powiat koszaliński",2008,872.04
"2190",3210000,"Powiat myśliborski",2008,852.84
"2191",3211000,"Powiat policki",2008,862.55
"2192",3212000,"Powiat pyrzycki",2008,860.03
"2193",3213000,"Powiat sławieński",2008,734.47
"2194",3214000,"Powiat stargardzki",2008,1075.63
"2195",3215000,"Powiat szczecinecki",2008,907.4
"2196",3216000,"Powiat świdwiński",2008,1025.31
"2197",3217000,"Powiat wałecki",2008,711.36
"2198",3218000,"Powiat łobeski",2008,840.21
"2199",201000,"Powiat bolesławiecki",2009,728.94
"2200",202000,"Powiat dzierżoniowski",2009,783.95
"2201",203000,"Powiat głogowski",2009,1008.87
"2202",204000,"Powiat górowski",2009,1093.91
"2203",205000,"Powiat jaworski",2009,957.59
"2204",206000,"Powiat jeleniogórski",2009,941.12
"2205",207000,"Powiat kamiennogórski",2009,802.32
"2206",208000,"Powiat kłodzki",2009,916.12
"2207",209000,"Powiat legnicki",2009,1056.85
"2208",210000,"Powiat lubański",2009,969.2
"2209",211000,"Powiat lubiński",2009,1032.01
"2210",212000,"Powiat lwówecki",2009,912.27
"2211",213000,"Powiat milicki",2009,1307.48
"2212",214000,"Powiat oleśnicki",2009,1017.39
"2213",215000,"Powiat oławski",2009,726.84
"2214",216000,"Powiat polkowicki",2009,808.84
"2215",217000,"Powiat strzeliński",2009,1087.67
"2216",218000,"Powiat średzki",2009,809.63
"2217",219000,"Powiat świdnicki",2009,865.81
"2218",220000,"Powiat trzebnicki",2009,806.82
"2219",221000,"Powiat wałbrzyski",2009,707.35
"2220",222000,"Powiat wołowski",2009,968.81
"2221",223000,"Powiat wrocławski",2009,950.04
"2222",224000,"Powiat ząbkowicki",2009,1155.64
"2223",225000,"Powiat zgorzelecki",2009,799.9
"2224",226000,"Powiat złotoryjski",2009,832.36
"2225",401000,"Powiat aleksandrowski",2009,757.31
"2226",402000,"Powiat brodnicki",2009,765.03
"2227",403000,"Powiat bydgoski",2009,512.15
"2228",404000,"Powiat chełmiński",2009,976.03
"2229",405000,"Powiat golubsko-dobrzyński",2009,853.22
"2230",406000,"Powiat grudziądzki",2009,499.17
"2231",407000,"Powiat inowrocławski",2009,1048.89
"2232",408000,"Powiat lipnowski",2009,813.27
"2233",409000,"Powiat mogileński",2009,1025.42
"2234",410000,"Powiat nakielski",2009,877.93
"2235",411000,"Powiat radziejowski",2009,997.22
"2236",412000,"Powiat rypiński",2009,871.74
"2237",413000,"Powiat sępoleński",2009,1024.42
"2238",414000,"Powiat świecki",2009,701.54
"2239",415000,"Powiat toruński",2009,695.17
"2240",416000,"Powiat tucholski",2009,1193.75
"2241",417000,"Powiat wąbrzeski",2009,1026.06
"2242",418000,"Powiat włocławski",2009,774.93
"2243",419000,"Powiat żniński",2009,835.89
"2244",601000,"Powiat bialski",2009,738.44
"2245",602000,"Powiat biłgorajski",2009,779.68
"2246",603000,"Powiat chełmski",2009,678.16
"2247",604000,"Powiat hrubieszowski",2009,746.81
"2248",605000,"Powiat janowski",2009,782.88
"2249",606000,"Powiat krasnostawski",2009,868.9
"2250",607000,"Powiat kraśnicki",2009,738.52
"2251",608000,"Powiat lubartowski",2009,664.67
"2252",609000,"Powiat lubelski",2009,633.07
"2253",610000,"Powiat łęczyński",2009,677.89
"2254",611000,"Powiat łukowski",2009,773.5
"2255",612000,"Powiat opolski",2009,641.28
"2256",613000,"Powiat parczewski",2009,827.53
"2257",614000,"Powiat puławski",2009,811.12
"2258",615000,"Powiat radzyński",2009,579.2
"2259",616000,"Powiat rycki",2009,813.9
"2260",617000,"Powiat świdnicki",2009,803.43
"2261",618000,"Powiat tomaszowski",2009,856.05
"2262",619000,"Powiat włodawski",2009,1083.93
"2263",620000,"Powiat zamojski",2009,450.19
"2264",801000,"Powiat gorzowski",2009,755.84
"2265",802000,"Powiat krośnieński",2009,908.53
"2266",803000,"Powiat międzyrzecki",2009,1107.15
"2267",804000,"Powiat nowosolski",2009,842.49
"2268",805000,"Powiat słubicki",2009,1215.18
"2269",806000,"Powiat strzelecko-drezdenecki",2009,899.33
"2270",807000,"Powiat sulęciński",2009,1308.67
"2271",808000,"Powiat świebodziński",2009,1124.84
"2272",809000,"Powiat zielonogórski",2009,792.99
"2273",810000,"Powiat żagański",2009,914.16
"2274",811000,"Powiat żarski",2009,877.47
"2275",812000,"Powiat wschowski",2009,834.31
"2276",1001000,"Powiat bełchatowski",2009,882.62
"2277",1002000,"Powiat kutnowski",2009,1012.72
"2278",1003000,"Powiat łaski",2009,734.64
"2279",1004000,"Powiat łęczycki",2009,861.95
"2280",1005000,"Powiat łowicki",2009,804.65
"2281",1006000,"Powiat łódzki wschodni",2009,566.48
"2282",1007000,"Powiat opoczyński",2009,761.34
"2283",1008000,"Powiat pabianicki",2009,626.04
"2284",1009000,"Powiat pajęczański",2009,631.3
"2285",1010000,"Powiat piotrkowski",2009,563.68
"2286",1011000,"Powiat poddębicki",2009,1245.04
"2287",1012000,"Powiat radomszczański",2009,1132.3
"2288",1013000,"Powiat rawski",2009,990.52
"2289",1014000,"Powiat sieradzki",2009,827.9
"2290",1015000,"Powiat skierniewicki",2009,481.09
"2291",1016000,"Powiat tomaszowski",2009,1075.28
"2292",1017000,"Powiat wieluński",2009,769.24
"2293",1018000,"Powiat wieruszowski",2009,872.69
"2294",1019000,"Powiat zduńskowolski",2009,1044.07
"2295",1020000,"Powiat zgierski",2009,695.03
"2296",1021000,"Powiat brzeziński",2009,794.95
"2297",1201000,"Powiat bocheński",2009,825.02
"2298",1202000,"Powiat brzeski",2009,664.92
"2299",1203000,"Powiat chrzanowski",2009,743.48
"2300",1204000,"Powiat dąbrowski",2009,729.68
"2301",1205000,"Powiat gorlicki",2009,1021.21
"2302",1206000,"Powiat krakowski",2009,561.91
"2303",1207000,"Powiat limanowski",2009,879.01
"2304",1208000,"Powiat miechowski",2009,1196.69
"2305",1209000,"Powiat myślenicki",2009,782.63
"2306",1210000,"Powiat nowosądecki",2009,691.62
"2307",1211000,"Powiat nowotarski",2009,769.14
"2308",1212000,"Powiat olkuski",2009,721.4
"2309",1213000,"Powiat oświęcimski",2009,864.99
"2310",1214000,"Powiat proszowicki",2009,730.88
"2311",1215000,"Powiat suski",2009,790.03
"2312",1216000,"Powiat tarnowski",2009,573.76
"2313",1217000,"Powiat tatrzański",2009,1189.05
"2314",1218000,"Powiat wadowicki",2009,732.24
"2315",1219000,"Powiat wielicki",2009,527.24
"2316",1401000,"Powiat białobrzeski",2009,667.77
"2317",1402000,"Powiat ciechanowski",2009,861.93
"2318",1403000,"Powiat garwoliński",2009,918.91
"2319",1404000,"Powiat gostyniński",2009,898.33
"2320",1405000,"Powiat grodziski",2009,889.22
"2321",1406000,"Powiat grójecki",2009,887.22
"2322",1407000,"Powiat kozienicki",2009,771.96
"2323",1408000,"Powiat legionowski",2009,677.35
"2324",1409000,"Powiat lipski",2009,1157.59
"2325",1410000,"Powiat łosicki",2009,1090.64
"2326",1411000,"Powiat makowski",2009,917.67
"2327",1412000,"Powiat miński",2009,693.01
"2328",1413000,"Powiat mławski",2009,700.05
"2329",1414000,"Powiat nowodworski",2009,713.99
"2330",1415000,"Powiat ostrołęcki",2009,803.83
"2331",1416000,"Powiat ostrowski",2009,704.53
"2332",1417000,"Powiat otwocki",2009,763.97
"2333",1418000,"Powiat piaseczyński",2009,1252.42
"2334",1419000,"Powiat płocki",2009,710.65
"2335",1420000,"Powiat płoński",2009,871.68
"2336",1421000,"Powiat pruszkowski",2009,839.42
"2337",1422000,"Powiat przasnyski",2009,1111.99
"2338",1423000,"Powiat przysuski",2009,1009.99
"2339",1424000,"Powiat pułtuski",2009,1174.8
"2340",1425000,"Powiat radomski",2009,777.32
"2341",1426000,"Powiat siedlecki",2009,411.43
"2342",1427000,"Powiat sierpecki",2009,871.41
"2343",1428000,"Powiat sochaczewski",2009,848.31
"2344",1429000,"Powiat sokołowski",2009,737.64
"2345",1430000,"Powiat szydłowiecki",2009,761.19
"2346",1432000,"Powiat warszawski zachodni",2009,1064.19
"2347",1433000,"Powiat węgrowski",2009,821.24
"2348",1434000,"Powiat wołomiński",2009,577.31
"2349",1435000,"Powiat wyszkowski",2009,866.8
"2350",1436000,"Powiat zwoleński",2009,739.8
"2351",1437000,"Powiat żuromiński",2009,887.14
"2352",1438000,"Powiat żyrardowski",2009,706.22
"2353",1601000,"Powiat brzeski",2009,932.09
"2354",1602000,"Powiat głubczycki",2009,1036.21
"2355",1603000,"Powiat kędzierzyńsko-kozielski",2009,781.52
"2356",1604000,"Powiat kluczborski",2009,869.27
"2357",1605000,"Powiat krapkowicki",2009,725.25
"2358",1606000,"Powiat namysłowski",2009,1139.34
"2359",1607000,"Powiat nyski",2009,780.34
"2360",1608000,"Powiat oleski",2009,752.91
"2361",1609000,"Powiat opolski",2009,435.97
"2362",1610000,"Powiat prudnicki",2009,884.39
"2363",1611000,"Powiat strzelecki",2009,837.62
"2364",1801000,"Powiat bieszczadzki",2009,1404.26
"2365",1802000,"Powiat brzozowski",2009,796.2
"2366",1803000,"Powiat dębicki",2009,827.7
"2367",1804000,"Powiat jarosławski",2009,945.33
"2368",1805000,"Powiat jasielski",2009,948.68
"2369",1806000,"Powiat kolbuszowski",2009,750.68
"2370",1807000,"Powiat krośnieński",2009,644.26
"2371",1808000,"Powiat leżajski",2009,1024.19
"2372",1809000,"Powiat lubaczowski",2009,1300.93
"2373",1810000,"Powiat łańcucki",2009,838.58
"2374",1811000,"Powiat mielecki",2009,909.51
"2375",1812000,"Powiat niżański",2009,703.84
"2376",1813000,"Powiat przemyski",2009,694.55
"2377",1814000,"Powiat przeworski",2009,851.54
"2378",1815000,"Powiat ropczycko-sędziszowski",2009,1038.51
"2379",1816000,"Powiat rzeszowski",2009,644.2
"2380",1817000,"Powiat sanocki",2009,1276.83
"2381",1818000,"Powiat stalowowolski",2009,799.41
"2382",1819000,"Powiat strzyżowski",2009,943.17
"2383",1820000,"Powiat tarnobrzeski",2009,733.49
"2384",1821000,"Powiat leski",2009,1116.72
"2385",2001000,"Powiat augustowski",2009,1084.65
"2386",2002000,"Powiat białostocki",2009,683.29
"2387",2003000,"Powiat bielski",2009,873.06
"2388",2004000,"Powiat grajewski",2009,795.38
"2389",2005000,"Powiat hajnowski",2009,776.63
"2390",2006000,"Powiat kolneński",2009,916.2
"2391",2007000,"Powiat łomżyński",2009,477.36
"2392",2008000,"Powiat moniecki",2009,752.25
"2393",2009000,"Powiat sejneński",2009,941.7
"2394",2010000,"Powiat siemiatycki",2009,900.87
"2395",2011000,"Powiat sokólski",2009,949.68
"2396",2012000,"Powiat suwalski",2009,767.54
"2397",2013000,"Powiat wysokomazowiecki",2009,998.46
"2398",2014000,"Powiat zambrowski",2009,916.83
"2399",2201000,"Powiat bytowski",2009,982.66
"2400",2202000,"Powiat chojnicki",2009,955.8
"2401",2203000,"Powiat człuchowski",2009,1568.62
"2402",2204000,"Powiat gdański",2009,512.69
"2403",2205000,"Powiat kartuski",2009,750.65
"2404",2206000,"Powiat kościerski",2009,1035.17
"2405",2207000,"Powiat kwidzyński",2009,1078.18
"2406",2208000,"Powiat lęborski",2009,999.41
"2407",2209000,"Powiat malborski",2009,1190.35
"2408",2210000,"Powiat nowodworski",2009,1163.69
"2409",2211000,"Powiat pucki",2009,637.57
"2410",2212000,"Powiat słupski",2009,870.97
"2411",2213000,"Powiat starogardzki",2009,768
"2412",2214000,"Powiat tczewski",2009,1035.45
"2413",2215000,"Powiat wejherowski",2009,614.89
"2414",2216000,"Powiat sztumski",2009,912.66
"2415",2401000,"Powiat będziński",2009,635.92
"2416",2402000,"Powiat bielski",2009,601.32
"2417",2403000,"Powiat cieszyński",2009,837.3
"2418",2404000,"Powiat częstochowski",2009,652.49
"2419",2405000,"Powiat gliwicki",2009,462.51
"2420",2406000,"Powiat kłobucki",2009,585.44
"2421",2407000,"Powiat lubliniecki",2009,986.11
"2422",2408000,"Powiat mikołowski",2009,787.03
"2423",2409000,"Powiat myszkowski",2009,753.35
"2424",2410000,"Powiat pszczyński",2009,674.25
"2425",2411000,"Powiat raciborski",2009,1052.84
"2426",2412000,"Powiat rybnicki",2009,430.95
"2427",2413000,"Powiat tarnogórski",2009,943.59
"2428",2414000,"Powiat bieruńsko-lędziński",2009,546.57
"2429",2415000,"Powiat wodzisławski",2009,678.66
"2430",2416000,"Powiat zawierciański",2009,759.95
"2431",2417000,"Powiat żywiecki",2009,826.55
"2432",2601000,"Powiat buski",2009,1135.9
"2433",2602000,"Powiat jędrzejowski",2009,871.64
"2434",2603000,"Powiat kazimierski",2009,994.07
"2435",2604000,"Powiat kielecki",2009,635.75
"2436",2605000,"Powiat konecki",2009,921.08
"2437",2606000,"Powiat opatowski",2009,1339.11
"2438",2607000,"Powiat ostrowiecki",2009,1011.57
"2439",2608000,"Powiat pińczowski",2009,870.57
"2440",2609000,"Powiat sandomierski",2009,862.52
"2441",2610000,"Powiat skarżyski",2009,1071.09
"2442",2611000,"Powiat starachowicki",2009,851.88
"2443",2612000,"Powiat staszowski",2009,928.03
"2444",2613000,"Powiat włoszczowski",2009,821.81
"2445",2801000,"Powiat bartoszycki",2009,1042.61
"2446",2802000,"Powiat braniewski",2009,939.02
"2447",2803000,"Powiat działdowski",2009,787.34
"2448",2804000,"Powiat elbląski",2009,902.7
"2449",2805000,"Powiat ełcki",2009,1191.83
"2450",2806000,"Powiat giżycki",2009,1048.41
"2451",2807000,"Powiat iławski",2009,911.16
"2452",2808000,"Powiat kętrzyński",2009,1012.32
"2453",2809000,"Powiat lidzbarski",2009,1107.65
"2454",2810000,"Powiat mrągowski",2009,1310.84
"2455",2811000,"Powiat nidzicki",2009,1089.75
"2456",2812000,"Powiat nowomiejski",2009,756.45
"2457",2813000,"Powiat olecki",2009,1293.5
"2458",2814000,"Powiat olsztyński",2009,762.6
"2459",2815000,"Powiat ostródzki",2009,989.65
"2460",2816000,"Powiat piski",2009,1064.55
"2461",2817000,"Powiat szczycieński",2009,1083.23
"2462",2818000,"Powiat gołdapski",2009,1252.92
"2463",2819000,"Powiat węgorzewski",2009,1498.15
"2464",3001000,"Powiat chodzieski",2009,844.65
"2465",3002000,"Powiat czarnkowsko-trzcianecki",2009,900.68
"2466",3003000,"Powiat gnieźnieński",2009,804.99
"2467",3004000,"Powiat gostyński",2009,900.91
"2468",3005000,"Powiat grodziski",2009,598.2
"2469",3006000,"Powiat jarociński",2009,736.97
"2470",3007000,"Powiat kaliski",2009,370.75
"2471",3008000,"Powiat kępiński",2009,702.12
"2472",3009000,"Powiat kolski",2009,772.43
"2473",3010000,"Powiat koniński",2009,508.23
"2474",3011000,"Powiat kościański",2009,722.14
"2475",3012000,"Powiat krotoszyński",2009,928.57
"2476",3013000,"Powiat leszczyński",2009,532.04
"2477",3014000,"Powiat międzychodzki",2009,972.69
"2478",3015000,"Powiat nowotomyski",2009,710.42
"2479",3016000,"Powiat obornicki",2009,761.58
"2480",3017000,"Powiat ostrowski",2009,733.91
"2481",3018000,"Powiat ostrzeszowski",2009,976.38
"2482",3019000,"Powiat pilski",2009,892.99
"2483",3020000,"Powiat pleszewski",2009,941.4
"2484",3021000,"Powiat poznański",2009,521.56
"2485",3022000,"Powiat rawicki",2009,897.84
"2486",3023000,"Powiat słupecki",2009,1012.95
"2487",3024000,"Powiat szamotulski",2009,701.61
"2488",3025000,"Powiat średzki",2009,721.23
"2489",3026000,"Powiat śremski",2009,879.48
"2490",3027000,"Powiat turecki",2009,837.69
"2491",3028000,"Powiat wągrowiecki",2009,850.21
"2492",3029000,"Powiat wolsztyński",2009,895.6
"2493",3030000,"Powiat wrzesiński",2009,799.71
"2494",3031000,"Powiat złotowski",2009,784.17
"2495",3201000,"Powiat białogardzki",2009,1076.35
"2496",3202000,"Powiat choszczeński",2009,986.26
"2497",3203000,"Powiat drawski",2009,1110.98
"2498",3204000,"Powiat goleniowski",2009,846.07
"2499",3205000,"Powiat gryficki",2009,1047.18
"2500",3206000,"Powiat gryfiński",2009,750.75
"2501",3207000,"Powiat kamieński",2009,1022.14
"2502",3208000,"Powiat kołobrzeski",2009,1015.42
"2503",3209000,"Powiat koszaliński",2009,989.56
"2504",3210000,"Powiat myśliborski",2009,1015.15
"2505",3211000,"Powiat policki",2009,851.67
"2506",3212000,"Powiat pyrzycki",2009,874.31
"2507",3213000,"Powiat sławieński",2009,802.94
"2508",3214000,"Powiat stargardzki",2009,931.3
"2509",3215000,"Powiat szczecinecki",2009,1123.62
"2510",3216000,"Powiat świdwiński",2009,1034.97
"2511",3217000,"Powiat wałecki",2009,1071.24
"2512",3218000,"Powiat łobeski",2009,904.19
"2513",201000,"Powiat bolesławiecki",2010,861.48
"2514",202000,"Powiat dzierżoniowski",2010,1105.95
"2515",203000,"Powiat głogowski",2010,1037.23
"2516",204000,"Powiat górowski",2010,993.13
"2517",205000,"Powiat jaworski",2010,1124.6
"2518",206000,"Powiat jeleniogórski",2010,1023.03
"2519",207000,"Powiat kamiennogórski",2010,898.29
"2520",208000,"Powiat kłodzki",2010,945.09
"2521",209000,"Powiat legnicki",2010,1062.04
"2522",210000,"Powiat lubański",2010,1074.66
"2523",211000,"Powiat lubiński",2010,1193.38
"2524",212000,"Powiat lwówecki",2010,1000.89
"2525",213000,"Powiat milicki",2010,1278.8
"2526",214000,"Powiat oleśnicki",2010,946.12
"2527",215000,"Powiat oławski",2010,793.63
