"","Kod","Nazwa","rok","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_ogolem_od_60_do_80_m2_zl"
"6785",3001000,"Powiat chodzieski",2017,2880
"6786",3002000,"Powiat czarnkowsko-trzcianecki",2017,1982
"6787",3003000,"Powiat gnieźnieński",2017,3215
"6788",3004000,"Powiat gostyński",2017,3152
"6789",3005000,"Powiat grodziski",2017,2801
"6790",3006000,"Powiat jarociński",2017,2767
"6791",3007000,"Powiat kaliski",2017,0
"6792",3008000,"Powiat kępiński",2017,2954
"6793",3009000,"Powiat kolski",2017,2210
"6794",3010000,"Powiat koniński",2017,2552
"6795",3011000,"Powiat kościański",2017,2720
"6796",3012000,"Powiat krotoszyński",2017,2881
"6797",3013000,"Powiat leszczyński",2017,3257
"6798",3014000,"Powiat międzychodzki",2017,2559
"6799",3015000,"Powiat nowotomyski",2017,3274
"6800",3016000,"Powiat obornicki",2017,3639
"6801",3017000,"Powiat ostrowski",2017,2728
"6802",3018000,"Powiat ostrzeszowski",2017,3610
"6803",3019000,"Powiat pilski",2017,3025
"6804",3020000,"Powiat pleszewski",2017,3258
"6805",3021000,"Powiat poznański",2017,4259
"6806",3022000,"Powiat rawicki",2017,3000
"6807",3023000,"Powiat słupecki",2017,2198
"6808",3024000,"Powiat szamotulski",2017,3200
"6809",3025000,"Powiat średzki",2017,3218
"6810",3026000,"Powiat śremski",2017,3083
"6811",3027000,"Powiat turecki",2017,3402
"6812",3028000,"Powiat wągrowiecki",2017,2848
"6813",3029000,"Powiat wolsztyński",2017,3787
"6814",3030000,"Powiat wrzesiński",2017,3531
"6815",3031000,"Powiat złotowski",2017,2992
"6816",3061000,"Powiat m.Kalisz",2017,2788
"6817",3062000,"Powiat m.Konin",2017,2908
"6818",3063000,"Powiat m.Leszno",2017,3490
"6819",3064000,"Powiat m.Poznań",2017,5652
"6820",3201000,"Powiat białogardzki",2017,1790
"6821",3202000,"Powiat choszczeński",2017,2553
"6822",3203000,"Powiat drawski",2017,2283
"6823",3204000,"Powiat goleniowski",2017,3055
"6824",3205000,"Powiat gryficki",2017,2158
"6825",3206000,"Powiat gryfiński",2017,2662
"6826",3207000,"Powiat kamieński",2017,3935
"6827",3208000,"Powiat kołobrzeski",2017,4032
"6828",3209000,"Powiat koszaliński",2017,2118
"6829",3210000,"Powiat myśliborski",2017,2331
"6830",3211000,"Powiat policki",2017,4155
"6831",3212000,"Powiat pyrzycki",2017,2062
"6832",3213000,"Powiat sławieński",2017,2051
"6833",3214000,"Powiat stargardzki",2017,3096
"6834",3215000,"Powiat szczecinecki",2017,2348
"6835",3216000,"Powiat świdwiński",2017,1816
"6836",3217000,"Powiat wałecki",2017,2098
"6837",3218000,"Powiat łobeski",2017,1400
"6838",3261000,"Powiat m.Koszalin",2017,3627
"6839",3262000,"Powiat m.Szczecin",2017,4584
"6840",3263000,"Powiat m.Świnoujście",2017,5378
"6841",201000,"Powiat bolesławiecki",2018,3170
"6842",202000,"Powiat dzierżoniowski",2018,2123
"6843",203000,"Powiat głogowski",2018,3580
"6844",204000,"Powiat górowski",2018,2047
"6845",205000,"Powiat jaworski",2018,2627
"6846",206000,"Powiat jeleniogórski",2018,2426
"6847",207000,"Powiat kamiennogórski",2018,1793
"6848",208000,"Powiat kłodzki",2018,2298
"6849",209000,"Powiat legnicki",2018,2414
"6850",210000,"Powiat lubański",2018,2121
"6851",211000,"Powiat lubiński",2018,3908
"6852",212000,"Powiat lwówecki",2018,1242
"6853",213000,"Powiat milicki",2018,2764
"6854",214000,"Powiat oleśnicki",2018,3800
"6855",215000,"Powiat oławski",2018,3802
"6856",216000,"Powiat polkowicki",2018,3329
"6857",217000,"Powiat strzeliński",2018,3453
"6858",218000,"Powiat średzki",2018,4220
"6859",219000,"Powiat świdnicki",2018,3403
"6860",220000,"Powiat trzebnicki",2018,4000
"6861",221000,"Powiat wałbrzyski",2018,1431
"6862",222000,"Powiat wołowski",2018,2778
"6863",223000,"Powiat wrocławski",2018,4569
"6864",224000,"Powiat ząbkowicki",2018,2145
"6865",225000,"Powiat zgorzelecki",2018,2508
"6866",226000,"Powiat złotoryjski",2018,2126
"6867",261000,"Powiat m.Jelenia Góra",2018,3000
"6868",262000,"Powiat m.Legnica",2018,3232
"6869",264000,"Powiat m.Wrocław",2018,5660
"6870",265000,"Powiat m.Wałbrzych od 2013",2018,2162
"6871",401000,"Powiat aleksandrowski",2018,3293
"6872",402000,"Powiat brodnicki",2018,3296
"6873",403000,"Powiat bydgoski",2018,3879
"6874",404000,"Powiat chełmiński",2018,3223
"6875",405000,"Powiat golubsko-dobrzyński",2018,2391
"6876",406000,"Powiat grudziądzki",2018,1829
"6877",407000,"Powiat inowrocławski",2018,3289
"6878",408000,"Powiat lipnowski",2018,2471
"6879",409000,"Powiat mogileński",2018,2679
"6880",410000,"Powiat nakielski",2018,2760
"6881",411000,"Powiat radziejowski",2018,2081
"6882",412000,"Powiat rypiński",2018,2636
"6883",413000,"Powiat sępoleński",2018,2111
"6884",414000,"Powiat świecki",2018,3223
"6885",415000,"Powiat toruński",2018,3200
"6886",416000,"Powiat tucholski",2018,2294
"6887",417000,"Powiat wąbrzeski",2018,1341
"6888",418000,"Powiat włocławski",2018,1504
"6889",419000,"Powiat żniński",2018,2900
"6890",461000,"Powiat m.Bydgoszcz",2018,4611
"6891",462000,"Powiat m.Grudziądz",2018,3151
"6892",463000,"Powiat m.Toruń",2018,4464
"6893",464000,"Powiat m.Włocławek",2018,2970
"6894",601000,"Powiat bialski",2018,2684
"6895",602000,"Powiat biłgorajski",2018,3718
"6896",603000,"Powiat chełmski",2018,1953
"6897",604000,"Powiat hrubieszowski",2018,2620
"6898",605000,"Powiat janowski",2018,2645
"6899",606000,"Powiat krasnostawski",2018,1983
"6900",607000,"Powiat kraśnicki",2018,2576
"6901",608000,"Powiat lubartowski",2018,3337
"6902",609000,"Powiat lubelski",2018,4212
"6903",610000,"Powiat łęczyński",2018,3331
"6904",611000,"Powiat łukowski",2018,3434
"6905",612000,"Powiat opolski",2018,2797
"6906",613000,"Powiat parczewski",2018,3110
"6907",614000,"Powiat puławski",2018,3981
"6908",615000,"Powiat radzyński",2018,3304
"6909",616000,"Powiat rycki",2018,2653
"6910",617000,"Powiat świdnicki",2018,3804
"6911",618000,"Powiat tomaszowski",2018,2167
"6912",619000,"Powiat włodawski",2018,2594
"6913",620000,"Powiat zamojski",2018,1778
"6914",661000,"Powiat m.Biała Podlaska",2018,2990
"6915",662000,"Powiat m.Chełm",2018,2857
"6916",663000,"Powiat m.Lublin",2018,5144
"6917",664000,"Powiat m.Zamość",2018,3500
"6918",801000,"Powiat gorzowski",2018,3574
"6919",802000,"Powiat krośnieński",2018,2623
"6920",803000,"Powiat międzyrzecki",2018,2333
"6921",804000,"Powiat nowosolski",2018,2379
"6922",805000,"Powiat słubicki",2018,2637
"6923",806000,"Powiat strzelecko-drezdenecki",2018,2859
"6924",807000,"Powiat sulęciński",2018,1960
"6925",808000,"Powiat świebodziński",2018,3081
"6926",809000,"Powiat zielonogórski",2018,2720
"6927",810000,"Powiat żagański",2018,2137
"6928",811000,"Powiat żarski",2018,3111
"6929",812000,"Powiat wschowski",2018,2117
"6930",861000,"Powiat m.Gorzów Wielkopolski",2018,3563
"6931",862000,"Powiat m.Zielona Góra",2018,3921
"6932",1001000,"Powiat bełchatowski",2018,2758
"6933",1002000,"Powiat kutnowski",2018,3799
"6934",1003000,"Powiat łaski",2018,2699
"6935",1004000,"Powiat łęczycki",2018,2676
"6936",1005000,"Powiat łowicki",2018,3008
"6937",1006000,"Powiat łódzki wschodni",2018,2719
"6938",1007000,"Powiat opoczyński",2018,3379
"6939",1008000,"Powiat pabianicki",2018,3603
"6940",1009000,"Powiat pajęczański",2018,0
"6941",1010000,"Powiat piotrkowski",2018,0
"6942",1011000,"Powiat poddębicki",2018,2950
"6943",1012000,"Powiat radomszczański",2018,3266
"6944",1013000,"Powiat rawski",2018,0
"6945",1014000,"Powiat sieradzki",2018,3130
"6946",1015000,"Powiat skierniewicki",2018,0
"6947",1016000,"Powiat tomaszowski",2018,3086
"6948",1017000,"Powiat wieluński",2018,4501
"6949",1018000,"Powiat wieruszowski",2018,2870
"6950",1019000,"Powiat zduńskowolski",2018,2762
"6951",1020000,"Powiat zgierski",2018,3317
"6952",1021000,"Powiat brzeziński",2018,3559
"6953",1061000,"Powiat m.Łódź",2018,4830
"6954",1062000,"Powiat m.Piotrków Trybunalski",2018,2939
"6955",1063000,"Powiat m.Skierniewice",2018,4248
"6956",1201000,"Powiat bocheński",2018,4407
"6957",1202000,"Powiat brzeski",2018,1985
"6958",1203000,"Powiat chrzanowski",2018,2928
"6959",1204000,"Powiat dąbrowski",2018,0
"6960",1205000,"Powiat gorlicki",2018,2299
"6961",1206000,"Powiat krakowski",2018,4903
"6962",1207000,"Powiat limanowski",2018,3024
"6963",1208000,"Powiat miechowski",2018,0
"6964",1209000,"Powiat myślenicki",2018,4405
"6965",1210000,"Powiat nowosądecki",2018,3891
"6966",1211000,"Powiat nowotarski",2018,4796
"6967",1212000,"Powiat olkuski",2018,2658
"6968",1213000,"Powiat oświęcimski",2018,3824
"6969",1214000,"Powiat proszowicki",2018,0
"6970",1215000,"Powiat suski",2018,2217
"6971",1216000,"Powiat tarnowski",2018,0
"6972",1217000,"Powiat tatrzański",2018,6474
"6973",1218000,"Powiat wadowicki",2018,3987
"6974",1219000,"Powiat wielicki",2018,4410
"6975",1261000,"Powiat m.Kraków",2018,6237
"6976",1262000,"Powiat m.Nowy Sącz",2018,3736
"6977",1263000,"Powiat m.Tarnów",2018,3466
"6978",1401000,"Powiat białobrzeski",2018,3181
"6979",1402000,"Powiat ciechanowski",2018,3000
"6980",1403000,"Powiat garwoliński",2018,0
"6981",1404000,"Powiat gostyniński",2018,2174
"6982",1405000,"Powiat grodziski",2018,4689
"6983",1406000,"Powiat grójecki",2018,4300
"6984",1407000,"Powiat kozienicki",2018,2665
"6985",1408000,"Powiat legionowski",2018,4836
"6986",1409000,"Powiat lipski",2018,0
"6987",1410000,"Powiat łosicki",2018,0
"6988",1411000,"Powiat makowski",2018,2006
"6989",1412000,"Powiat miński",2018,4433
"6990",1413000,"Powiat mławski",2018,3099
"6991",1414000,"Powiat nowodworski",2018,4216
"6992",1415000,"Powiat ostrołęcki",2018,0
"6993",1416000,"Powiat ostrowski",2018,3917
"6994",1417000,"Powiat otwocki",2018,5341
"6995",1418000,"Powiat piaseczyński",2018,5493
"6996",1419000,"Powiat płocki",2018,2202
"6997",1420000,"Powiat płoński",2018,2729
"6998",1421000,"Powiat pruszkowski",2018,5344
"6999",1422000,"Powiat przasnyski",2018,2594
"7000",1423000,"Powiat przysuski",2018,2313
"7001",1424000,"Powiat pułtuski",2018,2922
"7002",1425000,"Powiat radomski",2018,2212
"7003",1426000,"Powiat siedlecki",2018,0
"7004",1427000,"Powiat sierpecki",2018,3324
"7005",1428000,"Powiat sochaczewski",2018,3333
"7006",1429000,"Powiat sokołowski",2018,3340
"7007",1430000,"Powiat szydłowiecki",2018,1835
"7008",1432000,"Powiat warszawski zachodni",2018,5401
"7009",1433000,"Powiat węgrowski",2018,2516
"7010",1434000,"Powiat wołomiński",2018,4739
"7011",1435000,"Powiat wyszkowski",2018,4245
"7012",1436000,"Powiat zwoleński",2018,0
"7013",1437000,"Powiat żuromiński",2018,2581
"7014",1438000,"Powiat żyrardowski",2018,3850
"7015",1461000,"Powiat m.Ostrołęka",2018,3276
"7016",1462000,"Powiat m.Płock",2018,4200
"7017",1463000,"Powiat m.Radom",2018,3722
"7018",1464000,"Powiat m.Siedlce",2018,4248
"7019",1465000,"Powiat m. st. Warszawa",2018,7831
"7020",1601000,"Powiat brzeski",2018,2697
"7021",1602000,"Powiat głubczycki",2018,1605
"7022",1603000,"Powiat kędzierzyńsko-kozielski",2018,2279
"7023",1604000,"Powiat kluczborski",2018,2633
"7024",1605000,"Powiat krapkowicki",2018,2867
"7025",1606000,"Powiat namysłowski",2018,3302
"7026",1607000,"Powiat nyski",2018,2417
"7027",1608000,"Powiat oleski",2018,2397
"7028",1609000,"Powiat opolski",2018,2363
"7029",1610000,"Powiat prudnicki",2018,1537
"7030",1611000,"Powiat strzelecki",2018,2435
"7031",1661000,"Powiat m.Opole",2018,4505
"7032",1801000,"Powiat bieszczadzki",2018,1698
"7033",1802000,"Powiat brzozowski",2018,2366
"7034",1803000,"Powiat dębicki",2018,3886
"7035",1804000,"Powiat jarosławski",2018,3246
"7036",1805000,"Powiat jasielski",2018,2574
"7037",1806000,"Powiat kolbuszowski",2018,3201
"7038",1807000,"Powiat krośnieński",2018,1439
"7039",1808000,"Powiat leżajski",2018,2042
"7040",1809000,"Powiat lubaczowski",2018,2214
"7041",1810000,"Powiat łańcucki",2018,3664
"7042",1811000,"Powiat mielecki",2018,4300
"7043",1812000,"Powiat niżański",2018,2476
"7044",1813000,"Powiat przemyski",2018,2602
"7045",1814000,"Powiat przeworski",2018,2851
"7046",1815000,"Powiat ropczycko-sędziszowski",2018,3277
"7047",1816000,"Powiat rzeszowski",2018,4167
"7048",1817000,"Powiat sanocki",2018,3285
"7049",1818000,"Powiat stalowowolski",2018,3135
"7050",1819000,"Powiat strzyżowski",2018,3240
"7051",1820000,"Powiat tarnobrzeski",2018,2886
"7052",1821000,"Powiat leski",2018,1407
"7053",1861000,"Powiat m.Krosno",2018,3025
"7054",1862000,"Powiat m.Przemyśl",2018,2853
"7055",1863000,"Powiat m.Rzeszów",2018,4463
"7056",1864000,"Powiat m.Tarnobrzeg",2018,3698
"7057",2001000,"Powiat augustowski",2018,3706
"7058",2002000,"Powiat białostocki",2018,4017
"7059",2003000,"Powiat bielski",2018,4255
"7060",2004000,"Powiat grajewski",2018,3000
"7061",2005000,"Powiat hajnowski",2018,1740
"7062",2006000,"Powiat kolneński",2018,3246
"7063",2007000,"Powiat łomżyński",2018,0
"7064",2008000,"Powiat moniecki",2018,1658
"7065",2009000,"Powiat sejneński",2018,2524
"7066",2010000,"Powiat siemiatycki",2018,3360
"7067",2011000,"Powiat sokólski",2018,2581
"7068",2012000,"Powiat suwalski",2018,1412
"7069",2013000,"Powiat wysokomazowiecki",2018,4375
"7070",2014000,"Powiat zambrowski",2018,3254
"7071",2061000,"Powiat m.Białystok",2018,4648
"7072",2062000,"Powiat m.Łomża",2018,3758
"7073",2063000,"Powiat m.Suwałki",2018,3793
"7074",2201000,"Powiat bytowski",2018,2808
"7075",2202000,"Powiat chojnicki",2018,3529
"7076",2203000,"Powiat człuchowski",2018,1894
"7077",2204000,"Powiat gdański",2018,4617
"7078",2205000,"Powiat kartuski",2018,3663
"7079",2206000,"Powiat kościerski",2018,3962
"7080",2207000,"Powiat kwidzyński",2018,2885
"7081",2208000,"Powiat lęborski",2018,3204
"7082",2209000,"Powiat malborski",2018,3399
"7083",2210000,"Powiat nowodworski",2018,3134
"7084",2211000,"Powiat pucki",2018,4688
"7085",2212000,"Powiat słupski",2018,3401
"7086",2213000,"Powiat starogardzki",2018,3268
"7087",2214000,"Powiat tczewski",2018,3899
"7088",2215000,"Powiat wejherowski",2018,4502
"7089",2216000,"Powiat sztumski",2018,2423
"7090",2261000,"Powiat m.Gdańsk",2018,6572
"7091",2262000,"Powiat m.Gdynia",2018,6564
"7092",2263000,"Powiat m.Słupsk",2018,3257
"7093",2264000,"Powiat m.Sopot",2018,11364
"7094",2401000,"Powiat będziński",2018,2787
"7095",2402000,"Powiat bielski",2018,3647
"7096",2403000,"Powiat cieszyński",2018,3281
"7097",2404000,"Powiat częstochowski",2018,1179
"7098",2405000,"Powiat gliwicki",2018,2979
"7099",2406000,"Powiat kłobucki",2018,2406
"7100",2407000,"Powiat lubliniecki",2018,3082
"7101",2408000,"Powiat mikołowski",2018,3463
"7102",2409000,"Powiat myszkowski",2018,3906
"7103",2410000,"Powiat pszczyński",2018,2658
"7104",2411000,"Powiat raciborski",2018,2220
"7105",2412000,"Powiat rybnicki",2018,1980
"7106",2413000,"Powiat tarnogórski",2018,2766
"7107",2414000,"Powiat bieruńsko-lędziński",2018,2990
"7108",2415000,"Powiat wodzisławski",2018,1979
"7109",2416000,"Powiat zawierciański",2018,2005
"7110",2417000,"Powiat żywiecki",2018,3116
"7111",2461000,"Powiat m.Bielsko-Biała",2018,3963
"7112",2462000,"Powiat m.Bytom",2018,2064
"7113",2463000,"Powiat m.Chorzów",2018,3225
"7114",2464000,"Powiat m.Częstochowa",2018,4122
"7115",2465000,"Powiat m.Dąbrowa Górnicza",2018,3084
"7116",2466000,"Powiat m.Gliwice",2018,3594
"7117",2467000,"Powiat m.Jastrzębie-Zdrój",2018,2099
"7118",2468000,"Powiat m.Jaworzno",2018,3231
"7119",2469000,"Powiat m.Katowice",2018,3884
"7120",2470000,"Powiat m.Mysłowice",2018,2856
"7121",2471000,"Powiat m.Piekary Śląskie",2018,3040
"7122",2472000,"Powiat m.Ruda Śląska",2018,2487
"7123",2473000,"Powiat m.Rybnik",2018,3130
"7124",2474000,"Powiat m.Siemianowice Śląskie",2018,2977
"7125",2475000,"Powiat m.Sosnowiec",2018,2757
"7126",2476000,"Powiat m.Świętochłowice",2018,2507
"7127",2477000,"Powiat m.Tychy",2018,4488
"7128",2478000,"Powiat m.Zabrze",2018,2648
"7129",2479000,"Powiat m.Żory",2018,3056
"7130",2601000,"Powiat buski",2018,3273
"7131",2602000,"Powiat jędrzejowski",2018,2521
"7132",2603000,"Powiat kazimierski",2018,529
"7133",2604000,"Powiat kielecki",2018,2386
"7134",2605000,"Powiat konecki",2018,2443
"7135",2606000,"Powiat opatowski",2018,2983
"7136",2607000,"Powiat ostrowiecki",2018,1892
"7137",2608000,"Powiat pińczowski",2018,2679
"7138",2609000,"Powiat sandomierski",2018,2662
"7139",2610000,"Powiat skarżyski",2018,2504
"7140",2611000,"Powiat starachowicki",2018,3111
"7141",2612000,"Powiat staszowski",2018,2467
"7142",2613000,"Powiat włoszczowski",2018,1601
"7143",2661000,"Powiat m.Kielce",2018,4646
"7144",2801000,"Powiat bartoszycki",2018,1604
"7145",2802000,"Powiat braniewski",2018,2336
"7146",2803000,"Powiat działdowski",2018,2973
"7147",2804000,"Powiat elbląski",2018,2405
"7148",2805000,"Powiat ełcki",2018,3453
"7149",2806000,"Powiat giżycki",2018,3200
"7150",2807000,"Powiat iławski",2018,3673
"7151",2808000,"Powiat kętrzyński",2018,1681
"7152",2809000,"Powiat lidzbarski",2018,2642
"7153",2810000,"Powiat mrągowski",2018,2995
"7154",2811000,"Powiat nidzicki",2018,2630
"7155",2812000,"Powiat nowomiejski",2018,2447
"7156",2813000,"Powiat olecki",2018,3250
"7157",2814000,"Powiat olsztyński",2018,3500
"7158",2815000,"Powiat ostródzki",2018,3271
"7159",2816000,"Powiat piski",2018,1956
"7160",2817000,"Powiat szczycieński",2018,2445
"7161",2818000,"Powiat gołdapski",2018,3069
"7162",2819000,"Powiat węgorzewski",2018,2931
"7163",2861000,"Powiat m.Elbląg",2018,3903
"7164",2862000,"Powiat m.Olsztyn",2018,4578
"7165",3001000,"Powiat chodzieski",2018,2366
"7166",3002000,"Powiat czarnkowsko-trzcianecki",2018,2203
"7167",3003000,"Powiat gnieźnieński",2018,3091
"7168",3004000,"Powiat gostyński",2018,2649
"7169",3005000,"Powiat grodziski",2018,2653
"7170",3006000,"Powiat jarociński",2018,2946
"7171",3007000,"Powiat kaliski",2018,1081
"7172",3008000,"Powiat kępiński",2018,3577
"7173",3009000,"Powiat kolski",2018,2186
"7174",3010000,"Powiat koniński",2018,2536
"7175",3011000,"Powiat kościański",2018,3122
"7176",3012000,"Powiat krotoszyński",2018,3443
"7177",3013000,"Powiat leszczyński",2018,2876
"7178",3014000,"Powiat międzychodzki",2018,2532
"7179",3015000,"Powiat nowotomyski",2018,3099
"7180",3016000,"Powiat obornicki",2018,3591
"7181",3017000,"Powiat ostrowski",2018,3028
"7182",3018000,"Powiat ostrzeszowski",2018,3657
"7183",3019000,"Powiat pilski",2018,3750
"7184",3020000,"Powiat pleszewski",2018,3218
"7185",3021000,"Powiat poznański",2018,4309
"7186",3022000,"Powiat rawicki",2018,3315
"7187",3023000,"Powiat słupecki",2018,2181
"7188",3024000,"Powiat szamotulski",2018,3196
"7189",3025000,"Powiat średzki",2018,3427
"7190",3026000,"Powiat śremski",2018,3571
"7191",3027000,"Powiat turecki",2018,2770
"7192",3028000,"Powiat wągrowiecki",2018,2924
"7193",3029000,"Powiat wolsztyński",2018,3964
"7194",3030000,"Powiat wrzesiński",2018,3261
"7195",3031000,"Powiat złotowski",2018,2479
"7196",3061000,"Powiat m.Kalisz",2018,3400
"7197",3062000,"Powiat m.Konin",2018,3505
"7198",3063000,"Powiat m.Leszno",2018,3740
"7199",3064000,"Powiat m.Poznań",2018,5988
"7200",3201000,"Powiat białogardzki",2018,2032
"7201",3202000,"Powiat choszczeński",2018,2013
"7202",3203000,"Powiat drawski",2018,2038
"7203",3204000,"Powiat goleniowski",2018,2917
"7204",3205000,"Powiat gryficki",2018,2158
"7205",3206000,"Powiat gryfiński",2018,2639
"7206",3207000,"Powiat kamieński",2018,4361
"7207",3208000,"Powiat kołobrzeski",2018,4856
"7208",3209000,"Powiat koszaliński",2018,2753
"7209",3210000,"Powiat myśliborski",2018,2037
"7210",3211000,"Powiat policki",2018,4733
"7211",3212000,"Powiat pyrzycki",2018,2010
"7212",3213000,"Powiat sławieński",2018,2423
"7213",3214000,"Powiat stargardzki",2018,3451
"7214",3215000,"Powiat szczecinecki",2018,2417
"7215",3216000,"Powiat świdwiński",2018,1897
"7216",3217000,"Powiat wałecki",2018,2209
"7217",3218000,"Powiat łobeski",2018,1402
"7218",3261000,"Powiat m.Koszalin",2018,3767
"7219",3262000,"Powiat m.Szczecin",2018,4887
"7220",3263000,"Powiat m.Świnoujście",2018,6258
"7221",201000,"Powiat bolesławiecki",2019,NA
"7222",202000,"Powiat dzierżoniowski",2019,NA
"7223",203000,"Powiat głogowski",2019,NA
"7224",204000,"Powiat górowski",2019,NA
"7225",205000,"Powiat jaworski",2019,NA
"7226",206000,"Powiat jeleniogórski",2019,NA
"7227",207000,"Powiat kamiennogórski",2019,NA
"7228",208000,"Powiat kłodzki",2019,NA
"7229",209000,"Powiat legnicki",2019,NA
"7230",210000,"Powiat lubański",2019,NA
"7231",211000,"Powiat lubiński",2019,NA
"7232",212000,"Powiat lwówecki",2019,NA
"7233",213000,"Powiat milicki",2019,NA
"7234",214000,"Powiat oleśnicki",2019,NA
"7235",215000,"Powiat oławski",2019,NA
"7236",216000,"Powiat polkowicki",2019,NA
"7237",217000,"Powiat strzeliński",2019,NA
"7238",218000,"Powiat średzki",2019,NA
"7239",219000,"Powiat świdnicki",2019,NA
"7240",220000,"Powiat trzebnicki",2019,NA
"7241",221000,"Powiat wałbrzyski",2019,NA
"7242",222000,"Powiat wołowski",2019,NA
"7243",223000,"Powiat wrocławski",2019,NA
"7244",224000,"Powiat ząbkowicki",2019,NA
"7245",225000,"Powiat zgorzelecki",2019,NA
"7246",226000,"Powiat złotoryjski",2019,NA
"7247",261000,"Powiat m.Jelenia Góra",2019,NA
"7248",262000,"Powiat m.Legnica",2019,NA
"7249",264000,"Powiat m.Wrocław",2019,NA
"7250",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"7251",401000,"Powiat aleksandrowski",2019,NA
"7252",402000,"Powiat brodnicki",2019,NA
"7253",403000,"Powiat bydgoski",2019,NA
"7254",404000,"Powiat chełmiński",2019,NA
"7255",405000,"Powiat golubsko-dobrzyński",2019,NA
"7256",406000,"Powiat grudziądzki",2019,NA
"7257",407000,"Powiat inowrocławski",2019,NA
"7258",408000,"Powiat lipnowski",2019,NA
"7259",409000,"Powiat mogileński",2019,NA
"7260",410000,"Powiat nakielski",2019,NA
"7261",411000,"Powiat radziejowski",2019,NA
"7262",412000,"Powiat rypiński",2019,NA
"7263",413000,"Powiat sępoleński",2019,NA
"7264",414000,"Powiat świecki",2019,NA
"7265",415000,"Powiat toruński",2019,NA
"7266",416000,"Powiat tucholski",2019,NA
"7267",417000,"Powiat wąbrzeski",2019,NA
"7268",418000,"Powiat włocławski",2019,NA
"7269",419000,"Powiat żniński",2019,NA
"7270",461000,"Powiat m.Bydgoszcz",2019,NA
"7271",462000,"Powiat m.Grudziądz",2019,NA
"7272",463000,"Powiat m.Toruń",2019,NA
"7273",464000,"Powiat m.Włocławek",2019,NA
"7274",601000,"Powiat bialski",2019,NA
"7275",602000,"Powiat biłgorajski",2019,NA
"7276",603000,"Powiat chełmski",2019,NA
"7277",604000,"Powiat hrubieszowski",2019,NA
"7278",605000,"Powiat janowski",2019,NA
"7279",606000,"Powiat krasnostawski",2019,NA
"7280",607000,"Powiat kraśnicki",2019,NA
"7281",608000,"Powiat lubartowski",2019,NA
"7282",609000,"Powiat lubelski",2019,NA
"7283",610000,"Powiat łęczyński",2019,NA
"7284",611000,"Powiat łukowski",2019,NA
"7285",612000,"Powiat opolski",2019,NA
"7286",613000,"Powiat parczewski",2019,NA
"7287",614000,"Powiat puławski",2019,NA
"7288",615000,"Powiat radzyński",2019,NA
"7289",616000,"Powiat rycki",2019,NA
"7290",617000,"Powiat świdnicki",2019,NA
"7291",618000,"Powiat tomaszowski",2019,NA
"7292",619000,"Powiat włodawski",2019,NA
"7293",620000,"Powiat zamojski",2019,NA
"7294",661000,"Powiat m.Biała Podlaska",2019,NA
"7295",662000,"Powiat m.Chełm",2019,NA
"7296",663000,"Powiat m.Lublin",2019,NA
"7297",664000,"Powiat m.Zamość",2019,NA
"7298",801000,"Powiat gorzowski",2019,NA
"7299",802000,"Powiat krośnieński",2019,NA
"7300",803000,"Powiat międzyrzecki",2019,NA
"7301",804000,"Powiat nowosolski",2019,NA
"7302",805000,"Powiat słubicki",2019,NA
"7303",806000,"Powiat strzelecko-drezdenecki",2019,NA
"7304",807000,"Powiat sulęciński",2019,NA
"7305",808000,"Powiat świebodziński",2019,NA
"7306",809000,"Powiat zielonogórski",2019,NA
"7307",810000,"Powiat żagański",2019,NA
"7308",811000,"Powiat żarski",2019,NA
"7309",812000,"Powiat wschowski",2019,NA
"7310",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"7311",862000,"Powiat m.Zielona Góra",2019,NA
"7312",1001000,"Powiat bełchatowski",2019,NA
"7313",1002000,"Powiat kutnowski",2019,NA
"7314",1003000,"Powiat łaski",2019,NA
"7315",1004000,"Powiat łęczycki",2019,NA
"7316",1005000,"Powiat łowicki",2019,NA
"7317",1006000,"Powiat łódzki wschodni",2019,NA
"7318",1007000,"Powiat opoczyński",2019,NA
"7319",1008000,"Powiat pabianicki",2019,NA
"7320",1009000,"Powiat pajęczański",2019,NA
"7321",1010000,"Powiat piotrkowski",2019,NA
"7322",1011000,"Powiat poddębicki",2019,NA
"7323",1012000,"Powiat radomszczański",2019,NA
"7324",1013000,"Powiat rawski",2019,NA
"7325",1014000,"Powiat sieradzki",2019,NA
"7326",1015000,"Powiat skierniewicki",2019,NA
"7327",1016000,"Powiat tomaszowski",2019,NA
"7328",1017000,"Powiat wieluński",2019,NA
"7329",1018000,"Powiat wieruszowski",2019,NA
"7330",1019000,"Powiat zduńskowolski",2019,NA
"7331",1020000,"Powiat zgierski",2019,NA
"7332",1021000,"Powiat brzeziński",2019,NA
"7333",1061000,"Powiat m.Łódź",2019,NA
"7334",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"7335",1063000,"Powiat m.Skierniewice",2019,NA
"7336",1201000,"Powiat bocheński",2019,NA
"7337",1202000,"Powiat brzeski",2019,NA
"7338",1203000,"Powiat chrzanowski",2019,NA
"7339",1204000,"Powiat dąbrowski",2019,NA
