"","Kod","Nazwa","rok","Przestepstwa_stwierdzone_przez_Policje_w_zakonczonych_postepowaniach_przygotowawczych_przestepstwa_stwierdzone_przez_Policje_ogolem_na_mieszkancow"
"26412",1801000,"Powiat bieszczadzki",2017,14.14
"26413",1802000,"Powiat brzozowski",2017,6.38
"26414",1803000,"Powiat dębicki",2017,12.25
"26415",1804000,"Powiat jarosławski",2017,10.35
"26416",1805000,"Powiat jasielski",2017,10.69
"26417",1806000,"Powiat kolbuszowski",2017,6.87
"26418",1807000,"Powiat krośnieński",2017,10.56
"26419",1808000,"Powiat leżajski",2017,9.57
"26420",1809000,"Powiat lubaczowski",2017,8.22
"26421",1810000,"Powiat łańcucki",2017,9.27
"26422",1811000,"Powiat mielecki",2017,8.78
"26423",1812000,"Powiat niżański",2017,9.92
"26424",1813000,"Powiat przemyski",2017,9.55
"26425",1814000,"Powiat przeworski",2017,8.38
"26426",1815000,"Powiat ropczycko-sędziszowski",2017,8.27
"26427",1816000,"Powiat rzeszowski",2017,7.74
"26428",1817000,"Powiat sanocki",2017,12.12
"26429",1818000,"Powiat stalowowolski",2017,13.91
"26430",1819000,"Powiat strzyżowski",2017,6.04
"26431",1820000,"Powiat tarnobrzeski",2017,11.51
"26432",1821000,"Powiat leski",2017,13.28
"26433",1861000,"Powiat m.Krosno",2017,152.22
"26434",1862000,"Powiat m.Przemyśl",2017,14.68
"26435",1863000,"Powiat m.Rzeszów",2017,17.79
"26436",1864000,"Powiat m.Tarnobrzeg",2017,18.58
"26437",2001000,"Powiat augustowski",2017,13.76
"26438",2002000,"Powiat białostocki",2017,10.33
"26439",2003000,"Powiat bielski",2017,13.54
"26440",2004000,"Powiat grajewski",2017,8.33
"26441",2005000,"Powiat hajnowski",2017,18.2
"26442",2006000,"Powiat kolneński",2017,9.67
"26443",2007000,"Powiat łomżyński",2017,7.96
"26444",2008000,"Powiat moniecki",2017,8.71
"26445",2009000,"Powiat sejneński",2017,15.27
"26446",2010000,"Powiat siemiatycki",2017,10.65
"26447",2011000,"Powiat sokólski",2017,13.72
"26448",2012000,"Powiat suwalski",2017,10.04
"26449",2013000,"Powiat wysokomazowiecki",2017,9.72
"26450",2014000,"Powiat zambrowski",2017,12.63
"26451",2061000,"Powiat m.Białystok",2017,15.51
"26452",2062000,"Powiat m.Łomża",2017,32.46
"26453",2063000,"Powiat m.Suwałki",2017,17.05
"26454",2201000,"Powiat bytowski",2017,11.8
"26455",2202000,"Powiat chojnicki",2017,14.22
"26456",2203000,"Powiat człuchowski",2017,9.89
"26457",2204000,"Powiat gdański",2017,21.76
"26458",2205000,"Powiat kartuski",2017,14.32
"26459",2206000,"Powiat kościerski",2017,14.19
"26460",2207000,"Powiat kwidzyński",2017,15.87
"26461",2208000,"Powiat lęborski",2017,20.22
"26462",2209000,"Powiat malborski",2017,15.74
"26463",2210000,"Powiat nowodworski",2017,18.75
"26464",2211000,"Powiat pucki",2017,18.76
"26465",2212000,"Powiat słupski",2017,14.14
"26466",2213000,"Powiat starogardzki",2017,19.08
"26467",2214000,"Powiat tczewski",2017,17.9
"26468",2215000,"Powiat wejherowski",2017,14.73
"26469",2216000,"Powiat sztumski",2017,14.65
"26470",2261000,"Powiat m.Gdańsk",2017,25.03
"26471",2262000,"Powiat m.Gdynia",2017,22.63
"26472",2263000,"Powiat m.Słupsk",2017,18.68
"26473",2264000,"Powiat m.Sopot",2017,37.52
"26474",2401000,"Powiat będziński",2017,29.01
"26475",2402000,"Powiat bielski",2017,10.42
"26476",2403000,"Powiat cieszyński",2017,20.7
"26477",2404000,"Powiat częstochowski",2017,10.95
"26478",2405000,"Powiat gliwicki",2017,19.4
"26479",2406000,"Powiat kłobucki",2017,11.49
"26480",2407000,"Powiat lubliniecki",2017,22.46
"26481",2408000,"Powiat mikołowski",2017,19.72
"26482",2409000,"Powiat myszkowski",2017,15.22
"26483",2410000,"Powiat pszczyński",2017,12.04
"26484",2411000,"Powiat raciborski",2017,43.59
"26485",2412000,"Powiat rybnicki",2017,11
"26486",2413000,"Powiat tarnogórski",2017,31.24
"26487",2414000,"Powiat bieruńsko-lędziński",2017,21.57
"26488",2415000,"Powiat wodzisławski",2017,14.84
"26489",2416000,"Powiat zawierciański",2017,19.05
"26490",2417000,"Powiat żywiecki",2017,12.76
"26491",2461000,"Powiat m.Bielsko-Biała",2017,23.91
"26492",2462000,"Powiat m.Bytom",2017,24.8
"26493",2463000,"Powiat m.Chorzów",2017,25.29
"26494",2464000,"Powiat m.Częstochowa",2017,24.19
"26495",2465000,"Powiat m.Dąbrowa Górnicza",2017,27.14
"26496",2466000,"Powiat m.Gliwice",2017,29.66
"26497",2467000,"Powiat m.Jastrzębie-Zdrój",2017,30.12
"26498",2468000,"Powiat m.Jaworzno",2017,18.03
"26499",2469000,"Powiat m.Katowice",2017,40.18
"26500",2470000,"Powiat m.Mysłowice",2017,21.86
"26501",2471000,"Powiat m.Piekary Śląskie",2017,24.06
"26502",2472000,"Powiat m.Ruda Śląska",2017,24.1
"26503",2473000,"Powiat m.Rybnik",2017,22.3
"26504",2474000,"Powiat m.Siemianowice Śląskie",2017,45.36
"26505",2475000,"Powiat m.Sosnowiec",2017,25.78
"26506",2476000,"Powiat m.Świętochłowice",2017,36.12
"26507",2477000,"Powiat m.Tychy",2017,49.95
"26508",2478000,"Powiat m.Zabrze",2017,25.79
"26509",2479000,"Powiat m.Żory",2017,22.21
"26510",2601000,"Powiat buski",2017,14.64
"26511",2602000,"Powiat jędrzejowski",2017,10.35
"26512",2603000,"Powiat kazimierski",2017,7.66
"26513",2604000,"Powiat kielecki",2017,11
"26514",2605000,"Powiat konecki",2017,11.74
"26515",2606000,"Powiat opatowski",2017,39.91
"26516",2607000,"Powiat ostrowiecki",2017,14.36
"26517",2608000,"Powiat pińczowski",2017,10.62
"26518",2609000,"Powiat sandomierski",2017,11.62
"26519",2610000,"Powiat skarżyski",2017,20.55
"26520",2611000,"Powiat starachowicki",2017,21.32
"26521",2612000,"Powiat staszowski",2017,20.04
"26522",2613000,"Powiat włoszczowski",2017,16.13
"26523",2661000,"Powiat m.Kielce",2017,24.59
"26524",2801000,"Powiat bartoszycki",2017,13.55
"26525",2802000,"Powiat braniewski",2017,19.11
"26526",2803000,"Powiat działdowski",2017,14.5
"26527",2804000,"Powiat elbląski",2017,14.08
"26528",2805000,"Powiat ełcki",2017,17.27
"26529",2806000,"Powiat giżycki",2017,15.81
"26530",2807000,"Powiat iławski",2017,16.49
"26531",2808000,"Powiat kętrzyński",2017,11.43
"26532",2809000,"Powiat lidzbarski",2017,13
"26533",2810000,"Powiat mrągowski",2017,12.17
"26534",2811000,"Powiat nidzicki",2017,19.37
"26535",2812000,"Powiat nowomiejski",2017,14.79
"26536",2813000,"Powiat olecki",2017,16.32
"26537",2814000,"Powiat olsztyński",2017,15.5
"26538",2815000,"Powiat ostródzki",2017,17.19
"26539",2816000,"Powiat piski",2017,17.15
"26540",2817000,"Powiat szczycieński",2017,17.06
"26541",2818000,"Powiat gołdapski",2017,9.78
"26542",2819000,"Powiat węgorzewski",2017,13.71
"26543",2861000,"Powiat m.Elbląg",2017,23.4
"26544",2862000,"Powiat m.Olsztyn",2017,23.34
"26545",3001000,"Powiat chodzieski",2017,15.21
"26546",3002000,"Powiat czarnkowsko-trzcianecki",2017,12.53
"26547",3003000,"Powiat gnieźnieński",2017,14.43
"26548",3004000,"Powiat gostyński",2017,13.62
"26549",3005000,"Powiat grodziski",2017,14.26
"26550",3006000,"Powiat jarociński",2017,11.41
"26551",3007000,"Powiat kaliski",2017,7.84
"26552",3008000,"Powiat kępiński",2017,16.32
"26553",3009000,"Powiat kolski",2017,11.37
"26554",3010000,"Powiat koniński",2017,10.03
"26555",3011000,"Powiat kościański",2017,11.85
"26556",3012000,"Powiat krotoszyński",2017,13.77
"26557",3013000,"Powiat leszczyński",2017,9.32
"26558",3014000,"Powiat międzychodzki",2017,9.75
"26559",3015000,"Powiat nowotomyski",2017,10.46
"26560",3016000,"Powiat obornicki",2017,16.49
"26561",3017000,"Powiat ostrowski",2017,17.17
"26562",3018000,"Powiat ostrzeszowski",2017,20.66
"26563",3019000,"Powiat pilski",2017,14.17
"26564",3020000,"Powiat pleszewski",2017,16.45
"26565",3021000,"Powiat poznański",2017,13.32
"26566",3022000,"Powiat rawicki",2017,14.59
"26567",3023000,"Powiat słupecki",2017,9.04
"26568",3024000,"Powiat szamotulski",2017,16.56
"26569",3025000,"Powiat średzki",2017,12.07
"26570",3026000,"Powiat śremski",2017,12.49
"26571",3027000,"Powiat turecki",2017,21.07
"26572",3028000,"Powiat wągrowiecki",2017,13.8
"26573",3029000,"Powiat wolsztyński",2017,11.67
"26574",3030000,"Powiat wrzesiński",2017,10.57
"26575",3031000,"Powiat złotowski",2017,11.27
"26576",3061000,"Powiat m.Kalisz",2017,21.42
"26577",3062000,"Powiat m.Konin",2017,21.44
"26578",3063000,"Powiat m.Leszno",2017,24.2
"26579",3064000,"Powiat m.Poznań",2017,29.24
"26580",3201000,"Powiat białogardzki",2017,18.05
"26581",3202000,"Powiat choszczeński",2017,22.4
"26582",3203000,"Powiat drawski",2017,15.91
"26583",3204000,"Powiat goleniowski",2017,19.66
"26584",3205000,"Powiat gryficki",2017,21.81
"26585",3206000,"Powiat gryfiński",2017,16.68
"26586",3207000,"Powiat kamieński",2017,17.81
"26587",3208000,"Powiat kołobrzeski",2017,16.61
"26588",3209000,"Powiat koszaliński",2017,15.17
"26589",3210000,"Powiat myśliborski",2017,18.85
"26590",3211000,"Powiat policki",2017,12.71
"26591",3212000,"Powiat pyrzycki",2017,17
"26592",3213000,"Powiat sławieński",2017,13.15
"26593",3214000,"Powiat stargardzki",2017,14.07
"26594",3215000,"Powiat szczecinecki",2017,12.84
"26595",3216000,"Powiat świdwiński",2017,21.37
"26596",3217000,"Powiat wałecki",2017,15.26
"26597",3218000,"Powiat łobeski",2017,23.9
"26598",3261000,"Powiat m.Koszalin",2017,28.59
"26599",3262000,"Powiat m.Szczecin",2017,25.92
"26600",3263000,"Powiat m.Świnoujście",2017,21.13
"26601",201000,"Powiat bolesławiecki",2018,31.14
"26602",202000,"Powiat dzierżoniowski",2018,15
"26603",203000,"Powiat głogowski",2018,25.19
"26604",204000,"Powiat górowski",2018,22.92
"26605",205000,"Powiat jaworski",2018,20.92
"26606",206000,"Powiat jeleniogórski",2018,23.35
"26607",207000,"Powiat kamiennogórski",2018,15.6
"26608",208000,"Powiat kłodzki",2018,18.73
"26609",209000,"Powiat legnicki",2018,30.73
"26610",210000,"Powiat lubański",2018,24.29
"26611",211000,"Powiat lubiński",2018,26.46
"26612",212000,"Powiat lwówecki",2018,22.11
"26613",213000,"Powiat milicki",2018,13.59
"26614",214000,"Powiat oleśnicki",2018,15.73
"26615",215000,"Powiat oławski",2018,18.52
"26616",216000,"Powiat polkowicki",2018,23.86
"26617",217000,"Powiat strzeliński",2018,16.06
"26618",218000,"Powiat średzki",2018,18.75
"26619",219000,"Powiat świdnicki",2018,27.35
"26620",220000,"Powiat trzebnicki",2018,15.08
"26621",221000,"Powiat wałbrzyski",2018,25.08
"26622",222000,"Powiat wołowski",2018,15.3
"26623",223000,"Powiat wrocławski",2018,18.27
"26624",224000,"Powiat ząbkowicki",2018,18.17
"26625",225000,"Powiat zgorzelecki",2018,27.31
"26626",226000,"Powiat złotoryjski",2018,26.67
"26627",261000,"Powiat m.Jelenia Góra",2018,49.29
"26628",262000,"Powiat m.Legnica",2018,46.94
"26629",264000,"Powiat m.Wrocław",2018,30.63
"26630",265000,"Powiat m.Wałbrzych od 2013",2018,35.49
"26631",401000,"Powiat aleksandrowski",2018,22.08
"26632",402000,"Powiat brodnicki",2018,11.4
"26633",403000,"Powiat bydgoski",2018,12.99
"26634",404000,"Powiat chełmiński",2018,14.38
"26635",405000,"Powiat golubsko-dobrzyński",2018,13.53
"26636",406000,"Powiat grudziądzki",2018,7.74
"26637",407000,"Powiat inowrocławski",2018,60.69
"26638",408000,"Powiat lipnowski",2018,18.2
"26639",409000,"Powiat mogileński",2018,13.85
"26640",410000,"Powiat nakielski",2018,20.19
"26641",411000,"Powiat radziejowski",2018,9.54
"26642",412000,"Powiat rypiński",2018,11.4
"26643",413000,"Powiat sępoleński",2018,18.69
"26644",414000,"Powiat świecki",2018,15.59
"26645",415000,"Powiat toruński",2018,16.53
"26646",416000,"Powiat tucholski",2018,12.85
"26647",417000,"Powiat wąbrzeski",2018,10.35
"26648",418000,"Powiat włocławski",2018,12.06
"26649",419000,"Powiat żniński",2018,15.37
"26650",461000,"Powiat m.Bydgoszcz",2018,20.6
"26651",462000,"Powiat m.Grudziądz",2018,18.96
"26652",463000,"Powiat m.Toruń",2018,25.37
"26653",464000,"Powiat m.Włocławek",2018,24.05
"26654",601000,"Powiat bialski",2018,18.1
"26655",602000,"Powiat biłgorajski",2018,9.58
"26656",603000,"Powiat chełmski",2018,15.86
"26657",604000,"Powiat hrubieszowski",2018,26.61
"26658",605000,"Powiat janowski",2018,12.46
"26659",606000,"Powiat krasnostawski",2018,17.96
"26660",607000,"Powiat kraśnicki",2018,21.79
"26661",608000,"Powiat lubartowski",2018,13.42
"26662",609000,"Powiat lubelski",2018,10.14
"26663",610000,"Powiat łęczyński",2018,18.03
"26664",611000,"Powiat łukowski",2018,11.01
"26665",612000,"Powiat opolski",2018,11.67
"26666",613000,"Powiat parczewski",2018,14.54
"26667",614000,"Powiat puławski",2018,16.08
"26668",615000,"Powiat radzyński",2018,12.65
"26669",616000,"Powiat rycki",2018,16.83
"26670",617000,"Powiat świdnicki",2018,22.25
"26671",618000,"Powiat tomaszowski",2018,13.91
"26672",619000,"Powiat włodawski",2018,14.66
"26673",620000,"Powiat zamojski",2018,9.32
"26674",661000,"Powiat m.Biała Podlaska",2018,19.9
"26675",662000,"Powiat m.Chełm",2018,23.16
"26676",663000,"Powiat m.Lublin",2018,19.69
"26677",664000,"Powiat m.Zamość",2018,16.52
"26678",801000,"Powiat gorzowski",2018,17.51
"26679",802000,"Powiat krośnieński",2018,21.05
"26680",803000,"Powiat międzyrzecki",2018,17.5
"26681",804000,"Powiat nowosolski",2018,26.49
"26682",805000,"Powiat słubicki",2018,26.68
"26683",806000,"Powiat strzelecko-drezdenecki",2018,20.12
"26684",807000,"Powiat sulęciński",2018,25.57
"26685",808000,"Powiat świebodziński",2018,19.22
"26686",809000,"Powiat zielonogórski",2018,23.3
"26687",810000,"Powiat żagański",2018,28.88
"26688",811000,"Powiat żarski",2018,19.3
"26689",812000,"Powiat wschowski",2018,19.77
"26690",861000,"Powiat m.Gorzów Wielkopolski",2018,32.85
"26691",862000,"Powiat m.Zielona Góra",2018,31.4
"26692",1001000,"Powiat bełchatowski",2018,16.68
"26693",1002000,"Powiat kutnowski",2018,19.11
"26694",1003000,"Powiat łaski",2018,12.29
"26695",1004000,"Powiat łęczycki",2018,12.68
"26696",1005000,"Powiat łowicki",2018,18.13
"26697",1006000,"Powiat łódzki wschodni",2018,16.17
"26698",1007000,"Powiat opoczyński",2018,15.12
"26699",1008000,"Powiat pabianicki",2018,16.1
"26700",1009000,"Powiat pajęczański",2018,9.11
"26701",1010000,"Powiat piotrkowski",2018,20.56
"26702",1011000,"Powiat poddębicki",2018,12.02
"26703",1012000,"Powiat radomszczański",2018,20.24
"26704",1013000,"Powiat rawski",2018,14.07
"26705",1014000,"Powiat sieradzki",2018,14.28
"26706",1015000,"Powiat skierniewicki",2018,11.16
"26707",1016000,"Powiat tomaszowski",2018,15.33
"26708",1017000,"Powiat wieluński",2018,13.38
"26709",1018000,"Powiat wieruszowski",2018,10.93
"26710",1019000,"Powiat zduńskowolski",2018,16.5
"26711",1020000,"Powiat zgierski",2018,14.36
"26712",1021000,"Powiat brzeziński",2018,13.26
"26713",1061000,"Powiat m.Łódź",2018,21.63
"26714",1062000,"Powiat m.Piotrków Trybunalski",2018,22.62
"26715",1063000,"Powiat m.Skierniewice",2018,17.85
"26716",1201000,"Powiat bocheński",2018,60.08
"26717",1202000,"Powiat brzeski",2018,33.75
"26718",1203000,"Powiat chrzanowski",2018,36.57
"26719",1204000,"Powiat dąbrowski",2018,13.07
"26720",1205000,"Powiat gorlicki",2018,17.78
"26721",1206000,"Powiat krakowski",2018,12.89
"26722",1207000,"Powiat limanowski",2018,10.32
"26723",1208000,"Powiat miechowski",2018,13.19
"26724",1209000,"Powiat myślenicki",2018,10.01
"26725",1210000,"Powiat nowosądecki",2018,14.84
"26726",1211000,"Powiat nowotarski",2018,11.23
"26727",1212000,"Powiat olkuski",2018,15.5
"26728",1213000,"Powiat oświęcimski",2018,20.1
"26729",1214000,"Powiat proszowicki",2018,8.92
"26730",1215000,"Powiat suski",2018,9.77
"26731",1216000,"Powiat tarnowski",2018,13.17
"26732",1217000,"Powiat tatrzański",2018,50.01
"26733",1218000,"Powiat wadowicki",2018,14.69
"26734",1219000,"Powiat wielicki",2018,13.22
"26735",1261000,"Powiat m.Kraków",2018,23.53
"26736",1262000,"Powiat m.Nowy Sącz",2018,43.01
"26737",1263000,"Powiat m.Tarnów",2018,71.78
"26738",1401000,"Powiat białobrzeski",2018,12.67
"26739",1402000,"Powiat ciechanowski",2018,21.9
"26740",1403000,"Powiat garwoliński",2018,13.44
"26741",1404000,"Powiat gostyniński",2018,12.85
"26742",1405000,"Powiat grodziski",2018,19.49
"26743",1406000,"Powiat grójecki",2018,19.78
"26744",1407000,"Powiat kozienicki",2018,14.32
"26745",1408000,"Powiat legionowski",2018,19.93
"26746",1409000,"Powiat lipski",2018,12.07
"26747",1410000,"Powiat łosicki",2018,13.92
"26748",1411000,"Powiat makowski",2018,14.84
"26749",1412000,"Powiat miński",2018,15.16
"26750",1413000,"Powiat mławski",2018,14.28
"26751",1414000,"Powiat nowodworski",2018,21.49
"26752",1415000,"Powiat ostrołęcki",2018,9.41
"26753",1416000,"Powiat ostrowski",2018,14.88
"26754",1417000,"Powiat otwocki",2018,15.33
"26755",1418000,"Powiat piaseczyński",2018,17.91
"26756",1419000,"Powiat płocki",2018,12.02
"26757",1420000,"Powiat płoński",2018,27.73
"26758",1421000,"Powiat pruszkowski",2018,16.29
"26759",1422000,"Powiat przasnyski",2018,18.62
"26760",1423000,"Powiat przysuski",2018,20.13
"26761",1424000,"Powiat pułtuski",2018,18.76
"26762",1425000,"Powiat radomski",2018,10.69
"26763",1426000,"Powiat siedlecki",2018,10.7
"26764",1427000,"Powiat sierpecki",2018,17.25
"26765",1428000,"Powiat sochaczewski",2018,17.69
"26766",1429000,"Powiat sokołowski",2018,15.82
"26767",1430000,"Powiat szydłowiecki",2018,11.75
"26768",1432000,"Powiat warszawski zachodni",2018,16.71
"26769",1433000,"Powiat węgrowski",2018,12.17
"26770",1434000,"Powiat wołomiński",2018,28.72
"26771",1435000,"Powiat wyszkowski",2018,15.44
"26772",1436000,"Powiat zwoleński",2018,25.04
"26773",1437000,"Powiat żuromiński",2018,10.58
"26774",1438000,"Powiat żyrardowski",2018,24.98
"26775",1461000,"Powiat m.Ostrołęka",2018,44.22
"26776",1462000,"Powiat m.Płock",2018,15.47
"26777",1463000,"Powiat m.Radom",2018,23.7
"26778",1464000,"Powiat m.Siedlce",2018,22.82
"26779",1465000,"Powiat m. st. Warszawa",2018,26.62
"26780",1601000,"Powiat brzeski",2018,21.21
"26781",1602000,"Powiat głubczycki",2018,12.13
"26782",1603000,"Powiat kędzierzyńsko-kozielski",2018,13.88
"26783",1604000,"Powiat kluczborski",2018,15.64
"26784",1605000,"Powiat krapkowicki",2018,15.63
"26785",1606000,"Powiat namysłowski",2018,16.13
"26786",1607000,"Powiat nyski",2018,20.02
"26787",1608000,"Powiat oleski",2018,14.74
"26788",1609000,"Powiat opolski",2018,13.14
"26789",1610000,"Powiat prudnicki",2018,20.22
"26790",1611000,"Powiat strzelecki",2018,15.85
"26791",1661000,"Powiat m.Opole",2018,24.78
"26792",1801000,"Powiat bieszczadzki",2018,12.49
"26793",1802000,"Powiat brzozowski",2018,7.4
"26794",1803000,"Powiat dębicki",2018,12.43
"26795",1804000,"Powiat jarosławski",2018,11.12
"26796",1805000,"Powiat jasielski",2018,9.95
"26797",1806000,"Powiat kolbuszowski",2018,8.08
"26798",1807000,"Powiat krośnieński",2018,10.09
"26799",1808000,"Powiat leżajski",2018,10.23
"26800",1809000,"Powiat lubaczowski",2018,12.08
"26801",1810000,"Powiat łańcucki",2018,8.53
"26802",1811000,"Powiat mielecki",2018,10.02
"26803",1812000,"Powiat niżański",2018,9.69
"26804",1813000,"Powiat przemyski",2018,8.65
"26805",1814000,"Powiat przeworski",2018,10.35
"26806",1815000,"Powiat ropczycko-sędziszowski",2018,7.55
"26807",1816000,"Powiat rzeszowski",2018,7.38
"26808",1817000,"Powiat sanocki",2018,13.28
"26809",1818000,"Powiat stalowowolski",2018,13.67
"26810",1819000,"Powiat strzyżowski",2018,10.48
"26811",1820000,"Powiat tarnobrzeski",2018,12.11
"26812",1821000,"Powiat leski",2018,22.88
"26813",1861000,"Powiat m.Krosno",2018,18.74
"26814",1862000,"Powiat m.Przemyśl",2018,16.24
"26815",1863000,"Powiat m.Rzeszów",2018,16.23
"26816",1864000,"Powiat m.Tarnobrzeg",2018,15.8
"26817",2001000,"Powiat augustowski",2018,14.75
"26818",2002000,"Powiat białostocki",2018,9.27
"26819",2003000,"Powiat bielski",2018,11.51
"26820",2004000,"Powiat grajewski",2018,9.81
"26821",2005000,"Powiat hajnowski",2018,12.21
"26822",2006000,"Powiat kolneński",2018,8.85
"26823",2007000,"Powiat łomżyński",2018,8.73
"26824",2008000,"Powiat moniecki",2018,9.25
"26825",2009000,"Powiat sejneński",2018,13.44
"26826",2010000,"Powiat siemiatycki",2018,11.18
"26827",2011000,"Powiat sokólski",2018,14.51
"26828",2012000,"Powiat suwalski",2018,9.79
"26829",2013000,"Powiat wysokomazowiecki",2018,14.92
"26830",2014000,"Powiat zambrowski",2018,14.42
"26831",2061000,"Powiat m.Białystok",2018,20.66
"26832",2062000,"Powiat m.Łomża",2018,14.88
"26833",2063000,"Powiat m.Suwałki",2018,20.59
"26834",2201000,"Powiat bytowski",2018,17.28
"26835",2202000,"Powiat chojnicki",2018,17.5
