"","Kod","Nazwa","rok","WYPADKI_DROGOWE_CTAB_ofiary_smiertelne_na_100_tys_ludnosci_osoba"
"17792",2809000,"Powiat lidzbarski",2012,9.31
"17793",2810000,"Powiat mrągowski",2012,21.42
"17794",2811000,"Powiat nidzicki",2012,32.17
"17795",2812000,"Powiat nowomiejski",2012,18.05
"17796",2813000,"Powiat olecki",2012,8.56
"17797",2814000,"Powiat olsztyński",2012,22.26
"17798",2815000,"Powiat ostródzki",2012,10.25
"17799",2816000,"Powiat piski",2012,3.43
"17800",2817000,"Powiat szczycieński",2012,14.01
"17801",2818000,"Powiat gołdapski",2012,14.54
"17802",2819000,"Powiat węgorzewski",2012,8.45
"17803",2861000,"Powiat m.Elbląg",2012,2.42
"17804",2862000,"Powiat m.Olsztyn",2012,2.85
"17805",3001000,"Powiat chodzieski",2012,6.27
"17806",3002000,"Powiat czarnkowsko-trzcianecki",2012,10.2
"17807",3003000,"Powiat gnieźnieński",2012,13.85
"17808",3004000,"Powiat gostyński",2012,7.87
"17809",3005000,"Powiat grodziski",2012,5.92
"17810",3006000,"Powiat jarociński",2012,9.78
"17811",3007000,"Powiat kaliski",2012,12.13
"17812",3008000,"Powiat kępiński",2012,12.39
"17813",3009000,"Powiat kolski",2012,8.95
"17814",3010000,"Powiat koniński",2012,17.96
"17815",3011000,"Powiat kościański",2012,3.8
"17816",3012000,"Powiat krotoszyński",2012,12.82
"17817",3013000,"Powiat leszczyński",2012,16.91
"17818",3014000,"Powiat międzychodzki",2012,21.59
"17819",3015000,"Powiat nowotomyski",2012,12.18
"17820",3016000,"Powiat obornicki",2012,8.5
"17821",3017000,"Powiat ostrowski",2012,11.19
"17822",3018000,"Powiat ostrzeszowski",2012,16.23
"17823",3019000,"Powiat pilski",2012,4.33
"17824",3020000,"Powiat pleszewski",2012,9.48
"17825",3021000,"Powiat poznański",2012,5.27
"17826",3022000,"Powiat rawicki",2012,11.58
"17827",3023000,"Powiat słupecki",2012,16.74
"17828",3024000,"Powiat szamotulski",2012,16.84
"17829",3025000,"Powiat średzki",2012,15.92
"17830",3026000,"Powiat śremski",2012,9.9
"17831",3027000,"Powiat turecki",2012,17.7
"17832",3028000,"Powiat wągrowiecki",2012,8.61
"17833",3029000,"Powiat wolsztyński",2012,1.76
"17834",3030000,"Powiat wrzesiński",2012,9.16
"17835",3031000,"Powiat złotowski",2012,11.38
"17836",3061000,"Powiat m.Kalisz",2012,3.81
"17837",3062000,"Powiat m.Konin",2012,8.97
"17838",3063000,"Powiat m.Leszno",2012,3.09
"17839",3064000,"Powiat m.Poznań",2012,3.8
"17840",3201000,"Powiat białogardzki",2012,16.25
"17841",3202000,"Powiat choszczeński",2012,5.97
"17842",3203000,"Powiat drawski",2012,15.31
"17843",3204000,"Powiat goleniowski",2012,6.09
"17844",3205000,"Powiat gryficki",2012,6.47
"17845",3206000,"Powiat gryfiński",2012,7.13
"17846",3207000,"Powiat kamieński",2012,12.43
"17847",3208000,"Powiat kołobrzeski",2012,8.78
"17848",3209000,"Powiat koszaliński",2012,15.2
"17849",3210000,"Powiat myśliborski",2012,8.83
"17850",3211000,"Powiat policki",2012,10.96
"17851",3212000,"Powiat pyrzycki",2012,14.77
"17852",3213000,"Powiat sławieński",2012,12.06
"17853",3214000,"Powiat stargardzki",2012,9.92
"17854",3215000,"Powiat szczecinecki",2012,2.52
"17855",3216000,"Powiat świdwiński",2012,4.08
"17856",3217000,"Powiat wałecki",2012,14.58
"17857",3218000,"Powiat łobeski",2012,13.04
"17858",3261000,"Powiat m.Koszalin",2012,6.41
"17859",3262000,"Powiat m.Szczecin",2012,2.44
"17860",3263000,"Powiat m.Świnoujście",2012,0
"17861",201000,"Powiat bolesławiecki",2013,12.18
"17862",202000,"Powiat dzierżoniowski",2013,4.77
"17863",203000,"Powiat głogowski",2013,4.43
"17864",204000,"Powiat górowski",2013,13.71
"17865",205000,"Powiat jaworski",2013,13.41
"17866",206000,"Powiat jeleniogórski",2013,1.54
"17867",207000,"Powiat kamiennogórski",2013,11.05
"17868",208000,"Powiat kłodzki",2013,10.29
"17869",209000,"Powiat legnicki",2013,9.12
"17870",210000,"Powiat lubański",2013,5.33
"17871",211000,"Powiat lubiński",2013,10.32
"17872",212000,"Powiat lwówecki",2013,10.54
"17873",213000,"Powiat milicki",2013,8.01
"17874",214000,"Powiat oleśnicki",2013,9.43
"17875",215000,"Powiat oławski",2013,5.28
"17876",216000,"Powiat polkowicki",2013,7.92
"17877",217000,"Powiat strzeliński",2013,9
"17878",218000,"Powiat średzki",2013,13.4
"17879",219000,"Powiat świdnicki",2013,8.68
"17880",220000,"Powiat trzebnicki",2013,16.91
"17881",221000,"Powiat wałbrzyski",2013,3.44
"17882",222000,"Powiat wołowski",2013,10.5
"17883",223000,"Powiat wrocławski",2013,17.43
"17884",224000,"Powiat ząbkowicki",2013,10.29
"17885",225000,"Powiat zgorzelecki",2013,7.5
"17886",226000,"Powiat złotoryjski",2013,6.63
"17887",261000,"Powiat m.Jelenia Góra",2013,8.5
"17888",262000,"Powiat m.Legnica",2013,3.92
"17889",264000,"Powiat m.Wrocław",2013,3.64
"17890",265000,"Powiat m.Wałbrzych od 2013",2013,2.53
"17891",401000,"Powiat aleksandrowski",2013,17.87
"17892",402000,"Powiat brodnicki",2013,17.95
"17893",403000,"Powiat bydgoski",2013,13.64
"17894",404000,"Powiat chełmiński",2013,3.8
"17895",405000,"Powiat golubsko-dobrzyński",2013,19.81
"17896",406000,"Powiat grudziądzki",2013,9.96
"17897",407000,"Powiat inowrocławski",2013,4.27
"17898",408000,"Powiat lipnowski",2013,10.4
"17899",409000,"Powiat mogileński",2013,10.7
"17900",410000,"Powiat nakielski",2013,13.83
"17901",411000,"Powiat radziejowski",2013,9.57
"17902",412000,"Powiat rypiński",2013,11.19
"17903",413000,"Powiat sępoleński",2013,7.2
"17904",414000,"Powiat świecki",2013,18.01
"17905",415000,"Powiat toruński",2013,9.95
"17906",416000,"Powiat tucholski",2013,6.22
"17907",417000,"Powiat wąbrzeski",2013,17.07
"17908",418000,"Powiat włocławski",2013,16.09
"17909",419000,"Powiat żniński",2013,9.89
"17910",461000,"Powiat m.Bydgoszcz",2013,3.61
"17911",462000,"Powiat m.Grudziądz",2013,1.02
"17912",463000,"Powiat m.Toruń",2013,2.45
"17913",464000,"Powiat m.Włocławek",2013,4.34
"17914",601000,"Powiat bialski",2013,16.77
"17915",602000,"Powiat biłgorajski",2013,8.71
"17916",603000,"Powiat chełmski",2013,32.63
"17917",604000,"Powiat hrubieszowski",2013,10.41
"17918",605000,"Powiat janowski",2013,23.25
"17919",606000,"Powiat krasnostawski",2013,3
"17920",607000,"Powiat kraśnicki",2013,14.16
"17921",608000,"Powiat lubartowski",2013,8.89
"17922",609000,"Powiat lubelski",2013,19.45
"17923",610000,"Powiat łęczyński",2013,8.68
"17924",611000,"Powiat łukowski",2013,21.03
"17925",612000,"Powiat opolski",2013,4.84
"17926",613000,"Powiat parczewski",2013,13.88
"17927",614000,"Powiat puławski",2013,18.08
"17928",615000,"Powiat radzyński",2013,14.77
"17929",616000,"Powiat rycki",2013,6.88
"17930",617000,"Powiat świdnicki",2013,6.85
"17931",618000,"Powiat tomaszowski",2013,10.33
"17932",619000,"Powiat włodawski",2013,22.74
"17933",620000,"Powiat zamojski",2013,11.9
"17934",661000,"Powiat m.Biała Podlaska",2013,1.73
"17935",662000,"Powiat m.Chełm",2013,6.09
"17936",663000,"Powiat m.Lublin",2013,3.46
"17937",664000,"Powiat m.Zamość",2013,3.05
"17938",801000,"Powiat gorzowski",2013,18.52
"17939",802000,"Powiat krośnieński",2013,8.84
"17940",803000,"Powiat międzyrzecki",2013,13.62
"17941",804000,"Powiat nowosolski",2013,12.52
"17942",805000,"Powiat słubicki",2013,23.25
"17943",806000,"Powiat strzelecko-drezdenecki",2013,3.96
"17944",807000,"Powiat sulęciński",2013,16.79
"17945",808000,"Powiat świebodziński",2013,10.6
"17946",809000,"Powiat zielonogórski",2013,9.5
"17947",810000,"Powiat żagański",2013,7.32
"17948",811000,"Powiat żarski",2013,6.05
"17949",812000,"Powiat wschowski",2013,7.61
"17950",861000,"Powiat m.Gorzów Wielkopolski",2013,6.43
"17951",862000,"Powiat m.Zielona Góra",2013,0
"17952",1001000,"Powiat bełchatowski",2013,13.26
"17953",1002000,"Powiat kutnowski",2013,7.94
"17954",1003000,"Powiat łaski",2013,15.82
"17955",1004000,"Powiat łęczycki",2013,25.1
"17956",1005000,"Powiat łowicki",2013,11.19
"17957",1006000,"Powiat łódzki wschodni",2013,11.5
"17958",1007000,"Powiat opoczyński",2013,14.1
"17959",1008000,"Powiat pabianicki",2013,5.85
"17960",1009000,"Powiat pajęczański",2013,11.41
"17961",1010000,"Powiat piotrkowski",2013,26.25
"17962",1011000,"Powiat poddębicki",2013,7.18
"17963",1012000,"Powiat radomszczański",2013,11.16
"17964",1013000,"Powiat rawski",2013,14.13
"17965",1014000,"Powiat sieradzki",2013,14.16
"17966",1015000,"Powiat skierniewicki",2013,31.31
"17967",1016000,"Powiat tomaszowski",2013,11.67
"17968",1017000,"Powiat wieluński",2013,14.13
"17969",1018000,"Powiat wieruszowski",2013,16.58
"17970",1019000,"Powiat zduńskowolski",2013,11.77
"17971",1020000,"Powiat zgierski",2013,11.54
"17972",1021000,"Powiat brzeziński",2013,19.38
"17973",1061000,"Powiat m.Łódź",2013,4.33
"17974",1062000,"Powiat m.Piotrków Trybunalski",2013,6.56
"17975",1063000,"Powiat m.Skierniewice",2013,2.06
"17976",1201000,"Powiat bocheński",2013,9.56
"17977",1202000,"Powiat brzeski",2013,12.95
"17978",1203000,"Powiat chrzanowski",2013,10.21
"17979",1204000,"Powiat dąbrowski",2013,8.41
"17980",1205000,"Powiat gorlicki",2013,1.83
"17981",1206000,"Powiat krakowski",2013,8.28
"17982",1207000,"Powiat limanowski",2013,3.9
"17983",1208000,"Powiat miechowski",2013,13.99
"17984",1209000,"Powiat myślenicki",2013,9.71
"17985",1210000,"Powiat nowosądecki",2013,11.88
"17986",1211000,"Powiat nowotarski",2013,8.97
"17987",1212000,"Powiat olkuski",2013,4.38
"17988",1213000,"Powiat oświęcimski",2013,6.45
"17989",1214000,"Powiat proszowicki",2013,13.65
"17990",1215000,"Powiat suski",2013,11.91
"17991",1216000,"Powiat tarnowski",2013,5.02
"17992",1217000,"Powiat tatrzański",2013,5.9
"17993",1218000,"Powiat wadowicki",2013,5.67
"17994",1219000,"Powiat wielicki",2013,15.3
"17995",1261000,"Powiat m.Kraków",2013,1.58
"17996",1262000,"Powiat m.Nowy Sącz",2013,7.14
"17997",1263000,"Powiat m.Tarnów",2013,0.89
"17998",1401000,"Powiat białobrzeski",2013,23.74
"17999",1402000,"Powiat ciechanowski",2013,24.15
"18000",1403000,"Powiat garwoliński",2013,11.98
"18001",1404000,"Powiat gostyniński",2013,15.04
"18002",1405000,"Powiat grodziski",2013,5.68
"18003",1406000,"Powiat grójecki",2013,19.26
"18004",1407000,"Powiat kozienicki",2013,16.09
"18005",1408000,"Powiat legionowski",2013,6.33
"18006",1409000,"Powiat lipski",2013,14
"18007",1410000,"Powiat łosicki",2013,21.77
"18008",1411000,"Powiat makowski",2013,25.68
"18009",1412000,"Powiat miński",2013,13.38
"18010",1413000,"Powiat mławski",2013,16.17
"18011",1414000,"Powiat nowodworski",2013,17.86
"18012",1415000,"Powiat ostrołęcki",2013,21.62
"18013",1416000,"Powiat ostrowski",2013,9.35
"18014",1417000,"Powiat otwocki",2013,13.1
"18015",1418000,"Powiat piaseczyński",2013,8.21
"18016",1419000,"Powiat płocki",2013,22.53
"18017",1420000,"Powiat płoński",2013,23.62
"18018",1421000,"Powiat pruszkowski",2013,7.61
"18019",1422000,"Powiat przasnyski",2013,7.46
"18020",1423000,"Powiat przysuski",2013,9.29
"18021",1424000,"Powiat pułtuski",2013,9.74
"18022",1425000,"Powiat radomski",2013,13.93
"18023",1426000,"Powiat siedlecki",2013,19.56
"18024",1427000,"Powiat sierpecki",2013,33.71
"18025",1428000,"Powiat sochaczewski",2013,15.25
"18026",1429000,"Powiat sokołowski",2013,23.21
"18027",1430000,"Powiat szydłowiecki",2013,7.4
"18028",1432000,"Powiat warszawski zachodni",2013,12.69
"18029",1433000,"Powiat węgrowski",2013,23.64
"18030",1434000,"Powiat wołomiński",2013,16.72
"18031",1435000,"Powiat wyszkowski",2013,21.68
"18032",1436000,"Powiat zwoleński",2013,18.93
"18033",1437000,"Powiat żuromiński",2013,7.47
"18034",1438000,"Powiat żyrardowski",2013,13.08
"18035",1461000,"Powiat m.Ostrołęka",2013,5.65
"18036",1462000,"Powiat m.Płock",2013,3.25
"18037",1463000,"Powiat m.Radom",2013,2.28
"18038",1464000,"Powiat m.Siedlce",2013,0
"18039",1465000,"Powiat m. st. Warszawa",2013,4.31
"18040",1601000,"Powiat brzeski",2013,10.86
"18041",1602000,"Powiat głubczycki",2013,6.29
"18042",1603000,"Powiat kędzierzyńsko-kozielski",2013,8.2
"18043",1604000,"Powiat kluczborski",2013,10.4
"18044",1605000,"Powiat krapkowicki",2013,10.74
"18045",1606000,"Powiat namysłowski",2013,18.65
"18046",1607000,"Powiat nyski",2013,7.8
"18047",1608000,"Powiat oleski",2013,4.57
"18048",1609000,"Powiat opolski",2013,19.52
"18049",1610000,"Powiat prudnicki",2013,3.51
"18050",1611000,"Powiat strzelecki",2013,6.56
"18051",1661000,"Powiat m.Opole",2013,5.77
"18052",1801000,"Powiat bieszczadzki",2013,4.51
"18053",1802000,"Powiat brzozowski",2013,6.02
"18054",1803000,"Powiat dębicki",2013,8.87
"18055",1804000,"Powiat jarosławski",2013,6.55
"18056",1805000,"Powiat jasielski",2013,2.6
"18057",1806000,"Powiat kolbuszowski",2013,7.97
"18058",1807000,"Powiat krośnieński",2013,6.26
"18059",1808000,"Powiat leżajski",2013,4.29
"18060",1809000,"Powiat lubaczowski",2013,19.26
"18061",1810000,"Powiat łańcucki",2013,10.04
"18062",1811000,"Powiat mielecki",2013,9.54
"18063",1812000,"Powiat niżański",2013,8.88
"18064",1813000,"Powiat przemyski",2013,6.75
"18065",1814000,"Powiat przeworski",2013,8.84
"18066",1815000,"Powiat ropczycko-sędziszowski",2013,5.45
"18067",1816000,"Powiat rzeszowski",2013,10.9
"18068",1817000,"Powiat sanocki",2013,5.2
"18069",1818000,"Powiat stalowowolski",2013,4.59
"18070",1819000,"Powiat strzyżowski",2013,11.26
"18071",1820000,"Powiat tarnobrzeski",2013,5.56
"18072",1821000,"Powiat leski",2013,3.73
"18073",1861000,"Powiat m.Krosno",2013,2.12
"18074",1862000,"Powiat m.Przemyśl",2013,0
"18075",1863000,"Powiat m.Rzeszów",2013,6.57
"18076",1864000,"Powiat m.Tarnobrzeg",2013,4.14
"18077",2001000,"Powiat augustowski",2013,30.14
"18078",2002000,"Powiat białostocki",2013,12.44
"18079",2003000,"Powiat bielski",2013,12.11
"18080",2004000,"Powiat grajewski",2013,10.19
"18081",2005000,"Powiat hajnowski",2013,4.38
"18082",2006000,"Powiat kolneński",2013,25.17
"18083",2007000,"Powiat łomżyński",2013,19.23
"18084",2008000,"Powiat moniecki",2013,2.37
"18085",2009000,"Powiat sejneński",2013,23.96
"18086",2010000,"Powiat siemiatycki",2013,16.98
"18087",2011000,"Powiat sokólski",2013,22.58
"18088",2012000,"Powiat suwalski",2013,13.9
"18089",2013000,"Powiat wysokomazowiecki",2013,11.87
"18090",2014000,"Powiat zambrowski",2013,22.32
"18091",2061000,"Powiat m.Białystok",2013,3.39
"18092",2062000,"Powiat m.Łomża",2013,1.59
"18093",2063000,"Powiat m.Suwałki",2013,2.88
"18094",2201000,"Powiat bytowski",2013,10.21
"18095",2202000,"Powiat chojnicki",2013,6.24
"18096",2203000,"Powiat człuchowski",2013,19.21
"18097",2204000,"Powiat gdański",2013,8.64
"18098",2205000,"Powiat kartuski",2013,7.25
"18099",2206000,"Powiat kościerski",2013,12.65
"18100",2207000,"Powiat kwidzyński",2013,11.95
"18101",2208000,"Powiat lęborski",2013,6.04
"18102",2209000,"Powiat malborski",2013,10.84
"18103",2210000,"Powiat nowodworski",2013,16.48
"18104",2211000,"Powiat pucki",2013,19.72
"18105",2212000,"Powiat słupski",2013,13.36
"18106",2213000,"Powiat starogardzki",2013,6.29
"18107",2214000,"Powiat tczewski",2013,4.31
"18108",2215000,"Powiat wejherowski",2013,7.81
"18109",2216000,"Powiat sztumski",2013,7.04
"18110",2261000,"Powiat m.Gdańsk",2013,3.91
"18111",2262000,"Powiat m.Gdynia",2013,3.22
"18112",2263000,"Powiat m.Słupsk",2013,5.29
"18113",2264000,"Powiat m.Sopot",2013,7.89
"18114",2401000,"Powiat będziński",2013,12.55
"18115",2402000,"Powiat bielski",2013,4.38
"18116",2403000,"Powiat cieszyński",2013,5.64
"18117",2404000,"Powiat częstochowski",2013,16.24
"18118",2405000,"Powiat gliwicki",2013,6.94
"18119",2406000,"Powiat kłobucki",2013,11.67
"18120",2407000,"Powiat lubliniecki",2013,10.36
"18121",2408000,"Powiat mikołowski",2013,4.19
"18122",2409000,"Powiat myszkowski",2013,6.95
"18123",2410000,"Powiat pszczyński",2013,9.2
"18124",2411000,"Powiat raciborski",2013,5.47
"18125",2412000,"Powiat rybnicki",2013,2.61
"18126",2413000,"Powiat tarnogórski",2013,5.06
"18127",2414000,"Powiat bieruńsko-lędziński",2013,3.42
"18128",2415000,"Powiat wodzisławski",2013,7.58
"18129",2416000,"Powiat zawierciański",2013,10.66
"18130",2417000,"Powiat żywiecki",2013,5.88
"18131",2461000,"Powiat m.Bielsko-Biała",2013,4.03
"18132",2462000,"Powiat m.Bytom",2013,2.3
"18133",2463000,"Powiat m.Chorzów",2013,1.8
"18134",2464000,"Powiat m.Częstochowa",2013,5.15
"18135",2465000,"Powiat m.Dąbrowa Górnicza",2013,7.24
"18136",2466000,"Powiat m.Gliwice",2013,2.69
"18137",2467000,"Powiat m.Jastrzębie-Zdrój",2013,3.28
"18138",2468000,"Powiat m.Jaworzno",2013,4.26
"18139",2469000,"Powiat m.Katowice",2013,6.86
"18140",2470000,"Powiat m.Mysłowice",2013,2.66
"18141",2471000,"Powiat m.Piekary Śląskie",2013,5.23
"18142",2472000,"Powiat m.Ruda Śląska",2013,2.11
"18143",2473000,"Powiat m.Rybnik",2013,4.98
"18144",2474000,"Powiat m.Siemianowice Śląskie",2013,2.89
"18145",2475000,"Powiat m.Sosnowiec",2013,2.82
"18146",2476000,"Powiat m.Świętochłowice",2013,3.84
"18147",2477000,"Powiat m.Tychy",2013,7.77
"18148",2478000,"Powiat m.Zabrze",2013,5.59
"18149",2479000,"Powiat m.Żory",2013,1.61
"18150",2601000,"Powiat buski",2013,10.86
"18151",2602000,"Powiat jędrzejowski",2013,15.91
"18152",2603000,"Powiat kazimierski",2013,5.7
"18153",2604000,"Powiat kielecki",2013,17.37
"18154",2605000,"Powiat konecki",2013,9.57
"18155",2606000,"Powiat opatowski",2013,32.82
"18156",2607000,"Powiat ostrowiecki",2013,7.84
"18157",2608000,"Powiat pińczowski",2013,7.36
"18158",2609000,"Powiat sandomierski",2013,8.73
"18159",2610000,"Powiat skarżyski",2013,7.66
"18160",2611000,"Powiat starachowicki",2013,6.42
"18161",2612000,"Powiat staszowski",2013,8.15
"18162",2613000,"Powiat włoszczowski",2013,12.94
"18163",2661000,"Powiat m.Kielce",2013,6.99
"18164",2801000,"Powiat bartoszycki",2013,13.25
"18165",2802000,"Powiat braniewski",2013,11.67
"18166",2803000,"Powiat działdowski",2013,12.01
"18167",2804000,"Powiat elbląski",2013,17.13
"18168",2805000,"Powiat ełcki",2013,10.08
"18169",2806000,"Powiat giżycki",2013,17.34
"18170",2807000,"Powiat iławski",2013,9.67
"18171",2808000,"Powiat kętrzyński",2013,7.6
"18172",2809000,"Powiat lidzbarski",2013,11.68
"18173",2810000,"Powiat mrągowski",2013,21.51
"18174",2811000,"Powiat nidzicki",2013,8.81
"18175",2812000,"Powiat nowomiejski",2013,6.78
"18176",2813000,"Powiat olecki",2013,20.04
"18177",2814000,"Powiat olsztyński",2013,18.84
"18178",2815000,"Powiat ostródzki",2013,8.42
"18179",2816000,"Powiat piski",2013,13.82
"18180",2817000,"Powiat szczycieński",2013,11.24
"18181",2818000,"Powiat gołdapski",2013,7.28
"18182",2819000,"Powiat węgorzewski",2013,12.66
"18183",2861000,"Powiat m.Elbląg",2013,4.06
"18184",2862000,"Powiat m.Olsztyn",2013,1.72
"18185",3001000,"Powiat chodzieski",2013,18.85
"18186",3002000,"Powiat czarnkowsko-trzcianecki",2013,12.5
"18187",3003000,"Powiat gnieźnieński",2013,6.22
"18188",3004000,"Powiat gostyński",2013,7.88
"18189",3005000,"Powiat grodziski",2013,11.78
"18190",3006000,"Powiat jarociński",2013,9.77
"18191",3007000,"Powiat kaliski",2013,10.92
"18192",3008000,"Powiat kępiński",2013,12.41
"18193",3009000,"Powiat kolski",2013,8.98
"18194",3010000,"Powiat koniński",2013,7.78
"18195",3011000,"Powiat kościański",2013,12.69
"18196",3012000,"Powiat krotoszyński",2013,12.81
"18197",3013000,"Powiat leszczyński",2013,20.48
"18198",3014000,"Powiat międzychodzki",2013,16.17
"18199",3015000,"Powiat nowotomyski",2013,9.44
"18200",3016000,"Powiat obornicki",2013,18.63
"18201",3017000,"Powiat ostrowski",2013,7.45
"18202",3018000,"Powiat ostrzeszowski",2013,9.03
"18203",3019000,"Powiat pilski",2013,10.12
"18204",3020000,"Powiat pleszewski",2013,15.8
"18205",3021000,"Powiat poznański",2013,6.6
"18206",3022000,"Powiat rawicki",2013,3.31
"18207",3023000,"Powiat słupecki",2013,10.06
"18208",3024000,"Powiat szamotulski",2013,12.29
"18209",3025000,"Powiat średzki",2013,14.09
"18210",3026000,"Powiat śremski",2013,3.29
"18211",3027000,"Powiat turecki",2013,8.29
"18212",3028000,"Powiat wągrowiecki",2013,5.73
"18213",3029000,"Powiat wolsztyński",2013,7.05
"18214",3030000,"Powiat wrzesiński",2013,7.85
"18215",3031000,"Powiat złotowski",2013,11.41
"18216",3061000,"Powiat m.Kalisz",2013,3.84
"18217",3062000,"Powiat m.Konin",2013,5.16
"18218",3063000,"Powiat m.Leszno",2013,3.09
"18219",3064000,"Powiat m.Poznań",2013,3.64
"18220",3201000,"Powiat białogardzki",2013,14.28
"18221",3202000,"Powiat choszczeński",2013,6
"18222",3203000,"Powiat drawski",2013,22.22
"18223",3204000,"Powiat goleniowski",2013,13.39
"18224",3205000,"Powiat gryficki",2013,22.69
"18225",3206000,"Powiat gryfiński",2013,7.14
"18226",3207000,"Powiat kamieński",2013,16.67
