"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_osob_na_1_izbe"
"36113",213000,"Powiat milicki",2007,0.85
"36114",214000,"Powiat oleśnicki",2007,0.85
"36115",215000,"Powiat oławski",2007,0.83
"36116",216000,"Powiat polkowicki",2007,0.81
"36117",217000,"Powiat strzeliński",2007,0.81
"36118",218000,"Powiat średzki",2007,0.81
"36119",219000,"Powiat świdnicki",2007,0.81
"36120",220000,"Powiat trzebnicki",2007,0.81
"36121",221000,"Powiat wałbrzyski",2007,0.81
"36122",222000,"Powiat wołowski",2007,0.79
"36123",223000,"Powiat wrocławski",2007,0.74
"36124",224000,"Powiat ząbkowicki",2007,0.78
"36125",225000,"Powiat zgorzelecki",2007,0.75
"36126",226000,"Powiat złotoryjski",2007,0.8
"36127",261000,"Powiat m.Jelenia Góra",2007,0.72
"36128",262000,"Powiat m.Legnica",2007,0.74
"36129",264000,"Powiat m.Wrocław",2007,0.75
"36130",265000,"Powiat m.Wałbrzych od 2013",2007,NA
"36131",401000,"Powiat aleksandrowski",2007,0.77
"36132",402000,"Powiat brodnicki",2007,0.84
"36133",403000,"Powiat bydgoski",2007,0.85
"36134",404000,"Powiat chełmiński",2007,0.9
"36135",405000,"Powiat golubsko-dobrzyński",2007,0.91
"36136",406000,"Powiat grudziądzki",2007,0.89
"36137",407000,"Powiat inowrocławski",2007,0.85
"36138",408000,"Powiat lipnowski",2007,0.93
"36139",409000,"Powiat mogileński",2007,0.87
"36140",410000,"Powiat nakielski",2007,0.93
"36141",411000,"Powiat radziejowski",2007,0.86
"36142",412000,"Powiat rypiński",2007,0.89
"36143",413000,"Powiat sępoleński",2007,0.9
"36144",414000,"Powiat świecki",2007,0.86
"36145",415000,"Powiat toruński",2007,0.93
"36146",416000,"Powiat tucholski",2007,0.84
"36147",417000,"Powiat wąbrzeski",2007,0.86
"36148",418000,"Powiat włocławski",2007,0.9
"36149",419000,"Powiat żniński",2007,0.89
"36150",461000,"Powiat m.Bydgoszcz",2007,0.77
"36151",462000,"Powiat m.Grudziądz",2007,0.81
"36152",463000,"Powiat m.Toruń",2007,0.75
"36153",464000,"Powiat m.Włocławek",2007,0.81
"36154",601000,"Powiat bialski",2007,0.8
"36155",602000,"Powiat biłgorajski",2007,0.87
"36156",603000,"Powiat chełmski",2007,0.85
"36157",604000,"Powiat hrubieszowski",2007,0.84
"36158",605000,"Powiat janowski",2007,0.95
"36159",606000,"Powiat krasnostawski",2007,0.79
"36160",607000,"Powiat kraśnicki",2007,0.85
"36161",608000,"Powiat lubartowski",2007,0.86
"36162",609000,"Powiat lubelski",2007,0.83
"36163",610000,"Powiat łęczyński",2007,0.89
"36164",611000,"Powiat łukowski",2007,0.91
"36165",612000,"Powiat opolski",2007,0.88
"36166",613000,"Powiat parczewski",2007,0.79
"36167",614000,"Powiat puławski",2007,0.79
"36168",615000,"Powiat radzyński",2007,0.83
"36169",616000,"Powiat rycki",2007,0.83
"36170",617000,"Powiat świdnicki",2007,0.83
"36171",618000,"Powiat tomaszowski",2007,0.83
"36172",619000,"Powiat włodawski",2007,0.77
"36173",620000,"Powiat zamojski",2007,0.85
"36174",661000,"Powiat m.Biała Podlaska",2007,0.75
"36175",662000,"Powiat m.Chełm",2007,0.77
"36176",663000,"Powiat m.Lublin",2007,0.74
"36177",664000,"Powiat m.Zamość",2007,0.79
"36178",801000,"Powiat gorzowski",2007,0.78
"36179",802000,"Powiat krośnieński",2007,0.79
"36180",803000,"Powiat międzyrzecki",2007,0.79
"36181",804000,"Powiat nowosolski",2007,0.82
"36182",805000,"Powiat słubicki",2007,0.8
"36183",806000,"Powiat strzelecko-drezdenecki",2007,0.8
"36184",807000,"Powiat sulęciński",2007,0.78
"36185",808000,"Powiat świebodziński",2007,0.83
"36186",809000,"Powiat zielonogórski",2007,0.79
"36187",810000,"Powiat żagański",2007,0.78
"36188",811000,"Powiat żarski",2007,0.78
"36189",812000,"Powiat wschowski",2007,0.83
"36190",861000,"Powiat m.Gorzów Wielkopolski",2007,0.75
"36191",862000,"Powiat m.Zielona Góra",2007,0.74
"36192",1001000,"Powiat bełchatowski",2007,0.76
"36193",1002000,"Powiat kutnowski",2007,0.79
"36194",1003000,"Powiat łaski",2007,0.75
"36195",1004000,"Powiat łęczycki",2007,0.85
"36196",1005000,"Powiat łowicki",2007,0.76
"36197",1006000,"Powiat łódzki wschodni",2007,0.73
"36198",1007000,"Powiat opoczyński",2007,0.84
"36199",1008000,"Powiat pabianicki",2007,0.73
"36200",1009000,"Powiat pajęczański",2007,0.8
"36201",1010000,"Powiat piotrkowski",2007,0.79
"36202",1011000,"Powiat poddębicki",2007,0.75
"36203",1012000,"Powiat radomszczański",2007,0.78
"36204",1013000,"Powiat rawski",2007,0.86
"36205",1014000,"Powiat sieradzki",2007,0.83
"36206",1015000,"Powiat skierniewicki",2007,0.83
"36207",1016000,"Powiat tomaszowski",2007,0.77
"36208",1017000,"Powiat wieluński",2007,0.79
"36209",1018000,"Powiat wieruszowski",2007,0.76
"36210",1019000,"Powiat zduńskowolski",2007,0.81
"36211",1020000,"Powiat zgierski",2007,0.74
"36212",1021000,"Powiat brzeziński",2007,0.78
"36213",1061000,"Powiat m.Łódź",2007,0.73
"36214",1062000,"Powiat m.Piotrków Trybunalski",2007,0.76
"36215",1063000,"Powiat m.Skierniewice",2007,0.73
"36216",1201000,"Powiat bocheński",2007,0.8
"36217",1202000,"Powiat brzeski",2007,0.85
"36218",1203000,"Powiat chrzanowski",2007,0.77
"36219",1204000,"Powiat dąbrowski",2007,0.95
"36220",1205000,"Powiat gorlicki",2007,0.9
"36221",1206000,"Powiat krakowski",2007,0.79
"36222",1207000,"Powiat limanowski",2007,0.98
"36223",1208000,"Powiat miechowski",2007,0.78
"36224",1209000,"Powiat myślenicki",2007,0.88
"36225",1210000,"Powiat nowosądecki",2007,1.03
"36226",1211000,"Powiat nowotarski",2007,0.85
"36227",1212000,"Powiat olkuski",2007,0.76
"36228",1213000,"Powiat oświęcimski",2007,0.79
"36229",1214000,"Powiat proszowicki",2007,0.84
"36230",1215000,"Powiat suski",2007,0.81
"36231",1216000,"Powiat tarnowski",2007,0.94
"36232",1217000,"Powiat tatrzański",2007,0.66
"36233",1218000,"Powiat wadowicki",2007,0.84
"36234",1219000,"Powiat wielicki",2007,0.77
"36235",1261000,"Powiat m.Kraków",2007,0.79
"36236",1262000,"Powiat m.Nowy Sącz",2007,0.8
"36237",1263000,"Powiat m.Tarnów",2007,0.79
"36238",1401000,"Powiat białobrzeski",2007,0.85
"36239",1402000,"Powiat ciechanowski",2007,0.83
"36240",1403000,"Powiat garwoliński",2007,0.87
"36241",1404000,"Powiat gostyniński",2007,0.82
"36242",1405000,"Powiat grodziski",2007,0.74
"36243",1406000,"Powiat grójecki",2007,0.81
"36244",1407000,"Powiat kozienicki",2007,0.82
"36245",1408000,"Powiat legionowski",2007,0.71
"36246",1409000,"Powiat lipski",2007,0.84
"36247",1410000,"Powiat łosicki",2007,0.76
"36248",1411000,"Powiat makowski",2007,0.83
"36249",1412000,"Powiat miński",2007,0.79
"36250",1413000,"Powiat mławski",2007,0.85
"36251",1414000,"Powiat nowodworski",2007,0.8
"36252",1415000,"Powiat ostrołęcki",2007,0.89
"36253",1416000,"Powiat ostrowski",2007,0.82
"36254",1417000,"Powiat otwocki",2007,0.76
"36255",1418000,"Powiat piaseczyński",2007,0.76
"36256",1419000,"Powiat płocki",2007,0.87
"36257",1420000,"Powiat płoński",2007,0.86
"36258",1421000,"Powiat pruszkowski",2007,0.69
"36259",1422000,"Powiat przasnyski",2007,0.88
"36260",1423000,"Powiat przysuski",2007,0.91
"36261",1424000,"Powiat pułtuski",2007,0.83
"36262",1425000,"Powiat radomski",2007,0.96
"36263",1426000,"Powiat siedlecki",2007,0.86
"36264",1427000,"Powiat sierpecki",2007,0.85
"36265",1428000,"Powiat sochaczewski",2007,0.82
"36266",1429000,"Powiat sokołowski",2007,0.74
"36267",1430000,"Powiat szydłowiecki",2007,0.9
"36268",1432000,"Powiat warszawski zachodni",2007,0.68
"36269",1433000,"Powiat węgrowski",2007,0.81
"36270",1434000,"Powiat wołomiński",2007,0.75
"36271",1435000,"Powiat wyszkowski",2007,0.88
"36272",1436000,"Powiat zwoleński",2007,0.91
"36273",1437000,"Powiat żuromiński",2007,0.83
"36274",1438000,"Powiat żyrardowski",2007,0.8
"36275",1461000,"Powiat m.Ostrołęka",2007,0.75
"36276",1462000,"Powiat m.Płock",2007,0.78
"36277",1463000,"Powiat m.Radom",2007,0.86
"36278",1464000,"Powiat m.Siedlce",2007,0.76
"36279",1465000,"Powiat m. st. Warszawa",2007,0.7
"36280",1601000,"Powiat brzeski",2007,0.81
"36281",1602000,"Powiat głubczycki",2007,0.78
"36282",1603000,"Powiat kędzierzyńsko-kozielski",2007,0.72
"36283",1604000,"Powiat kluczborski",2007,0.78
"36284",1605000,"Powiat krapkowicki",2007,0.74
"36285",1606000,"Powiat namysłowski",2007,0.81
"36286",1607000,"Powiat nyski",2007,0.8
"36287",1608000,"Powiat oleski",2007,0.74
"36288",1609000,"Powiat opolski",2007,0.72
"36289",1610000,"Powiat prudnicki",2007,0.73
"36290",1611000,"Powiat strzelecki",2007,0.76
"36291",1661000,"Powiat m.Opole",2007,0.75
"36292",1801000,"Powiat bieszczadzki",2007,0.9
"36293",1802000,"Powiat brzozowski",2007,0.9
"36294",1803000,"Powiat dębicki",2007,0.93
"36295",1804000,"Powiat jarosławski",2007,0.92
"36296",1805000,"Powiat jasielski",2007,0.87
"36297",1806000,"Powiat kolbuszowski",2007,0.96
"36298",1807000,"Powiat krośnieński",2007,0.82
"36299",1808000,"Powiat leżajski",2007,0.9
"36300",1809000,"Powiat lubaczowski",2007,0.91
"36301",1810000,"Powiat łańcucki",2007,0.84
"36302",1811000,"Powiat mielecki",2007,0.9
"36303",1812000,"Powiat niżański",2007,0.86
"36304",1813000,"Powiat przemyski",2007,0.93
"36305",1814000,"Powiat przeworski",2007,0.89
"36306",1815000,"Powiat ropczycko-sędziszowski",2007,0.98
"36307",1816000,"Powiat rzeszowski",2007,0.82
"36308",1817000,"Powiat sanocki",2007,0.87
"36309",1818000,"Powiat stalowowolski",2007,0.83
"36310",1819000,"Powiat strzyżowski",2007,0.87
"36311",1820000,"Powiat tarnobrzeski",2007,0.9
"36312",1821000,"Powiat leski",2007,0.87
"36313",1861000,"Powiat m.Krosno",2007,0.75
"36314",1862000,"Powiat m.Przemyśl",2007,0.85
"36315",1863000,"Powiat m.Rzeszów",2007,0.79
"36316",1864000,"Powiat m.Tarnobrzeg",2007,0.83
"36317",2001000,"Powiat augustowski",2007,0.76
"36318",2002000,"Powiat białostocki",2007,0.71
"36319",2003000,"Powiat bielski",2007,0.67
"36320",2004000,"Powiat grajewski",2007,0.85
"36321",2005000,"Powiat hajnowski",2007,0.6
"36322",2006000,"Powiat kolneński",2007,0.94
"36323",2007000,"Powiat łomżyński",2007,0.85
"36324",2008000,"Powiat moniecki",2007,0.81
"36325",2009000,"Powiat sejneński",2007,0.76
"36326",2010000,"Powiat siemiatycki",2007,0.68
"36327",2011000,"Powiat sokólski",2007,0.75
"36328",2012000,"Powiat suwalski",2007,0.82
"36329",2013000,"Powiat wysokomazowiecki",2007,0.78
"36330",2014000,"Powiat zambrowski",2007,0.84
"36331",2061000,"Powiat m.Białystok",2007,0.72
"36332",2062000,"Powiat m.Łomża",2007,0.77
"36333",2063000,"Powiat m.Suwałki",2007,0.79
"36334",2201000,"Powiat bytowski",2007,0.87
"36335",2202000,"Powiat chojnicki",2007,0.86
"36336",2203000,"Powiat człuchowski",2007,0.85
"36337",2204000,"Powiat gdański",2007,0.84
"36338",2205000,"Powiat kartuski",2007,0.89
"36339",2206000,"Powiat kościerski",2007,0.85
"36340",2207000,"Powiat kwidzyński",2007,0.89
"36341",2208000,"Powiat lęborski",2007,0.82
"36342",2209000,"Powiat malborski",2007,0.84
"36343",2210000,"Powiat nowodworski",2007,0.77
"36344",2211000,"Powiat pucki",2007,0.72
"36345",2212000,"Powiat słupski",2007,0.84
"36346",2213000,"Powiat starogardzki",2007,0.84
"36347",2214000,"Powiat tczewski",2007,0.89
"36348",2215000,"Powiat wejherowski",2007,0.86
"36349",2216000,"Powiat sztumski",2007,0.89
"36350",2261000,"Powiat m.Gdańsk",2007,0.76
"36351",2262000,"Powiat m.Gdynia",2007,0.72
"36352",2263000,"Powiat m.Słupsk",2007,0.76
"36353",2264000,"Powiat m.Sopot",2007,0.64
"36354",2401000,"Powiat będziński",2007,0.7
"36355",2402000,"Powiat bielski",2007,0.75
"36356",2403000,"Powiat cieszyński",2007,0.67
"36357",2404000,"Powiat częstochowski",2007,0.78
"36358",2405000,"Powiat gliwicki",2007,0.76
"36359",2406000,"Powiat kłobucki",2007,0.79
"36360",2407000,"Powiat lubliniecki",2007,0.75
"36361",2408000,"Powiat mikołowski",2007,0.72
"36362",2409000,"Powiat myszkowski",2007,0.73
"36363",2410000,"Powiat pszczyński",2007,0.77
"36364",2411000,"Powiat raciborski",2007,0.74
"36365",2412000,"Powiat rybnicki",2007,0.72
"36366",2413000,"Powiat tarnogórski",2007,0.73
"36367",2414000,"Powiat bieruńsko-lędziński",2007,0.76
"36368",2415000,"Powiat wodzisławski",2007,0.72
"36369",2416000,"Powiat zawierciański",2007,0.73
"36370",2417000,"Powiat żywiecki",2007,0.77
"36371",2461000,"Powiat m.Bielsko-Biała",2007,0.75
"36372",2462000,"Powiat m.Bytom",2007,0.81
"36373",2463000,"Powiat m.Chorzów",2007,0.76
"36374",2464000,"Powiat m.Częstochowa",2007,0.77
"36375",2465000,"Powiat m.Dąbrowa Górnicza",2007,0.77
"36376",2466000,"Powiat m.Gliwice",2007,0.77
"36377",2467000,"Powiat m.Jastrzębie-Zdrój",2007,0.85
"36378",2468000,"Powiat m.Jaworzno",2007,0.83
"36379",2469000,"Powiat m.Katowice",2007,0.71
"36380",2470000,"Powiat m.Mysłowice",2007,0.78
"36381",2471000,"Powiat m.Piekary Śląskie",2007,0.74
"36382",2472000,"Powiat m.Ruda Śląska",2007,0.81
"36383",2473000,"Powiat m.Rybnik",2007,0.77
"36384",2474000,"Powiat m.Siemianowice Śląskie",2007,0.77
"36385",2475000,"Powiat m.Sosnowiec",2007,0.76
"36386",2476000,"Powiat m.Świętochłowice",2007,0.82
"36387",2477000,"Powiat m.Tychy",2007,0.8
"36388",2478000,"Powiat m.Zabrze",2007,0.87
"36389",2479000,"Powiat m.Żory",2007,0.9
"36390",2601000,"Powiat buski",2007,0.79
"36391",2602000,"Powiat jędrzejowski",2007,0.85
"36392",2603000,"Powiat kazimierski",2007,0.81
"36393",2604000,"Powiat kielecki",2007,0.93
"36394",2605000,"Powiat konecki",2007,0.83
"36395",2606000,"Powiat opatowski",2007,0.9
"36396",2607000,"Powiat ostrowiecki",2007,0.8
"36397",2608000,"Powiat pińczowski",2007,0.79
"36398",2609000,"Powiat sandomierski",2007,0.86
"36399",2610000,"Powiat skarżyski",2007,0.78
"36400",2611000,"Powiat starachowicki",2007,0.85
"36401",2612000,"Powiat staszowski",2007,0.85
"36402",2613000,"Powiat włoszczowski",2007,0.84
"36403",2661000,"Powiat m.Kielce",2007,0.8
"36404",2801000,"Powiat bartoszycki",2007,0.84
"36405",2802000,"Powiat braniewski",2007,0.88
"36406",2803000,"Powiat działdowski",2007,0.84
"36407",2804000,"Powiat elbląski",2007,0.9
"36408",2805000,"Powiat ełcki",2007,0.82
"36409",2806000,"Powiat giżycki",2007,0.77
"36410",2807000,"Powiat iławski",2007,0.88
"36411",2808000,"Powiat kętrzyński",2007,0.82
"36412",2809000,"Powiat lidzbarski",2007,0.82
"36413",2810000,"Powiat mrągowski",2007,0.78
"36414",2811000,"Powiat nidzicki",2007,0.89
"36415",2812000,"Powiat nowomiejski",2007,0.86
"36416",2813000,"Powiat olecki",2007,0.82
"36417",2814000,"Powiat olsztyński",2007,0.85
"36418",2815000,"Powiat ostródzki",2007,0.86
"36419",2816000,"Powiat piski",2007,0.85
"36420",2817000,"Powiat szczycieński",2007,0.86
"36421",2818000,"Powiat gołdapski",2007,0.82
"36422",2819000,"Powiat węgorzewski",2007,0.78
"36423",2861000,"Powiat m.Elbląg",2007,0.82
"36424",2862000,"Powiat m.Olsztyn",2007,0.74
"36425",3001000,"Powiat chodzieski",2007,0.83
"36426",3002000,"Powiat czarnkowsko-trzcianecki",2007,0.84
"36427",3003000,"Powiat gnieźnieński",2007,0.87
"36428",3004000,"Powiat gostyński",2007,0.88
"36429",3005000,"Powiat grodziski",2007,0.88
"36430",3006000,"Powiat jarociński",2007,0.84
"36431",3007000,"Powiat kaliski",2007,0.89
"36432",3008000,"Powiat kępiński",2007,0.81
"36433",3009000,"Powiat kolski",2007,0.8
"36434",3010000,"Powiat koniński",2007,0.86
"36435",3011000,"Powiat kościański",2007,0.86
"36436",3012000,"Powiat krotoszyński",2007,0.83
"36437",3013000,"Powiat leszczyński",2007,0.87
"36438",3014000,"Powiat międzychodzki",2007,0.83
"36439",3015000,"Powiat nowotomyski",2007,0.83
"36440",3016000,"Powiat obornicki",2007,0.87
"36441",3017000,"Powiat ostrowski",2007,0.81
"36442",3018000,"Powiat ostrzeszowski",2007,0.79
"36443",3019000,"Powiat pilski",2007,0.84
"36444",3020000,"Powiat pleszewski",2007,0.86
"36445",3021000,"Powiat poznański",2007,0.78
"36446",3022000,"Powiat rawicki",2007,0.83
"36447",3023000,"Powiat słupecki",2007,0.84
"36448",3024000,"Powiat szamotulski",2007,0.86
"36449",3025000,"Powiat średzki",2007,0.87
"36450",3026000,"Powiat śremski",2007,0.89
"36451",3027000,"Powiat turecki",2007,0.83
"36452",3028000,"Powiat wągrowiecki",2007,0.87
"36453",3029000,"Powiat wolsztyński",2007,0.85
"36454",3030000,"Powiat wrzesiński",2007,0.83
"36455",3031000,"Powiat złotowski",2007,0.84
"36456",3061000,"Powiat m.Kalisz",2007,0.79
"36457",3062000,"Powiat m.Konin",2007,0.77
"36458",3063000,"Powiat m.Leszno",2007,0.74
"36459",3064000,"Powiat m.Poznań",2007,0.71
"36460",3201000,"Powiat białogardzki",2007,0.82
"36461",3202000,"Powiat choszczeński",2007,0.84
"36462",3203000,"Powiat drawski",2007,0.81
"36463",3204000,"Powiat goleniowski",2007,0.83
"36464",3205000,"Powiat gryficki",2007,0.79
"36465",3206000,"Powiat gryfiński",2007,0.85
"36466",3207000,"Powiat kamieński",2007,0.71
"36467",3208000,"Powiat kołobrzeski",2007,0.7
"36468",3209000,"Powiat koszaliński",2007,0.8
"36469",3210000,"Powiat myśliborski",2007,0.82
"36470",3211000,"Powiat policki",2007,0.79
"36471",3212000,"Powiat pyrzycki",2007,0.87
"36472",3213000,"Powiat sławieński",2007,0.8
"36473",3214000,"Powiat stargardzki",2007,0.84
"36474",3215000,"Powiat szczecinecki",2007,0.78
"36475",3216000,"Powiat świdwiński",2007,0.82
"36476",3217000,"Powiat wałecki",2007,0.81
"36477",3218000,"Powiat łobeski",2007,0.82
"36478",3261000,"Powiat m.Koszalin",2007,0.75
"36479",3262000,"Powiat m.Szczecin",2007,0.75
"36480",3263000,"Powiat m.Świnoujście",2007,0.71
"36481",201000,"Powiat bolesławiecki",2008,0.75
"36482",202000,"Powiat dzierżoniowski",2008,0.79
"36483",203000,"Powiat głogowski",2008,0.8
"36484",204000,"Powiat górowski",2008,0.82
"36485",205000,"Powiat jaworski",2008,0.79
"36486",206000,"Powiat jeleniogórski",2008,0.72
"36487",207000,"Powiat kamiennogórski",2008,0.85
"36488",208000,"Powiat kłodzki",2008,0.77
"36489",209000,"Powiat legnicki",2008,0.77
"36490",210000,"Powiat lubański",2008,0.75
"36491",211000,"Powiat lubiński",2008,0.78
"36492",212000,"Powiat lwówecki",2008,0.73
"36493",213000,"Powiat milicki",2008,0.85
"36494",214000,"Powiat oleśnicki",2008,0.84
"36495",215000,"Powiat oławski",2008,0.82
"36496",216000,"Powiat polkowicki",2008,0.8
"36497",217000,"Powiat strzeliński",2008,0.8
"36498",218000,"Powiat średzki",2008,0.8
"36499",219000,"Powiat świdnicki",2008,0.8
"36500",220000,"Powiat trzebnicki",2008,0.8
"36501",221000,"Powiat wałbrzyski",2008,0.8
"36502",222000,"Powiat wołowski",2008,0.78
"36503",223000,"Powiat wrocławski",2008,0.72
"36504",224000,"Powiat ząbkowicki",2008,0.78
"36505",225000,"Powiat zgorzelecki",2008,0.74
"36506",226000,"Powiat złotoryjski",2008,0.79
"36507",261000,"Powiat m.Jelenia Góra",2008,0.71
"36508",262000,"Powiat m.Legnica",2008,0.73
"36509",264000,"Powiat m.Wrocław",2008,0.73
"36510",265000,"Powiat m.Wałbrzych od 2013",2008,NA
"36511",401000,"Powiat aleksandrowski",2008,0.77
"36512",402000,"Powiat brodnicki",2008,0.83
"36513",403000,"Powiat bydgoski",2008,0.83
"36514",404000,"Powiat chełmiński",2008,0.9
"36515",405000,"Powiat golubsko-dobrzyński",2008,0.9
"36516",406000,"Powiat grudziądzki",2008,0.87
"36517",407000,"Powiat inowrocławski",2008,0.85
"36518",408000,"Powiat lipnowski",2008,0.92
"36519",409000,"Powiat mogileński",2008,0.87
"36520",410000,"Powiat nakielski",2008,0.93
"36521",411000,"Powiat radziejowski",2008,0.86
"36522",412000,"Powiat rypiński",2008,0.88
"36523",413000,"Powiat sępoleński",2008,0.89
"36524",414000,"Powiat świecki",2008,0.85
"36525",415000,"Powiat toruński",2008,0.92
"36526",416000,"Powiat tucholski",2008,0.83
"36527",417000,"Powiat wąbrzeski",2008,0.85
"36528",418000,"Powiat włocławski",2008,0.89
"36529",419000,"Powiat żniński",2008,0.89
"36530",461000,"Powiat m.Bydgoszcz",2008,0.76
"36531",462000,"Powiat m.Grudziądz",2008,0.8
"36532",463000,"Powiat m.Toruń",2008,0.74
"36533",464000,"Powiat m.Włocławek",2008,0.8
"36534",601000,"Powiat bialski",2008,0.78
"36535",602000,"Powiat biłgorajski",2008,0.86
"36536",603000,"Powiat chełmski",2008,0.84
"36537",604000,"Powiat hrubieszowski",2008,0.83
"36538",605000,"Powiat janowski",2008,0.94
"36539",606000,"Powiat krasnostawski",2008,0.78
"36540",607000,"Powiat kraśnicki",2008,0.85
"36541",608000,"Powiat lubartowski",2008,0.84
"36542",609000,"Powiat lubelski",2008,0.82
"36543",610000,"Powiat łęczyński",2008,0.88
"36544",611000,"Powiat łukowski",2008,0.9
"36545",612000,"Powiat opolski",2008,0.87
"36546",613000,"Powiat parczewski",2008,0.78
"36547",614000,"Powiat puławski",2008,0.78
"36548",615000,"Powiat radzyński",2008,0.82
"36549",616000,"Powiat rycki",2008,0.82
"36550",617000,"Powiat świdnicki",2008,0.82
"36551",618000,"Powiat tomaszowski",2008,0.82
"36552",619000,"Powiat włodawski",2008,0.76
"36553",620000,"Powiat zamojski",2008,0.84
"36554",661000,"Powiat m.Biała Podlaska",2008,0.74
"36555",662000,"Powiat m.Chełm",2008,0.77
"36556",663000,"Powiat m.Lublin",2008,0.72
"36557",664000,"Powiat m.Zamość",2008,0.79
