"","Kod","Nazwa","rok","Kluby_sportowe_lacznie_z_klubami_wyznaniowymi_i_UKS_cwiczacy_ogolem_osoba"
"10819",1413000,"Powiat mławski",2004,933
"10820",1414000,"Powiat nowodworski",2004,888
"10821",1415000,"Powiat ostrołęcki",2004,844
"10822",1416000,"Powiat ostrowski",2004,1603
"10823",1417000,"Powiat otwocki",2004,1196
"10824",1418000,"Powiat piaseczyński",2004,1395
"10825",1419000,"Powiat płocki",2004,964
"10826",1420000,"Powiat płoński",2004,2002
"10827",1421000,"Powiat pruszkowski",2004,1775
"10828",1422000,"Powiat przasnyski",2004,756
"10829",1423000,"Powiat przysuski",2004,552
"10830",1424000,"Powiat pułtuski",2004,957
"10831",1425000,"Powiat radomski",2004,1961
"10832",1426000,"Powiat siedlecki",2004,2188
"10833",1427000,"Powiat sierpecki",2004,141
"10834",1428000,"Powiat sochaczewski",2004,684
"10835",1429000,"Powiat sokołowski",2004,1204
"10836",1430000,"Powiat szydłowiecki",2004,235
"10837",1432000,"Powiat warszawski zachodni",2004,760
"10838",1433000,"Powiat węgrowski",2004,1297
"10839",1434000,"Powiat wołomiński",2004,1711
"10840",1435000,"Powiat wyszkowski",2004,572
"10841",1436000,"Powiat zwoleński",2004,60
"10842",1437000,"Powiat żuromiński",2004,572
"10843",1438000,"Powiat żyrardowski",2004,168
"10844",1461000,"Powiat m.Ostrołęka",2004,1493
"10845",1462000,"Powiat m.Płock",2004,2784
"10846",1463000,"Powiat m.Radom",2004,3448
"10847",1464000,"Powiat m.Siedlce",2004,2772
"10848",1465000,"Powiat m. st. Warszawa",2004,21557
"10849",1601000,"Powiat brzeski",2004,832
"10850",1602000,"Powiat głubczycki",2004,1324
"10851",1603000,"Powiat kędzierzyńsko-kozielski",2004,1413
"10852",1604000,"Powiat kluczborski",2004,852
"10853",1605000,"Powiat krapkowicki",2004,764
"10854",1606000,"Powiat namysłowski",2004,724
"10855",1607000,"Powiat nyski",2004,2466
"10856",1608000,"Powiat oleski",2004,1427
"10857",1609000,"Powiat opolski",2004,1750
"10858",1610000,"Powiat prudnicki",2004,896
"10859",1611000,"Powiat strzelecki",2004,803
"10860",1661000,"Powiat m.Opole",2004,1154
"10861",1801000,"Powiat bieszczadzki",2004,722
"10862",1802000,"Powiat brzozowski",2004,1816
"10863",1803000,"Powiat dębicki",2004,5069
"10864",1804000,"Powiat jarosławski",2004,1440
"10865",1805000,"Powiat jasielski",2004,2591
"10866",1806000,"Powiat kolbuszowski",2004,1487
"10867",1807000,"Powiat krośnieński",2004,3705
"10868",1808000,"Powiat leżajski",2004,3292
"10869",1809000,"Powiat lubaczowski",2004,1084
"10870",1810000,"Powiat łańcucki",2004,1994
"10871",1811000,"Powiat mielecki",2004,5340
"10872",1812000,"Powiat niżański",2004,1450
"10873",1813000,"Powiat przemyski",2004,1275
"10874",1814000,"Powiat przeworski",2004,1310
"10875",1815000,"Powiat ropczycko-sędziszowski",2004,1287
"10876",1816000,"Powiat rzeszowski",2004,4643
"10877",1817000,"Powiat sanocki",2004,3050
"10878",1818000,"Powiat stalowowolski",2004,2231
"10879",1819000,"Powiat strzyżowski",2004,856
"10880",1820000,"Powiat tarnobrzeski",2004,1218
"10881",1821000,"Powiat leski",2004,1213
"10882",1861000,"Powiat m.Krosno",2004,1540
"10883",1862000,"Powiat m.Przemyśl",2004,1615
"10884",1863000,"Powiat m.Rzeszów",2004,5522
"10885",1864000,"Powiat m.Tarnobrzeg",2004,1758
"10886",2001000,"Powiat augustowski",2004,459
"10887",2002000,"Powiat białostocki",2004,2289
"10888",2003000,"Powiat bielski",2004,1434
"10889",2004000,"Powiat grajewski",2004,1892
"10890",2005000,"Powiat hajnowski",2004,1180
"10891",2006000,"Powiat kolneński",2004,739
"10892",2007000,"Powiat łomżyński",2004,968
"10893",2008000,"Powiat moniecki",2004,847
"10894",2009000,"Powiat sejneński",2004,453
"10895",2010000,"Powiat siemiatycki",2004,1258
"10896",2011000,"Powiat sokólski",2004,1370
"10897",2012000,"Powiat suwalski",2004,601
"10898",2013000,"Powiat wysokomazowiecki",2004,1393
"10899",2014000,"Powiat zambrowski",2004,1087
"10900",2061000,"Powiat m.Białystok",2004,9320
"10901",2062000,"Powiat m.Łomża",2004,1467
"10902",2063000,"Powiat m.Suwałki",2004,1316
"10903",2201000,"Powiat bytowski",2004,1920
"10904",2202000,"Powiat chojnicki",2004,1825
"10905",2203000,"Powiat człuchowski",2004,1709
"10906",2204000,"Powiat gdański",2004,1683
"10907",2205000,"Powiat kartuski",2004,2094
"10908",2206000,"Powiat kościerski",2004,664
"10909",2207000,"Powiat kwidzyński",2004,1314
"10910",2208000,"Powiat lęborski",2004,668
"10911",2209000,"Powiat malborski",2004,1284
"10912",2210000,"Powiat nowodworski",2004,668
"10913",2211000,"Powiat pucki",2004,881
"10914",2212000,"Powiat słupski",2004,2309
"10915",2213000,"Powiat starogardzki",2004,1709
"10916",2214000,"Powiat tczewski",2004,1663
"10917",2215000,"Powiat wejherowski",2004,1875
"10918",2216000,"Powiat sztumski",2004,1062
"10919",2261000,"Powiat m.Gdańsk",2004,9756
"10920",2262000,"Powiat m.Gdynia",2004,4267
"10921",2263000,"Powiat m.Słupsk",2004,1871
"10922",2264000,"Powiat m.Sopot",2004,1891
"10923",2401000,"Powiat będziński",2004,1701
"10924",2402000,"Powiat bielski",2004,2762
"10925",2403000,"Powiat cieszyński",2004,3328
"10926",2404000,"Powiat częstochowski",2004,1767
"10927",2405000,"Powiat gliwicki",2004,2315
"10928",2406000,"Powiat kłobucki",2004,1192
"10929",2407000,"Powiat lubliniecki",2004,1760
"10930",2408000,"Powiat mikołowski",2004,1444
"10931",2409000,"Powiat myszkowski",2004,1135
"10932",2410000,"Powiat pszczyński",2004,2464
"10933",2411000,"Powiat raciborski",2004,2393
"10934",2412000,"Powiat rybnicki",2004,1385
"10935",2413000,"Powiat tarnogórski",2004,2536
"10936",2414000,"Powiat bieruńsko-lędziński",2004,757
"10937",2415000,"Powiat wodzisławski",2004,2355
"10938",2416000,"Powiat zawierciański",2004,1307
"10939",2417000,"Powiat żywiecki",2004,2922
"10940",2461000,"Powiat m.Bielsko-Biała",2004,2851
"10941",2462000,"Powiat m.Bytom",2004,3493
"10942",2463000,"Powiat m.Chorzów",2004,1784
"10943",2464000,"Powiat m.Częstochowa",2004,6339
"10944",2465000,"Powiat m.Dąbrowa Górnicza",2004,1206
"10945",2466000,"Powiat m.Gliwice",2004,3507
"10946",2467000,"Powiat m.Jastrzębie-Zdrój",2004,1344
"10947",2468000,"Powiat m.Jaworzno",2004,1425
"10948",2469000,"Powiat m.Katowice",2004,6313
"10949",2470000,"Powiat m.Mysłowice",2004,1277
"10950",2471000,"Powiat m.Piekary Śląskie",2004,1038
"10951",2472000,"Powiat m.Ruda Śląska",2004,1644
"10952",2473000,"Powiat m.Rybnik",2004,4437
"10953",2474000,"Powiat m.Siemianowice Śląskie",2004,767
"10954",2475000,"Powiat m.Sosnowiec",2004,3153
"10955",2476000,"Powiat m.Świętochłowice",2004,541
"10956",2477000,"Powiat m.Tychy",2004,532
"10957",2478000,"Powiat m.Zabrze",2004,3255
"10958",2479000,"Powiat m.Żory",2004,704
"10959",2601000,"Powiat buski",2004,1072
"10960",2602000,"Powiat jędrzejowski",2004,779
"10961",2603000,"Powiat kazimierski",2004,281
"10962",2604000,"Powiat kielecki",2004,3698
"10963",2605000,"Powiat konecki",2004,954
"10964",2606000,"Powiat opatowski",2004,869
"10965",2607000,"Powiat ostrowiecki",2004,892
"10966",2608000,"Powiat pińczowski",2004,373
"10967",2609000,"Powiat sandomierski",2004,1422
"10968",2610000,"Powiat skarżyski",2004,1279
"10969",2611000,"Powiat starachowicki",2004,360
"10970",2612000,"Powiat staszowski",2004,1297
"10971",2613000,"Powiat włoszczowski",2004,605
"10972",2661000,"Powiat m.Kielce",2004,4318
"10973",2801000,"Powiat bartoszycki",2004,535
"10974",2802000,"Powiat braniewski",2004,567
"10975",2803000,"Powiat działdowski",2004,1317
"10976",2804000,"Powiat elbląski",2004,791
"10977",2805000,"Powiat ełcki",2004,1396
"10978",2806000,"Powiat giżycki",2004,1079
"10979",2807000,"Powiat iławski",2004,1668
"10980",2808000,"Powiat kętrzyński",2004,670
"10981",2809000,"Powiat lidzbarski",2004,465
"10982",2810000,"Powiat mrągowski",2004,668
"10983",2811000,"Powiat nidzicki",2004,532
"10984",2812000,"Powiat nowomiejski",2004,573
"10985",2813000,"Powiat olecki",2004,713
"10986",2814000,"Powiat olsztyński",2004,1678
"10987",2815000,"Powiat ostródzki",2004,1552
"10988",2816000,"Powiat piski",2004,883
"10989",2817000,"Powiat szczycieński",2004,1550
"10990",2818000,"Powiat gołdapski",2004,237
"10991",2819000,"Powiat węgorzewski",2004,469
"10992",2861000,"Powiat m.Elbląg",2004,2050
"10993",2862000,"Powiat m.Olsztyn",2004,3237
"10994",3001000,"Powiat chodzieski",2004,919
"10995",3002000,"Powiat czarnkowsko-trzcianecki",2004,1650
"10996",3003000,"Powiat gnieźnieński",2004,4941
"10997",3004000,"Powiat gostyński",2004,688
"10998",3005000,"Powiat grodziski",2004,137
"10999",3006000,"Powiat jarociński",2004,670
"11000",3007000,"Powiat kaliski",2004,933
"11001",3008000,"Powiat kępiński",2004,650
"11002",3009000,"Powiat kolski",2004,1913
"11003",3010000,"Powiat koniński",2004,3061
"11004",3011000,"Powiat kościański",2004,1413
"11005",3012000,"Powiat krotoszyński",2004,1273
"11006",3013000,"Powiat leszczyński",2004,587
"11007",3014000,"Powiat międzychodzki",2004,440
"11008",3015000,"Powiat nowotomyski",2004,1306
"11009",3016000,"Powiat obornicki",2004,412
"11010",3017000,"Powiat ostrowski",2004,3476
"11011",3018000,"Powiat ostrzeszowski",2004,1064
"11012",3019000,"Powiat pilski",2004,3796
"11013",3020000,"Powiat pleszewski",2004,1153
"11014",3021000,"Powiat poznański",2004,3376
"11015",3022000,"Powiat rawicki",2004,1024
"11016",3023000,"Powiat słupecki",2004,1187
"11017",3024000,"Powiat szamotulski",2004,1200
"11018",3025000,"Powiat średzki",2004,1411
"11019",3026000,"Powiat śremski",2004,712
"11020",3027000,"Powiat turecki",2004,1486
"11021",3028000,"Powiat wągrowiecki",2004,932
"11022",3029000,"Powiat wolsztyński",2004,1753
"11023",3030000,"Powiat wrzesiński",2004,1502
"11024",3031000,"Powiat złotowski",2004,1115
"11025",3061000,"Powiat m.Kalisz",2004,1803
"11026",3062000,"Powiat m.Konin",2004,3190
"11027",3063000,"Powiat m.Leszno",2004,1558
"11028",3064000,"Powiat m.Poznań",2004,9024
"11029",3201000,"Powiat białogardzki",2004,833
"11030",3202000,"Powiat choszczeński",2004,1458
"11031",3203000,"Powiat drawski",2004,866
"11032",3204000,"Powiat goleniowski",2004,879
"11033",3205000,"Powiat gryficki",2004,995
"11034",3206000,"Powiat gryfiński",2004,1844
"11035",3207000,"Powiat kamieński",2004,1383
"11036",3208000,"Powiat kołobrzeski",2004,1334
"11037",3209000,"Powiat koszaliński",2004,1378
"11038",3210000,"Powiat myśliborski",2004,886
"11039",3211000,"Powiat policki",2004,1088
"11040",3212000,"Powiat pyrzycki",2004,778
"11041",3213000,"Powiat sławieński",2004,1177
"11042",3214000,"Powiat stargardzki",2004,2699
"11043",3215000,"Powiat szczecinecki",2004,1232
"11044",3216000,"Powiat świdwiński",2004,872
"11045",3217000,"Powiat wałecki",2004,1259
"11046",3218000,"Powiat łobeski",2004,1106
"11047",3261000,"Powiat m.Koszalin",2004,2923
"11048",3262000,"Powiat m.Szczecin",2004,9388
"11049",3263000,"Powiat m.Świnoujście",2004,607
"11050",201000,"Powiat bolesławiecki",2006,2129
"11051",202000,"Powiat dzierżoniowski",2006,2670
"11052",203000,"Powiat głogowski",2006,1628
"11053",204000,"Powiat górowski",2006,652
"11054",205000,"Powiat jaworski",2006,929
"11055",206000,"Powiat jeleniogórski",2006,1624
"11056",207000,"Powiat kamiennogórski",2006,1181
"11057",208000,"Powiat kłodzki",2006,3325
"11058",209000,"Powiat legnicki",2006,1193
"11059",210000,"Powiat lubański",2006,904
"11060",211000,"Powiat lubiński",2006,1796
"11061",212000,"Powiat lwówecki",2006,863
"11062",213000,"Powiat milicki",2006,746
"11063",214000,"Powiat oleśnicki",2006,1350
"11064",215000,"Powiat oławski",2006,876
"11065",216000,"Powiat polkowicki",2006,1507
"11066",217000,"Powiat strzeliński",2006,1203
"11067",218000,"Powiat średzki",2006,545
"11068",219000,"Powiat świdnicki",2006,3271
"11069",220000,"Powiat trzebnicki",2006,1708
"11070",221000,"Powiat wałbrzyski",2006,3160
"11071",222000,"Powiat wołowski",2006,1171
"11072",223000,"Powiat wrocławski",2006,2861
"11073",224000,"Powiat ząbkowicki",2006,689
"11074",225000,"Powiat zgorzelecki",2006,2592
"11075",226000,"Powiat złotoryjski",2006,1036
"11076",261000,"Powiat m.Jelenia Góra",2006,3495
"11077",262000,"Powiat m.Legnica",2006,2391
"11078",263000,"Powiat m.Wałbrzych do 2002",2006,NA
"11079",264000,"Powiat m.Wrocław",2006,13747
"11080",265000,"Powiat m.Wałbrzych od 2013",2006,NA
"11081",401000,"Powiat aleksandrowski",2006,1679
"11082",402000,"Powiat brodnicki",2006,2164
"11083",403000,"Powiat bydgoski",2006,2418
"11084",404000,"Powiat chełmiński",2006,1573
"11085",405000,"Powiat golubsko-dobrzyński",2006,577
"11086",406000,"Powiat grudziądzki",2006,786
"11087",407000,"Powiat inowrocławski",2006,3447
"11088",408000,"Powiat lipnowski",2006,2161
"11089",409000,"Powiat mogileński",2006,467
"11090",410000,"Powiat nakielski",2006,1473
"11091",411000,"Powiat radziejowski",2006,1293
"11092",412000,"Powiat rypiński",2006,1132
"11093",413000,"Powiat sępoleński",2006,705
"11094",414000,"Powiat świecki",2006,1308
"11095",415000,"Powiat toruński",2006,1743
"11096",416000,"Powiat tucholski",2006,875
"11097",417000,"Powiat wąbrzeski",2006,436
"11098",418000,"Powiat włocławski",2006,2719
"11099",419000,"Powiat żniński",2006,1474
"11100",461000,"Powiat m.Bydgoszcz",2006,7435
"11101",462000,"Powiat m.Grudziądz",2006,1867
"11102",463000,"Powiat m.Toruń",2006,4535
"11103",464000,"Powiat m.Włocławek",2006,4087
"11104",601000,"Powiat bialski",2006,5648
"11105",602000,"Powiat biłgorajski",2006,2487
"11106",603000,"Powiat chełmski",2006,2451
"11107",604000,"Powiat hrubieszowski",2006,1406
"11108",605000,"Powiat janowski",2006,1419
"11109",606000,"Powiat krasnostawski",2006,2151
"11110",607000,"Powiat kraśnicki",2006,2240
"11111",608000,"Powiat lubartowski",2006,2052
"11112",609000,"Powiat lubelski",2006,2429
"11113",610000,"Powiat łęczyński",2006,1414
"11114",611000,"Powiat łukowski",2006,4849
"11115",612000,"Powiat opolski",2006,1445
"11116",613000,"Powiat parczewski",2006,1545
"11117",614000,"Powiat puławski",2006,3269
"11118",615000,"Powiat radzyński",2006,2235
"11119",616000,"Powiat rycki",2006,1905
"11120",617000,"Powiat świdnicki",2006,2015
"11121",618000,"Powiat tomaszowski",2006,3218
"11122",619000,"Powiat włodawski",2006,1295
"11123",620000,"Powiat zamojski",2006,2264
"11124",661000,"Powiat m.Biała Podlaska",2006,2902
"11125",662000,"Powiat m.Chełm",2006,2273
"11126",663000,"Powiat m.Lublin",2006,7775
"11127",664000,"Powiat m.Zamość",2006,3702
"11128",801000,"Powiat gorzowski",2006,1718
"11129",802000,"Powiat krośnieński",2006,1424
"11130",803000,"Powiat międzyrzecki",2006,1224
"11131",804000,"Powiat nowosolski",2006,2199
"11132",805000,"Powiat słubicki",2006,1375
"11133",806000,"Powiat strzelecko-drezdenecki",2006,906
"11134",807000,"Powiat sulęciński",2006,758
"11135",808000,"Powiat świebodziński",2006,1211
"11136",809000,"Powiat zielonogórski",2006,1738
"11137",810000,"Powiat żagański",2006,1640
"11138",811000,"Powiat żarski",2006,2482
"11139",812000,"Powiat wschowski",2006,644
"11140",861000,"Powiat m.Gorzów Wielkopolski",2006,3281
"11141",862000,"Powiat m.Zielona Góra",2006,2569
"11142",1001000,"Powiat bełchatowski",2006,3270
"11143",1002000,"Powiat kutnowski",2006,1728
"11144",1003000,"Powiat łaski",2006,1232
"11145",1004000,"Powiat łęczycki",2006,1202
"11146",1005000,"Powiat łowicki",2006,1576
"11147",1006000,"Powiat łódzki wschodni",2006,1858
"11148",1007000,"Powiat opoczyński",2006,2118
"11149",1008000,"Powiat pabianicki",2006,2098
"11150",1009000,"Powiat pajęczański",2006,938
"11151",1010000,"Powiat piotrkowski",2006,2245
"11152",1011000,"Powiat poddębicki",2006,1765
"11153",1012000,"Powiat radomszczański",2006,1400
"11154",1013000,"Powiat rawski",2006,1515
"11155",1014000,"Powiat sieradzki",2006,2685
"11156",1015000,"Powiat skierniewicki",2006,508
"11157",1016000,"Powiat tomaszowski",2006,2489
"11158",1017000,"Powiat wieluński",2006,2348
"11159",1018000,"Powiat wieruszowski",2006,1389
"11160",1019000,"Powiat zduńskowolski",2006,1360
"11161",1020000,"Powiat zgierski",2006,5050
"11162",1021000,"Powiat brzeziński",2006,507
"11163",1061000,"Powiat m.Łódź",2006,16723
"11164",1062000,"Powiat m.Piotrków Trybunalski",2006,1559
"11165",1063000,"Powiat m.Skierniewice",2006,1746
"11166",1201000,"Powiat bocheński",2006,2329
"11167",1202000,"Powiat brzeski",2006,2491
"11168",1203000,"Powiat chrzanowski",2006,2765
"11169",1204000,"Powiat dąbrowski",2006,1256
"11170",1205000,"Powiat gorlicki",2006,4788
"11171",1206000,"Powiat krakowski",2006,5133
"11172",1207000,"Powiat limanowski",2006,5497
"11173",1208000,"Powiat miechowski",2006,900
"11174",1209000,"Powiat myślenicki",2006,3420
"11175",1210000,"Powiat nowosądecki",2006,9141
"11176",1211000,"Powiat nowotarski",2006,6477
"11177",1212000,"Powiat olkuski",2006,1738
"11178",1213000,"Powiat oświęcimski",2006,3883
"11179",1214000,"Powiat proszowicki",2006,658
"11180",1215000,"Powiat suski",2006,2216
"11181",1216000,"Powiat tarnowski",2006,5556
"11182",1217000,"Powiat tatrzański",2006,2189
"11183",1218000,"Powiat wadowicki",2006,4499
"11184",1219000,"Powiat wielicki",2006,3749
"11185",1261000,"Powiat m.Kraków",2006,22692
"11186",1262000,"Powiat m.Nowy Sącz",2006,3853
"11187",1263000,"Powiat m.Tarnów",2006,4105
"11188",1401000,"Powiat białobrzeski",2006,979
"11189",1402000,"Powiat ciechanowski",2006,3080
"11190",1403000,"Powiat garwoliński",2006,4519
"11191",1404000,"Powiat gostyniński",2006,663
"11192",1405000,"Powiat grodziski",2006,1686
"11193",1406000,"Powiat grójecki",2006,1914
"11194",1407000,"Powiat kozienicki",2006,1582
"11195",1408000,"Powiat legionowski",2006,1837
"11196",1409000,"Powiat lipski",2006,858
"11197",1410000,"Powiat łosicki",2006,811
"11198",1411000,"Powiat makowski",2006,1706
"11199",1412000,"Powiat miński",2006,2900
"11200",1413000,"Powiat mławski",2006,1585
"11201",1414000,"Powiat nowodworski",2006,1741
"11202",1415000,"Powiat ostrołęcki",2006,2443
"11203",1416000,"Powiat ostrowski",2006,2024
"11204",1417000,"Powiat otwocki",2006,1378
"11205",1418000,"Powiat piaseczyński",2006,3071
"11206",1419000,"Powiat płocki",2006,1681
"11207",1420000,"Powiat płoński",2006,2163
"11208",1421000,"Powiat pruszkowski",2006,2880
"11209",1422000,"Powiat przasnyski",2006,1290
"11210",1423000,"Powiat przysuski",2006,1190
"11211",1424000,"Powiat pułtuski",2006,1299
"11212",1425000,"Powiat radomski",2006,4177
"11213",1426000,"Powiat siedlecki",2006,2727
"11214",1427000,"Powiat sierpecki",2006,1063
"11215",1428000,"Powiat sochaczewski",2006,1545
"11216",1429000,"Powiat sokołowski",2006,1454
"11217",1430000,"Powiat szydłowiecki",2006,1339
"11218",1432000,"Powiat warszawski zachodni",2006,2379
"11219",1433000,"Powiat węgrowski",2006,1755
"11220",1434000,"Powiat wołomiński",2006,4097
"11221",1435000,"Powiat wyszkowski",2006,1902
"11222",1436000,"Powiat zwoleński",2006,762
"11223",1437000,"Powiat żuromiński",2006,846
"11224",1438000,"Powiat żyrardowski",2006,1780
"11225",1461000,"Powiat m.Ostrołęka",2006,2057
"11226",1462000,"Powiat m.Płock",2006,3199
"11227",1463000,"Powiat m.Radom",2006,5365
"11228",1464000,"Powiat m.Siedlce",2006,3107
"11229",1465000,"Powiat m. st. Warszawa",2006,36757
"11230",1601000,"Powiat brzeski",2006,1377
"11231",1602000,"Powiat głubczycki",2006,1616
"11232",1603000,"Powiat kędzierzyńsko-kozielski",2006,1853
"11233",1604000,"Powiat kluczborski",2006,1083
"11234",1605000,"Powiat krapkowicki",2006,1225
"11235",1606000,"Powiat namysłowski",2006,945
