"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_wydatki_bieZace_ogolem_zl"
"21859",1407000,"Powiat kozienicki",2005,NA
"21860",1408000,"Powiat legionowski",2005,NA
"21861",1409000,"Powiat lipski",2005,NA
"21862",1410000,"Powiat łosicki",2005,NA
"21863",1411000,"Powiat makowski",2005,NA
"21864",1412000,"Powiat miński",2005,NA
"21865",1413000,"Powiat mławski",2005,NA
"21866",1414000,"Powiat nowodworski",2005,NA
"21867",1415000,"Powiat ostrołęcki",2005,NA
"21868",1416000,"Powiat ostrowski",2005,NA
"21869",1417000,"Powiat otwocki",2005,NA
"21870",1418000,"Powiat piaseczyński",2005,NA
"21871",1419000,"Powiat płocki",2005,NA
"21872",1420000,"Powiat płoński",2005,NA
"21873",1421000,"Powiat pruszkowski",2005,NA
"21874",1422000,"Powiat przasnyski",2005,NA
"21875",1423000,"Powiat przysuski",2005,NA
"21876",1424000,"Powiat pułtuski",2005,NA
"21877",1425000,"Powiat radomski",2005,NA
"21878",1426000,"Powiat siedlecki",2005,NA
"21879",1427000,"Powiat sierpecki",2005,NA
"21880",1428000,"Powiat sochaczewski",2005,NA
"21881",1429000,"Powiat sokołowski",2005,NA
"21882",1430000,"Powiat szydłowiecki",2005,NA
"21883",1431000,"Powiat warszawski",2005,NA
"21884",1432000,"Powiat warszawski zachodni",2005,NA
"21885",1433000,"Powiat węgrowski",2005,NA
"21886",1434000,"Powiat wołomiński",2005,NA
"21887",1435000,"Powiat wyszkowski",2005,NA
"21888",1436000,"Powiat zwoleński",2005,NA
"21889",1437000,"Powiat żuromiński",2005,NA
"21890",1438000,"Powiat żyrardowski",2005,NA
"21891",1601000,"Powiat brzeski",2005,NA
"21892",1602000,"Powiat głubczycki",2005,NA
"21893",1603000,"Powiat kędzierzyńsko-kozielski",2005,NA
"21894",1604000,"Powiat kluczborski",2005,NA
"21895",1605000,"Powiat krapkowicki",2005,NA
"21896",1606000,"Powiat namysłowski",2005,NA
"21897",1607000,"Powiat nyski",2005,NA
"21898",1608000,"Powiat oleski",2005,NA
"21899",1609000,"Powiat opolski",2005,NA
"21900",1610000,"Powiat prudnicki",2005,NA
"21901",1611000,"Powiat strzelecki",2005,NA
"21902",1801000,"Powiat bieszczadzki",2005,NA
"21903",1802000,"Powiat brzozowski",2005,NA
"21904",1803000,"Powiat dębicki",2005,NA
"21905",1804000,"Powiat jarosławski",2005,NA
"21906",1805000,"Powiat jasielski",2005,NA
"21907",1806000,"Powiat kolbuszowski",2005,NA
"21908",1807000,"Powiat krośnieński",2005,NA
"21909",1808000,"Powiat leżajski",2005,NA
"21910",1809000,"Powiat lubaczowski",2005,NA
"21911",1810000,"Powiat łańcucki",2005,NA
"21912",1811000,"Powiat mielecki",2005,NA
"21913",1812000,"Powiat niżański",2005,NA
"21914",1813000,"Powiat przemyski",2005,NA
"21915",1814000,"Powiat przeworski",2005,NA
"21916",1815000,"Powiat ropczycko-sędziszowski",2005,NA
"21917",1816000,"Powiat rzeszowski",2005,NA
"21918",1817000,"Powiat sanocki",2005,NA
"21919",1818000,"Powiat stalowowolski",2005,NA
"21920",1819000,"Powiat strzyżowski",2005,NA
"21921",1820000,"Powiat tarnobrzeski",2005,NA
"21922",1821000,"Powiat leski",2005,NA
"21923",2001000,"Powiat augustowski",2005,NA
"21924",2002000,"Powiat białostocki",2005,NA
"21925",2003000,"Powiat bielski",2005,NA
"21926",2004000,"Powiat grajewski",2005,NA
"21927",2005000,"Powiat hajnowski",2005,NA
"21928",2006000,"Powiat kolneński",2005,NA
"21929",2007000,"Powiat łomżyński",2005,NA
"21930",2008000,"Powiat moniecki",2005,NA
"21931",2009000,"Powiat sejneński",2005,NA
"21932",2010000,"Powiat siemiatycki",2005,NA
"21933",2011000,"Powiat sokólski",2005,NA
"21934",2012000,"Powiat suwalski",2005,NA
"21935",2013000,"Powiat wysokomazowiecki",2005,NA
"21936",2014000,"Powiat zambrowski",2005,NA
"21937",2201000,"Powiat bytowski",2005,NA
"21938",2202000,"Powiat chojnicki",2005,NA
"21939",2203000,"Powiat człuchowski",2005,NA
"21940",2204000,"Powiat gdański",2005,NA
"21941",2205000,"Powiat kartuski",2005,NA
"21942",2206000,"Powiat kościerski",2005,NA
"21943",2207000,"Powiat kwidzyński",2005,NA
"21944",2208000,"Powiat lęborski",2005,NA
"21945",2209000,"Powiat malborski",2005,NA
"21946",2210000,"Powiat nowodworski",2005,NA
"21947",2211000,"Powiat pucki",2005,NA
"21948",2212000,"Powiat słupski",2005,NA
"21949",2213000,"Powiat starogardzki",2005,NA
"21950",2214000,"Powiat tczewski",2005,NA
"21951",2215000,"Powiat wejherowski",2005,NA
"21952",2216000,"Powiat sztumski",2005,NA
"21953",2401000,"Powiat będziński",2005,NA
"21954",2402000,"Powiat bielski",2005,NA
"21955",2403000,"Powiat cieszyński",2005,NA
"21956",2404000,"Powiat częstochowski",2005,NA
"21957",2405000,"Powiat gliwicki",2005,NA
"21958",2406000,"Powiat kłobucki",2005,NA
"21959",2407000,"Powiat lubliniecki",2005,NA
"21960",2408000,"Powiat mikołowski",2005,NA
"21961",2409000,"Powiat myszkowski",2005,NA
"21962",2410000,"Powiat pszczyński",2005,NA
"21963",2411000,"Powiat raciborski",2005,NA
"21964",2412000,"Powiat rybnicki",2005,NA
"21965",2413000,"Powiat tarnogórski",2005,NA
"21966",2414000,"Powiat bieruńsko-lędziński",2005,NA
"21967",2415000,"Powiat wodzisławski",2005,NA
"21968",2416000,"Powiat zawierciański",2005,NA
"21969",2417000,"Powiat żywiecki",2005,NA
"21970",2601000,"Powiat buski",2005,NA
"21971",2602000,"Powiat jędrzejowski",2005,NA
"21972",2603000,"Powiat kazimierski",2005,NA
"21973",2604000,"Powiat kielecki",2005,NA
"21974",2605000,"Powiat konecki",2005,NA
"21975",2606000,"Powiat opatowski",2005,NA
"21976",2607000,"Powiat ostrowiecki",2005,NA
"21977",2608000,"Powiat pińczowski",2005,NA
"21978",2609000,"Powiat sandomierski",2005,NA
"21979",2610000,"Powiat skarżyski",2005,NA
"21980",2611000,"Powiat starachowicki",2005,NA
"21981",2612000,"Powiat staszowski",2005,NA
"21982",2613000,"Powiat włoszczowski",2005,NA
"21983",2801000,"Powiat bartoszycki",2005,NA
"21984",2802000,"Powiat braniewski",2005,NA
"21985",2803000,"Powiat działdowski",2005,NA
"21986",2804000,"Powiat elbląski",2005,NA
"21987",2805000,"Powiat ełcki",2005,NA
"21988",2806000,"Powiat giżycki",2005,NA
"21989",2807000,"Powiat iławski",2005,NA
"21990",2808000,"Powiat kętrzyński",2005,NA
"21991",2809000,"Powiat lidzbarski",2005,NA
"21992",2810000,"Powiat mrągowski",2005,NA
"21993",2811000,"Powiat nidzicki",2005,NA
"21994",2812000,"Powiat nowomiejski",2005,NA
"21995",2813000,"Powiat olecki",2005,NA
"21996",2814000,"Powiat olsztyński",2005,NA
"21997",2815000,"Powiat ostródzki",2005,NA
"21998",2816000,"Powiat piski",2005,NA
"21999",2817000,"Powiat szczycieński",2005,NA
"22000",2818000,"Powiat gołdapski",2005,NA
"22001",2819000,"Powiat węgorzewski",2005,NA
"22002",3001000,"Powiat chodzieski",2005,NA
"22003",3002000,"Powiat czarnkowsko-trzcianecki",2005,NA
"22004",3003000,"Powiat gnieźnieński",2005,NA
"22005",3004000,"Powiat gostyński",2005,NA
"22006",3005000,"Powiat grodziski",2005,NA
"22007",3006000,"Powiat jarociński",2005,NA
"22008",3007000,"Powiat kaliski",2005,NA
"22009",3008000,"Powiat kępiński",2005,NA
"22010",3009000,"Powiat kolski",2005,NA
"22011",3010000,"Powiat koniński",2005,NA
"22012",3011000,"Powiat kościański",2005,NA
"22013",3012000,"Powiat krotoszyński",2005,NA
"22014",3013000,"Powiat leszczyński",2005,NA
"22015",3014000,"Powiat międzychodzki",2005,NA
"22016",3015000,"Powiat nowotomyski",2005,NA
"22017",3016000,"Powiat obornicki",2005,NA
"22018",3017000,"Powiat ostrowski",2005,NA
"22019",3018000,"Powiat ostrzeszowski",2005,NA
"22020",3019000,"Powiat pilski",2005,NA
"22021",3020000,"Powiat pleszewski",2005,NA
"22022",3021000,"Powiat poznański",2005,NA
"22023",3022000,"Powiat rawicki",2005,NA
"22024",3023000,"Powiat słupecki",2005,NA
"22025",3024000,"Powiat szamotulski",2005,NA
"22026",3025000,"Powiat średzki",2005,NA
"22027",3026000,"Powiat śremski",2005,NA
"22028",3027000,"Powiat turecki",2005,NA
"22029",3028000,"Powiat wągrowiecki",2005,NA
"22030",3029000,"Powiat wolsztyński",2005,NA
"22031",3030000,"Powiat wrzesiński",2005,NA
"22032",3031000,"Powiat złotowski",2005,NA
"22033",3201000,"Powiat białogardzki",2005,NA
"22034",3202000,"Powiat choszczeński",2005,NA
"22035",3203000,"Powiat drawski",2005,NA
"22036",3204000,"Powiat goleniowski",2005,NA
"22037",3205000,"Powiat gryficki",2005,NA
"22038",3206000,"Powiat gryfiński",2005,NA
"22039",3207000,"Powiat kamieński",2005,NA
"22040",3208000,"Powiat kołobrzeski",2005,NA
"22041",3209000,"Powiat koszaliński",2005,NA
"22042",3210000,"Powiat myśliborski",2005,NA
"22043",3211000,"Powiat policki",2005,NA
"22044",3212000,"Powiat pyrzycki",2005,NA
"22045",3213000,"Powiat sławieński",2005,NA
"22046",3214000,"Powiat stargardzki",2005,NA
"22047",3215000,"Powiat szczecinecki",2005,NA
"22048",3216000,"Powiat świdwiński",2005,NA
"22049",3217000,"Powiat wałecki",2005,NA
"22050",3218000,"Powiat łobeski",2005,NA
"22051",201000,"Powiat bolesławiecki",2006,NA
"22052",202000,"Powiat dzierżoniowski",2006,NA
"22053",203000,"Powiat głogowski",2006,NA
"22054",204000,"Powiat górowski",2006,NA
"22055",205000,"Powiat jaworski",2006,NA
"22056",206000,"Powiat jeleniogórski",2006,NA
"22057",207000,"Powiat kamiennogórski",2006,NA
"22058",208000,"Powiat kłodzki",2006,NA
"22059",209000,"Powiat legnicki",2006,NA
"22060",210000,"Powiat lubański",2006,NA
"22061",211000,"Powiat lubiński",2006,NA
"22062",212000,"Powiat lwówecki",2006,NA
"22063",213000,"Powiat milicki",2006,NA
"22064",214000,"Powiat oleśnicki",2006,NA
"22065",215000,"Powiat oławski",2006,NA
"22066",216000,"Powiat polkowicki",2006,NA
"22067",217000,"Powiat strzeliński",2006,NA
"22068",218000,"Powiat średzki",2006,NA
"22069",219000,"Powiat świdnicki",2006,NA
"22070",220000,"Powiat trzebnicki",2006,NA
"22071",221000,"Powiat wałbrzyski",2006,NA
"22072",222000,"Powiat wołowski",2006,NA
"22073",223000,"Powiat wrocławski",2006,NA
"22074",224000,"Powiat ząbkowicki",2006,NA
"22075",225000,"Powiat zgorzelecki",2006,NA
"22076",226000,"Powiat złotoryjski",2006,NA
"22077",401000,"Powiat aleksandrowski",2006,NA
"22078",402000,"Powiat brodnicki",2006,NA
"22079",403000,"Powiat bydgoski",2006,NA
"22080",404000,"Powiat chełmiński",2006,NA
"22081",405000,"Powiat golubsko-dobrzyński",2006,NA
"22082",406000,"Powiat grudziądzki",2006,NA
"22083",407000,"Powiat inowrocławski",2006,NA
"22084",408000,"Powiat lipnowski",2006,NA
"22085",409000,"Powiat mogileński",2006,NA
"22086",410000,"Powiat nakielski",2006,NA
"22087",411000,"Powiat radziejowski",2006,NA
"22088",412000,"Powiat rypiński",2006,NA
"22089",413000,"Powiat sępoleński",2006,NA
"22090",414000,"Powiat świecki",2006,NA
"22091",415000,"Powiat toruński",2006,NA
"22092",416000,"Powiat tucholski",2006,NA
"22093",417000,"Powiat wąbrzeski",2006,NA
"22094",418000,"Powiat włocławski",2006,NA
"22095",419000,"Powiat żniński",2006,NA
"22096",601000,"Powiat bialski",2006,NA
"22097",602000,"Powiat biłgorajski",2006,NA
"22098",603000,"Powiat chełmski",2006,NA
"22099",604000,"Powiat hrubieszowski",2006,NA
"22100",605000,"Powiat janowski",2006,NA
"22101",606000,"Powiat krasnostawski",2006,NA
"22102",607000,"Powiat kraśnicki",2006,NA
"22103",608000,"Powiat lubartowski",2006,NA
"22104",609000,"Powiat lubelski",2006,NA
"22105",610000,"Powiat łęczyński",2006,NA
"22106",611000,"Powiat łukowski",2006,NA
"22107",612000,"Powiat opolski",2006,NA
"22108",613000,"Powiat parczewski",2006,NA
"22109",614000,"Powiat puławski",2006,NA
"22110",615000,"Powiat radzyński",2006,NA
"22111",616000,"Powiat rycki",2006,NA
"22112",617000,"Powiat świdnicki",2006,NA
"22113",618000,"Powiat tomaszowski",2006,NA
"22114",619000,"Powiat włodawski",2006,NA
"22115",620000,"Powiat zamojski",2006,NA
"22116",801000,"Powiat gorzowski",2006,NA
"22117",802000,"Powiat krośnieński",2006,NA
"22118",803000,"Powiat międzyrzecki",2006,NA
"22119",804000,"Powiat nowosolski",2006,NA
"22120",805000,"Powiat słubicki",2006,NA
"22121",806000,"Powiat strzelecko-drezdenecki",2006,NA
"22122",807000,"Powiat sulęciński",2006,NA
"22123",808000,"Powiat świebodziński",2006,NA
"22124",809000,"Powiat zielonogórski",2006,NA
"22125",810000,"Powiat żagański",2006,NA
"22126",811000,"Powiat żarski",2006,NA
"22127",812000,"Powiat wschowski",2006,NA
"22128",1001000,"Powiat bełchatowski",2006,NA
"22129",1002000,"Powiat kutnowski",2006,NA
"22130",1003000,"Powiat łaski",2006,NA
"22131",1004000,"Powiat łęczycki",2006,NA
"22132",1005000,"Powiat łowicki",2006,NA
"22133",1006000,"Powiat łódzki wschodni",2006,NA
"22134",1007000,"Powiat opoczyński",2006,NA
"22135",1008000,"Powiat pabianicki",2006,NA
"22136",1009000,"Powiat pajęczański",2006,NA
"22137",1010000,"Powiat piotrkowski",2006,NA
"22138",1011000,"Powiat poddębicki",2006,NA
"22139",1012000,"Powiat radomszczański",2006,NA
"22140",1013000,"Powiat rawski",2006,NA
"22141",1014000,"Powiat sieradzki",2006,NA
"22142",1015000,"Powiat skierniewicki",2006,NA
"22143",1016000,"Powiat tomaszowski",2006,NA
"22144",1017000,"Powiat wieluński",2006,NA
"22145",1018000,"Powiat wieruszowski",2006,NA
"22146",1019000,"Powiat zduńskowolski",2006,NA
"22147",1020000,"Powiat zgierski",2006,NA
"22148",1021000,"Powiat brzeziński",2006,NA
"22149",1201000,"Powiat bocheński",2006,NA
"22150",1202000,"Powiat brzeski",2006,NA
"22151",1203000,"Powiat chrzanowski",2006,NA
"22152",1204000,"Powiat dąbrowski",2006,NA
"22153",1205000,"Powiat gorlicki",2006,NA
"22154",1206000,"Powiat krakowski",2006,NA
"22155",1207000,"Powiat limanowski",2006,NA
"22156",1208000,"Powiat miechowski",2006,NA
"22157",1209000,"Powiat myślenicki",2006,NA
"22158",1210000,"Powiat nowosądecki",2006,NA
"22159",1211000,"Powiat nowotarski",2006,NA
"22160",1212000,"Powiat olkuski",2006,NA
"22161",1213000,"Powiat oświęcimski",2006,NA
"22162",1214000,"Powiat proszowicki",2006,NA
"22163",1215000,"Powiat suski",2006,NA
"22164",1216000,"Powiat tarnowski",2006,NA
"22165",1217000,"Powiat tatrzański",2006,NA
"22166",1218000,"Powiat wadowicki",2006,NA
"22167",1219000,"Powiat wielicki",2006,NA
"22168",1401000,"Powiat białobrzeski",2006,NA
"22169",1402000,"Powiat ciechanowski",2006,NA
"22170",1403000,"Powiat garwoliński",2006,NA
"22171",1404000,"Powiat gostyniński",2006,NA
"22172",1405000,"Powiat grodziski",2006,NA
"22173",1406000,"Powiat grójecki",2006,NA
"22174",1407000,"Powiat kozienicki",2006,NA
"22175",1408000,"Powiat legionowski",2006,NA
"22176",1409000,"Powiat lipski",2006,NA
"22177",1410000,"Powiat łosicki",2006,NA
"22178",1411000,"Powiat makowski",2006,NA
"22179",1412000,"Powiat miński",2006,NA
"22180",1413000,"Powiat mławski",2006,NA
"22181",1414000,"Powiat nowodworski",2006,NA
"22182",1415000,"Powiat ostrołęcki",2006,NA
"22183",1416000,"Powiat ostrowski",2006,NA
"22184",1417000,"Powiat otwocki",2006,NA
"22185",1418000,"Powiat piaseczyński",2006,NA
"22186",1419000,"Powiat płocki",2006,NA
"22187",1420000,"Powiat płoński",2006,NA
"22188",1421000,"Powiat pruszkowski",2006,NA
"22189",1422000,"Powiat przasnyski",2006,NA
"22190",1423000,"Powiat przysuski",2006,NA
"22191",1424000,"Powiat pułtuski",2006,NA
"22192",1425000,"Powiat radomski",2006,NA
"22193",1426000,"Powiat siedlecki",2006,NA
"22194",1427000,"Powiat sierpecki",2006,NA
"22195",1428000,"Powiat sochaczewski",2006,NA
"22196",1429000,"Powiat sokołowski",2006,NA
"22197",1430000,"Powiat szydłowiecki",2006,NA
"22198",1431000,"Powiat warszawski",2006,NA
"22199",1432000,"Powiat warszawski zachodni",2006,NA
"22200",1433000,"Powiat węgrowski",2006,NA
"22201",1434000,"Powiat wołomiński",2006,NA
"22202",1435000,"Powiat wyszkowski",2006,NA
"22203",1436000,"Powiat zwoleński",2006,NA
"22204",1437000,"Powiat żuromiński",2006,NA
"22205",1438000,"Powiat żyrardowski",2006,NA
"22206",1601000,"Powiat brzeski",2006,NA
"22207",1602000,"Powiat głubczycki",2006,NA
"22208",1603000,"Powiat kędzierzyńsko-kozielski",2006,NA
"22209",1604000,"Powiat kluczborski",2006,NA
"22210",1605000,"Powiat krapkowicki",2006,NA
"22211",1606000,"Powiat namysłowski",2006,NA
"22212",1607000,"Powiat nyski",2006,NA
"22213",1608000,"Powiat oleski",2006,NA
"22214",1609000,"Powiat opolski",2006,NA
"22215",1610000,"Powiat prudnicki",2006,NA
"22216",1611000,"Powiat strzelecki",2006,NA
"22217",1801000,"Powiat bieszczadzki",2006,NA
"22218",1802000,"Powiat brzozowski",2006,NA
"22219",1803000,"Powiat dębicki",2006,NA
"22220",1804000,"Powiat jarosławski",2006,NA
"22221",1805000,"Powiat jasielski",2006,NA
"22222",1806000,"Powiat kolbuszowski",2006,NA
"22223",1807000,"Powiat krośnieński",2006,NA
"22224",1808000,"Powiat leżajski",2006,NA
"22225",1809000,"Powiat lubaczowski",2006,NA
"22226",1810000,"Powiat łańcucki",2006,NA
"22227",1811000,"Powiat mielecki",2006,NA
"22228",1812000,"Powiat niżański",2006,NA
"22229",1813000,"Powiat przemyski",2006,NA
"22230",1814000,"Powiat przeworski",2006,NA
"22231",1815000,"Powiat ropczycko-sędziszowski",2006,NA
"22232",1816000,"Powiat rzeszowski",2006,NA
"22233",1817000,"Powiat sanocki",2006,NA
"22234",1818000,"Powiat stalowowolski",2006,NA
"22235",1819000,"Powiat strzyżowski",2006,NA
"22236",1820000,"Powiat tarnobrzeski",2006,NA
"22237",1821000,"Powiat leski",2006,NA
"22238",2001000,"Powiat augustowski",2006,NA
"22239",2002000,"Powiat białostocki",2006,NA
"22240",2003000,"Powiat bielski",2006,NA
"22241",2004000,"Powiat grajewski",2006,NA
"22242",2005000,"Powiat hajnowski",2006,NA
"22243",2006000,"Powiat kolneński",2006,NA
"22244",2007000,"Powiat łomżyński",2006,NA
"22245",2008000,"Powiat moniecki",2006,NA
"22246",2009000,"Powiat sejneński",2006,NA
"22247",2010000,"Powiat siemiatycki",2006,NA
"22248",2011000,"Powiat sokólski",2006,NA
"22249",2012000,"Powiat suwalski",2006,NA
"22250",2013000,"Powiat wysokomazowiecki",2006,NA
"22251",2014000,"Powiat zambrowski",2006,NA
"22252",2201000,"Powiat bytowski",2006,NA
"22253",2202000,"Powiat chojnicki",2006,NA
"22254",2203000,"Powiat człuchowski",2006,NA
"22255",2204000,"Powiat gdański",2006,NA
"22256",2205000,"Powiat kartuski",2006,NA
"22257",2206000,"Powiat kościerski",2006,NA
"22258",2207000,"Powiat kwidzyński",2006,NA
"22259",2208000,"Powiat lęborski",2006,NA
"22260",2209000,"Powiat malborski",2006,NA
"22261",2210000,"Powiat nowodworski",2006,NA
"22262",2211000,"Powiat pucki",2006,NA
"22263",2212000,"Powiat słupski",2006,NA
"22264",2213000,"Powiat starogardzki",2006,NA
"22265",2214000,"Powiat tczewski",2006,NA
"22266",2215000,"Powiat wejherowski",2006,NA
"22267",2216000,"Powiat sztumski",2006,NA
"22268",2401000,"Powiat będziński",2006,NA
"22269",2402000,"Powiat bielski",2006,NA
"22270",2403000,"Powiat cieszyński",2006,NA
"22271",2404000,"Powiat częstochowski",2006,NA
"22272",2405000,"Powiat gliwicki",2006,NA
"22273",2406000,"Powiat kłobucki",2006,NA
"22274",2407000,"Powiat lubliniecki",2006,NA
"22275",2408000,"Powiat mikołowski",2006,NA
"22276",2409000,"Powiat myszkowski",2006,NA
"22277",2410000,"Powiat pszczyński",2006,NA
"22278",2411000,"Powiat raciborski",2006,NA
"22279",2412000,"Powiat rybnicki",2006,NA
"22280",2413000,"Powiat tarnogórski",2006,NA
"22281",2414000,"Powiat bieruńsko-lędziński",2006,NA
"22282",2415000,"Powiat wodzisławski",2006,NA
"22283",2416000,"Powiat zawierciański",2006,NA
"22284",2417000,"Powiat żywiecki",2006,NA
"22285",2601000,"Powiat buski",2006,NA
"22286",2602000,"Powiat jędrzejowski",2006,NA
"22287",2603000,"Powiat kazimierski",2006,NA
"22288",2604000,"Powiat kielecki",2006,NA
"22289",2605000,"Powiat konecki",2006,NA
"22290",2606000,"Powiat opatowski",2006,NA
"22291",2607000,"Powiat ostrowiecki",2006,NA
"22292",2608000,"Powiat pińczowski",2006,NA
"22293",2609000,"Powiat sandomierski",2006,NA
"22294",2610000,"Powiat skarżyski",2006,NA
"22295",2611000,"Powiat starachowicki",2006,NA
"22296",2612000,"Powiat staszowski",2006,NA
"22297",2613000,"Powiat włoszczowski",2006,NA
"22298",2801000,"Powiat bartoszycki",2006,NA
"22299",2802000,"Powiat braniewski",2006,NA
"22300",2803000,"Powiat działdowski",2006,NA
"22301",2804000,"Powiat elbląski",2006,NA
"22302",2805000,"Powiat ełcki",2006,NA
"22303",2806000,"Powiat giżycki",2006,NA
"22304",2807000,"Powiat iławski",2006,NA
"22305",2808000,"Powiat kętrzyński",2006,NA
"22306",2809000,"Powiat lidzbarski",2006,NA
"22307",2810000,"Powiat mrągowski",2006,NA
"22308",2811000,"Powiat nidzicki",2006,NA
"22309",2812000,"Powiat nowomiejski",2006,NA
"22310",2813000,"Powiat olecki",2006,NA
"22311",2814000,"Powiat olsztyński",2006,NA
"22312",2815000,"Powiat ostródzki",2006,NA
