"","Kod","Nazwa","rok","POJAZDY_CTAB_samochody_cieZarowe_o_ladownosci_10_ton_i_wiekszej_szt"
"32551",1428000,"Powiat sochaczewski",2000,NA
"32552",1429000,"Powiat sokołowski",2000,NA
"32553",1430000,"Powiat szydłowiecki",2000,NA
"32554",1432000,"Powiat warszawski zachodni",2000,NA
"32555",1433000,"Powiat węgrowski",2000,NA
"32556",1434000,"Powiat wołomiński",2000,NA
"32557",1435000,"Powiat wyszkowski",2000,NA
"32558",1436000,"Powiat zwoleński",2000,NA
"32559",1437000,"Powiat żuromiński",2000,NA
"32560",1438000,"Powiat żyrardowski",2000,NA
"32561",1461000,"Powiat m.Ostrołęka",2000,NA
"32562",1462000,"Powiat m.Płock",2000,NA
"32563",1463000,"Powiat m.Radom",2000,NA
"32564",1464000,"Powiat m.Siedlce",2000,NA
"32565",1465000,"Powiat m. st. Warszawa",2000,NA
"32566",1601000,"Powiat brzeski",2000,NA
"32567",1602000,"Powiat głubczycki",2000,NA
"32568",1603000,"Powiat kędzierzyńsko-kozielski",2000,NA
"32569",1604000,"Powiat kluczborski",2000,NA
"32570",1605000,"Powiat krapkowicki",2000,NA
"32571",1606000,"Powiat namysłowski",2000,NA
"32572",1607000,"Powiat nyski",2000,NA
"32573",1608000,"Powiat oleski",2000,NA
"32574",1609000,"Powiat opolski",2000,NA
"32575",1610000,"Powiat prudnicki",2000,NA
"32576",1611000,"Powiat strzelecki",2000,NA
"32577",1661000,"Powiat m.Opole",2000,NA
"32578",1801000,"Powiat bieszczadzki",2000,NA
"32579",1802000,"Powiat brzozowski",2000,NA
"32580",1803000,"Powiat dębicki",2000,NA
"32581",1804000,"Powiat jarosławski",2000,NA
"32582",1805000,"Powiat jasielski",2000,NA
"32583",1806000,"Powiat kolbuszowski",2000,NA
"32584",1807000,"Powiat krośnieński",2000,NA
"32585",1808000,"Powiat leżajski",2000,NA
"32586",1809000,"Powiat lubaczowski",2000,NA
"32587",1810000,"Powiat łańcucki",2000,NA
"32588",1811000,"Powiat mielecki",2000,NA
"32589",1812000,"Powiat niżański",2000,NA
"32590",1813000,"Powiat przemyski",2000,NA
"32591",1814000,"Powiat przeworski",2000,NA
"32592",1815000,"Powiat ropczycko-sędziszowski",2000,NA
"32593",1816000,"Powiat rzeszowski",2000,NA
"32594",1817000,"Powiat sanocki",2000,NA
"32595",1818000,"Powiat stalowowolski",2000,NA
"32596",1819000,"Powiat strzyżowski",2000,NA
"32597",1820000,"Powiat tarnobrzeski",2000,NA
"32598",1821000,"Powiat leski",2000,NA
"32599",1861000,"Powiat m.Krosno",2000,NA
"32600",1862000,"Powiat m.Przemyśl",2000,NA
"32601",1863000,"Powiat m.Rzeszów",2000,NA
"32602",1864000,"Powiat m.Tarnobrzeg",2000,NA
"32603",2001000,"Powiat augustowski",2000,NA
"32604",2002000,"Powiat białostocki",2000,NA
"32605",2003000,"Powiat bielski",2000,NA
"32606",2004000,"Powiat grajewski",2000,NA
"32607",2005000,"Powiat hajnowski",2000,NA
"32608",2006000,"Powiat kolneński",2000,NA
"32609",2007000,"Powiat łomżyński",2000,NA
"32610",2008000,"Powiat moniecki",2000,NA
"32611",2009000,"Powiat sejneński",2000,NA
"32612",2010000,"Powiat siemiatycki",2000,NA
"32613",2011000,"Powiat sokólski",2000,NA
"32614",2012000,"Powiat suwalski",2000,NA
"32615",2013000,"Powiat wysokomazowiecki",2000,NA
"32616",2014000,"Powiat zambrowski",2000,NA
"32617",2061000,"Powiat m.Białystok",2000,NA
"32618",2062000,"Powiat m.Łomża",2000,NA
"32619",2063000,"Powiat m.Suwałki",2000,NA
"32620",2201000,"Powiat bytowski",2000,NA
"32621",2202000,"Powiat chojnicki",2000,NA
"32622",2203000,"Powiat człuchowski",2000,NA
"32623",2204000,"Powiat gdański",2000,NA
"32624",2205000,"Powiat kartuski",2000,NA
"32625",2206000,"Powiat kościerski",2000,NA
"32626",2207000,"Powiat kwidzyński",2000,NA
"32627",2208000,"Powiat lęborski",2000,NA
"32628",2209000,"Powiat malborski",2000,NA
"32629",2210000,"Powiat nowodworski",2000,NA
"32630",2211000,"Powiat pucki",2000,NA
"32631",2212000,"Powiat słupski",2000,NA
"32632",2213000,"Powiat starogardzki",2000,NA
"32633",2214000,"Powiat tczewski",2000,NA
"32634",2215000,"Powiat wejherowski",2000,NA
"32635",2216000,"Powiat sztumski",2000,NA
"32636",2261000,"Powiat m.Gdańsk",2000,NA
"32637",2262000,"Powiat m.Gdynia",2000,NA
"32638",2263000,"Powiat m.Słupsk",2000,NA
"32639",2264000,"Powiat m.Sopot",2000,NA
"32640",2401000,"Powiat będziński",2000,NA
"32641",2402000,"Powiat bielski",2000,NA
"32642",2403000,"Powiat cieszyński",2000,NA
"32643",2404000,"Powiat częstochowski",2000,NA
"32644",2405000,"Powiat gliwicki",2000,NA
"32645",2406000,"Powiat kłobucki",2000,NA
"32646",2407000,"Powiat lubliniecki",2000,NA
"32647",2408000,"Powiat mikołowski",2000,NA
"32648",2409000,"Powiat myszkowski",2000,NA
"32649",2410000,"Powiat pszczyński",2000,NA
"32650",2411000,"Powiat raciborski",2000,NA
"32651",2412000,"Powiat rybnicki",2000,NA
"32652",2413000,"Powiat tarnogórski",2000,NA
"32653",2414000,"Powiat bieruńsko-lędziński",2000,NA
"32654",2415000,"Powiat wodzisławski",2000,NA
"32655",2416000,"Powiat zawierciański",2000,NA
"32656",2417000,"Powiat żywiecki",2000,NA
"32657",2461000,"Powiat m.Bielsko-Biała",2000,NA
"32658",2462000,"Powiat m.Bytom",2000,NA
"32659",2463000,"Powiat m.Chorzów",2000,NA
"32660",2464000,"Powiat m.Częstochowa",2000,NA
"32661",2465000,"Powiat m.Dąbrowa Górnicza",2000,NA
"32662",2466000,"Powiat m.Gliwice",2000,NA
"32663",2467000,"Powiat m.Jastrzębie-Zdrój",2000,NA
"32664",2468000,"Powiat m.Jaworzno",2000,NA
"32665",2469000,"Powiat m.Katowice",2000,NA
"32666",2470000,"Powiat m.Mysłowice",2000,NA
"32667",2471000,"Powiat m.Piekary Śląskie",2000,NA
"32668",2472000,"Powiat m.Ruda Śląska",2000,NA
"32669",2473000,"Powiat m.Rybnik",2000,NA
"32670",2474000,"Powiat m.Siemianowice Śląskie",2000,NA
"32671",2475000,"Powiat m.Sosnowiec",2000,NA
"32672",2476000,"Powiat m.Świętochłowice",2000,NA
"32673",2477000,"Powiat m.Tychy",2000,NA
"32674",2478000,"Powiat m.Zabrze",2000,NA
"32675",2479000,"Powiat m.Żory",2000,NA
"32676",2601000,"Powiat buski",2000,NA
"32677",2602000,"Powiat jędrzejowski",2000,NA
"32678",2603000,"Powiat kazimierski",2000,NA
"32679",2604000,"Powiat kielecki",2000,NA
"32680",2605000,"Powiat konecki",2000,NA
"32681",2606000,"Powiat opatowski",2000,NA
"32682",2607000,"Powiat ostrowiecki",2000,NA
"32683",2608000,"Powiat pińczowski",2000,NA
"32684",2609000,"Powiat sandomierski",2000,NA
"32685",2610000,"Powiat skarżyski",2000,NA
"32686",2611000,"Powiat starachowicki",2000,NA
"32687",2612000,"Powiat staszowski",2000,NA
"32688",2613000,"Powiat włoszczowski",2000,NA
"32689",2661000,"Powiat m.Kielce",2000,NA
"32690",2801000,"Powiat bartoszycki",2000,NA
"32691",2802000,"Powiat braniewski",2000,NA
"32692",2803000,"Powiat działdowski",2000,NA
"32693",2804000,"Powiat elbląski",2000,NA
"32694",2805000,"Powiat ełcki",2000,NA
"32695",2806000,"Powiat giżycki",2000,NA
"32696",2807000,"Powiat iławski",2000,NA
"32697",2808000,"Powiat kętrzyński",2000,NA
"32698",2809000,"Powiat lidzbarski",2000,NA
"32699",2810000,"Powiat mrągowski",2000,NA
"32700",2811000,"Powiat nidzicki",2000,NA
"32701",2812000,"Powiat nowomiejski",2000,NA
"32702",2813000,"Powiat olecki",2000,NA
"32703",2814000,"Powiat olsztyński",2000,NA
"32704",2815000,"Powiat ostródzki",2000,NA
"32705",2816000,"Powiat piski",2000,NA
"32706",2817000,"Powiat szczycieński",2000,NA
"32707",2818000,"Powiat gołdapski",2000,NA
"32708",2819000,"Powiat węgorzewski",2000,NA
"32709",2861000,"Powiat m.Elbląg",2000,NA
"32710",2862000,"Powiat m.Olsztyn",2000,NA
"32711",3001000,"Powiat chodzieski",2000,NA
"32712",3002000,"Powiat czarnkowsko-trzcianecki",2000,NA
"32713",3003000,"Powiat gnieźnieński",2000,NA
"32714",3004000,"Powiat gostyński",2000,NA
"32715",3005000,"Powiat grodziski",2000,NA
"32716",3006000,"Powiat jarociński",2000,NA
"32717",3007000,"Powiat kaliski",2000,NA
"32718",3008000,"Powiat kępiński",2000,NA
"32719",3009000,"Powiat kolski",2000,NA
"32720",3010000,"Powiat koniński",2000,NA
"32721",3011000,"Powiat kościański",2000,NA
"32722",3012000,"Powiat krotoszyński",2000,NA
"32723",3013000,"Powiat leszczyński",2000,NA
"32724",3014000,"Powiat międzychodzki",2000,NA
"32725",3015000,"Powiat nowotomyski",2000,NA
"32726",3016000,"Powiat obornicki",2000,NA
"32727",3017000,"Powiat ostrowski",2000,NA
"32728",3018000,"Powiat ostrzeszowski",2000,NA
"32729",3019000,"Powiat pilski",2000,NA
"32730",3020000,"Powiat pleszewski",2000,NA
"32731",3021000,"Powiat poznański",2000,NA
"32732",3022000,"Powiat rawicki",2000,NA
"32733",3023000,"Powiat słupecki",2000,NA
"32734",3024000,"Powiat szamotulski",2000,NA
"32735",3025000,"Powiat średzki",2000,NA
"32736",3026000,"Powiat śremski",2000,NA
"32737",3027000,"Powiat turecki",2000,NA
"32738",3028000,"Powiat wągrowiecki",2000,NA
"32739",3029000,"Powiat wolsztyński",2000,NA
"32740",3030000,"Powiat wrzesiński",2000,NA
"32741",3031000,"Powiat złotowski",2000,NA
"32742",3061000,"Powiat m.Kalisz",2000,NA
"32743",3062000,"Powiat m.Konin",2000,NA
"32744",3063000,"Powiat m.Leszno",2000,NA
"32745",3064000,"Powiat m.Poznań",2000,NA
"32746",3201000,"Powiat białogardzki",2000,NA
"32747",3202000,"Powiat choszczeński",2000,NA
"32748",3203000,"Powiat drawski",2000,NA
"32749",3204000,"Powiat goleniowski",2000,NA
"32750",3205000,"Powiat gryficki",2000,NA
"32751",3206000,"Powiat gryfiński",2000,NA
"32752",3207000,"Powiat kamieński",2000,NA
"32753",3208000,"Powiat kołobrzeski",2000,NA
"32754",3209000,"Powiat koszaliński",2000,NA
"32755",3210000,"Powiat myśliborski",2000,NA
"32756",3211000,"Powiat policki",2000,NA
"32757",3212000,"Powiat pyrzycki",2000,NA
"32758",3213000,"Powiat sławieński",2000,NA
"32759",3214000,"Powiat stargardzki",2000,NA
"32760",3215000,"Powiat szczecinecki",2000,NA
"32761",3216000,"Powiat świdwiński",2000,NA
"32762",3217000,"Powiat wałecki",2000,NA
"32763",3218000,"Powiat łobeski",2000,NA
"32764",3261000,"Powiat m.Koszalin",2000,NA
"32765",3262000,"Powiat m.Szczecin",2000,NA
"32766",3263000,"Powiat m.Świnoujście",2000,NA
"32767",201000,"Powiat bolesławiecki",2001,NA
"32768",202000,"Powiat dzierżoniowski",2001,NA
"32769",203000,"Powiat głogowski",2001,NA
"32770",204000,"Powiat górowski",2001,NA
"32771",205000,"Powiat jaworski",2001,NA
"32772",206000,"Powiat jeleniogórski",2001,NA
"32773",207000,"Powiat kamiennogórski",2001,NA
"32774",208000,"Powiat kłodzki",2001,NA
"32775",209000,"Powiat legnicki",2001,NA
"32776",210000,"Powiat lubański",2001,NA
"32777",211000,"Powiat lubiński",2001,NA
"32778",212000,"Powiat lwówecki",2001,NA
"32779",213000,"Powiat milicki",2001,NA
"32780",214000,"Powiat oleśnicki",2001,NA
"32781",215000,"Powiat oławski",2001,NA
"32782",216000,"Powiat polkowicki",2001,NA
"32783",217000,"Powiat strzeliński",2001,NA
"32784",218000,"Powiat średzki",2001,NA
"32785",219000,"Powiat świdnicki",2001,NA
"32786",220000,"Powiat trzebnicki",2001,NA
"32787",221000,"Powiat wałbrzyski",2001,NA
"32788",222000,"Powiat wołowski",2001,NA
"32789",223000,"Powiat wrocławski",2001,NA
"32790",224000,"Powiat ząbkowicki",2001,NA
"32791",225000,"Powiat zgorzelecki",2001,NA
"32792",226000,"Powiat złotoryjski",2001,NA
"32793",261000,"Powiat m.Jelenia Góra",2001,NA
"32794",262000,"Powiat m.Legnica",2001,NA
"32795",263000,"Powiat m.Wałbrzych do 2002",2001,NA
"32796",264000,"Powiat m.Wrocław",2001,NA
"32797",265000,"Powiat m.Wałbrzych od 2013",2001,NA
"32798",401000,"Powiat aleksandrowski",2001,NA
"32799",402000,"Powiat brodnicki",2001,NA
"32800",403000,"Powiat bydgoski",2001,NA
"32801",404000,"Powiat chełmiński",2001,NA
"32802",405000,"Powiat golubsko-dobrzyński",2001,NA
"32803",406000,"Powiat grudziądzki",2001,NA
"32804",407000,"Powiat inowrocławski",2001,NA
"32805",408000,"Powiat lipnowski",2001,NA
"32806",409000,"Powiat mogileński",2001,NA
"32807",410000,"Powiat nakielski",2001,NA
"32808",411000,"Powiat radziejowski",2001,NA
"32809",412000,"Powiat rypiński",2001,NA
"32810",413000,"Powiat sępoleński",2001,NA
"32811",414000,"Powiat świecki",2001,NA
"32812",415000,"Powiat toruński",2001,NA
"32813",416000,"Powiat tucholski",2001,NA
"32814",417000,"Powiat wąbrzeski",2001,NA
"32815",418000,"Powiat włocławski",2001,NA
"32816",419000,"Powiat żniński",2001,NA
"32817",461000,"Powiat m.Bydgoszcz",2001,NA
"32818",462000,"Powiat m.Grudziądz",2001,NA
"32819",463000,"Powiat m.Toruń",2001,NA
"32820",464000,"Powiat m.Włocławek",2001,NA
"32821",601000,"Powiat bialski",2001,NA
"32822",602000,"Powiat biłgorajski",2001,NA
"32823",603000,"Powiat chełmski",2001,NA
"32824",604000,"Powiat hrubieszowski",2001,NA
"32825",605000,"Powiat janowski",2001,NA
"32826",606000,"Powiat krasnostawski",2001,NA
"32827",607000,"Powiat kraśnicki",2001,NA
"32828",608000,"Powiat lubartowski",2001,NA
"32829",609000,"Powiat lubelski",2001,NA
"32830",610000,"Powiat łęczyński",2001,NA
"32831",611000,"Powiat łukowski",2001,NA
"32832",612000,"Powiat opolski",2001,NA
"32833",613000,"Powiat parczewski",2001,NA
"32834",614000,"Powiat puławski",2001,NA
"32835",615000,"Powiat radzyński",2001,NA
"32836",616000,"Powiat rycki",2001,NA
"32837",617000,"Powiat świdnicki",2001,NA
"32838",618000,"Powiat tomaszowski",2001,NA
"32839",619000,"Powiat włodawski",2001,NA
"32840",620000,"Powiat zamojski",2001,NA
"32841",661000,"Powiat m.Biała Podlaska",2001,NA
"32842",662000,"Powiat m.Chełm",2001,NA
"32843",663000,"Powiat m.Lublin",2001,NA
"32844",664000,"Powiat m.Zamość",2001,NA
"32845",801000,"Powiat gorzowski",2001,NA
"32846",802000,"Powiat krośnieński",2001,NA
"32847",803000,"Powiat międzyrzecki",2001,NA
"32848",804000,"Powiat nowosolski",2001,NA
"32849",805000,"Powiat słubicki",2001,NA
"32850",806000,"Powiat strzelecko-drezdenecki",2001,NA
"32851",807000,"Powiat sulęciński",2001,NA
"32852",808000,"Powiat świebodziński",2001,NA
"32853",809000,"Powiat zielonogórski",2001,NA
"32854",810000,"Powiat żagański",2001,NA
"32855",811000,"Powiat żarski",2001,NA
"32856",812000,"Powiat wschowski",2001,NA
"32857",861000,"Powiat m.Gorzów Wielkopolski",2001,NA
"32858",862000,"Powiat m.Zielona Góra",2001,NA
"32859",1001000,"Powiat bełchatowski",2001,NA
"32860",1002000,"Powiat kutnowski",2001,NA
"32861",1003000,"Powiat łaski",2001,NA
"32862",1004000,"Powiat łęczycki",2001,NA
"32863",1005000,"Powiat łowicki",2001,NA
"32864",1006000,"Powiat łódzki wschodni",2001,NA
"32865",1007000,"Powiat opoczyński",2001,NA
"32866",1008000,"Powiat pabianicki",2001,NA
"32867",1009000,"Powiat pajęczański",2001,NA
"32868",1010000,"Powiat piotrkowski",2001,NA
"32869",1011000,"Powiat poddębicki",2001,NA
"32870",1012000,"Powiat radomszczański",2001,NA
"32871",1013000,"Powiat rawski",2001,NA
"32872",1014000,"Powiat sieradzki",2001,NA
"32873",1015000,"Powiat skierniewicki",2001,NA
"32874",1016000,"Powiat tomaszowski",2001,NA
"32875",1017000,"Powiat wieluński",2001,NA
"32876",1018000,"Powiat wieruszowski",2001,NA
"32877",1019000,"Powiat zduńskowolski",2001,NA
"32878",1020000,"Powiat zgierski",2001,NA
"32879",1021000,"Powiat brzeziński",2001,NA
"32880",1061000,"Powiat m.Łódź",2001,NA
"32881",1062000,"Powiat m.Piotrków Trybunalski",2001,NA
"32882",1063000,"Powiat m.Skierniewice",2001,NA
"32883",1201000,"Powiat bocheński",2001,NA
"32884",1202000,"Powiat brzeski",2001,NA
"32885",1203000,"Powiat chrzanowski",2001,NA
"32886",1204000,"Powiat dąbrowski",2001,NA
"32887",1205000,"Powiat gorlicki",2001,NA
"32888",1206000,"Powiat krakowski",2001,NA
"32889",1207000,"Powiat limanowski",2001,NA
"32890",1208000,"Powiat miechowski",2001,NA
"32891",1209000,"Powiat myślenicki",2001,NA
"32892",1210000,"Powiat nowosądecki",2001,NA
"32893",1211000,"Powiat nowotarski",2001,NA
"32894",1212000,"Powiat olkuski",2001,NA
"32895",1213000,"Powiat oświęcimski",2001,NA
"32896",1214000,"Powiat proszowicki",2001,NA
"32897",1215000,"Powiat suski",2001,NA
"32898",1216000,"Powiat tarnowski",2001,NA
"32899",1217000,"Powiat tatrzański",2001,NA
"32900",1218000,"Powiat wadowicki",2001,NA
"32901",1219000,"Powiat wielicki",2001,NA
"32902",1261000,"Powiat m.Kraków",2001,NA
"32903",1262000,"Powiat m.Nowy Sącz",2001,NA
"32904",1263000,"Powiat m.Tarnów",2001,NA
"32905",1401000,"Powiat białobrzeski",2001,NA
"32906",1402000,"Powiat ciechanowski",2001,NA
"32907",1403000,"Powiat garwoliński",2001,NA
"32908",1404000,"Powiat gostyniński",2001,NA
"32909",1405000,"Powiat grodziski",2001,NA
"32910",1406000,"Powiat grójecki",2001,NA
"32911",1407000,"Powiat kozienicki",2001,NA
"32912",1408000,"Powiat legionowski",2001,NA
"32913",1409000,"Powiat lipski",2001,NA
"32914",1410000,"Powiat łosicki",2001,NA
"32915",1411000,"Powiat makowski",2001,NA
"32916",1412000,"Powiat miński",2001,NA
"32917",1413000,"Powiat mławski",2001,NA
"32918",1414000,"Powiat nowodworski",2001,NA
"32919",1415000,"Powiat ostrołęcki",2001,NA
"32920",1416000,"Powiat ostrowski",2001,NA
"32921",1417000,"Powiat otwocki",2001,NA
"32922",1418000,"Powiat piaseczyński",2001,NA
"32923",1419000,"Powiat płocki",2001,NA
"32924",1420000,"Powiat płoński",2001,NA
"32925",1421000,"Powiat pruszkowski",2001,NA
"32926",1422000,"Powiat przasnyski",2001,NA
"32927",1423000,"Powiat przysuski",2001,NA
"32928",1424000,"Powiat pułtuski",2001,NA
"32929",1425000,"Powiat radomski",2001,NA
"32930",1426000,"Powiat siedlecki",2001,NA
"32931",1427000,"Powiat sierpecki",2001,NA
"32932",1428000,"Powiat sochaczewski",2001,NA
"32933",1429000,"Powiat sokołowski",2001,NA
"32934",1430000,"Powiat szydłowiecki",2001,NA
"32935",1432000,"Powiat warszawski zachodni",2001,NA
"32936",1433000,"Powiat węgrowski",2001,NA
"32937",1434000,"Powiat wołomiński",2001,NA
"32938",1435000,"Powiat wyszkowski",2001,NA
"32939",1436000,"Powiat zwoleński",2001,NA
"32940",1437000,"Powiat żuromiński",2001,NA
"32941",1438000,"Powiat żyrardowski",2001,NA
"32942",1461000,"Powiat m.Ostrołęka",2001,NA
"32943",1462000,"Powiat m.Płock",2001,NA
"32944",1463000,"Powiat m.Radom",2001,NA
"32945",1464000,"Powiat m.Siedlce",2001,NA
"32946",1465000,"Powiat m. st. Warszawa",2001,NA
"32947",1601000,"Powiat brzeski",2001,NA
"32948",1602000,"Powiat głubczycki",2001,NA
"32949",1603000,"Powiat kędzierzyńsko-kozielski",2001,NA
"32950",1604000,"Powiat kluczborski",2001,NA
"32951",1605000,"Powiat krapkowicki",2001,NA
"32952",1606000,"Powiat namysłowski",2001,NA
"32953",1607000,"Powiat nyski",2001,NA
"32954",1608000,"Powiat oleski",2001,NA
"32955",1609000,"Powiat opolski",2001,NA
"32956",1610000,"Powiat prudnicki",2001,NA
"32957",1611000,"Powiat strzelecki",2001,NA
"32958",1661000,"Powiat m.Opole",2001,NA
"32959",1801000,"Powiat bieszczadzki",2001,NA
"32960",1802000,"Powiat brzozowski",2001,NA
"32961",1803000,"Powiat dębicki",2001,NA
"32962",1804000,"Powiat jarosławski",2001,NA
"32963",1805000,"Powiat jasielski",2001,NA
"32964",1806000,"Powiat kolbuszowski",2001,NA
"32965",1807000,"Powiat krośnieński",2001,NA
"32966",1808000,"Powiat leżajski",2001,NA
"32967",1809000,"Powiat lubaczowski",2001,NA
"32968",1810000,"Powiat łańcucki",2001,NA
"32969",1811000,"Powiat mielecki",2001,NA
"32970",1812000,"Powiat niżański",2001,NA
"32971",1813000,"Powiat przemyski",2001,NA
"32972",1814000,"Powiat przeworski",2001,NA
"32973",1815000,"Powiat ropczycko-sędziszowski",2001,NA
"32974",1816000,"Powiat rzeszowski",2001,NA
"32975",1817000,"Powiat sanocki",2001,NA
"32976",1818000,"Powiat stalowowolski",2001,NA
"32977",1819000,"Powiat strzyżowski",2001,NA
"32978",1820000,"Powiat tarnobrzeski",2001,NA
"32979",1821000,"Powiat leski",2001,NA
"32980",1861000,"Powiat m.Krosno",2001,NA
"32981",1862000,"Powiat m.Przemyśl",2001,NA
"32982",1863000,"Powiat m.Rzeszów",2001,NA
"32983",1864000,"Powiat m.Tarnobrzeg",2001,NA
"32984",2001000,"Powiat augustowski",2001,NA
"32985",2002000,"Powiat białostocki",2001,NA
"32986",2003000,"Powiat bielski",2001,NA
"32987",2004000,"Powiat grajewski",2001,NA
"32988",2005000,"Powiat hajnowski",2001,NA
"32989",2006000,"Powiat kolneński",2001,NA
"32990",2007000,"Powiat łomżyński",2001,NA
"32991",2008000,"Powiat moniecki",2001,NA
"32992",2009000,"Powiat sejneński",2001,NA
"32993",2010000,"Powiat siemiatycki",2001,NA
"32994",2011000,"Powiat sokólski",2001,NA
"32995",2012000,"Powiat suwalski",2001,NA
"32996",2013000,"Powiat wysokomazowiecki",2001,NA
"32997",2014000,"Powiat zambrowski",2001,NA
"32998",2061000,"Powiat m.Białystok",2001,NA
"32999",2062000,"Powiat m.Łomża",2001,NA
"33000",2063000,"Powiat m.Suwałki",2001,NA
"33001",2201000,"Powiat bytowski",2001,NA
"33002",2202000,"Powiat chojnicki",2001,NA
"33003",2203000,"Powiat człuchowski",2001,NA
"33004",2204000,"Powiat gdański",2001,NA
"33005",2205000,"Powiat kartuski",2001,NA
"33006",2206000,"Powiat kościerski",2001,NA
"33007",2207000,"Powiat kwidzyński",2001,NA
"33008",2208000,"Powiat lęborski",2001,NA
"33009",2209000,"Powiat malborski",2001,NA
"33010",2210000,"Powiat nowodworski",2001,NA
"33011",2211000,"Powiat pucki",2001,NA
"33012",2212000,"Powiat słupski",2001,NA
"33013",2213000,"Powiat starogardzki",2001,NA
"33014",2214000,"Powiat tczewski",2001,NA
"33015",2215000,"Powiat wejherowski",2001,NA
"33016",2216000,"Powiat sztumski",2001,NA
"33017",2261000,"Powiat m.Gdańsk",2001,NA
"33018",2262000,"Powiat m.Gdynia",2001,NA
"33019",2263000,"Powiat m.Słupsk",2001,NA
