"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_ogolem_zl"
"441",1409000,"Powiat lipski",2000,1.28605569229895e-316
"442",1410000,"Powiat łosicki",2000,8.99536032949016e-317
"443",1411000,"Powiat makowski",2000,1.30873844372578e-316
"444",1412000,"Powiat miński",2000,3.37432863933107e-316
"445",1413000,"Powiat mławski",2000,1.85224360832972e-316
"446",1414000,"Powiat nowodworski",2000,1.56771811980879e-316
"447",1415000,"Powiat ostrołęcki",2000,1.11616020231253e-316
"448",1416000,"Powiat ostrowski",2000,1.61918721083805e-316
"449",1417000,"Powiat otwocki",2000,3.05949311275594e-316
"450",1418000,"Powiat piaseczyński",2000,3.63049367283629e-316
"451",1419000,"Powiat płocki",2000,2.04053696661628e-316
"452",1420000,"Powiat płoński",2000,1.89364487666085e-316
"453",1421000,"Powiat pruszkowski",2000,2.60687912994169e-316
"454",1422000,"Powiat przasnyski",2000,1.90290509965429e-316
"455",1423000,"Powiat przysuski",2000,1.42803064332071e-316
"456",1424000,"Powiat pułtuski",2000,1.53346859992091e-316
"457",1425000,"Powiat radomski",2000,2.198987969389e-316
"458",1426000,"Powiat siedlecki",2000,7.09112065971333e-317
"459",1427000,"Powiat sierpecki",2000,1.32961479233828e-316
"460",1428000,"Powiat sochaczewski",2000,1.91225613191343e-316
"461",1429000,"Powiat sokołowski",2000,1.52652761988219e-316
"462",1430000,"Powiat szydłowiecki",2000,9.28043077241845e-317
"463",1431000,"Powiat warszawski",2000,2.85166879107641e-315
"464",1432000,"Powiat warszawski zachodni",2000,1.88295497590804e-316
"465",1433000,"Powiat węgrowski",2000,1.62805657849906e-316
"466",1434000,"Powiat wołomiński",2000,2.86143182961828e-316
"467",1435000,"Powiat wyszkowski",2000,1.85858894282583e-316
"468",1436000,"Powiat zwoleński",2000,8.11024765375331e-317
"469",1437000,"Powiat żuromiński",2000,1.0097453297108e-316
"470",1438000,"Powiat żyrardowski",2000,1.90595580679766e-316
"471",1601000,"Powiat brzeski",2000,2.66456776635362e-316
"472",1602000,"Powiat głubczycki",2000,1.62288198195734e-316
"473",1603000,"Powiat kędzierzyńsko-kozielski",2000,2.51928662684301e-316
"474",1604000,"Powiat kluczborski",2000,2.12035742185336e-316
"475",1605000,"Powiat krapkowicki",2000,1.03190101190665e-316
"476",1606000,"Powiat namysłowski",2000,1.2091951843461e-316
"477",1607000,"Powiat nyski",2000,3.61510323152895e-316
"478",1608000,"Powiat oleski",2000,1.65619035619646e-316
"479",1609000,"Powiat opolski",2000,1.73319122819928e-316
"480",1610000,"Powiat prudnicki",2000,1.61019541370999e-316
"481",1611000,"Powiat strzelecki",2000,2.0070584855753e-316
"482",1801000,"Powiat bieszczadzki",2000,1.76291609490255e-316
"483",1802000,"Powiat brzozowski",2000,1.45154436375728e-316
"484",1803000,"Powiat dębicki",2000,2.82779865662359e-316
"485",1804000,"Powiat jarosławski",2000,3.5399556985768e-316
"486",1805000,"Powiat jasielski",2000,3.02843866599315e-316
"487",1806000,"Powiat kolbuszowski",2000,1.0802346141277e-316
"488",1807000,"Powiat krośnieński",2000,1.70017385862557e-316
"489",1808000,"Powiat leżajski",2000,1.7493800795903e-316
"490",1809000,"Powiat lubaczowski",2000,2.26653588338994e-316
"491",1810000,"Powiat łańcucki",2000,1.57555577958816e-316
"492",1811000,"Powiat mielecki",2000,3.53534334874005e-316
"493",1812000,"Powiat niżański",2000,1.2289803395732e-316
"494",1813000,"Powiat przemyski",2000,7.43813804144849e-317
"495",1814000,"Powiat przeworski",2000,1.50274463366863e-316
"496",1815000,"Powiat ropczycko-sędziszowski",2000,1.5003831481012e-316
"497",1816000,"Powiat rzeszowski",2000,2.11988326705305e-316
"498",1817000,"Powiat sanocki",2000,2.39977787827551e-316
"499",1818000,"Powiat stalowowolski",2000,2.52883370435043e-316
"500",1819000,"Powiat strzyżowski",2000,1.39410211788293e-316
"501",1820000,"Powiat tarnobrzeski",2000,1.05323921308489e-316
"502",1821000,"Powiat leski",2000,0
"503",2001000,"Powiat augustowski",2000,1.59652046713814e-316
"504",2002000,"Powiat białostocki",2000,2.53240224169721e-316
"505",2003000,"Powiat bielski",2000,1.70410286626756e-316
"506",2004000,"Powiat grajewski",2000,1.37074803005654e-316
"507",2005000,"Powiat hajnowski",2000,1.46802051432136e-316
"508",2006000,"Powiat kolneński",2000,8.20595113374664e-317
"509",2007000,"Powiat łomżyński",2000,7.71298181957351e-317
"510",2008000,"Powiat moniecki",2000,9.88855097853651e-317
"511",2009000,"Powiat sejneński",2000,6.5082185522903e-317
"512",2010000,"Powiat siemiatycki",2000,1.20265553383149e-316
"513",2011000,"Powiat sokólski",2000,1.73309518183773e-316
"514",2012000,"Powiat suwalski",2000,6.0150985480952e-317
"515",2013000,"Powiat wysokomazowiecki",2000,1.48437398838557e-316
"516",2014000,"Powiat zambrowski",2000,1.16845794024299e-316
"517",2201000,"Powiat bytowski",2000,2.11941029801028e-316
"518",2202000,"Powiat chojnicki",2000,3.66639900432964e-316
"519",2203000,"Powiat człuchowski",2000,1.91032364354629e-316
"520",2204000,"Powiat gdański",2000,1.12556829915377e-316
"521",2205000,"Powiat kartuski",2000,2.07175959332491e-316
"522",2206000,"Powiat kościerski",2000,1.71279955798535e-316
"523",2207000,"Powiat kwidzyński",2000,2.68112978552694e-316
"524",2208000,"Powiat lęborski",2000,2.08792724929973e-316
"525",2209000,"Powiat malborski",2000,3.23862249203687e-316
"526",2210000,"Powiat nowodworski",2000,1.16240207880878e-316
"527",2211000,"Powiat pucki",2000,1.92557199157388e-316
"528",2212000,"Powiat słupski",2000,2.10476223974238e-316
"529",2213000,"Powiat starogardzki",2000,2.89059242394743e-316
"530",2214000,"Powiat tczewski",2000,3.16352698419723e-316
"531",2215000,"Powiat wejherowski",2000,3.53259402164064e-316
"532",2216000,"Powiat sztumski",2000,0
"533",2401000,"Powiat będziński",2000,2.8785910753443e-316
"534",2402000,"Powiat bielski",2000,2.07305192083474e-316
"535",2403000,"Powiat cieszyński",2000,4.35698706704145e-316
"536",2404000,"Powiat częstochowski",2000,1.61271356749372e-316
"537",2405000,"Powiat gliwicki",2000,1.31422943990709e-316
"538",2406000,"Powiat kłobucki",2000,1.50873962621527e-316
"539",2407000,"Powiat lubliniecki",2000,2.29079845912591e-316
"540",2408000,"Powiat mikołowski",2000,1.69514856872202e-316
"541",2409000,"Powiat myszkowski",2000,1.487261406833e-316
"542",2410000,"Powiat pszczyński",2000,1.86348498515642e-316
"543",2411000,"Powiat raciborski",2000,4.42836937511321e-316
"544",2412000,"Powiat rybnicki",2000,7.35280994001783e-317
"545",2413000,"Powiat tarnogórski",2000,4.17329173068791e-316
"546",2414000,"Powiat bieruńsko-lędziński",2000,6.65769761937392e-317
"547",2415000,"Powiat wodzisławski",2000,3.2110858914856e-316
"548",2416000,"Powiat zawierciański",2000,3.08939811579368e-316
"549",2417000,"Powiat żywiecki",2000,3.50927713695737e-316
"550",2601000,"Powiat buski",2000,2.24109441761643e-316
"551",2602000,"Powiat jędrzejowski",2000,2.33606786621146e-316
"552",2603000,"Powiat kazimierski",2000,1.0070322670298e-316
"553",2604000,"Powiat kielecki",2000,2.45048269915721e-316
"554",2605000,"Powiat konecki",2000,1.9297739704852e-316
"555",2606000,"Powiat opatowski",2000,1.99606221471551e-316
"556",2607000,"Powiat ostrowiecki",2000,3.26484596491462e-316
"557",2608000,"Powiat pińczowski",2000,1.12047729851933e-316
"558",2609000,"Powiat sandomierski",2000,2.29799585923484e-316
"559",2610000,"Powiat skarżyski",2000,2.51861277070865e-316
"560",2611000,"Powiat starachowicki",2000,3.74307680680666e-316
"561",2612000,"Powiat staszowski",2000,1.54274784444172e-316
"562",2613000,"Powiat włoszczowski",2000,1.12444642429176e-316
"563",2801000,"Powiat bartoszycki",2000,1.90810158330412e-316
"564",2802000,"Powiat braniewski",2000,1.39225134797361e-316
"565",2803000,"Powiat działdowski",2000,1.52209753086218e-316
"566",2804000,"Powiat elbląski",2000,1.68001864822973e-316
"567",2805000,"Powiat ełcki",2000,2.98816391674111e-316
"568",2806000,"Powiat giżycki",2000,2.70078075252463e-316
"569",2807000,"Powiat iławski",2000,2.346988594434e-316
"570",2808000,"Powiat kętrzyński",2000,2.23913189005802e-316
"571",2809000,"Powiat lidzbarski",2000,1.4137806043371e-316
"572",2810000,"Powiat mrągowski",2000,1.55479425183175e-316
"573",2811000,"Powiat nidzicki",2000,9.36236859538735e-317
"574",2812000,"Powiat nowomiejski",2000,9.41951618051051e-317
"575",2813000,"Powiat olecki",2000,2.01785979813125e-316
"576",2814000,"Powiat olsztyński",2000,2.21209167726113e-316
"577",2815000,"Powiat ostródzki",2000,2.90722909643984e-316
"578",2816000,"Powiat piski",2000,1.4318268461171e-316
"579",2817000,"Powiat szczycieński",2000,1.81179099544518e-316
"580",2818000,"Powiat gołdapski",2000,0
"581",2819000,"Powiat węgorzewski",2000,0
"582",3001000,"Powiat chodzieski",2000,1.30556733278451e-316
"583",3002000,"Powiat czarnkowsko-trzcianecki",2000,2.42279501333144e-316
"584",3003000,"Powiat gnieźnieński",2000,3.81703996559259e-316
"585",3004000,"Powiat gostyński",2000,1.86636943920997e-316
"586",3005000,"Powiat grodziski",2000,8.25988729217184e-317
"587",3006000,"Powiat jarociński",2000,1.67748458553221e-316
"588",3007000,"Powiat kaliski",2000,9.9179073710811e-317
"589",3008000,"Powiat kępiński",2000,1.35006579983628e-316
"590",3009000,"Powiat kolski",2000,2.21178555418696e-316
"591",3010000,"Powiat koniński",2000,1.4223543725222e-316
"592",3011000,"Powiat kościański",2000,1.3812230122534e-316
"593",3012000,"Powiat krotoszyński",2000,2.05536308614294e-316
"594",3013000,"Powiat leszczyński",2000,5.90652317583077e-317
"595",3014000,"Powiat międzychodzki",2000,1.25319286645925e-316
"596",3015000,"Powiat nowotomyski",2000,1.43363399002989e-316
"597",3016000,"Powiat obornicki",2000,1.2979331292381e-316
"598",3017000,"Powiat ostrowski",2000,3.7776102662212e-316
"599",3018000,"Powiat ostrzeszowski",2000,1.63967690367612e-316
"600",3019000,"Powiat pilski",2000,4.0083768176641e-316
"601",3020000,"Powiat pleszewski",2000,1.91172160229119e-316
"602",3021000,"Powiat poznański",2000,2.7659493945949e-316
"603",3022000,"Powiat rawicki",2000,1.44708552011669e-316
"604",3023000,"Powiat słupecki",2000,1.73116150771304e-316
"605",3024000,"Powiat szamotulski",2000,2.16279390593222e-316
"606",3025000,"Powiat średzki",2000,1.25004616236089e-316
"607",3026000,"Powiat śremski",2000,1.40309080239742e-316
"608",3027000,"Powiat turecki",2000,2.04581526753706e-316
"609",3028000,"Powiat wągrowiecki",2000,1.728640438942e-316
"610",3029000,"Powiat wolsztyński",2000,1.34934283357672e-316
"611",3030000,"Powiat wrzesiński",2000,1.75973297816608e-316
"612",3031000,"Powiat złotowski",2000,1.83260879727865e-316
"613",3201000,"Powiat białogardzki",2000,1.86137853627538e-316
"614",3202000,"Powiat choszczeński",2000,1.35949089253574e-316
"615",3203000,"Powiat drawski",2000,1.86240070869006e-316
"616",3204000,"Powiat goleniowski",2000,2.13896684906305e-316
"617",3205000,"Powiat gryficki",2000,2.36932589516126e-316
"618",3206000,"Powiat gryfiński",2000,2.32550854700884e-316
"619",3207000,"Powiat kamieński",2000,1.39061500255459e-316
"620",3208000,"Powiat kołobrzeski",2000,2.20226747833296e-316
"621",3209000,"Powiat koszaliński",2000,1.76939408602456e-316
"622",3210000,"Powiat myśliborski",2000,2.15525678628521e-316
"623",3211000,"Powiat policki",2000,1.62940671168945e-316
"624",3212000,"Powiat pyrzycki",2000,1.04841273519723e-316
"625",3213000,"Powiat sławieński",2000,1.5995296233607e-316
"626",3214000,"Powiat stargardzki",2000,4.19404787312879e-316
"627",3215000,"Powiat szczecinecki",2000,2.54917749960328e-316
"628",3216000,"Powiat świdwiński",2000,1.43480853228975e-316
"629",3217000,"Powiat wałecki",2000,1.22971269308003e-316
"630",3218000,"Powiat łobeski",2000,0
"631",201000,"Powiat bolesławiecki",2001,2.21283954442924e-316
"632",202000,"Powiat dzierżoniowski",2001,2.9323548048591e-316
"633",203000,"Powiat głogowski",2001,3.47731523982287e-316
"634",204000,"Powiat górowski",2001,1.14262013500838e-316
"635",205000,"Powiat jaworski",2001,1.77161748024397e-316
"636",206000,"Powiat jeleniogórski",2001,1.94122779553961e-316
"637",207000,"Powiat kamiennogórski",2001,1.41469329180466e-316
"638",208000,"Powiat kłodzki",2001,6.21809554703481e-316
"639",209000,"Powiat legnicki",2001,1.78477765981942e-316
"640",210000,"Powiat lubański",2001,1.88744000502786e-316
"641",211000,"Powiat lubiński",2001,2.60107277165864e-316
"642",212000,"Powiat lwówecki",2001,1.80513227510992e-316
"643",213000,"Powiat milicki",2001,2.15991325618414e-316
"644",214000,"Powiat oleśnicki",2001,3.02280829389315e-316
"645",215000,"Powiat oławski",2001,1.82428018446701e-316
"646",216000,"Powiat polkowicki",2001,1.37018840189949e-316
"647",217000,"Powiat strzeliński",2001,1.41268827460071e-316
"648",218000,"Powiat średzki",2001,1.25139481335434e-316
"649",219000,"Powiat świdnicki",2001,5.23673428867759e-316
"650",220000,"Powiat trzebnicki",2001,1.9011824903735e-316
"651",221000,"Powiat wałbrzyski",2001,1.37414517603078e-316
"652",222000,"Powiat wołowski",2001,1.64023035601259e-316
"653",223000,"Powiat wrocławski",2001,2.10842277211242e-316
"654",224000,"Powiat ząbkowicki",2001,2.63470273322663e-316
"655",225000,"Powiat zgorzelecki",2001,2.75188729818297e-316
"656",226000,"Powiat złotoryjski",2001,1.34856705169962e-316
"657",401000,"Powiat aleksandrowski",2001,1.57358040632296e-316
"658",402000,"Powiat brodnicki",2001,1.93018775046359e-316
"659",403000,"Powiat bydgoski",2001,1.20176068213374e-316
"660",404000,"Powiat chełmiński",2001,1.56976004371649e-316
"661",405000,"Powiat golubsko-dobrzyński",2001,1.22251657754179e-316
"662",406000,"Powiat grudziądzki",2001,4.45255369085088e-317
"663",407000,"Powiat inowrocławski",2001,4.86540942063925e-316
"664",408000,"Powiat lipnowski",2001,1.74378068540629e-316
"665",409000,"Powiat mogileński",2001,1.59847667065629e-316
"666",410000,"Powiat nakielski",2001,2.13452757042204e-316
"667",411000,"Powiat radziejowski",2001,1.31564103486382e-316
"668",412000,"Powiat rypiński",2001,1.19970655480459e-316
"669",413000,"Powiat sępoleński",2001,1.385016695315e-316
"670",414000,"Powiat świecki",2001,2.43509126971858e-316
"671",415000,"Powiat toruński",2001,1.58841472733934e-316
"672",416000,"Powiat tucholski",2001,1.72232929378859e-316
"673",417000,"Powiat wąbrzeski",2001,1.07742713550177e-316
"674",418000,"Powiat włocławski",2001,1.88825190310367e-316
"675",419000,"Powiat żniński",2001,1.95504923257545e-316
"676",601000,"Powiat bialski",2001,2.54121538468773e-316
"677",602000,"Powiat biłgorajski",2001,3.24877741850836e-316
"678",603000,"Powiat chełmski",2001,1.51676794592737e-316
"679",604000,"Powiat hrubieszowski",2001,1.88837872975496e-316
"680",605000,"Powiat janowski",2001,1.49662325912979e-316
"681",606000,"Powiat krasnostawski",2001,2.57401862621053e-316
"682",607000,"Powiat kraśnicki",2001,2.699619006565e-316
"683",608000,"Powiat lubartowski",2001,2.20981032914145e-316
"684",609000,"Powiat lubelski",2001,2.56957000972881e-316
"685",610000,"Powiat łęczyński",2001,1.6488261595255e-316
"686",611000,"Powiat łukowski",2001,2.77444297592569e-316
"687",612000,"Powiat opolski",2001,1.63572675002449e-316
"688",613000,"Powiat parczewski",2001,1.22261183339831e-316
"689",614000,"Powiat puławski",2001,3.1095812408985e-316
"690",615000,"Powiat radzyński",2001,1.49126091764265e-316
"691",616000,"Powiat rycki",2001,1.7981672834808e-316
"692",617000,"Powiat świdnicki",2001,1.77701796359897e-316
"693",618000,"Powiat tomaszowski",2001,2.69766729904424e-316
"694",619000,"Powiat włodawski",2001,1.63426337698807e-316
"695",620000,"Powiat zamojski",2001,1.47994987755989e-316
"696",801000,"Powiat gorzowski",2001,1.45751850673366e-316
"697",802000,"Powiat krośnieński",2001,1.57021329953998e-316
"698",803000,"Powiat międzyrzecki",2001,2.14445502907019e-316
"699",804000,"Powiat nowosolski",2001,3.57276457244797e-316
"700",805000,"Powiat słubicki",2001,1.48032600973607e-316
"701",806000,"Powiat strzelecko-drezdenecki",2001,1.57199035485495e-316
"702",807000,"Powiat sulęciński",2001,1.22750392320374e-316
"703",808000,"Powiat świebodziński",2001,2.23446153691444e-316
"704",809000,"Powiat zielonogórski",2001,2.26839584292028e-316
"705",810000,"Powiat żagański",2001,2.16691416638571e-316
"706",811000,"Powiat żarski",2001,3.12710150039194e-316
"707",812000,"Powiat wschowski",2001,0
"708",1001000,"Powiat bełchatowski",2001,2.94904108154235e-316
"709",1002000,"Powiat kutnowski",2001,3.58861261735649e-316
"710",1003000,"Powiat łaski",2001,1.37321697490193e-316
"711",1004000,"Powiat łęczycki",2001,1.65422437017852e-316
"712",1005000,"Powiat łowicki",2001,2.27495985087123e-316
"713",1006000,"Powiat łódzki wschodni",2001,2.61723504231791e-316
"714",1007000,"Powiat opoczyński",2001,1.94335534102373e-316
"715",1008000,"Powiat pabianicki",2001,2.87774918748378e-316
"716",1009000,"Powiat pajęczański",2001,1.00268700908119e-316
"717",1010000,"Powiat piotrkowski",2001,1.60173073521949e-316
"718",1011000,"Powiat poddębicki",2001,1.71419697325805e-316
"719",1012000,"Powiat radomszczański",2001,3.83774546630477e-316
"720",1013000,"Powiat rawski",2001,1.71536099191965e-316
"721",1014000,"Powiat sieradzki",2001,3.62055796329186e-316
"722",1015000,"Powiat skierniewicki",2001,4.42051946250582e-317
"723",1016000,"Powiat tomaszowski",2001,3.51288045652562e-316
"724",1017000,"Powiat wieluński",2001,2.19632268285594e-316
"725",1018000,"Powiat wieruszowski",2001,1.18496007866004e-316
"726",1019000,"Powiat zduńskowolski",2001,2.14143732551195e-316
"727",1020000,"Powiat zgierski",2001,4.03570546598503e-316
"728",1021000,"Powiat brzeziński",2001,0
"729",1201000,"Powiat bocheński",2001,2.46705435261063e-316
"730",1202000,"Powiat brzeski",2001,2.1587580812976e-316
"731",1203000,"Powiat chrzanowski",2001,3.25651354779751e-316
"732",1204000,"Powiat dąbrowski",2001,1.47118115107093e-316
"733",1205000,"Powiat gorlicki",2001,3.20004456183891e-316
"734",1206000,"Powiat krakowski",2001,4.24537739061309e-316
"735",1207000,"Powiat limanowski",2001,3.18998820146376e-316
"736",1208000,"Powiat miechowski",2001,1.80207390994903e-316
"737",1209000,"Powiat myślenicki",2001,2.4843302966422e-316
"738",1210000,"Powiat nowosądecki",2001,2.95491349640225e-316
"739",1211000,"Powiat nowotarski",2001,4.80757493604867e-316
"740",1212000,"Powiat olkuski",2001,3.07355259061995e-316
"741",1213000,"Powiat oświęcimski",2001,4.24326471650491e-316
"742",1214000,"Powiat proszowicki",2001,1.07191331348762e-316
"743",1215000,"Powiat suski",2001,2.13507010390774e-316
"744",1216000,"Powiat tarnowski",2001,2.74085589925576e-316
"745",1217000,"Powiat tatrzański",2001,1.95500733580869e-316
