"","Kod","Nazwa","rok","Lozka_w_szpitalach_ogolnych_wskazniki_loZka_w_szpitalach_ogolnych"
"3208",2816000,"Powiat piski",2013,172
"3209",2817000,"Powiat szczycieński",2013,142
"3210",2818000,"Powiat gołdapski",2013,54
"3211",2819000,"Powiat węgorzewski",2013,89
"3212",2861000,"Powiat m.Elbląg",2013,1152
"3213",2862000,"Powiat m.Olsztyn",2013,1772
"3214",3001000,"Powiat chodzieski",2013,195
"3215",3002000,"Powiat czarnkowsko-trzcianecki",2013,311
"3216",3003000,"Powiat gnieźnieński",2013,354
"3217",3004000,"Powiat gostyński",2013,174
"3218",3005000,"Powiat grodziski",2013,115
"3219",3006000,"Powiat jarociński",2013,203
"3220",3007000,"Powiat kaliski",2013,147
"3221",3008000,"Powiat kępiński",2013,259
"3222",3009000,"Powiat kolski",2013,224
"3223",3011000,"Powiat kościański",2013,233
"3224",3012000,"Powiat krotoszyński",2013,231
"3225",3013000,"Powiat leszczyński",2013,193
"3226",3014000,"Powiat międzychodzki",2013,116
"3227",3015000,"Powiat nowotomyski",2013,185
"3228",3016000,"Powiat obornicki",2013,341
"3229",3017000,"Powiat ostrowski",2013,506
"3230",3018000,"Powiat ostrzeszowski",2013,0
"3231",3019000,"Powiat pilski",2013,757
"3232",3020000,"Powiat pleszewski",2013,278
"3233",3021000,"Powiat poznański",2013,4
"3234",3022000,"Powiat rawicki",2013,155
"3235",3023000,"Powiat słupecki",2013,243
"3236",3024000,"Powiat szamotulski",2013,145
"3237",3025000,"Powiat średzki",2013,132
"3238",3026000,"Powiat śremski",2013,366
"3239",3027000,"Powiat turecki",2013,199
"3240",3028000,"Powiat wągrowiecki",2013,173
"3241",3029000,"Powiat wolsztyński",2013,177
"3242",3030000,"Powiat wrzesiński",2013,192
"3243",3031000,"Powiat złotowski",2013,308
"3244",3061000,"Powiat m.Kalisz",2013,839
"3245",3062000,"Powiat m.Konin",2013,889
"3246",3063000,"Powiat m.Leszno",2013,527
"3247",3064000,"Powiat m.Poznań",2013,5488
"3248",3201000,"Powiat białogardzki",2013,327
"3249",3202000,"Powiat choszczeński",2013,387
"3250",3203000,"Powiat drawski",2013,320
"3251",3204000,"Powiat goleniowski",2013,266
"3252",3205000,"Powiat gryficki",2013,364
"3253",3206000,"Powiat gryfiński",2013,81
"3254",3207000,"Powiat kamieński",2013,98
"3255",3208000,"Powiat kołobrzeski",2013,425
"3256",3210000,"Powiat myśliborski",2013,256
"3257",3211000,"Powiat policki",2013,181
"3258",3212000,"Powiat pyrzycki",2013,120
"3259",3213000,"Powiat sławieński",2013,166
"3260",3214000,"Powiat stargardzki",2013,307
"3261",3215000,"Powiat szczecinecki",2013,223
"3262",3216000,"Powiat świdwiński",2013,107
"3263",3217000,"Powiat wałecki",2013,347
"3264",3218000,"Powiat łobeski",2013,15
"3265",3261000,"Powiat m.Koszalin",2013,733
"3266",3262000,"Powiat m.Szczecin",2013,3563
"3267",3263000,"Powiat m.Świnoujście",2013,117
"3268",201000,"Powiat bolesławiecki",2014,192
"3269",202000,"Powiat dzierżoniowski",2014,211
"3270",203000,"Powiat głogowski",2014,200
"3271",204000,"Powiat górowski",2014,96
"3272",205000,"Powiat jaworski",2014,84
"3273",206000,"Powiat jeleniogórski",2014,766
"3274",207000,"Powiat kamiennogórski",2014,390
"3275",208000,"Powiat kłodzki",2014,1057
"3276",210000,"Powiat lubański",2014,321
"3277",211000,"Powiat lubiński",2014,711
"3278",212000,"Powiat lwówecki",2014,395
"3279",213000,"Powiat milicki",2014,374
"3280",214000,"Powiat oleśnicki",2014,247
"3281",215000,"Powiat oławski",2014,269
"3282",217000,"Powiat strzeliński",2014,121
"3283",218000,"Powiat średzki",2014,87
"3284",219000,"Powiat świdnicki",2014,489
"3285",220000,"Powiat trzebnicki",2014,443
"3286",221000,"Powiat wałbrzyski",2014,22
"3287",222000,"Powiat wołowski",2014,156
"3288",223000,"Powiat wrocławski",2014,39
"3289",224000,"Powiat ząbkowicki",2014,89
"3290",225000,"Powiat zgorzelecki",2014,603
"3291",226000,"Powiat złotoryjski",2014,235
"3292",261000,"Powiat m.Jelenia Góra",2014,652
"3293",262000,"Powiat m.Legnica",2014,589
"3294",264000,"Powiat m.Wrocław",2014,5268
"3295",265000,"Powiat m.Wałbrzych od 2013",2014,801
"3296",401000,"Powiat aleksandrowski",2014,208
"3297",402000,"Powiat brodnicki",2014,158
"3298",403000,"Powiat bydgoski",2014,53
"3299",404000,"Powiat chełmiński",2014,160
"3300",405000,"Powiat golubsko-dobrzyński",2014,225
"3301",406000,"Powiat grudziądzki",2014,35
"3302",407000,"Powiat inowrocławski",2014,508
"3303",408000,"Powiat lipnowski",2014,366
"3304",409000,"Powiat mogileński",2014,122
"3305",410000,"Powiat nakielski",2014,183
"3306",411000,"Powiat radziejowski",2014,275
"3307",412000,"Powiat rypiński",2014,200
"3308",413000,"Powiat sępoleński",2014,135
"3309",414000,"Powiat świecki",2014,307
"3310",415000,"Powiat toruński",2014,114
"3311",416000,"Powiat tucholski",2014,133
"3312",417000,"Powiat wąbrzeski",2014,112
"3313",419000,"Powiat żniński",2014,178
"3314",461000,"Powiat m.Bydgoszcz",2014,3388
"3315",462000,"Powiat m.Grudziądz",2014,1027
"3316",463000,"Powiat m.Toruń",2014,1348
"3317",464000,"Powiat m.Włocławek",2014,656
"3318",601000,"Powiat bialski",2014,142
"3319",602000,"Powiat biłgorajski",2014,325
"3320",603000,"Powiat chełmski",2014,46
"3321",604000,"Powiat hrubieszowski",2014,369
"3322",605000,"Powiat janowski",2014,287
"3323",606000,"Powiat krasnostawski",2014,290
"3324",607000,"Powiat kraśnicki",2014,387
"3325",608000,"Powiat lubartowski",2014,269
"3326",609000,"Powiat lubelski",2014,172
"3327",610000,"Powiat łęczyński",2014,193
"3328",611000,"Powiat łukowski",2014,519
"3329",612000,"Powiat opolski",2014,272
"3330",613000,"Powiat parczewski",2014,233
"3331",614000,"Powiat puławski",2014,491
"3332",615000,"Powiat radzyński",2014,301
"3333",616000,"Powiat rycki",2014,158
"3334",617000,"Powiat świdnicki",2014,252
"3335",618000,"Powiat tomaszowski",2014,457
"3336",619000,"Powiat włodawski",2014,258
"3337",620000,"Powiat zamojski",2014,66
"3338",661000,"Powiat m.Biała Podlaska",2014,614
"3339",662000,"Powiat m.Chełm",2014,597
"3340",663000,"Powiat m.Lublin",2014,3863
"3341",664000,"Powiat m.Zamość",2014,806
"3342",801000,"Powiat gorzowski",2014,160
"3343",802000,"Powiat krośnieński",2014,97
"3344",803000,"Powiat międzyrzecki",2014,273
"3345",804000,"Powiat nowosolski",2014,483
"3346",805000,"Powiat słubicki",2014,155
"3347",806000,"Powiat strzelecko-drezdenecki",2014,131
"3348",807000,"Powiat sulęciński",2014,394
"3349",808000,"Powiat świebodziński",2014,206
"3350",809000,"Powiat zielonogórski",2014,224
"3351",810000,"Powiat żagański",2014,154
"3352",811000,"Powiat żarski",2014,416
"3353",812000,"Powiat wschowski",2014,79
"3354",861000,"Powiat m.Gorzów Wielkopolski",2014,848
"3355",862000,"Powiat m.Zielona Góra",2014,823
"3356",1001000,"Powiat bełchatowski",2014,771
"3357",1002000,"Powiat kutnowski",2014,372
"3358",1003000,"Powiat łaski",2014,254
"3359",1004000,"Powiat łęczycki",2014,243
"3360",1005000,"Powiat łowicki",2014,215
"3361",1006000,"Powiat łódzki wschodni",2014,16
"3362",1007000,"Powiat opoczyński",2014,230
"3363",1008000,"Powiat pabianicki",2014,396
"3364",1009000,"Powiat pajęczański",2014,28
"3365",1010000,"Powiat piotrkowski",2014,28
"3366",1011000,"Powiat poddębicki",2014,261
"3367",1012000,"Powiat radomszczański",2014,445
"3368",1013000,"Powiat rawski",2014,166
"3369",1014000,"Powiat sieradzki",2014,788
"3370",1016000,"Powiat tomaszowski",2014,442
"3371",1017000,"Powiat wieluński",2014,309
"3372",1018000,"Powiat wieruszowski",2014,42
"3373",1019000,"Powiat zduńskowolski",2014,192
"3374",1020000,"Powiat zgierski",2014,822
"3375",1021000,"Powiat brzeziński",2014,156
"3376",1061000,"Powiat m.Łódź",2014,6141
"3377",1062000,"Powiat m.Piotrków Trybunalski",2014,581
"3378",1063000,"Powiat m.Skierniewice",2014,393
"3379",1201000,"Powiat bocheński",2014,218
"3380",1202000,"Powiat brzeski",2014,296
"3381",1203000,"Powiat chrzanowski",2014,582
"3382",1204000,"Powiat dąbrowski",2014,246
"3383",1205000,"Powiat gorlicki",2014,476
"3384",1206000,"Powiat krakowski",2014,341
"3385",1207000,"Powiat limanowski",2014,459
"3386",1208000,"Powiat miechowski",2014,315
"3387",1209000,"Powiat myślenicki",2014,291
"3388",1210000,"Powiat nowosądecki",2014,230
"3389",1211000,"Powiat nowotarski",2014,729
"3390",1212000,"Powiat olkuski",2014,501
"3391",1213000,"Powiat oświęcimski",2014,502
"3392",1214000,"Powiat proszowicki",2014,271
"3393",1215000,"Powiat suski",2014,396
"3394",1216000,"Powiat tarnowski",2014,155
"3395",1217000,"Powiat tatrzański",2014,717
"3396",1218000,"Powiat wadowicki",2014,262
"3397",1219000,"Powiat wielicki",2014,7
"3398",1261000,"Powiat m.Kraków",2014,6224
"3399",1262000,"Powiat m.Nowy Sącz",2014,733
"3400",1263000,"Powiat m.Tarnów",2014,1025
"3401",1402000,"Powiat ciechanowski",2014,696
"3402",1403000,"Powiat garwoliński",2014,300
"3403",1404000,"Powiat gostyniński",2014,361
"3404",1405000,"Powiat grodziski",2014,319
"3405",1406000,"Powiat grójecki",2014,377
"3406",1407000,"Powiat kozienicki",2014,385
"3407",1408000,"Powiat legionowski",2014,142
"3408",1409000,"Powiat lipski",2014,234
"3409",1410000,"Powiat łosicki",2014,123
"3410",1411000,"Powiat makowski",2014,217
"3411",1412000,"Powiat miński",2014,391
"3412",1413000,"Powiat mławski",2014,199
"3413",1414000,"Powiat nowodworski",2014,165
"3414",1416000,"Powiat ostrowski",2014,226
"3415",1417000,"Powiat otwocki",2014,1178
"3416",1418000,"Powiat piaseczyński",2014,893
"3417",1420000,"Powiat płoński",2014,269
"3418",1421000,"Powiat pruszkowski",2014,478
"3419",1422000,"Powiat przasnyski",2014,286
"3420",1423000,"Powiat przysuski",2014,57
"3421",1424000,"Powiat pułtuski",2014,172
"3422",1425000,"Powiat radomski",2014,248
"3423",1427000,"Powiat sierpecki",2014,198
"3424",1428000,"Powiat sochaczewski",2014,349
"3425",1429000,"Powiat sokołowski",2014,237
"3426",1432000,"Powiat warszawski zachodni",2014,120
"3427",1433000,"Powiat węgrowski",2014,172
"3428",1434000,"Powiat wołomiński",2014,343
"3429",1435000,"Powiat wyszkowski",2014,217
"3430",1436000,"Powiat zwoleński",2014,35
"3431",1437000,"Powiat żuromiński",2014,151
"3432",1438000,"Powiat żyrardowski",2014,297
"3433",1461000,"Powiat m.Ostrołęka",2014,522
"3434",1462000,"Powiat m.Płock",2014,1224
"3435",1463000,"Powiat m.Radom",2014,1420
"3436",1464000,"Powiat m.Siedlce",2014,774
"3437",1465000,"Powiat m. st. Warszawa",2014,12372
"3438",1601000,"Powiat brzeski",2014,243
"3439",1602000,"Powiat głubczycki",2014,136
"3440",1603000,"Powiat kędzierzyńsko-kozielski",2014,392
"3441",1604000,"Powiat kluczborski",2014,176
"3442",1605000,"Powiat krapkowicki",2014,119
"3443",1606000,"Powiat namysłowski",2014,198
"3444",1607000,"Powiat nyski",2014,1355
"3445",1608000,"Powiat oleski",2014,211
"3446",1609000,"Powiat opolski",2014,257
"3447",1610000,"Powiat prudnicki",2014,179
"3448",1611000,"Powiat strzelecki",2014,199
"3449",1661000,"Powiat m.Opole",2014,1392
"3450",1801000,"Powiat bieszczadzki",2014,124
"3451",1802000,"Powiat brzozowski",2014,490
"3452",1803000,"Powiat dębicki",2014,516
"3453",1804000,"Powiat jarosławski",2014,305
"3454",1805000,"Powiat jasielski",2014,404
"3455",1806000,"Powiat kolbuszowski",2014,202
"3456",1808000,"Powiat leżajski",2014,433
"3457",1809000,"Powiat lubaczowski",2014,241
"3458",1810000,"Powiat łańcucki",2014,257
"3459",1811000,"Powiat mielecki",2014,534
"3460",1812000,"Powiat niżański",2014,230
"3461",1813000,"Powiat przemyski",2014,1
"3462",1814000,"Powiat przeworski",2014,308
"3463",1815000,"Powiat ropczycko-sędziszowski",2014,81
"3464",1816000,"Powiat rzeszowski",2014,204
"3465",1817000,"Powiat sanocki",2014,420
"3466",1818000,"Powiat stalowowolski",2014,561
"3467",1819000,"Powiat strzyżowski",2014,131
"3468",1820000,"Powiat tarnobrzeski",2014,295
"3469",1821000,"Powiat leski",2014,173
"3470",1861000,"Powiat m.Krosno",2014,700
"3471",1862000,"Powiat m.Przemyśl",2014,1014
"3472",1863000,"Powiat m.Rzeszów",2014,2270
"3473",1864000,"Powiat m.Tarnobrzeg",2014,395
"3474",2001000,"Powiat augustowski",2014,258
"3475",2002000,"Powiat białostocki",2014,130
"3476",2003000,"Powiat bielski",2014,247
"3477",2004000,"Powiat grajewski",2014,248
"3478",2005000,"Powiat hajnowski",2014,325
"3479",2006000,"Powiat kolneński",2014,139
"3480",2008000,"Powiat moniecki",2014,190
"3481",2009000,"Powiat sejneński",2014,88
"3482",2010000,"Powiat siemiatycki",2014,153
"3483",2011000,"Powiat sokólski",2014,221
"3484",2013000,"Powiat wysokomazowiecki",2014,161
"3485",2014000,"Powiat zambrowski",2014,99
"3486",2061000,"Powiat m.Białystok",2014,2537
"3487",2062000,"Powiat m.Łomża",2014,607
"3488",2063000,"Powiat m.Suwałki",2014,490
"3489",2201000,"Powiat bytowski",2014,227
"3490",2202000,"Powiat chojnicki",2014,441
"3491",2203000,"Powiat człuchowski",2014,194
"3492",2205000,"Powiat kartuski",2014,225
"3493",2206000,"Powiat kościerski",2014,512
"3494",2207000,"Powiat kwidzyński",2014,321
"3495",2208000,"Powiat lęborski",2014,267
"3496",2209000,"Powiat malborski",2014,168
"3497",2210000,"Powiat nowodworski",2014,240
"3498",2211000,"Powiat pucki",2014,285
"3499",2213000,"Powiat starogardzki",2014,313
"3500",2214000,"Powiat tczewski",2014,252
"3501",2215000,"Powiat wejherowski",2014,495
"3502",2216000,"Powiat sztumski",2014,270
"3503",2261000,"Powiat m.Gdańsk",2014,3141
"3504",2262000,"Powiat m.Gdynia",2014,1028
"3505",2263000,"Powiat m.Słupsk",2014,690
"3506",2264000,"Powiat m.Sopot",2014,264
"3507",2401000,"Powiat będziński",2014,488
"3508",2402000,"Powiat bielski",2014,752
"3509",2403000,"Powiat cieszyński",2014,1768
"3510",2404000,"Powiat częstochowski",2014,174
"3511",2405000,"Powiat gliwicki",2014,451
"3512",2406000,"Powiat kłobucki",2014,120
"3513",2407000,"Powiat lubliniecki",2014,349
"3514",2408000,"Powiat mikołowski",2014,338
"3515",2409000,"Powiat myszkowski",2014,231
"3516",2410000,"Powiat pszczyński",2014,475
"3517",2411000,"Powiat raciborski",2014,433
"3518",2413000,"Powiat tarnogórski",2014,1128
"3519",2414000,"Powiat bieruńsko-lędziński",2014,40
"3520",2415000,"Powiat wodzisławski",2014,785
"3521",2416000,"Powiat zawierciański",2014,370
"3522",2417000,"Powiat żywiecki",2014,399
"3523",2461000,"Powiat m.Bielsko-Biała",2014,1225
"3524",2462000,"Powiat m.Bytom",2014,1242
"3525",2463000,"Powiat m.Chorzów",2014,913
"3526",2464000,"Powiat m.Częstochowa",2014,1732
"3527",2465000,"Powiat m.Dąbrowa Górnicza",2014,463
"3528",2466000,"Powiat m.Gliwice",2014,1162
"3529",2467000,"Powiat m.Jastrzębie-Zdrój",2014,597
"3530",2468000,"Powiat m.Jaworzno",2014,382
"3531",2469000,"Powiat m.Katowice",2014,3581
"3532",2470000,"Powiat m.Mysłowice",2014,248
"3533",2471000,"Powiat m.Piekary Śląskie",2014,445
"3534",2472000,"Powiat m.Ruda Śląska",2014,460
"3535",2473000,"Powiat m.Rybnik",2014,696
"3536",2474000,"Powiat m.Siemianowice Śląskie",2014,521
"3537",2475000,"Powiat m.Sosnowiec",2014,1460
"3538",2476000,"Powiat m.Świętochłowice",2014,270
"3539",2477000,"Powiat m.Tychy",2014,579
"3540",2478000,"Powiat m.Zabrze",2014,1273
"3541",2479000,"Powiat m.Żory",2014,207
"3542",2601000,"Powiat buski",2014,538
"3543",2602000,"Powiat jędrzejowski",2014,185
"3544",2603000,"Powiat kazimierski",2014,57
"3545",2604000,"Powiat kielecki",2014,442
"3546",2605000,"Powiat konecki",2014,615
"3547",2606000,"Powiat opatowski",2014,119
"3548",2607000,"Powiat ostrowiecki",2014,451
"3549",2608000,"Powiat pińczowski",2014,168
"3550",2609000,"Powiat sandomierski",2014,474
"3551",2610000,"Powiat skarżyski",2014,335
"3552",2611000,"Powiat starachowicki",2014,430
"3553",2612000,"Powiat staszowski",2014,366
"3554",2613000,"Powiat włoszczowski",2014,288
"3555",2661000,"Powiat m.Kielce",2014,1841
"3556",2801000,"Powiat bartoszycki",2014,320
"3557",2802000,"Powiat braniewski",2014,94
"3558",2803000,"Powiat działdowski",2014,325
"3559",2804000,"Powiat elbląski",2014,50
"3560",2805000,"Powiat ełcki",2014,467
"3561",2806000,"Powiat giżycki",2014,246
"3562",2807000,"Powiat iławski",2014,237
"3563",2808000,"Powiat kętrzyński",2014,166
"3564",2809000,"Powiat lidzbarski",2014,87
"3565",2810000,"Powiat mrągowski",2014,140
"3566",2811000,"Powiat nidzicki",2014,78
"3567",2812000,"Powiat nowomiejski",2014,149
"3568",2813000,"Powiat olecki",2014,120
"3569",2814000,"Powiat olsztyński",2014,482
"3570",2815000,"Powiat ostródzki",2014,314
"3571",2816000,"Powiat piski",2014,173
"3572",2817000,"Powiat szczycieński",2014,142
"3573",2818000,"Powiat gołdapski",2014,54
"3574",2819000,"Powiat węgorzewski",2014,89
"3575",2861000,"Powiat m.Elbląg",2014,1154
"3576",2862000,"Powiat m.Olsztyn",2014,1752
"3577",3001000,"Powiat chodzieski",2014,195
"3578",3002000,"Powiat czarnkowsko-trzcianecki",2014,305
"3579",3003000,"Powiat gnieźnieński",2014,306
"3580",3004000,"Powiat gostyński",2014,174
"3581",3005000,"Powiat grodziski",2014,115
"3582",3006000,"Powiat jarociński",2014,167
"3583",3007000,"Powiat kaliski",2014,148
"3584",3008000,"Powiat kępiński",2014,259
"3585",3009000,"Powiat kolski",2014,224
"3586",3011000,"Powiat kościański",2014,233
"3587",3012000,"Powiat krotoszyński",2014,231
"3588",3013000,"Powiat leszczyński",2014,214
"3589",3014000,"Powiat międzychodzki",2014,109
"3590",3015000,"Powiat nowotomyski",2014,179
"3591",3016000,"Powiat obornicki",2014,341
"3592",3017000,"Powiat ostrowski",2014,501
"3593",3018000,"Powiat ostrzeszowski",2014,0
"3594",3019000,"Powiat pilski",2014,757
"3595",3020000,"Powiat pleszewski",2014,294
"3596",3021000,"Powiat poznański",2014,320
"3597",3022000,"Powiat rawicki",2014,155
"3598",3023000,"Powiat słupecki",2014,243
"3599",3024000,"Powiat szamotulski",2014,179
"3600",3025000,"Powiat średzki",2014,137
"3601",3026000,"Powiat śremski",2014,415
"3602",3027000,"Powiat turecki",2014,199
"3603",3028000,"Powiat wągrowiecki",2014,176
"3604",3029000,"Powiat wolsztyński",2014,178
"3605",3030000,"Powiat wrzesiński",2014,192
"3606",3031000,"Powiat złotowski",2014,308
"3607",3061000,"Powiat m.Kalisz",2014,837
"3608",3062000,"Powiat m.Konin",2014,884
"3609",3063000,"Powiat m.Leszno",2014,528
"3610",3064000,"Powiat m.Poznań",2014,6162
"3611",3201000,"Powiat białogardzki",2014,364
"3612",3202000,"Powiat choszczeński",2014,387
"3613",3203000,"Powiat drawski",2014,299
"3614",3204000,"Powiat goleniowski",2014,236
"3615",3205000,"Powiat gryficki",2014,365
"3616",3206000,"Powiat gryfiński",2014,81
"3617",3207000,"Powiat kamieński",2014,98
"3618",3208000,"Powiat kołobrzeski",2014,425
"3619",3210000,"Powiat myśliborski",2014,221
"3620",3211000,"Powiat policki",2014,182
"3621",3212000,"Powiat pyrzycki",2014,120
"3622",3213000,"Powiat sławieński",2014,161
"3623",3214000,"Powiat stargardzki",2014,296
"3624",3215000,"Powiat szczecinecki",2014,214
"3625",3216000,"Powiat świdwiński",2014,107
"3626",3217000,"Powiat wałecki",2014,340
"3627",3218000,"Powiat łobeski",2014,25
"3628",3261000,"Powiat m.Koszalin",2014,754
"3629",3262000,"Powiat m.Szczecin",2014,3561
"3630",3263000,"Powiat m.Świnoujście",2014,116
"3631",201000,"Powiat bolesławiecki",2015,178
"3632",202000,"Powiat dzierżoniowski",2015,211
"3633",203000,"Powiat głogowski",2015,207
"3634",204000,"Powiat górowski",2015,22
"3635",205000,"Powiat jaworski",2015,84
"3636",206000,"Powiat jeleniogórski",2015,749
"3637",207000,"Powiat kamiennogórski",2015,390
"3638",208000,"Powiat kłodzki",2015,1055
"3639",210000,"Powiat lubański",2015,321
"3640",211000,"Powiat lubiński",2015,760
"3641",212000,"Powiat lwówecki",2015,391
"3642",213000,"Powiat milicki",2015,374
"3643",214000,"Powiat oleśnicki",2015,248
"3644",215000,"Powiat oławski",2015,269
"3645",217000,"Powiat strzeliński",2015,121
"3646",218000,"Powiat średzki",2015,16
"3647",219000,"Powiat świdnicki",2015,492
"3648",220000,"Powiat trzebnicki",2015,440
"3649",221000,"Powiat wałbrzyski",2015,115
"3650",222000,"Powiat wołowski",2015,156
"3651",223000,"Powiat wrocławski",2015,39
"3652",224000,"Powiat ząbkowicki",2015,85
