"","Kod","Nazwa","rok","Budynki_mieszkalne_podaaczone_do_infrastruktury_technicznej_w_proc_ogolu_budynkow_mieszkalnych_ogolem_wodociag_proc"
"1",201000,"Powiat bolesławiecki",2015,96.7
"2",202000,"Powiat dzierżoniowski",2015,83.7
"3",203000,"Powiat głogowski",2015,89.6
"4",204000,"Powiat górowski",2015,96.6
"5",205000,"Powiat jaworski",2015,84.7
"6",206000,"Powiat jeleniogórski",2015,83
"7",207000,"Powiat kamiennogórski",2015,88.7
"8",208000,"Powiat kłodzki",2015,71.6
"9",209000,"Powiat legnicki",2015,91.3
"10",210000,"Powiat lubański",2015,76.3
"11",211000,"Powiat lubiński",2015,98.8
"12",212000,"Powiat lwówecki",2015,59.8
"13",213000,"Powiat milicki",2015,89.7
"14",214000,"Powiat oleśnicki",2015,90.5
"15",215000,"Powiat oławski",2015,82.4
"16",216000,"Powiat polkowicki",2015,91.5
"17",217000,"Powiat strzeliński",2015,93.1
"18",218000,"Powiat średzki",2015,98.2
"19",219000,"Powiat świdnicki",2015,91.6
"20",220000,"Powiat trzebnicki",2015,94.2
"21",221000,"Powiat wałbrzyski",2015,77
"22",222000,"Powiat wołowski",2015,85.1
"23",223000,"Powiat wrocławski",2015,94.8
"24",224000,"Powiat ząbkowicki",2015,84.3
"25",225000,"Powiat zgorzelecki",2015,87.5
"26",226000,"Powiat złotoryjski",2015,82
"27",261000,"Powiat m.Jelenia Góra",2015,93.6
"28",262000,"Powiat m.Legnica",2015,97.6
"29",264000,"Powiat m.Wrocław",2015,81.9
"30",265000,"Powiat m.Wałbrzych od 2013",2015,91.9
"31",401000,"Powiat aleksandrowski",2015,92.7
"32",402000,"Powiat brodnicki",2015,93
"33",403000,"Powiat bydgoski",2015,90.5
"34",404000,"Powiat chełmiński",2015,99
"35",405000,"Powiat golubsko-dobrzyński",2015,96.2
"36",406000,"Powiat grudziądzki",2015,90.9
"37",407000,"Powiat inowrocławski",2015,95.8
"38",408000,"Powiat lipnowski",2015,95.4
"39",409000,"Powiat mogileński",2015,97.3
"40",410000,"Powiat nakielski",2015,94.4
"41",411000,"Powiat radziejowski",2015,96.2
"42",412000,"Powiat rypiński",2015,94.8
"43",413000,"Powiat sępoleński",2015,75.8
"44",414000,"Powiat świecki",2015,89.4
"45",415000,"Powiat toruński",2015,87.6
"46",416000,"Powiat tucholski",2015,87.3
"47",417000,"Powiat wąbrzeski",2015,86.5
"48",418000,"Powiat włocławski",2015,94.6
"49",419000,"Powiat żniński",2015,93.3
"50",461000,"Powiat m.Bydgoszcz",2015,87.4
"51",462000,"Powiat m.Grudziądz",2015,70.1
"52",463000,"Powiat m.Toruń",2015,85.1
"53",464000,"Powiat m.Włocławek",2015,96.8
"54",601000,"Powiat bialski",2015,75.8
"55",602000,"Powiat biłgorajski",2015,93.1
"56",603000,"Powiat chełmski",2015,76.2
"57",604000,"Powiat hrubieszowski",2015,64.3
"58",605000,"Powiat janowski",2015,82.5
"59",606000,"Powiat krasnostawski",2015,79.6
"60",607000,"Powiat kraśnicki",2015,79.6
"61",608000,"Powiat lubartowski",2015,91.7
"62",609000,"Powiat lubelski",2015,75.7
"63",610000,"Powiat łęczyński",2015,92.9
"64",611000,"Powiat łukowski",2015,86.6
"65",612000,"Powiat opolski",2015,84.6
"66",613000,"Powiat parczewski",2015,87
"67",614000,"Powiat puławski",2015,79.9
"68",615000,"Powiat radzyński",2015,82.7
"69",616000,"Powiat rycki",2015,80.4
"70",617000,"Powiat świdnicki",2015,88.3
"71",618000,"Powiat tomaszowski",2015,72.2
"72",619000,"Powiat włodawski",2015,86.8
"73",620000,"Powiat zamojski",2015,56.5
"74",661000,"Powiat m.Biała Podlaska",2015,82.1
"75",662000,"Powiat m.Chełm",2015,58.8
"76",663000,"Powiat m.Lublin",2015,73.4
"77",664000,"Powiat m.Zamość",2015,82.9
"78",801000,"Powiat gorzowski",2015,88.1
"79",802000,"Powiat krośnieński",2015,90.9
"80",803000,"Powiat międzyrzecki",2015,81.8
"81",804000,"Powiat nowosolski",2015,92.5
"82",805000,"Powiat słubicki",2015,86.1
"83",806000,"Powiat strzelecko-drezdenecki",2015,88.9
"84",807000,"Powiat sulęciński",2015,84
"85",808000,"Powiat świebodziński",2015,86.8
"86",809000,"Powiat zielonogórski",2015,94.9
"87",810000,"Powiat żagański",2015,94.2
"88",811000,"Powiat żarski",2015,87.9
"89",812000,"Powiat wschowski",2015,83.1
"90",861000,"Powiat m.Gorzów Wielkopolski",2015,100
"91",862000,"Powiat m.Zielona Góra",2015,77.7
"92",1001000,"Powiat bełchatowski",2015,86.6
"93",1002000,"Powiat kutnowski",2015,94
"94",1003000,"Powiat łaski",2015,83.4
"95",1004000,"Powiat łęczycki",2015,90.3
"96",1005000,"Powiat łowicki",2015,82.8
"97",1006000,"Powiat łódzki wschodni",2015,89.3
"98",1007000,"Powiat opoczyński",2015,89.4
"99",1008000,"Powiat pabianicki",2015,88.3
"100",1009000,"Powiat pajęczański",2015,95
"101",1010000,"Powiat piotrkowski",2015,95
"102",1011000,"Powiat poddębicki",2015,89.9
"103",1012000,"Powiat radomszczański",2015,86.7
"104",1013000,"Powiat rawski",2015,79.6
"105",1014000,"Powiat sieradzki",2015,89.4
"106",1015000,"Powiat skierniewicki",2015,88.7
"107",1016000,"Powiat tomaszowski",2015,89.1
"108",1017000,"Powiat wieluński",2015,94.4
"109",1018000,"Powiat wieruszowski",2015,94.2
"110",1019000,"Powiat zduńskowolski",2015,96.2
"111",1020000,"Powiat zgierski",2015,88.5
"112",1021000,"Powiat brzeziński",2015,96.5
"113",1061000,"Powiat m.Łódź",2015,83.9
"114",1062000,"Powiat m.Piotrków Trybunalski",2015,81.6
"115",1063000,"Powiat m.Skierniewice",2015,68.3
"116",1201000,"Powiat bocheński",2015,70.4
"117",1202000,"Powiat brzeski",2015,70.2
"118",1203000,"Powiat chrzanowski",2015,97.4
"119",1204000,"Powiat dąbrowski",2015,86.1
"120",1205000,"Powiat gorlicki",2015,26.2
"121",1206000,"Powiat krakowski",2015,91.2
"122",1207000,"Powiat limanowski",2015,41.8
"123",1208000,"Powiat miechowski",2015,84.6
"124",1209000,"Powiat myślenicki",2015,66.7
"125",1210000,"Powiat nowosądecki",2015,46.9
"126",1211000,"Powiat nowotarski",2015,32.9
"127",1212000,"Powiat olkuski",2015,95.6
"128",1213000,"Powiat oświęcimski",2015,96.9
"129",1214000,"Powiat proszowicki",2015,90
"130",1215000,"Powiat suski",2015,35
"131",1216000,"Powiat tarnowski",2015,63.9
"132",1217000,"Powiat tatrzański",2015,63
"133",1218000,"Powiat wadowicki",2015,78.2
"134",1219000,"Powiat wielicki",2015,88.5
"135",1261000,"Powiat m.Kraków",2015,92.6
"136",1262000,"Powiat m.Nowy Sącz",2015,69.4
"137",1263000,"Powiat m.Tarnów",2015,95.8
"138",1401000,"Powiat białobrzeski",2015,70.4
"139",1402000,"Powiat ciechanowski",2015,89.8
"140",1403000,"Powiat garwoliński",2015,85
"141",1404000,"Powiat gostyniński",2015,82.7
"142",1405000,"Powiat grodziski",2015,86.3
"143",1406000,"Powiat grójecki",2015,70.2
"144",1407000,"Powiat kozienicki",2015,78
"145",1408000,"Powiat legionowski",2015,49.6
"146",1409000,"Powiat lipski",2015,73.5
"147",1410000,"Powiat łosicki",2015,86.4
"148",1411000,"Powiat makowski",2015,85.4
"149",1412000,"Powiat miński",2015,88.1
"150",1413000,"Powiat mławski",2015,87.6
"151",1414000,"Powiat nowodworski",2015,77.9
"152",1415000,"Powiat ostrołęcki",2015,72.5
"153",1416000,"Powiat ostrowski",2015,81.9
"154",1417000,"Powiat otwocki",2015,70.4
"155",1418000,"Powiat piaseczyński",2015,91.7
"156",1419000,"Powiat płocki",2015,89
"157",1420000,"Powiat płoński",2015,87.4
"158",1421000,"Powiat pruszkowski",2015,81.4
"159",1422000,"Powiat przasnyski",2015,95.5
"160",1423000,"Powiat przysuski",2015,89.9
"161",1424000,"Powiat pułtuski",2015,81.7
"162",1425000,"Powiat radomski",2015,86.9
"163",1426000,"Powiat siedlecki",2015,83.2
"164",1427000,"Powiat sierpecki",2015,94.4
"165",1428000,"Powiat sochaczewski",2015,92.6
"166",1429000,"Powiat sokołowski",2015,78.4
"167",1430000,"Powiat szydłowiecki",2015,91.8
"168",1432000,"Powiat warszawski zachodni",2015,76.2
"169",1433000,"Powiat węgrowski",2015,86.8
"170",1434000,"Powiat wołomiński",2015,65
"171",1435000,"Powiat wyszkowski",2015,87.7
"172",1436000,"Powiat zwoleński",2015,62
"173",1437000,"Powiat żuromiński",2015,98.2
"174",1438000,"Powiat żyrardowski",2015,82
"175",1461000,"Powiat m.Ostrołęka",2015,77.7
"176",1462000,"Powiat m.Płock",2015,90
"177",1463000,"Powiat m.Radom",2015,76.2
"178",1464000,"Powiat m.Siedlce",2015,73.7
"179",1465000,"Powiat m. st. Warszawa",2015,73.3
"180",1601000,"Powiat brzeski",2015,89.5
"181",1602000,"Powiat głubczycki",2015,91.4
"182",1603000,"Powiat kędzierzyńsko-kozielski",2015,98.6
"183",1604000,"Powiat kluczborski",2015,83.1
"184",1605000,"Powiat krapkowicki",2015,97.9
"185",1606000,"Powiat namysłowski",2015,95
"186",1607000,"Powiat nyski",2015,89.6
"187",1608000,"Powiat oleski",2015,92.4
"188",1609000,"Powiat opolski",2015,95.5
"189",1610000,"Powiat prudnicki",2015,93.1
"190",1611000,"Powiat strzelecki",2015,98.1
"191",1661000,"Powiat m.Opole",2015,92.6
"192",1801000,"Powiat bieszczadzki",2015,60.2
"193",1802000,"Powiat brzozowski",2015,14
"194",1803000,"Powiat dębicki",2015,76.1
"195",1804000,"Powiat jarosławski",2015,91
"196",1805000,"Powiat jasielski",2015,29.3
"197",1806000,"Powiat kolbuszowski",2015,79.7
"198",1807000,"Powiat krośnieński",2015,43.8
"199",1808000,"Powiat leżajski",2015,95.6
"200",1809000,"Powiat lubaczowski",2015,91.9
"201",1810000,"Powiat łańcucki",2015,92.6
"202",1811000,"Powiat mielecki",2015,94.4
"203",1812000,"Powiat niżański",2015,87.1
"204",1813000,"Powiat przemyski",2015,54.4
"205",1814000,"Powiat przeworski",2015,85.6
"206",1815000,"Powiat ropczycko-sędziszowski",2015,73.4
"207",1816000,"Powiat rzeszowski",2015,76.5
"208",1817000,"Powiat sanocki",2015,54.9
"209",1818000,"Powiat stalowowolski",2015,86.7
"210",1819000,"Powiat strzyżowski",2015,54.1
"211",1820000,"Powiat tarnobrzeski",2015,94.9
"212",1821000,"Powiat leski",2015,50.3
"213",1861000,"Powiat m.Krosno",2015,86.1
"214",1862000,"Powiat m.Przemyśl",2015,87.6
"215",1863000,"Powiat m.Rzeszów",2015,97.8
"216",1864000,"Powiat m.Tarnobrzeg",2015,92.3
"217",2001000,"Powiat augustowski",2015,81.6
"218",2002000,"Powiat białostocki",2015,81.3
"219",2003000,"Powiat bielski",2015,85.1
"220",2004000,"Powiat grajewski",2015,82.8
"221",2005000,"Powiat hajnowski",2015,89
"222",2006000,"Powiat kolneński",2015,77.3
"223",2007000,"Powiat łomżyński",2015,81.2
"224",2008000,"Powiat moniecki",2015,75.4
"225",2009000,"Powiat sejneński",2015,63.6
"226",2010000,"Powiat siemiatycki",2015,80.5
"227",2011000,"Powiat sokólski",2015,69
"228",2012000,"Powiat suwalski",2015,84.1
"229",2013000,"Powiat wysokomazowiecki",2015,88.2
"230",2014000,"Powiat zambrowski",2015,90.7
"231",2061000,"Powiat m.Białystok",2015,87.9
"232",2062000,"Powiat m.Łomża",2015,91.2
"233",2063000,"Powiat m.Suwałki",2015,87.2
"234",2201000,"Powiat bytowski",2015,86.3
"235",2202000,"Powiat chojnicki",2015,90.4
"236",2203000,"Powiat człuchowski",2015,88.4
"237",2204000,"Powiat gdański",2015,97.7
"238",2205000,"Powiat kartuski",2015,93.5
"239",2206000,"Powiat kościerski",2015,79.9
"240",2207000,"Powiat kwidzyński",2015,92.4
"241",2208000,"Powiat lęborski",2015,88.6
"242",2209000,"Powiat malborski",2015,85.7
"243",2210000,"Powiat nowodworski",2015,94
"244",2211000,"Powiat pucki",2015,96.1
"245",2212000,"Powiat słupski",2015,94.2
"246",2213000,"Powiat starogardzki",2015,81.5
"247",2214000,"Powiat tczewski",2015,92.6
"248",2215000,"Powiat wejherowski",2015,83.4
"249",2216000,"Powiat sztumski",2015,78.7
"250",2261000,"Powiat m.Gdańsk",2015,100
"251",2262000,"Powiat m.Gdynia",2015,74.6
"252",2263000,"Powiat m.Słupsk",2015,89.9
"253",2264000,"Powiat m.Sopot",2015,100
"254",2401000,"Powiat będziński",2015,99.9
"255",2402000,"Powiat bielski",2015,78.9
"256",2403000,"Powiat cieszyński",2015,69.5
"257",2404000,"Powiat częstochowski",2015,89.3
"258",2405000,"Powiat gliwicki",2015,99.3
"259",2406000,"Powiat kłobucki",2015,95.1
"260",2407000,"Powiat lubliniecki",2015,96.3
"261",2408000,"Powiat mikołowski",2015,99.6
"262",2409000,"Powiat myszkowski",2015,90.3
"263",2410000,"Powiat pszczyński",2015,98.2
"264",2411000,"Powiat raciborski",2015,97.1
"265",2412000,"Powiat rybnicki",2015,96
"266",2413000,"Powiat tarnogórski",2015,92.8
"267",2414000,"Powiat bieruńsko-lędziński",2015,99.2
"268",2415000,"Powiat wodzisławski",2015,96.2
"269",2416000,"Powiat zawierciański",2015,94
"270",2417000,"Powiat żywiecki",2015,47.8
"271",2461000,"Powiat m.Bielsko-Biała",2015,97.1
"272",2462000,"Powiat m.Bytom",2015,100
"273",2463000,"Powiat m.Chorzów",2015,100
"274",2464000,"Powiat m.Częstochowa",2015,88.2
"275",2465000,"Powiat m.Dąbrowa Górnicza",2015,89.6
"276",2466000,"Powiat m.Gliwice",2015,88.2
"277",2467000,"Powiat m.Jastrzębie-Zdrój",2015,100
"278",2468000,"Powiat m.Jaworzno",2015,89.9
"279",2469000,"Powiat m.Katowice",2015,92.9
"280",2470000,"Powiat m.Mysłowice",2015,100
"281",2471000,"Powiat m.Piekary Śląskie",2015,100
"282",2472000,"Powiat m.Ruda Śląska",2015,94.3
"283",2473000,"Powiat m.Rybnik",2015,100
"284",2474000,"Powiat m.Siemianowice Śląskie",2015,99.6
"285",2475000,"Powiat m.Sosnowiec",2015,100
"286",2476000,"Powiat m.Świętochłowice",2015,100
"287",2477000,"Powiat m.Tychy",2015,100
"288",2478000,"Powiat m.Zabrze",2015,76.6
"289",2479000,"Powiat m.Żory",2015,100
"290",2601000,"Powiat buski",2015,84.7
"291",2602000,"Powiat jędrzejowski",2015,72.7
"292",2603000,"Powiat kazimierski",2015,78.6
"293",2604000,"Powiat kielecki",2015,96.9
"294",2605000,"Powiat konecki",2015,83.6
"295",2606000,"Powiat opatowski",2015,79.8
"296",2607000,"Powiat ostrowiecki",2015,91.4
"297",2608000,"Powiat pińczowski",2015,81.5
"298",2609000,"Powiat sandomierski",2015,83.5
"299",2610000,"Powiat skarżyski",2015,89.6
"300",2611000,"Powiat starachowicki",2015,91.5
"301",2612000,"Powiat staszowski",2015,91.1
"302",2613000,"Powiat włoszczowski",2015,81.3
"303",2661000,"Powiat m.Kielce",2015,84.7
"304",2801000,"Powiat bartoszycki",2015,94
"305",2802000,"Powiat braniewski",2015,89.5
"306",2803000,"Powiat działdowski",2015,92.9
"307",2804000,"Powiat elbląski",2015,91.5
"308",2805000,"Powiat ełcki",2015,85.2
"309",2806000,"Powiat giżycki",2015,86
"310",2807000,"Powiat iławski",2015,90.8
"311",2808000,"Powiat kętrzyński",2015,90.9
"312",2809000,"Powiat lidzbarski",2015,84.5
"313",2810000,"Powiat mrągowski",2015,98.6
"314",2811000,"Powiat nidzicki",2015,86.9
"315",2812000,"Powiat nowomiejski",2015,92.3
"316",2813000,"Powiat olecki",2015,85.7
"317",2814000,"Powiat olsztyński",2015,85.6
"318",2815000,"Powiat ostródzki",2015,88.7
"319",2816000,"Powiat piski",2015,74.2
"320",2817000,"Powiat szczycieński",2015,89.9
"321",2818000,"Powiat gołdapski",2015,92.2
"322",2819000,"Powiat węgorzewski",2015,97
"323",2861000,"Powiat m.Elbląg",2015,84.1
"324",2862000,"Powiat m.Olsztyn",2015,100
"325",3001000,"Powiat chodzieski",2015,92.9
"326",3002000,"Powiat czarnkowsko-trzcianecki",2015,93.9
"327",3003000,"Powiat gnieźnieński",2015,91.6
"328",3004000,"Powiat gostyński",2015,93.7
"329",3005000,"Powiat grodziski",2015,95.1
"330",3006000,"Powiat jarociński",2015,94.7
"331",3007000,"Powiat kaliski",2015,94.5
"332",3008000,"Powiat kępiński",2015,95.6
"333",3009000,"Powiat kolski",2015,92.2
"334",3010000,"Powiat koniński",2015,95.5
"335",3011000,"Powiat kościański",2015,97.8
"336",3012000,"Powiat krotoszyński",2015,94.8
"337",3013000,"Powiat leszczyński",2015,90.8
"338",3014000,"Powiat międzychodzki",2015,80.9
"339",3015000,"Powiat nowotomyski",2015,89.5
"340",3016000,"Powiat obornicki",2015,87.2
"341",3017000,"Powiat ostrowski",2015,95.4
"342",3018000,"Powiat ostrzeszowski",2015,94.2
"343",3019000,"Powiat pilski",2015,87.7
"344",3020000,"Powiat pleszewski",2015,96.1
"345",3021000,"Powiat poznański",2015,91.2
"346",3022000,"Powiat rawicki",2015,86.3
"347",3023000,"Powiat słupecki",2015,93.6
"348",3024000,"Powiat szamotulski",2015,95.3
"349",3025000,"Powiat średzki",2015,94.6
"350",3026000,"Powiat śremski",2015,98.8
"351",3027000,"Powiat turecki",2015,97.8
"352",3028000,"Powiat wągrowiecki",2015,93.9
"353",3029000,"Powiat wolsztyński",2015,90.8
"354",3030000,"Powiat wrzesiński",2015,97.4
"355",3031000,"Powiat złotowski",2015,81.6
"356",3061000,"Powiat m.Kalisz",2015,94.6
"357",3062000,"Powiat m.Konin",2015,74.8
"358",3063000,"Powiat m.Leszno",2015,96.1
"359",3064000,"Powiat m.Poznań",2015,97
"360",3201000,"Powiat białogardzki",2015,88.4
"361",3202000,"Powiat choszczeński",2015,79.1
"362",3203000,"Powiat drawski",2015,87.6
"363",3204000,"Powiat goleniowski",2015,82.1
"364",3205000,"Powiat gryficki",2015,88.8
"365",3206000,"Powiat gryfiński",2015,85.6
"366",3207000,"Powiat kamieński",2015,79.8
"367",3208000,"Powiat kołobrzeski",2015,92.6
"368",3209000,"Powiat koszaliński",2015,94.2
"369",3210000,"Powiat myśliborski",2015,89
"370",3211000,"Powiat policki",2015,92.7
"371",3212000,"Powiat pyrzycki",2015,85.4
"372",3213000,"Powiat sławieński",2015,88.2
"373",3214000,"Powiat stargardzki",2015,89.7
"374",3215000,"Powiat szczecinecki",2015,97.3
"375",3216000,"Powiat świdwiński",2015,79.6
"376",3217000,"Powiat wałecki",2015,91.8
"377",3218000,"Powiat łobeski",2015,92.1
"378",3261000,"Powiat m.Koszalin",2015,100
"379",3262000,"Powiat m.Szczecin",2015,66.3
"380",3263000,"Powiat m.Świnoujście",2015,100
"381",201000,"Powiat bolesławiecki",2016,96.4
"382",202000,"Powiat dzierżoniowski",2016,81.8
"383",203000,"Powiat głogowski",2016,89.3
"384",204000,"Powiat górowski",2016,95.9
"385",205000,"Powiat jaworski",2016,85.3
"386",206000,"Powiat jeleniogórski",2016,83.5
"387",207000,"Powiat kamiennogórski",2016,88.6
"388",208000,"Powiat kłodzki",2016,72
"389",209000,"Powiat legnicki",2016,91.4
"390",210000,"Powiat lubański",2016,76.7
"391",211000,"Powiat lubiński",2016,98.8
"392",212000,"Powiat lwówecki",2016,59.8
"393",213000,"Powiat milicki",2016,88.9
"394",214000,"Powiat oleśnicki",2016,91
"395",215000,"Powiat oławski",2016,81.9
"396",216000,"Powiat polkowicki",2016,91.9
"397",217000,"Powiat strzeliński",2016,93.1
"398",218000,"Powiat średzki",2016,98.4
"399",219000,"Powiat świdnicki",2016,91.9
"400",220000,"Powiat trzebnicki",2016,94.9
"401",221000,"Powiat wałbrzyski",2016,77.4
"402",222000,"Powiat wołowski",2016,84.7
"403",223000,"Powiat wrocławski",2016,94.6
"404",224000,"Powiat ząbkowicki",2016,84.2
"405",225000,"Powiat zgorzelecki",2016,87.9
"406",226000,"Powiat złotoryjski",2016,80.9
"407",261000,"Powiat m.Jelenia Góra",2016,94
"408",262000,"Powiat m.Legnica",2016,98.2
"409",264000,"Powiat m.Wrocław",2016,82.2
"410",265000,"Powiat m.Wałbrzych od 2013",2016,91.7
"411",401000,"Powiat aleksandrowski",2016,93.8
"412",402000,"Powiat brodnicki",2016,93
"413",403000,"Powiat bydgoski",2016,90
"414",404000,"Powiat chełmiński",2016,99.1
"415",405000,"Powiat golubsko-dobrzyński",2016,96.9
"416",406000,"Powiat grudziądzki",2016,91.1
"417",407000,"Powiat inowrocławski",2016,93
"418",408000,"Powiat lipnowski",2016,95.6
"419",409000,"Powiat mogileński",2016,96.9
"420",410000,"Powiat nakielski",2016,95
"421",411000,"Powiat radziejowski",2016,97.4
"422",412000,"Powiat rypiński",2016,95.2
"423",413000,"Powiat sępoleński",2016,75.9
"424",414000,"Powiat świecki",2016,90.7
"425",415000,"Powiat toruński",2016,87.9
"426",416000,"Powiat tucholski",2016,86.2
"427",417000,"Powiat wąbrzeski",2016,86.9
"428",418000,"Powiat włocławski",2016,94.8
"429",419000,"Powiat żniński",2016,93.1
"430",461000,"Powiat m.Bydgoszcz",2016,88
"431",462000,"Powiat m.Grudziądz",2016,71.9
"432",463000,"Powiat m.Toruń",2016,83.7
"433",464000,"Powiat m.Włocławek",2016,96.8
"434",601000,"Powiat bialski",2016,76.4
"435",602000,"Powiat biłgorajski",2016,93.2
"436",603000,"Powiat chełmski",2016,75.2
"437",604000,"Powiat hrubieszowski",2016,64.6
"438",605000,"Powiat janowski",2016,82.5
"439",606000,"Powiat krasnostawski",2016,78.9
"440",607000,"Powiat kraśnicki",2016,79.7
"441",608000,"Powiat lubartowski",2016,92.1
"442",609000,"Powiat lubelski",2016,75.8
"443",610000,"Powiat łęczyński",2016,92.8
"444",611000,"Powiat łukowski",2016,87.6
"445",612000,"Powiat opolski",2016,84.7
"446",613000,"Powiat parczewski",2016,87.4
"447",614000,"Powiat puławski",2016,82
"448",615000,"Powiat radzyński",2016,83.1
"449",616000,"Powiat rycki",2016,79.5
"450",617000,"Powiat świdnicki",2016,88.3
"451",618000,"Powiat tomaszowski",2016,72.5
"452",619000,"Powiat włodawski",2016,82
"453",620000,"Powiat zamojski",2016,55.9
"454",661000,"Powiat m.Biała Podlaska",2016,82.2
"455",662000,"Powiat m.Chełm",2016,59.2
"456",663000,"Powiat m.Lublin",2016,73.9
"457",664000,"Powiat m.Zamość",2016,83.6
"458",801000,"Powiat gorzowski",2016,86
"459",802000,"Powiat krośnieński",2016,90.4
"460",803000,"Powiat międzyrzecki",2016,81.9
"461",804000,"Powiat nowosolski",2016,92.7
"462",805000,"Powiat słubicki",2016,86.3
"463",806000,"Powiat strzelecko-drezdenecki",2016,89.4
"464",807000,"Powiat sulęciński",2016,83.7
"465",808000,"Powiat świebodziński",2016,85.1
"466",809000,"Powiat zielonogórski",2016,94
"467",810000,"Powiat żagański",2016,95.1
"468",811000,"Powiat żarski",2016,87.3
"469",812000,"Powiat wschowski",2016,86.2
"470",861000,"Powiat m.Gorzów Wielkopolski",2016,100
"471",862000,"Powiat m.Zielona Góra",2016,78.7
"472",1001000,"Powiat bełchatowski",2016,87.1
"473",1002000,"Powiat kutnowski",2016,94.1
"474",1003000,"Powiat łaski",2016,80.7
"475",1004000,"Powiat łęczycki",2016,89.5
"476",1005000,"Powiat łowicki",2016,85.4
"477",1006000,"Powiat łódzki wschodni",2016,88.9
"478",1007000,"Powiat opoczyński",2016,89.5
"479",1008000,"Powiat pabianicki",2016,92.2
"480",1009000,"Powiat pajęczański",2016,95
"481",1010000,"Powiat piotrkowski",2016,94.3
"482",1011000,"Powiat poddębicki",2016,90.7
"483",1012000,"Powiat radomszczański",2016,87
"484",1013000,"Powiat rawski",2016,77.5
"485",1014000,"Powiat sieradzki",2016,90
"486",1015000,"Powiat skierniewicki",2016,89.2
"487",1016000,"Powiat tomaszowski",2016,88.5
"488",1017000,"Powiat wieluński",2016,94.8
"489",1018000,"Powiat wieruszowski",2016,94.2
"490",1019000,"Powiat zduńskowolski",2016,95.9
"491",1020000,"Powiat zgierski",2016,90.7
"492",1021000,"Powiat brzeziński",2016,95.7
"493",1061000,"Powiat m.Łódź",2016,70.2
"494",1062000,"Powiat m.Piotrków Trybunalski",2016,75.9
"495",1063000,"Powiat m.Skierniewice",2016,68.8
"496",1201000,"Powiat bocheński",2016,70.8
"497",1202000,"Powiat brzeski",2016,71.3
"498",1203000,"Powiat chrzanowski",2016,97.4
"499",1204000,"Powiat dąbrowski",2016,85.7
"500",1205000,"Powiat gorlicki",2016,26.4
"501",1206000,"Powiat krakowski",2016,91.6
"502",1207000,"Powiat limanowski",2016,41.6
"503",1208000,"Powiat miechowski",2016,84.6
"504",1209000,"Powiat myślenicki",2016,68.4
"505",1210000,"Powiat nowosądecki",2016,48.4
"506",1211000,"Powiat nowotarski",2016,33
"507",1212000,"Powiat olkuski",2016,96.1
"508",1213000,"Powiat oświęcimski",2016,96.8
"509",1214000,"Powiat proszowicki",2016,87.1
"510",1215000,"Powiat suski",2016,35.9
"511",1216000,"Powiat tarnowski",2016,64.8
"512",1217000,"Powiat tatrzański",2016,62.3
"513",1218000,"Powiat wadowicki",2016,76.8
"514",1219000,"Powiat wielicki",2016,89.2
"515",1261000,"Powiat m.Kraków",2016,81.1
"516",1262000,"Powiat m.Nowy Sącz",2016,73.1
"517",1263000,"Powiat m.Tarnów",2016,92.2
"518",1401000,"Powiat białobrzeski",2016,69.9
"519",1402000,"Powiat ciechanowski",2016,89.8
"520",1403000,"Powiat garwoliński",2016,84.8
"521",1404000,"Powiat gostyniński",2016,82.9
"522",1405000,"Powiat grodziski",2016,86.9
"523",1406000,"Powiat grójecki",2016,69.8
"524",1407000,"Powiat kozienicki",2016,79.2
"525",1408000,"Powiat legionowski",2016,52.4
"526",1409000,"Powiat lipski",2016,73.5
"527",1410000,"Powiat łosicki",2016,85.7
"528",1411000,"Powiat makowski",2016,85.6
"529",1412000,"Powiat miński",2016,91.7
"530",1413000,"Powiat mławski",2016,87.9
"531",1414000,"Powiat nowodworski",2016,78
"532",1415000,"Powiat ostrołęcki",2016,72.6
"533",1416000,"Powiat ostrowski",2016,79
"534",1417000,"Powiat otwocki",2016,71.2
"535",1418000,"Powiat piaseczyński",2016,94
"536",1419000,"Powiat płocki",2016,89.4
"537",1420000,"Powiat płoński",2016,87.9
"538",1421000,"Powiat pruszkowski",2016,84.8
"539",1422000,"Powiat przasnyski",2016,94.1
"540",1423000,"Powiat przysuski",2016,90
"541",1424000,"Powiat pułtuski",2016,82.2
"542",1425000,"Powiat radomski",2016,86.6
"543",1426000,"Powiat siedlecki",2016,81
"544",1427000,"Powiat sierpecki",2016,94.1
"545",1428000,"Powiat sochaczewski",2016,93.2
"546",1429000,"Powiat sokołowski",2016,78.9
"547",1430000,"Powiat szydłowiecki",2016,92.5
"548",1432000,"Powiat warszawski zachodni",2016,78.7
"549",1433000,"Powiat węgrowski",2016,87.4
"550",1434000,"Powiat wołomiński",2016,69
"551",1435000,"Powiat wyszkowski",2016,88.8
"552",1436000,"Powiat zwoleński",2016,62.8
"553",1437000,"Powiat żuromiński",2016,98.6
"554",1438000,"Powiat żyrardowski",2016,83.1
"555",1461000,"Powiat m.Ostrołęka",2016,78
"556",1462000,"Powiat m.Płock",2016,90
"557",1463000,"Powiat m.Radom",2016,78.8
"558",1464000,"Powiat m.Siedlce",2016,73.7
"559",1465000,"Powiat m. st. Warszawa",2016,73.4
"560",1601000,"Powiat brzeski",2016,88.3
"561",1602000,"Powiat głubczycki",2016,90.8
