"","Kod","Nazwa","rok","Ludnosc_wg_grup_wieku_i_plci_ogolem_ogolem_osoba"
"4399",1804000,"Powiat jarosławski",2006,122072
"4400",1805000,"Powiat jasielski",2006,114997
"4401",1806000,"Powiat kolbuszowski",2006,61388
"4402",1807000,"Powiat krośnieński",2006,109749
"4403",1808000,"Powiat leżajski",2006,69202
"4404",1809000,"Powiat lubaczowski",2006,57022
"4405",1810000,"Powiat łańcucki",2006,77761
"4406",1811000,"Powiat mielecki",2006,133158
"4407",1812000,"Powiat niżański",2006,67085
"4408",1813000,"Powiat przemyski",2006,71101
"4409",1814000,"Powiat przeworski",2006,78637
"4410",1815000,"Powiat ropczycko-sędziszowski",2006,71275
"4411",1816000,"Powiat rzeszowski",2006,170065
"4412",1817000,"Powiat sanocki",2006,94719
"4413",1818000,"Powiat stalowowolski",2006,108830
"4414",1819000,"Powiat strzyżowski",2006,61905
"4415",1820000,"Powiat tarnobrzeski",2006,53713
"4416",1821000,"Powiat leski",2006,26578
"4417",1861000,"Powiat m.Krosno",2006,47723
"4418",1862000,"Powiat m.Przemyśl",2006,67127
"4419",1863000,"Powiat m.Rzeszów",2006,163508
"4420",1864000,"Powiat m.Tarnobrzeg",2006,50047
"4421",2001000,"Powiat augustowski",2006,58975
"4422",2002000,"Powiat białostocki",2006,137282
"4423",2003000,"Powiat bielski",2006,59764
"4424",2004000,"Powiat grajewski",2006,49921
"4425",2005000,"Powiat hajnowski",2006,47830
"4426",2006000,"Powiat kolneński",2006,39660
"4427",2007000,"Powiat łomżyński",2006,50896
"4428",2008000,"Powiat moniecki",2006,42836
"4429",2009000,"Powiat sejneński",2006,21235
"4430",2010000,"Powiat siemiatycki",2006,48474
"4431",2011000,"Powiat sokólski",2006,72046
"4432",2012000,"Powiat suwalski",2006,35248
"4433",2013000,"Powiat wysokomazowiecki",2006,59600
"4434",2014000,"Powiat zambrowski",2006,44871
"4435",2061000,"Powiat m.Białystok",2006,294830
"4436",2062000,"Powiat m.Łomża",2006,63387
"4437",2063000,"Powiat m.Suwałki",2006,69246
"4438",2201000,"Powiat bytowski",2006,75286
"4439",2202000,"Powiat chojnicki",2006,91825
"4440",2203000,"Powiat człuchowski",2006,56926
"4441",2204000,"Powiat gdański",2006,86451
"4442",2205000,"Powiat kartuski",2006,110086
"4443",2206000,"Powiat kościerski",2006,67036
"4444",2207000,"Powiat kwidzyński",2006,80898
"4445",2208000,"Powiat lęborski",2006,63703
"4446",2209000,"Powiat malborski",2006,62867
"4447",2210000,"Powiat nowodworski",2006,35487
"4448",2211000,"Powiat pucki",2006,74717
"4449",2212000,"Powiat słupski",2006,92355
"4450",2213000,"Powiat starogardzki",2006,122116
"4451",2214000,"Powiat tczewski",2006,112716
"4452",2215000,"Powiat wejherowski",2006,183085
"4453",2216000,"Powiat sztumski",2006,41823
"4454",2261000,"Powiat m.Gdańsk",2006,456658
"4455",2262000,"Powiat m.Gdynia",2006,251844
"4456",2263000,"Powiat m.Słupsk",2006,98092
"4457",2264000,"Powiat m.Sopot",2006,39624
"4458",2401000,"Powiat będziński",2006,151163
"4459",2402000,"Powiat bielski",2006,151505
"4460",2403000,"Powiat cieszyński",2006,170822
"4461",2404000,"Powiat częstochowski",2006,133582
"4462",2405000,"Powiat gliwicki",2006,114848
"4463",2406000,"Powiat kłobucki",2006,84761
"4464",2407000,"Powiat lubliniecki",2006,76530
"4465",2408000,"Powiat mikołowski",2006,91112
"4466",2409000,"Powiat myszkowski",2006,71628
"4467",2410000,"Powiat pszczyński",2006,104828
"4468",2411000,"Powiat raciborski",2006,111204
"4469",2412000,"Powiat rybnicki",2006,73652
"4470",2413000,"Powiat tarnogórski",2006,137830
"4471",2414000,"Powiat bieruńsko-lędziński",2006,56017
"4472",2415000,"Powiat wodzisławski",2006,155222
"4473",2416000,"Powiat zawierciański",2006,123901
"4474",2417000,"Powiat żywiecki",2006,149779
"4475",2461000,"Powiat m.Bielsko-Biała",2006,176453
"4476",2462000,"Powiat m.Bytom",2006,186540
"4477",2463000,"Powiat m.Chorzów",2006,113978
"4478",2464000,"Powiat m.Częstochowa",2006,245030
"4479",2465000,"Powiat m.Dąbrowa Górnicza",2006,129559
"4480",2466000,"Powiat m.Gliwice",2006,198499
"4481",2467000,"Powiat m.Jastrzębie-Zdrój",2006,94716
"4482",2468000,"Powiat m.Jaworzno",2006,95771
"4483",2469000,"Powiat m.Katowice",2006,314500
"4484",2470000,"Powiat m.Mysłowice",2006,75063
"4485",2471000,"Powiat m.Piekary Śląskie",2006,59338
"4486",2472000,"Powiat m.Ruda Śląska",2006,145471
"4487",2473000,"Powiat m.Rybnik",2006,141388
"4488",2474000,"Powiat m.Siemianowice Śląskie",2006,72247
"4489",2475000,"Powiat m.Sosnowiec",2006,224244
"4490",2476000,"Powiat m.Świętochłowice",2006,54938
"4491",2477000,"Powiat m.Tychy",2006,130492
"4492",2478000,"Powiat m.Zabrze",2006,190110
"4493",2479000,"Powiat m.Żory",2006,62416
"4494",2601000,"Powiat buski",2006,73713
"4495",2602000,"Powiat jędrzejowski",2006,89325
"4496",2603000,"Powiat kazimierski",2006,35646
"4497",2604000,"Powiat kielecki",2006,198857
"4498",2605000,"Powiat konecki",2006,84036
"4499",2606000,"Powiat opatowski",2006,56543
"4500",2607000,"Powiat ostrowiecki",2006,115859
"4501",2608000,"Powiat pińczowski",2006,42071
"4502",2609000,"Powiat sandomierski",2006,81491
"4503",2610000,"Powiat skarżyski",2006,79730
"4504",2611000,"Powiat starachowicki",2006,94294
"4505",2612000,"Powiat staszowski",2006,73955
"4506",2613000,"Powiat włoszczowski",2006,47130
"4507",2661000,"Powiat m.Kielce",2006,207188
"4508",2801000,"Powiat bartoszycki",2006,61219
"4509",2802000,"Powiat braniewski",2006,43531
"4510",2803000,"Powiat działdowski",2006,65025
"4511",2804000,"Powiat elbląski",2006,56466
"4512",2805000,"Powiat ełcki",2006,85020
"4513",2806000,"Powiat giżycki",2006,56816
"4514",2807000,"Powiat iławski",2006,89946
"4515",2808000,"Powiat kętrzyński",2006,66285
"4516",2809000,"Powiat lidzbarski",2006,42823
"4517",2810000,"Powiat mrągowski",2006,50046
"4518",2811000,"Powiat nidzicki",2006,33892
"4519",2812000,"Powiat nowomiejski",2006,43509
"4520",2813000,"Powiat olecki",2006,34367
"4521",2814000,"Powiat olsztyński",2006,113848
"4522",2815000,"Powiat ostródzki",2006,105154
"4523",2816000,"Powiat piski",2006,57563
"4524",2817000,"Powiat szczycieński",2006,69327
"4525",2818000,"Powiat gołdapski",2006,26649
"4526",2819000,"Powiat węgorzewski",2006,23471
"4527",2861000,"Powiat m.Elbląg",2006,126985
"4528",2862000,"Powiat m.Olsztyn",2006,174941
"4529",3001000,"Powiat chodzieski",2006,46991
"4530",3002000,"Powiat czarnkowsko-trzcianecki",2006,86137
"4531",3003000,"Powiat gnieźnieński",2006,140352
"4532",3004000,"Powiat gostyński",2006,75830
"4533",3005000,"Powiat grodziski",2006,49431
"4534",3006000,"Powiat jarociński",2006,70400
"4535",3007000,"Powiat kaliski",2006,80478
"4536",3008000,"Powiat kępiński",2006,55417
"4537",3009000,"Powiat kolski",2006,88521
"4538",3010000,"Powiat koniński",2006,124152
"4539",3011000,"Powiat kościański",2006,77852
"4540",3012000,"Powiat krotoszyński",2006,77166
"4541",3013000,"Powiat leszczyński",2006,50232
"4542",3014000,"Powiat międzychodzki",2006,36345
"4543",3015000,"Powiat nowotomyski",2006,71931
"4544",3016000,"Powiat obornicki",2006,56058
"4545",3017000,"Powiat ostrowski",2006,158394
"4546",3018000,"Powiat ostrzeszowski",2006,54550
"4547",3019000,"Powiat pilski",2006,136959
"4548",3020000,"Powiat pleszewski",2006,62084
"4549",3021000,"Powiat poznański",2006,295039
"4550",3022000,"Powiat rawicki",2006,59405
"4551",3023000,"Powiat słupecki",2006,58788
"4552",3024000,"Powiat szamotulski",2006,86100
"4553",3025000,"Powiat średzki",2006,54696
"4554",3026000,"Powiat śremski",2006,58663
"4555",3027000,"Powiat turecki",2006,83625
"4556",3028000,"Powiat wągrowiecki",2006,67752
"4557",3029000,"Powiat wolsztyński",2006,54866
"4558",3030000,"Powiat wrzesiński",2006,73896
"4559",3031000,"Powiat złotowski",2006,68538
"4560",3061000,"Powiat m.Kalisz",2006,108477
"4561",3062000,"Powiat m.Konin",2006,80471
"4562",3063000,"Powiat m.Leszno",2006,63955
"4563",3064000,"Powiat m.Poznań",2006,564951
"4564",3201000,"Powiat białogardzki",2006,48319
"4565",3202000,"Powiat choszczeński",2006,50020
"4566",3203000,"Powiat drawski",2006,58123
"4567",3204000,"Powiat goleniowski",2006,78918
"4568",3205000,"Powiat gryficki",2006,60834
"4569",3206000,"Powiat gryfiński",2006,83037
"4570",3207000,"Powiat kamieński",2006,47599
"4571",3208000,"Powiat kołobrzeski",2006,76217
"4572",3209000,"Powiat koszaliński",2006,64205
"4573",3210000,"Powiat myśliborski",2006,67340
"4574",3211000,"Powiat policki",2006,64785
"4575",3212000,"Powiat pyrzycki",2006,39958
"4576",3213000,"Powiat sławieński",2006,57570
"4577",3214000,"Powiat stargardzki",2006,119393
"4578",3215000,"Powiat szczecinecki",2006,77276
"4579",3216000,"Powiat świdwiński",2006,48816
"4580",3217000,"Powiat wałecki",2006,54615
"4581",3218000,"Powiat łobeski",2006,38233
"4582",3261000,"Powiat m.Koszalin",2006,107693
"4583",3262000,"Powiat m.Szczecin",2006,409068
"4584",3263000,"Powiat m.Świnoujście",2006,40819
"4585",201000,"Powiat bolesławiecki",2007,88557
"4586",202000,"Powiat dzierżoniowski",2007,104303
"4587",203000,"Powiat głogowski",2007,87584
"4588",204000,"Powiat górowski",2007,36418
"4589",205000,"Powiat jaworski",2007,51793
"4590",206000,"Powiat jeleniogórski",2007,63824
"4591",207000,"Powiat kamiennogórski",2007,46004
"4592",208000,"Powiat kłodzki",2007,165146
"4593",209000,"Powiat legnicki",2007,53251
"4594",210000,"Powiat lubański",2007,56624
"4595",211000,"Powiat lubiński",2007,105248
"4596",212000,"Powiat lwówecki",2007,47732
"4597",213000,"Powiat milicki",2007,36823
"4598",214000,"Powiat oleśnicki",2007,103496
"4599",215000,"Powiat oławski",2007,71540
"4600",216000,"Powiat polkowicki",2007,61331
"4601",217000,"Powiat strzeliński",2007,43993
"4602",218000,"Powiat średzki",2007,49540
"4603",219000,"Powiat świdnicki",2007,159723
"4604",220000,"Powiat trzebnicki",2007,78248
"4605",221000,"Powiat wałbrzyski",2007,182104
"4606",222000,"Powiat wołowski",2007,47417
"4607",223000,"Powiat wrocławski",2007,106080
"4608",224000,"Powiat ząbkowicki",2007,68835
"4609",225000,"Powiat zgorzelecki",2007,93732
"4610",226000,"Powiat złotoryjski",2007,45598
"4611",261000,"Powiat m.Jelenia Góra",2007,85782
"4612",262000,"Powiat m.Legnica",2007,104754
"4613",263000,"Powiat m.Wałbrzych do 2002",2007,NA
"4614",264000,"Powiat m.Wrocław",2007,632930
"4615",265000,"Powiat m.Wałbrzych od 2013",2007,NA
"4616",401000,"Powiat aleksandrowski",2007,55367
"4617",402000,"Powiat brodnicki",2007,75204
"4618",403000,"Powiat bydgoski",2007,99386
"4619",404000,"Powiat chełmiński",2007,51412
"4620",405000,"Powiat golubsko-dobrzyński",2007,45111
"4621",406000,"Powiat grudziądzki",2007,38559
"4622",407000,"Powiat inowrocławski",2007,164571
"4623",408000,"Powiat lipnowski",2007,66063
"4624",409000,"Powiat mogileński",2007,46833
"4625",410000,"Powiat nakielski",2007,85050
"4626",411000,"Powiat radziejowski",2007,41972
"4627",412000,"Powiat rypiński",2007,44143
"4628",413000,"Powiat sępoleński",2007,40990
"4629",414000,"Powiat świecki",2007,97037
"4630",415000,"Powiat toruński",2007,91963
"4631",416000,"Powiat tucholski",2007,47310
"4632",417000,"Powiat wąbrzeski",2007,34763
"4633",418000,"Powiat włocławski",2007,85303
"4634",419000,"Powiat żniński",2007,69736
"4635",461000,"Powiat m.Bydgoszcz",2007,361222
"4636",462000,"Powiat m.Grudziądz",2007,99090
"4637",463000,"Powiat m.Toruń",2007,206619
"4638",464000,"Powiat m.Włocławek",2007,118432
"4639",601000,"Powiat bialski",2007,113511
"4640",602000,"Powiat biłgorajski",2007,103759
"4641",603000,"Powiat chełmski",2007,79364
"4642",604000,"Powiat hrubieszowski",2007,67861
"4643",605000,"Powiat janowski",2007,47650
"4644",606000,"Powiat krasnostawski",2007,68460
"4645",607000,"Powiat kraśnicki",2007,99099
"4646",608000,"Powiat lubartowski",2007,90235
"4647",609000,"Powiat lubelski",2007,142662
"4648",610000,"Powiat łęczyński",2007,57101
"4649",611000,"Powiat łukowski",2007,107997
"4650",612000,"Powiat opolski",2007,62662
"4651",613000,"Powiat parczewski",2007,36265
"4652",614000,"Powiat puławski",2007,116382
"4653",615000,"Powiat radzyński",2007,61121
"4654",616000,"Powiat rycki",2007,58678
"4655",617000,"Powiat świdnicki",2007,72472
"4656",618000,"Powiat tomaszowski",2007,87484
"4657",619000,"Powiat włodawski",2007,39837
"4658",620000,"Powiat zamojski",2007,109867
"4659",661000,"Powiat m.Biała Podlaska",2007,57783
"4660",662000,"Powiat m.Chełm",2007,67782
"4661",663000,"Powiat m.Lublin",2007,351806
"4662",664000,"Powiat m.Zamość",2007,66375
"4663",801000,"Powiat gorzowski",2007,66172
"4664",802000,"Powiat krośnieński",2007,56297
"4665",803000,"Powiat międzyrzecki",2007,58279
"4666",804000,"Powiat nowosolski",2007,86882
"4667",805000,"Powiat słubicki",2007,46551
"4668",806000,"Powiat strzelecko-drezdenecki",2007,50072
"4669",807000,"Powiat sulęciński",2007,35349
"4670",808000,"Powiat świebodziński",2007,56094
"4671",809000,"Powiat zielonogórski",2007,90389
"4672",810000,"Powiat żagański",2007,81946
"4673",811000,"Powiat żarski",2007,98610
"4674",812000,"Powiat wschowski",2007,38906
"4675",861000,"Powiat m.Gorzów Wielkopolski",2007,125411
"4676",862000,"Powiat m.Zielona Góra",2007,117523
"4677",1001000,"Powiat bełchatowski",2007,112772
"4678",1002000,"Powiat kutnowski",2007,103007
"4679",1003000,"Powiat łaski",2007,50813
"4680",1004000,"Powiat łęczycki",2007,52849
"4681",1005000,"Powiat łowicki",2007,81784
"4682",1006000,"Powiat łódzki wschodni",2007,65368
"4683",1007000,"Powiat opoczyński",2007,78473
"4684",1008000,"Powiat pabianicki",2007,119110
"4685",1009000,"Powiat pajęczański",2007,53140
"4686",1010000,"Powiat piotrkowski",2007,90392
"4687",1011000,"Powiat poddębicki",2007,41905
"4688",1012000,"Powiat radomszczański",2007,118249
"4689",1013000,"Powiat rawski",2007,49286
"4690",1014000,"Powiat sieradzki",2007,120351
"4691",1015000,"Powiat skierniewicki",2007,37701
"4692",1016000,"Powiat tomaszowski",2007,120584
"4693",1017000,"Powiat wieluński",2007,78076
"4694",1018000,"Powiat wieruszowski",2007,42149
"4695",1019000,"Powiat zduńskowolski",2007,67693
"4696",1020000,"Powiat zgierski",2007,161012
"4697",1021000,"Powiat brzeziński",2007,30585
"4698",1061000,"Powiat m.Łódź",2007,753192
"4699",1062000,"Powiat m.Piotrków Trybunalski",2007,78475
"4700",1063000,"Powiat m.Skierniewice",2007,48932
"4701",1201000,"Powiat bocheński",2007,101204
"4702",1202000,"Powiat brzeski",2007,90508
"4703",1203000,"Powiat chrzanowski",2007,127859
"4704",1204000,"Powiat dąbrowski",2007,58529
"4705",1205000,"Powiat gorlicki",2007,106591
"4706",1206000,"Powiat krakowski",2007,247903
"4707",1207000,"Powiat limanowski",2007,122685
"4708",1208000,"Powiat miechowski",2007,50577
"4709",1209000,"Powiat myślenicki",2007,118066
"4710",1210000,"Powiat nowosądecki",2007,200015
"4711",1211000,"Powiat nowotarski",2007,183069
"4712",1212000,"Powiat olkuski",2007,113993
"4713",1213000,"Powiat oświęcimski",2007,153238
"4714",1214000,"Powiat proszowicki",2007,43424
"4715",1215000,"Powiat suski",2007,82347
"4716",1216000,"Powiat tarnowski",2007,194487
"4717",1217000,"Powiat tatrzański",2007,65168
"4718",1218000,"Powiat wadowicki",2007,154899
"4719",1219000,"Powiat wielicki",2007,107305
"4720",1261000,"Powiat m.Kraków",2007,756583
"4721",1262000,"Powiat m.Nowy Sącz",2007,84468
"4722",1263000,"Powiat m.Tarnów",2007,116118
"4723",1401000,"Powiat białobrzeski",2007,33521
"4724",1402000,"Powiat ciechanowski",2007,90600
"4725",1403000,"Powiat garwoliński",2007,106423
"4726",1404000,"Powiat gostyniński",2007,46989
"4727",1405000,"Powiat grodziski",2007,79929
"4728",1406000,"Powiat grójecki",2007,96578
"4729",1407000,"Powiat kozienicki",2007,61433
"4730",1408000,"Powiat legionowski",2007,99390
"4731",1409000,"Powiat lipski",2007,36362
"4732",1410000,"Powiat łosicki",2007,32443
"4733",1411000,"Powiat makowski",2007,46290
"4734",1412000,"Powiat miński",2007,142433
"4735",1413000,"Powiat mławski",2007,72936
"4736",1414000,"Powiat nowodworski",2007,76088
"4737",1415000,"Powiat ostrołęcki",2007,83926
"4738",1416000,"Powiat ostrowski",2007,74815
"4739",1417000,"Powiat otwocki",2007,117555
"4740",1418000,"Powiat piaseczyński",2007,150800
"4741",1419000,"Powiat płocki",2007,106769
"4742",1420000,"Powiat płoński",2007,87363
"4743",1421000,"Powiat pruszkowski",2007,147414
"4744",1422000,"Powiat przasnyski",2007,52781
"4745",1423000,"Powiat przysuski",2007,43468
"4746",1424000,"Powiat pułtuski",2007,51011
"4747",1425000,"Powiat radomski",2007,145947
"4748",1426000,"Powiat siedlecki",2007,80582
"4749",1427000,"Powiat sierpecki",2007,53498
"4750",1428000,"Powiat sochaczewski",2007,83694
"4751",1429000,"Powiat sokołowski",2007,56414
"4752",1430000,"Powiat szydłowiecki",2007,39996
"4753",1431000,"Powiat warszawski",2007,NA
"4754",1432000,"Powiat warszawski zachodni",2007,103108
"4755",1433000,"Powiat węgrowski",2007,67411
"4756",1434000,"Powiat wołomiński",2007,207155
"4757",1435000,"Powiat wyszkowski",2007,71968
"4758",1436000,"Powiat zwoleński",2007,37015
"4759",1437000,"Powiat żuromiński",2007,39969
"4760",1438000,"Powiat żyrardowski",2007,74917
"4761",1461000,"Powiat m.Ostrołęka",2007,54109
"4762",1462000,"Powiat m.Płock",2007,126968
"4763",1463000,"Powiat m.Radom",2007,224857
"4764",1464000,"Powiat m.Siedlce",2007,76939
"4765",1465000,"Powiat m. st. Warszawa",2007,1706624
"4766",1601000,"Powiat brzeski",2007,92090
"4767",1602000,"Powiat głubczycki",2007,49818
"4768",1603000,"Powiat kędzierzyńsko-kozielski",2007,101291
"4769",1604000,"Powiat kluczborski",2007,69479
"4770",1605000,"Powiat krapkowicki",2007,67244
"4771",1606000,"Powiat namysłowski",2007,43795
"4772",1607000,"Powiat nyski",2007,145017
"4773",1608000,"Powiat oleski",2007,67705
"4774",1609000,"Powiat opolski",2007,134696
"4775",1610000,"Powiat prudnicki",2007,59354
"4776",1611000,"Powiat strzelecki",2007,79851
"4777",1661000,"Powiat m.Opole",2007,126748
"4778",1801000,"Powiat bieszczadzki",2007,22106
"4779",1802000,"Powiat brzozowski",2007,65074
"4780",1803000,"Powiat dębicki",2007,132585
"4781",1804000,"Powiat jarosławski",2007,121853
"4782",1805000,"Powiat jasielski",2007,114765
"4783",1806000,"Powiat kolbuszowski",2007,61401
"4784",1807000,"Powiat krośnieński",2007,110270
"4785",1808000,"Powiat leżajski",2007,69028
"4786",1809000,"Powiat lubaczowski",2007,56960
"4787",1810000,"Powiat łańcucki",2007,77916
"4788",1811000,"Powiat mielecki",2007,133314
"4789",1812000,"Powiat niżański",2007,67044
"4790",1813000,"Powiat przemyski",2007,71078
"4791",1814000,"Powiat przeworski",2007,78591
"4792",1815000,"Powiat ropczycko-sędziszowski",2007,71303
"4793",1816000,"Powiat rzeszowski",2007,168189
"4794",1817000,"Powiat sanocki",2007,94666
"4795",1818000,"Powiat stalowowolski",2007,108522
"4796",1819000,"Powiat strzyżowski",2007,61924
"4797",1820000,"Powiat tarnobrzeski",2007,53643
"4798",1821000,"Powiat leski",2007,26535
"4799",1861000,"Powiat m.Krosno",2007,47479
"4800",1862000,"Powiat m.Przemyśl",2007,66867
"4801",1863000,"Powiat m.Rzeszów",2007,166454
"4802",1864000,"Powiat m.Tarnobrzeg",2007,49771
"4803",2001000,"Powiat augustowski",2007,58867
"4804",2002000,"Powiat białostocki",2007,138004
"4805",2003000,"Powiat bielski",2007,59301
"4806",2004000,"Powiat grajewski",2007,49663
"4807",2005000,"Powiat hajnowski",2007,47224
"4808",2006000,"Powiat kolneński",2007,39387
"4809",2007000,"Powiat łomżyński",2007,51013
"4810",2008000,"Powiat moniecki",2007,42668
